numerator,1
denominator,38
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-122234324302722057287919827512755209830603236250563165790668963681329332894909*x-273324258324640914730445232233282712179409561719463626746147345129244330185117)/2
"(1, 1)",(-122234324302722057287919827512755209830603236250563165790668963681329332894909*x+273324258324640914730445232233282712179409561719463626746147345129244330185117)/2
"(2, -4)",-178339916501934733228421179148664704242869239172946040440227144258241670190454950171350546389*x-398780176399962568242249766611309093814332226734844394724681427377792048594092065252043675474
"(2, -2)",-2602061962743520152406926927355748905530104392027803107217232667277959252135703026669750*x-5818387430361032247521238478246275179752581130693477590755792810221240383542799781781750
"(2, 0)",53320227577043250826852895266662950039470734601812278644450533005456738277737554710*x
"(2, 2)",-2602061962743520152406926927355748905530104392027803107217232667277959252135703026669750*x+5818387430361032247521238478246275179752581130693477590755792810221240383542799781781750
"(2, 4)",-178339916501934733228421179148664704242869239172946040440227144258241670190454950171350546389*x+398780176399962568242249766611309093814332226734844394724681427377792048594092065252043675474
"(3, -5)",77794228324967261245789900763841410075520554511320133080743220716019042302887010804990939761953265*x+173953182791766396202025249685824093685890804323691912048411838589518319728187400800931691460811175
"(3, -3)",-141828698265198989115911157456213264869858268171635087697904524298887579120358400061961161819525*x-317138610481291217775870158018945289172900064863191139710433985067213191049184690871424778196325
"(3, -1)",113163709208216003563328377003879091538930526305588537807067076263933412119301073629399778*x+252614140388000873624170951265242635312023331602385937971920394522011256833871829126582278
"(3, 1)",113163709208216003563328377003879091538930526305588537807067076263933412119301073629399778*x-252614140388000873624170951265242635312023331602385937971920394522011256833871829126582278
"(3, 3)",-141828698265198989115911157456213264869858268171635087697904524298887579120358400061961161819525*x+317138610481291217775870158018945289172900064863191139710433985067213191049184690871424778196325
"(3, 5)",77794228324967261245789900763841410075520554511320133080743220716019042302887010804990939761953265*x-173953182791766396202025249685824093685890804323691912048411838589518319728187400800931691460811175
"(4, -8)",-7592818397216856825395833574678778809439922356296470120573610405714500103420526244533987757675121279500*x-16978058076987891873496505284000314051789157344223768300090963171015688462239475828975761765860468347000
"(4, -6)",279006395516401697167866064447165594612922607938889312958217428150914996177225012499807154765112783504*x+623877266531866735016877137656384140306276228438395328191998432463089865818276974181761983300526367788
"(4, -4)",25612546494713097015063699200101112734623429924652586835209086507020076441577268058877591871826495872*x+57271395039052403620875832927219589434700295000863454659916729184192456076678903882793235537701476736
"(4, -2)",-19855115758726646238736916212308812891636969588746435718814240256516691887567336482380215643275600*x-44397387698300661501104416078284998896103499978500478717348814879940932921004404066681940550146900
"(4, 0)",-62541967549213938919371955143691695509838280461648610661920448350101878434535849084373757041000*x
"(4, 2)",-19855115758726646238736916212308812891636969588746435718814240256516691887567336482380215643275600*x+44397387698300661501104416078284998896103499978500478717348814879940932921004404066681940550146900
"(4, 4)",25612546494713097015063699200101112734623429924652586835209086507020076441577268058877591871826495872*x-57271395039052403620875832927219589434700295000863454659916729184192456076678903882793235537701476736
"(4, 6)",279006395516401697167866064447165594612922607938889312958217428150914996177225012499807154765112783504*x-623877266531866735016877137656384140306276228438395328191998432463089865818276974181761983300526367788
"(4, 8)",-7592818397216856825395833574678778809439922356296470120573610405714500103420526244533987757675121279500*x+16978058076987891873496505284000314051789157344223768300090963171015688462239475828975761765860468347000
"(5, -11)",(-1040791970646457433142435196410141024144104353499309562582960593014440374606323351080233539547995104114211745*x-2327281596801444557777916375493085466952059186346895950957426550474178106518342705543819817811929854069880847)/2
"(5, -9)",329932766220189774592403587012298793536228737347422907156064377471029720605169237359834711976110863324150*x+737752093272890682893549405272953740459612587131324027677228087786816401642801754782528390135793181822942
"(5, -7)",-547656198783323262987402805948297572419364572006450719396206995247080403297093852988181479503899321288750*x-1224596488778648435331769538312686850337588716491993911830332897169932627331137279531463834375272681484650
"(5, -5)",(53189165428794635586628316694257864897489322460253458123670182596424898543133835889022694406912906502625*x+118934589565266473668694031606556960605347321432022317785423176094876987720999149872760692213887015746625)/2
"(5, -3)",3275783511163186714813961602892911653548215450450218144597084576788274324202371665279737458808876826625*x+7324874613394826533256455919072956220225916623916309748604069068906539654448513110197027547664973303175
"(5, -1)",19175208100059613384171783042720001780560096770292218853659132364135918561732725093199328989555612360*x+42988487115861996206926061558200168973836828553622701314283249793507472217957569821273385157507072168
"(5, 1)",19175208100059613384171783042720001780560096770292218853659132364135918561732725093199328989555612360*x-42988487115861996206926061558200168973836828553622701314283249793507472217957569821273385157507072168
"(5, 3)",3275783511163186714813961602892911653548215450450218144597084576788274324202371665279737458808876826625*x-7324874613394826533256455919072956220225916623916309748604069068906539654448513110197027547664973303175
"(5, 5)",(53189165428794635586628316694257864897489322460253458123670182596424898543133835889022694406912906502625*x-118934589565266473668694031606556960605347321432022317785423176094876987720999149872760692213887015746625)/2
"(5, 7)",-547656198783323262987402805948297572419364572006450719396206995247080403297093852988181479503899321288750*x+1224596488778648435331769538312686850337588716491993911830332897169932627331137279531463834375272681484650
"(5, 9)",329932766220189774592403587012298793536228737347422907156064377471029720605169237359834711976110863324150*x-737752093272890682893549405272953740459612587131324027677228087786816401642801754782528390135793181822942
"(5, 11)",(-1040791970646457433142435196410141024144104353499309562582960593014440374606323351080233539547995104114211745*x+2327281596801444557777916375493085466952059186346895950957426550474178106518342705543819817811929854069880847)/2
"(6, -12)",-413856228199077353414604697938266346619464666422791689366689995400424198449326726866005983262144159932426405050*x-925410659164802329564971738336589883998766008428792446464938149139506117834965257829817449873691209567394943300
"(6, -10)",-91248749761732392775948561485660642429171195049078249954747002770693153024147588489742690452213010532738081500*x-204038407329101368471017604863247520284839518112153962405982698697937646144300602381671993136269598491059842500
"(6, -8)",-1866758837741551749038191022493904560709362416695285315587920956554100450779291276036938870075390770189258050*x-4174199658788609701101652007939238812495002238540703225773407387447882183543179910813620562281782960684284200
"(6, -6)",229667204007270024029783392518568259161952368447861366144217169964680016119752255357482668263363237224633500*x+513551480362567526102352659357239207394996262120891826117818684705560800839131106954967827710613113786185500
"(6, -4)",-7416930358533349055429190481939824660671743217713798780561708113207117210305105406640847027828323853650314*x-16584760460797609067929970612156403575450894001317414075855158841682501670587320733396281359635220895915628
"(6, -2)",281904094153390198753565057515213466764886857643649706009195608572585565238929672449368894916239306749000*x+630367736525060551292676310889963831560323071025663621995019335249164104191794355898575873899455010839000
"(6, 0)",7876800804199848015945146819963804459572540107450868804563930222975016391464978553280523447025016181500*x
"(6, 2)",281904094153390198753565057515213466764886857643649706009195608572585565238929672449368894916239306749000*x-630367736525060551292676310889963831560323071025663621995019335249164104191794355898575873899455010839000
"(6, 4)",-7416930358533349055429190481939824660671743217713798780561708113207117210305105406640847027828323853650314*x+16584760460797609067929970612156403575450894001317414075855158841682501670587320733396281359635220895915628
"(6, 6)",229667204007270024029783392518568259161952368447861366144217169964680016119752255357482668263363237224633500*x-513551480362567526102352659357239207394996262120891826117818684705560800839131106954967827710613113786185500
"(6, 8)",-1866758837741551749038191022493904560709362416695285315587920956554100450779291276036938870075390770189258050*x+4174199658788609701101652007939238812495002238540703225773407387447882183543179910813620562281782960684284200
"(6, 10)",-91248749761732392775948561485660642429171195049078249954747002770693153024147588489742690452213010532738081500*x+204038407329101368471017604863247520284839518112153962405982698697937646144300602381671993136269598491059842500
"(6, 12)",-413856228199077353414604697938266346619464666422791689366689995400424198449326726866005983262144159932426405050*x+925410659164802329564971738336589883998766008428792446464938149139506117834965257829817449873691209567394943300
"(7, -15)",227003605786662881878133628156833493326555590772966612428397525845546788398967042892200841779359731445054460896685*x+507595493676542827082132203231634442341078679698836342476079083726192401248956340707921211892090459614386966075525
"(7, -13)",-57937239368328767465058645741099772981798172382971139501545426303240927607899415437604717408294439595390691002050*x-129551605656260100211179763676578197414087564018797368602920238587566634604083712153557190660260117209546262861350
