numerator,1
denominator,38
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(19427618505217555787266332372351562771459267071708687548393*x+43441475618599277693970357828642079412758637047283876859209)/2
"(1, 1)",(19427618505217555787266332372351562771459267071708687548393*x-43441475618599277693970357828642079412758637047283876859209)/2
"(2, -4)",28344901334516433591094962024082551183442533131216258143600347935913000353*x+63381126199503251566020506868449771763494738663452668300373140846611565898
"(2, -2)",444266799244442377279503698838023890481081873879272923363086904048220*x+993410763256824682890957963017083419683741345787446600635326468080860
"(2, 0)",-8606576647138799009818564137812912742795805661554444245515479530*x
"(2, 2)",444266799244442377279503698838023890481081873879272923363086904048220*x-993410763256824682890957963017083419683741345787446600635326468080860
"(2, 4)",28344901334516433591094962024082551183442533131216258143600347935913000353*x-63381126199503251566020506868449771763494738663452668300373140846611565898
"(3, -5)",-12556997957602768597692097607253609221400923266526836406474820945963837067370895*x-28078301026525812744881397094293870539517394770644614841214812242282757484728025
"(3, -3)",18297372906537701798412618678852409060272899864012171968100754731214213215835*x+40914169628681179342044432606165578401514586646427475450884570802235331615355
"(3, -1)",134336601843014387810080473264547644577347620260870244527126840676488614*x+300471165080427859861472275683208667365711165378638538238452343855395554
"(3, 1)",134336601843014387810080473264547644577347620260870244527126840676488614*x-300471165080427859861472275683208667365711165378638538238452343855395554
"(3, 3)",18297372906537701798412618678852409060272899864012171968100754731214213215835*x-40914169628681179342044432606165578401514586646427475450884570802235331615355
"(3, 5)",-12556997957602768597692097607253609221400923266526836406474820945963837067370895*x+28078301026525812744881397094293870539517394770644614841214812242282757484728025
"(4, -8)",1296370791654488764760750298703417842959907043523325179392238768421734164283311253240*x+2898773214184653939582516879056424272412167511143532054277546306552257376995471121840
"(4, -6)",-55716648961504641216328516271566142555559219479125314097729071280902727749706978488*x-124586214556417441030113430953775810581571462505973638887921285687013408358800065716
"(4, -4)",-2522260417378159803619430743004532550700519604873835102943838570218049742429821984*x-5639945750214553338704904321406025415508345931537976459499999756846146097989314592
"(4, -2)",1262854586178763339513160918622342751830804233363217018997907289793395874298360*x+2823828776024505308842586680439424855775939503895094101924388316295432322814940
"(4, 0)",3370546515165600838546153076159938449223646045199074332435322761035401211600*x
"(4, 2)",1262854586178763339513160918622342751830804233363217018997907289793395874298360*x-2823828776024505308842586680439424855775939503895094101924388316295432322814940
"(4, 4)",-2522260417378159803619430743004532550700519604873835102943838570218049742429821984*x+5639945750214553338704904321406025415508345931537976459499999756846146097989314592
"(4, 6)",-55716648961504641216328516271566142555559219479125314097729071280902727749706978488*x+124586214556417441030113430953775810581571462505973638887921285687013408358800065716
"(4, 8)",1296370791654488764760750298703417842959907043523325179392238768421734164283311253240*x-2898773214184653939582516879056424272412167511143532054277546306552257376995471121840
"(5, -11)",(165420878827263075471358315664650772602596746869020729413386666015311637175533243615826365*x+369892329955515928424855027226741421321739524725797620808591934109724734711521365885018419)/2
"(5, -9)",392050002910227813717199945306062796085665732910230628978792318360332273602977738012490*x+876650457086259771959470544130387941664633665020400538800548859183617156482748314122706
"(5, -7)",-49348352543515085364669881444688783717573068609478193051507465986755673251759691921050*x-110346270864924379536377902271273491947760475122068818624776463735742925350616344942910
"(5, -5)",(1815923650657219307043616143304786462199791132768882077232167392650172632542979532875*x+4060528724819120243320869040155764774145574639508596519109713273156618249266820064875)/2
"(5, -3)",-199818192424101979810106165009344120257742363055399121553226091557616451161624864825*x-446807061927434773173080817249820074997462377686944545605131614158401631879002381935
"(5, -1)",-1676354010915611022470408808822933701480145310135861350689119844050607885677134560*x-3755179461021649756846582880523559674928063529961923926109059363614380819586204256
"(5, 1)",-1676354010915611022470408808822933701480145310135861350689119844050607885677134560*x+3755179461021649756846582880523559674928063529961923926109059363614380819586204256
"(5, 3)",-199818192424101979810106165009344120257742363055399121553226091557616451161624864825*x+446807061927434773173080817249820074997462377686944545605131614158401631879002381935
"(5, 5)",(1815923650657219307043616143304786462199791132768882077232167392650172632542979532875*x-4060528724819120243320869040155764774145574639508596519109713273156618249266820064875)/2
"(5, 7)",-49348352543515085364669881444688783717573068609478193051507465986755673251759691921050*x+110346270864924379536377902271273491947760475122068818624776463735742925350616344942910
"(5, 9)",392050002910227813717199945306062796085665732910230628978792318360332273602977738012490*x-876650457086259771959470544130387941664633665020400538800548859183617156482748314122706
"(5, 11)",(165420878827263075471358315664650772602596746869020729413386666015311637175533243615826365*x-369892329955515928424855027226741421321739524725797620808591934109724734711521365885018419)/2
"(6, -12)",53391745321473976249605027747753381498483325439361343632423296838392835847024785314253944070*x+119387571976172172915575758619802547551231575293338980648793233727669533980490053422756802620
"(6, -10)",4917628395374820960537738305873226003713024413200338518549543565794265145305017401524969400*x+10996151380141312064744330951680967565997271235153807215541660813243945040633880233402053000
"(6, -8)",343213031939435208604088521374274658992867265248367172598623050453803851101559311700109410*x+767447670180383610462905804597949685248883935316747600874588738479574295179863032591746040
"(6, -6)",-33712267840320006943103166605868801055278369232921955304469559225794186811060146186114200*x-75382922566635509399552294417398002189079284326657020954151208236212196736616373036424600
"(6, -4)",978036377190563973484500533439984576288900140850211405767990851980068741251941370587398*x+2186955824003726499981685123947256559448884507029216996790575090859390391403952469709716
"(6, -2)",-13719827505291260990675400450214345483996380575335624667759873563138431850187261960880*x-30678842317003623623034986951992519342321684791138332626846826712524937174808828705680
"(6, 0)",-221860713757296378089696200420237715859004629630035228780156984556947571687422648700*x
"(6, 2)",-13719827505291260990675400450214345483996380575335624667759873563138431850187261960880*x+30678842317003623623034986951992519342321684791138332626846826712524937174808828705680
"(6, 4)",978036377190563973484500533439984576288900140850211405767990851980068741251941370587398*x-2186955824003726499981685123947256559448884507029216996790575090859390391403952469709716
"(6, 6)",-33712267840320006943103166605868801055278369232921955304469559225794186811060146186114200*x+75382922566635509399552294417398002189079284326657020954151208236212196736616373036424600
"(6, 8)",343213031939435208604088521374274658992867265248367172598623050453803851101559311700109410*x-767447670180383610462905804597949685248883935316747600874588738479574295179863032591746040
"(6, 10)",4917628395374820960537738305873226003713024413200338518549543565794265145305017401524969400*x-10996151380141312064744330951680967565997271235153807215541660813243945040633880233402053000
"(6, 12)",53391745321473976249605027747753381498483325439361343632423296838392835847024785314253944070*x-119387571976172172915575758619802547551231575293338980648793233727669533980490053422756802620
"(7, -15)",-36641327712955232558307646786455527397991850366542511455056054935198167252051250910011188991955*x-81932499552014801611906451722840919028325364275085166835215290270318824467566165832476666190075
"(7, -13)",3685010503456792641847393170077458547872244791286815216415871895498308781476967091036021814530*x+8239933983530112110351472599155368312640585540021505455054435825413980027304314358547005455510
"(7, -11)",4396402112401966962616795472077553826973632811082677346441930207294715103108829200895593017056*x+9830653979754469353969401359640446817988172724428664960141069485675526748947656307573836983904
"(7, -9)",-90043334636021641055245280501863460464352805273779613238170109797275713064200184809755884049*x-201343017166905673125528289127206223946429143030971064728785507242721811132164730151126706879
"(7, -7)",5929070912382090963692509825686718025907124642309133848715818268849051302404147036228431075*x+13257805603503045856591018946851212471041673862344161117648430410248000620627094209861481475
"(7, -5)",294263381401341310848324683165860144581482333658078744548978622286751208659028372991779540*x+657992924175984393975867693353950784162966643689629089814585736662076635864423830568496700
"(7, -3)",-26401988752922911459527972337119912721636271008870796471661435951335864039617446642960810*x-59036570819464910921083275349384385247769330699660206572741073112692728207623138122020370
"(7, -1)",715574293350520525984604357507178772061217392930127633533507630205174826435770518602841*x+1628384496658432895280586804149742064084314409333188917776886165171702472387937548397279
"(7, 1)",715574293350520525984604357507178772061217392930127633533507630205174826435770518602841*x-1628384496658432895280586804149742064084314409333188917776886165171702472387937548397279
"(7, 3)",-26401988752922911459527972337119912721636271008870796471661435951335864039617446642960810*x+59036570819464910921083275349384385247769330699660206572741073112692728207623138122020370
