numerator,(-24157817*x+54018521)/2
"(10, -22)",352227462791971928806684915788665791681095880208048266240*x+787604550345127099383325128441304221235434207372227531520
"(10, -20)",(2810733109177769676203697505904111768079619456173042890625*x+6284990298730831020563917216481551977162725268049590078125)/2
"(10, -18)",12074146377482003182773024960729388948685714078391467520*x+26998612070332595163212493560370591928424106401947599360
"(10, -16)",38875196364547744828143646684492078391376129206429823751*x+86927581709781452886663705991469217583844392236831825123
"(10, -14)",-1378892901317673407918606554846069389717191408907187200*x-3083298261038227076121578998944180360950023436540057600
"(10, -12)",334798716023490217006322809897417128336281737902649695*x+748632687808172202660180565074689459978848181131902435
"(10, -10)",30534183560604759077087820254648715458288591650000000*x+68276510078968810857932783312665849921252453350000000
"(10, -8)",-947805404189660977700181071787672215275582349875005*x-2119357313209745921936810805364937393456907304534465
"(10, -6)",-168158018500129889283675321040786910744961663667200*x-376012760327957660782730014243856035340635888089600
"(10, -4)",(-41767895719922109971491674393560325936665209434893*x-93395854106868354963186850504535049465951064285929)/2
"(10, -2)",-138946144547825341761012356047346041631004856320*x-310693024420449244619860934809442057065532764160
"(10, 0)",-150094117633087099380380639622739973035019531250*x-335620650050432822095596516086501267515722656250
"(10, 2)",-990600834911992383872925688522517162707271680*x-2215050805431474822641954354124174171364515840
"(10, 4)",(-99203039488876446829452430642264095404599377*x-221824739935737322073385221761299637480303021)/2
"(10, 6)",-21739088379383925599408804580736402348800*x-48610337104630965196113538708078744070400
"(10, 8)",-1810669780205426827462116459992673950645*x-4050233322575889322165259398519245865785
"(10, 10)",46796775724408296842423323856900000000
"(10, 12)",-114705564190346254250454231188650500045*x+256624016209980445328056900220197237815
"(10, 14)",472547161294569213687078606652233843200*x-1056647568977477244561045651684841382400
"(10, 16)",-13322545655965382227978675461889689474441*x+29790117720082742826204562661412017094227
"(10, 18)",-4137814890049195102400672186304072145920*x+9252435372460818370617632320938632816640
"(10, 20)",(-963239383348893855939790209939594870546875*x+2153868739773105688612319443092275746640625)/2
"(10, 22)",-120708495214451250700068729394705795827840*x+269912400761221051495261300726716079652480
"(11, -23)",-63464934702629686562284291017514712045574753602036924045230*x-141911908182665380259126440730018621232908950722404094021330
"(11, -21)",4675197848560417103002179417570545520170696677524735843312*x+10454060197641859947171116714120703382800217978760141772198
"(11, -19)",-720537173429934315021544878363953708371494819981118500675*x-1611170100104888430193177554892173262965073114328098696193
"(11, -17)",413584736301209034047714707708404216140916743979862522160*x+924803584825828337212646959381461847038891745764384177120
"(11, -15)",-115374176891666519228442741950761689363515607105965602500*x-257984502377851726651919872668348698940028879730203537500
"(11, -13)",-5284483330412551059806125119109610177732748377672425740*x-11816463952766945943096116087715468207899960751625203290
"(11, -11)",-543089975427079624844119207842563228885411258226495816*x-1214386102953640421684674290992961353022914573067840984
"(11, -9)",561576974238200259789420559492541131749405203290337100*x+1255724288995263956493096526947144373112213442715255992
"(11, -7)",-25413093200460382780746332143306853768426010662269170*x-56825403914767105728665210811426659870627884076105390
"(11, -5)",614865339145268204566903697455586675122837457790000*x+1374880695337282144494773754122005412082973252237500
"(11, -3)",51392414710553819827284378578981510428036971426825*x+114916932820658519827145657508388983206168837101875
"(11, -1)",-12743431697889012924683619453661081048066125505128*x-28495179543105397342631891898465630731870319403232
"(11, 1)",-771307956990723940008375149288884122028404995860*x-1724697023417762388581682699684966424937948315148
"(11, 3)",19839023452838314032944024786196861827287286700*x+44361405047837827435816352380342856840803317750
"(11, 5)",1629932934177015805978504047501154079494533750*x+3644640840527841930051223030026544039606781250
"(11, 7)",3264456996726220052528401538345180779835540*x+7299508806126421549821993156637826526402840
"(11, 9)",149305152653007800452842368802632155363722*x+334717145175505639728359746429730490407478
"(11, 11)",-832341225950633943546348810093919564176
"(11, 13)",1810669780205426827462116459992673950645*x-4050233322575889322165259398519245865785
"(11, 15)",39538782076013722270787961809307502635000*x-88411383985632874671812257111297787700000
"(11, 17)",-141735657881165857908073280251528451954520*x+316930565857312980455844927121394442504280
"(11, 19)",246928383327592755161500343616425268260612*x-552148650694623101633767030431679017953562
"(11, 21)",-1602192210273134909283832988647336961966565*x+3582610695191366552411931287238932389734897
"(11, 23)",21749459017516571780617280939337913508496540*x-48633268837012843744888543225580671950789320
"(12, -26)",555724748966815609148458243451310491243580271665684196685658*x+1242638315468805722853804738827027567957697815421247540131738
"(12, -24)",236913099781937704087208153720919293803774475722171127673600*x+529753795872603309333679081493599118776938688366367126419200
"(12, -22)",-254692986390930950562948705011565383518151388947369252004690*x-569510830962550432117848902550530158125642874642153521149010
"(12, -20)",83700766495559173541502182425679357370241877384812265472000*x+187160603652907161340769364994600246798795372684915752960000
"(12, -18)",-10656250596637061478602993663354416263327322861839259017900*x-23828100719353161314237737557230867045814072955291656684780
"(12, -16)",-63434841332240380634938149750914037494760129168121785600*x-141844617360802812895280645623408625820270291352035897600
"(12, -14)",436234103645260614273206022480087862018387762677078959946*x+975449109854491537619857918853876871722509323374595162762
"(12, -12)",-91613835360334556726041561003071574675758491805008855040*x-204854763545182009263213124215442744497232715817860136960
"(12, -10)",28017941372393132352107849338177610997072083581895484000*x+62650021498274793519789440629891341371455781229653580000
"(12, -8)",101577306521178879715806911052442504612396252210579200*x+227133762352688656409532219135141275191589662912776960
"(12, -6)",126281649369937934143704976923942462398002814696933700*x+282374352301974708216902192015762748777995644846445700
"(12, -4)",-4669048943943410770817081464619299376933899812470784*x-10440310828931071478790009034606941278725950134550528
"(12, -2)",160283218993199308450360961445745698501593232121230*x+358404173321279049725355996419614906881939325334670
"(12, 0)",-49892805743447701145302092237152009815569057600000*x-111563705230541068806650440687022776346164776000000
"(12, 2)",-3940445469462433113093424645604640051901417138350*x-8811103931348826483079293392279776379758548045870
"(12, 4)",133108948426914915566914038537392150491069022208*x+297640657088939650964619102924448187922903072768
"(12, 6)",-14628989258303736075385289890705482146063552100*x-32711414230141772181601206299377308186042929700
"(12, 8)",-28975845212136812297768330926878404585821440*x-64791803922183660102273031490419492671279360
"(12, 10)",1337184430362860784905031480037621437324000*x+3032975660605457977674153546182355385500000
"(12, 12)",-140407622103308330031410386819084012093440
"(12, 14)",-149305152653007800452842368802632155363722*x+334717145175505639728359746429730490407478
"(12, 16)",21739088379383925599408804580736402348800*x-48610337104630965196113538708078744070400
"(12, 18)",3651901427468528970736479966361179945244620*x-8165899838751826119166474766392669025308020
"(12, 20)",-28684286829565698803670189288973878386688000*x+64140015237010870880395203822628823162880000
"(12, 22)",87283390355854737852687025402375503619264050*x-195171594142340752943681254012404012302637390
"(12, 24)",-81190215960413861952617156634088731235795200*x+181546841995373769765396405919413214805164800
"(12, 26)",-190447098217413351128348262315137841545548314*x+425852657731715275630445464810098764213889702
"(13, -29)",(32423247527351544763402471792982538876233052554697128188128597*x+72500585522460025905220828124314054093234170103373210888353007)/2
"(13, -27)",-2919652468422429395007667762214321960432483861165124955002900*x-6528541390067610299533270051379774209966205837168478703741230
"(13, -25)",9735825810579017139188862562336639299309731553895276778443500*x+21769968329551673479236251455712384431944822798241884782272500
"(13, -23)",-1195085765967167487112890598314502511319092856222197242444080*x-2672293011644991203484350262469978058297029166592174326602720
"(13, -21)",-663163466007263419435051679704720382217420271580516572346781*x-1482878590186612048947664038873892004035491941360103691105647
"(13, -19)",-144737264943044462142233275855697045130829626901536488568952*x-323642363290044644388414974152157949228931506114283361259687
"(13, -17)",9525662098026721145976704694313971061028600569645304455050*x+21300027981881013812896399024109572894612977253383389243510
"(13, -15)",3929922926227604206735377273582340047001874733650378016000*x+8787574809379814166322210549319350186704567138114622920000
"(13, -13)",-815896952307759029923055894269823426390667819123885972095*x-1824401047995053105538594992447210377252666318075884921405
"(13, -11)",-343470802661518372519788782251023229936599707619381508956*x-768024063037570771176271961578643421921124847727630156862
"(13, -9)",31613938618721857260593591447379563757258075261731198112*x+70690915787967878474927520927155819572096524422627811552
"(13, -7)",5294505980002955115546118265934535480081953246041219800*x+11838875278565749835623246270820073830892985495630956000
"(13, -5)",819545601453447286564302427540542492893078895850074750*x+1832559675510858581086362104944168053399303095281886250
"(13, -3)",62022017000705023963672867953475233772295813182316160*x+138685446115224055565517123587138070278105334175867440
"(13, -1)",10989189732171977709763221648660773905866068866658134*x+24572575258779249990128622614404511512309260355124298
"(13, 1)",115192429046070410915115886632357609474980602018212*x+257578101840351534739227251555583221174998280189912
"(13, 3)",6435875098003760519372855737275145512334913424600*x+14391054213929584702245274227803155126694039585160
"(13, 5)",-984575096740734828735000630379991678462606049000*x-2201576844009676813640011792172582853982390597500
"(13, 7)",3195510491062407675169703064062251906855560300*x+7145386795204054640005397739661688677523232500
"(13, 9)",-728344328718544069065230066882255043910670976*x-1628578978429749224775496925995780008780528192
"(13, 11)",-36509356792620946091137147682570895321357413*x-82163807922637532937567874293177573472001703
"(13, 13)",-1250445967077897305622829853868119506992670
"(13, 15)",-1337184430362860784905031480037621437324000*x+3032975660605457977674153546182355385500000
"(13, 17)",-3264456996726220052528401538345180779835540*x+7299508806126421549821993156637826526402840
"(13, 19)",(99203039488876446829452430642264095404599377*x-221824739935737322073385221761299637480303021)/2
"(13, 21)",227266390384261720484432477006971646019442452*x-508183097900192796388053895765293663393127518
"(13, 23)",409556379615140536901295376199455538845370200*x-915795905438163397332640304405907963659221080
"(13, 25)",-3336471477691357602127170588097552309245969000*x+7460577029107048690685303845131326281188660000
"(13, 27)",1000566092203251721573862934746148116352578295*x-2237333798147793173341011395464900939830024195
"(13, 29)",-5555730078468892575964513421251980418883416468*x+12422990120096684529016570774334043708204012489
"(14, -30)",-216449927749369840881786451838068540862901719298978610811040000*x-483996752172509026802993255507263607263847328944552513292000000
"(14, -28)",-405127633595347781973530690113533718902741698181783443737698375*x-905892928282825168450575652899037117260999455912647510403754875
"(14, -26)",11903000769460470054996925361292018119264448941193005152384000*x+26615918856745913798272862540399598175990918850451781014681600
"(14, -24)",39910293156183877094104945687781005868249523404803403675353113*x+89242128499171780393962146053591924415876142483522962504522157
"(14, -22)",-2890573841557627912225581337798686480063975960920803141570560*x-6463519603705562597329374953881593894317496194566869115432960
"(14, -20)",4756145298477150492659820312804712411201352900186527197491250*x+10635064198260935497650211484506348813282008923239299395606250
"(14, -18)",-84551432456745305841757258314057984767253875517696327198720*x-189062750568264550796341924094272134205569968358729792253440
"(14, -16)",-106877796231748365636315944028369206572327365271302735993915*x-238986017659560212453000351896290384275104908048105045578567
"(14, -14)",-8802145952087547870212529124553612206903166670637132640000*x-19682196696742363946179861026961581531783673659426339360000
"(14, -12)",-2175539934799068973619700248747291250247160211022292362440*x-4864655181976178504864529662845511362176860741588959750440
"(14, -10)",211528793995852578570861153329913901980157605865777920000*x+472992762573275733488164844563599158155393948303948800000
"(14, -8)",140913940785594209555040177296001985345481903053909389665*x+315093150573968770587706514103449240922221672465292713205
"(14, -6)",-5533675447637412530221571681648137111173386623111104000*x-12373674466338832437971265584454208096613033425171315200
"(14, -4)",-1250939184184625140574527672205629665840101620810566387*x-2797185051554951647636054135878291918690272564564782823
"(14, -2)",-15655000643006570695202030881241142036785577835228160*x-35005645625565608456290925018715107600507729721884160
"(14, 0)",85318010455648019897403877992451109026113616877906250*x+190776871083866909378529787925141570730888853634531250
"(14, 2)",844635428297143171624350789678746104480289554010880*x+1888662233877037578040409705966392672328231579951360
"(14, 4)",27237165185029037587512224298002646660793298149865*x+60904152866198372366490229891647259962661099124853
"(14, 6)",-1738102850375421752761390879789828980502416307200*x-3886516133806515481763419634483631092620533196800
"(14, 8)",880465487202170160597713235787308818721495619545*x+1968780897191626131207641168443159782160996417645
"(14, 10)",-2542832010355800102865500651471318141348480000*x-5685621040892570043218016154027399481174400000
"(14, 12)",-182733470556670771904726370388090487090959080*x-411938700560646155031654380646530456169554760
"(14, 14)",-13490193677383886095173705249033380367040000
"(14, 16)",36509356792620946091137147682570895321357413*x-82163807922637532937567874293177573472001703
"(14, 18)",28975845212136812297768330926878404585821440*x-64791803922183660102273031490419492671279360
"(14, 20)",-1629932934177015805978504047501154079494533750*x+3644640840527841930051223030026544039606781250
"(14, 22)",990600834911992383872925688522517162707271680*x-2215050805431474822641954354124174171364515840
"(14, 24)",-13677273748798585120612593490844116533158863455*x+30583313849187018557418598430556630692594629173
"(14, 26)",-4079163220349485245101392127457644039651750400*x+9121286252018402452506431251849551688082854400
"(14, 28)",138837405333064773322960552847955422326995276125*x-310449876144424663555885803362254925092535436375
"(14, 30)",74177478555481422528663197445656688859263360000*x-165865884449589366222392190763691152866244800000
"(15, -33)",10904164053270664324772101756225892313487938237489235130815545720*x+24382452060922843451919194498802533344532458556409808427300144310
"(15, -31)",-3891564845067614507258363715932856226605923241922378169096346489*x-8701803532419623211934017189406008311321088610670942005544833467
"(15, -29)",2814200430281471469299052395278636486659701903555085231789085224*x+6292743464418527827623692232204757619729974168905575533387408032
"(15, -27)",373788210208429740871588251872522076301285080748826980537596060*x+835815847214029735118766049268607445289417708473372216377668580
"(15, -25)",-437974726964973212772490870187121217084116992404406669765625000*x-979341261920590257568088911853829387057598930827209429882812500
"(15, -23)",57890282557621364767667334126754954429093461052686455680334925*x+129446607035511757792531834508125723151814970962403141861911375
"(15, -21)",-42687399468162552673834713246902541709791204421161940463346600*x-95451926993499837485227611810801908126645130783375267666202800
"(15, -19)",-2125277582300465672118529945313900812350862204482745148396256*x-4752265145080245119255198903380748967002840916464111974984608
"(15, -17)",-535391918674329646149939598822389045487513735464257362394880*x-1197172724759840178191789489837090625938775383845030491528240
"(15, -15)",945269128472690923023696231524732434079395346485668631640625*x+2113686028296918862736189533444088129904539385396889219921875
"(15, -13)",28158088249301012570393846012109403627439027368609599308880*x+62963399441875109219913010903388634612845856333012527041440
"(15, -11)",-7510162327436708091589662760725064322752792386694690994274*x-16793233486206513207513633211491097943067874197904377230622
"(15, -9)",-5205791184094269191475763121900571104225416035781645536600*x-11640502964303907883744663831947606058578864655277483961300
"(15, -7)",-80517912396665551967216616044422950132433386971800639815*x-180043525525317185325122093254765338019279353664463799645
"(15, -5)",48175123426265957435420218802525681444359484504730937500*x+107722850805573258416171230983748827983390652218105625000
"(15, -3)",-4301457764563266770110426787921507819662791750275964960*x-9618351963907750532420062193353871871483274515461040480
"(15, -1)",-343354609543602499987637331742349804102341374637330584*x-767764247327393290204209846391623864294689724689613162
"(15, 1)",-38301002075474705594343648815598856301673730565483361*x-85643644247122498678724862779651079852276366507638163
"(15, 3)",-30666757014250196011449573929129013520379115361319040*x-68572953333338517571466531230559637618813752727299520
"(15, 5)",-1373414606828078773367538108415983215935914111093750*x-3071048422084897629102953992986403543764371731406250
"(15, 7)",19739589073195242627398625949057912902540628258140*x+44139062892174655020446048326764281347921247367270
"(15, 9)",-672992912529803620124911775260983409254594030150*x-1504865879202441692761023481580656907899619112450
"(15, 11)",117852198945920608515468168856981866242072063364*x+263514018044972165748511846558602163247122795272
"(15, 13)",-422809983903381827876939133825865365715523880*x-902276700215513929547032801495430990547316440
"(15, 15)",1448722128644571570343645171115845117750781250
"(15, 17)",182733470556670771904726370388090487090959080*x-411938700560646155031654380646530456169554760
"(15, 19)",728344328718544069065230066882255043910670976*x-1628578978429749224775496925995780008780528192
"(15, 21)",14628989258303736075385289890705482146063552100*x-32711414230141772181601206299377308186042929700
"(15, 23)",-19839023452838314032944024786196861827287286700*x+44361405047837827435816352380342856840803317750
"(15, 25)",150094117633087099380380639622739973035019531250*x-335620650050432822095596516086501267515722656250
"(15, 27)",-128097372151274839020687483294274703860909088760*x+286434431869339013992690997030382116029908691920
"(15, 29)",-964427635705866780468736610710908904566070514604*x+2156525752817721494092283277462535627593163150668
"(15, 31)",1333640860238673678992877289072202917019177366904*x-2982111621064970751206306446205770041615457329258
"(15, 33)",-3736861470166468596207680286377241463620593351145*x+8355876269792026146853775256203086775975830904565
