numerator,(-3*x+7)/2
"(7, 13)",-63110586*x+140770898
"(7, 15)",-202608*x+453054
"(8, -16)",2575643616*x+5759316576
"(8, -14)",19506929904*x+43619003312
"(8, -12)",-31510266480*x-70455278256
"(8, -10)",29185489620*x+65242436868
"(8, -8)",159640680192*x+357291046144
"(8, -6)",51678620532*x+115667001252
"(8, -4)",34020737520*x+74392141360
"(8, -2)",-20329178520*x-43443266488
"(8, 0)",64222756416*x+149853098304
"(8, 2)",21581397096*x+46365109832
"(8, 4)",-18369847440*x-37873397840
"(8, 6)",55930644*x+5046951492
"(8, 8)",15203874304
"(8, 10)",-813418956*x+959061348
"(8, 12)",710840592*x-1410048816
"(8, 14)",-413317968*x+932757872
"(8, 16)",-54800928*x+122649696
"(9, -19)",88600176*x+198116052
"(9, -17)",-476628201*x-1065869643
"(9, -15)",-87565030560*x-195805137780
"(9, -13)",-254836960686*x-569844297546
"(9, -11)",54307360800*x+121539718872
"(9, -9)",(395072509671*x+884209902597)/2
"(9, -7)",-18268937568*x-39663518454
"(9, -5)",-257135942700*x-573522361860
"(9, -3)",-59105041632*x-126770520312
"(9, -1)",-57666220605*x-126554317383
"(9, 1)",26335851696*x+53450123262
"(9, 3)",57878015076*x+123907458348
"(9, 5)",20709853920*x+21861488040
"(9, 7)",12853089081*x+27026538651
"(9, 9)",18812976651
"(9, 11)",-55930644*x+5046951492
"(9, 13)",5303451888*x-12400556316
"(9, 15)",1824271470*x-4256633430
"(9, 17)",9131472*x-24956058
"(9, 19)",-1885590*x+4217982
"(10, -22)",25780608*x+57647192
"(10, -20)",(-8095319715*x-18101692615)/2
"(10, -18)",88553502576*x+198010292304
"(10, -16)",-250832130087*x-560864481883
"(10, -14)",-829362092160*x-1854441839840
"(10, -12)",585826249239*x+1309910835051
"(10, -10)",697556540100*x+1561197970700
"(10, -8)",-942602786559*x-2108367441811
"(10, -6)",-2412984147840*x-5396570219760
"(10, -4)",(-1222710927921*x-2760007568509)/2
"(10, -2)",1280406400896*x+2837615714944
"(10, 0)",-14060368350*x-32807526150
"(10, 2)",-294585414144*x-537366745856
"(10, 4)",(-246372663201*x-667854144109)/2
"(10, 6)",41140166760*x-137732402760
"(10, 8)",13307345121*x-59988588211
"(10, 10)",66433956200
"(10, 12)",-12853089081*x+27026538651
"(10, 14)",18369847440*x-37873397840
"(10, 16)",5477997273*x-11628494683
"(10, 18)",-1899241344*x+4182983904
"(10, 20)",(172240845*x-385491415)/2
"(10, 22)",-548772*x+1227092
"(11, -23)",-8083389594*x-18075005902
"(11, -21)",-434415744*x-971501478
"(11, -19)",306307864695*x+684914388437
"(11, -17)",993996484992*x+2222603428592
"(11, -15)",716227191540*x+1601012299740
"(11, -13)",-317157565872*x-711096204106
"(11, -11)",-229471521048*x-513579118536
"(11, -9)",1955476237680*x+4378515715452
"(11, -7)",1401241853466*x+3118637911886
"(11, -5)",-317950859520*x-778075614540
"(11, -3)",102744321435*x+173545079745
"(11, -1)",1707981826656*x+3833724698312
"(11, 1)",116536405860*x+423484510892
"(11, 3)",-592268216400*x-1315767501330
"(11, 5)",-697948753950*x-1592356816890
"(11, 7)",-183485481648*x-277206377644
"(11, 9)",20723426766*x+232616834922
"(11, 11)",-21854430576
"(11, 13)",-13307345121*x-59988588211
"(11, 15)",-20709853920*x+21861488040
"(11, 17)",-21581397096*x+46365109832
"(11, 19)",-6633741744*x+14325231782
"(11, 21)",8004465*x-23458173
"(11, 23)",172093488*x-384685012
"(12, -26)",1823878854*x+4078317102
"(12, -24)",-303166485720*x-677901148920
"(12, -22)",-267315383538*x-597746361066
"(12, -20)",3082692307968*x+6893242521984
"(12, -18)",2661161666940*x+5950421062668
"(12, -16)",-479396310120*x-1076852709960
"(12, -14)",2929477295682*x+6554475525882
"(12, -12)",-10361563063488*x-23190164951616
"(12, -10)",-3311717514336*x-7366414575072
"(12, -8)",8558319165480*x+19125472362504
"(12, -6)",4152859173540*x+9379554323220
"(12, -4)",5996379497472*x+13311128293632
"(12, -2)",-4099157766774*x-9016916252958
"(12, 0)",-3238443406800*x-7556367949200
"(12, 2)",1652586863130*x+3308250811122
"(12, 4)",-1148071107456*x-1998408716928
"(12, 6)",893129815620*x+2394419984820
"(12, 8)",-303040582488*x+136844331144
"(12, 10)",478008548640*x+754426988448
"(12, 12)",-986815529856
"(12, 14)",-20723426766*x+232616834922
"(12, 16)",-41140166760*x-137732402760
"(12, 18)",-57878015076*x+123907458348
"(12, 20)",-64222756416*x+149853098304
"(12, 22)",5574721950*x-12981849306
"(12, 24)",6450350760*x-14436499320
"(12, 26)",-38823498*x+86812062
"(13, -29)",(2178309*x+4870847)/2
"(13, -27)",-105196608720*x-235226768538
"(13, -25)",-424311042708*x-948787076412
"(13, -23)",-933889993344*x-2088198634768
"(13, -21)",1180118809107*x+2638710110697
"(13, -19)",-6401113049184*x-14314568602307
"(13, -17)",-7222575783990*x-16147337661154
"(13, -15)",19154684271744*x+42824483032128
"(13, -13)",-2706250803711*x-6056847036877
"(13, -11)",12094806661392*x+27031177134062
"(13, -9)",-6477276095136*x-14303191604448
"(13, -7)",21028648828320*x+47017798223960
"(13, -5)",-1946910142674*x-4115841906582
"(13, -3)",4559059870848*x+10627397022576
"(13, -1)",-6277789101738*x-13757781923518
"(13, 1)",3071333693904*x+6276052638572
"(13, 3)",4449761772120*x+10393186811016
"(13, 5)",2536048333728*x+5490497685708
"(13, 7)",-486366113940*x+914194776260
"(13, 9)",2032476388992*x+3931992290112
"(13, 11)",-400596635061*x+255312927377
"(13, 13)",-257738171782
"(13, 15)",-478008548640*x+754426988448
"(13, 17)",183485481648*x-277206377644
"(13, 19)",(246372663201*x-667854144109)/2
"(13, 21)",-26335851696*x+53450123262
"(13, 23)",20329178520*x-43443266488
"(13, 25)",9045201312*x-20166553512
"(13, 27)",2239235271*x-5007102843
"(13, 29)",-23184*x+51841
"(14, -30)",65901112200*x+147359367960
"(14, -28)",-192711804285*x-430916871385
"(14, -26)",1580604816000*x+3534304041760
"(14, -24)",-2683976516739*x-6001503040263
"(14, -22)",-12565108063872*x-28093852770176
"(14, -20)",-33121542295170*x-74062694779290
"(14, -18)",-5684588211456*x-12693788798736
"(14, -16)",-6733235186475*x-15031469547343
"(14, -14)",-20480018449800*x-45836231768600
"(14, -12)",-20723031946008*x-46286281620024
"(14, -10)",-14460835495680*x-32057721823680
"(14, -8)",-17799135144483*x-40274993701543
"(14, -6)",-53824195026000*x-120710426772720
"(14, -4)",-19575166912749*x-43214869386313
"(14, -2)",-31850792975232*x-70568410060016
"(14, 0)",-6197026440150*x-14459728360350
"(14, 2)",7525329287784*x+13808994789304
"(14, 4)",6260293893315*x+12146832340967
"(14, 6)",-2590898002560*x-10924790293920
"(14, 8)",-4607757970851*x-12007756900903
"(14, 10)",3223554999840*x+5837400666720
"(14, 12)",985293720936*x+231559094856
"(14, 14)",-1950477947600
"(14, 16)",400596635061*x+255312927377
"(14, 18)",303040582488*x+136844331144
"(14, 20)",697948753950*x-1592356816890
"(14, 22)",294585414144*x-537366745856
"(14, 24)",57666220605*x-126554317383
"(14, 26)",-34020737520*x+74392141360
"(14, 28)",4100251155*x-9176752585
"(14, 30)",-1402773120*x+3136756560
