numerator,(3*x-7)/2
"(9, -19)",8356656*x+18686052
"(9, -17)",-110671575*x-247468725
"(9, -15)",394128000*x+881280000
"(9, -13)",-21746550*x-48694050
"(9, -11)",707575680*x+1582239888
"(9, -9)",(-1280858859*x-2866684113)/2
"(9, -7)",723794400*x+1616719950
"(9, -5)",-474684000*x-1059300000
"(9, -3)",263894400*x+593762400
"(9, -1)",205384935*x+448401573
"(9, 1)",118329456*x+245272122
"(9, 3)",-32986800*x-98960400
"(9, 5)",-32424000*x-27360000
"(9, 7)",33608925*x+6287175
"(9, 9)",60993279
"(9, 11)",14509656*x-34914168
"(9, 13)",243600*x+2616300
"(9, 15)",8568000*x-18360000
"(9, 17)",-2360400*x+5257350
"(9, 19)",177870*x-397782
"(10, -22)",9273600*x+20736400
"(10, -20)",(101290875*x+226493375)/2
"(10, -18)",-487687200*x-1090504800
"(10, -16)",466424112*x+1042932688
"(10, -14)",-2422560000*x-5417240000
"(10, -12)",-855825075*x-1912217175
"(10, -10)",431025000*x+964675000
"(10, -8)",-907162200*x-2030699800
"(10, -6)",-944160000*x-2102940000
"(10, -4)",(-1222096491*x-2750828399)/2
"(10, -2)",-276964800*x-576891200
"(10, 0)",414330000*x+887850000
"(10, 2)",-451315200*x-983708800
"(10, 4)",(164430651*x+484401599)/2
"(10, 6)",-106890000*x-149310000
"(10, 8)",4036200*x+95429800
"(10, 10)",-41050000
"(10, 12)",-33608925*x+6287175
"(10, 14)",-49140000*x+120740000
"(10, 16)",10173408*x-21652288
"(10, 18)",-10348800*x+23284800
"(10, 20)",(2155125*x-4823375)/2
"(10, 22)",197400*x-441400
"(11, -23)",-284527950*x-636223850
"(11, -21)",-866787936*x-1938197592
"(11, -19)",540951600*x+1209584432
"(11, -17)",2540210400*x+5680101400
"(11, -15)",1049244000*x+2345220000
"(11, -13)",-1096863600*x-2454500800
"(11, -11)",-439267752*x-983123064
"(11, -9)",3929142000*x+8772910092
"(11, -7)",1815291450*x+4060587950
"(11, -5)",794556000*x+1794240000
"(11, -3)",1848000000*x+4181076000
"(11, -1)",-352970016*x-672343672
"(11, 1)",-1235186820*x-2730849548
"(11, 3)",-473298000*x-1235286000
"(11, 5)",-167454000*x-450450000
"(11, 7)",23175600*x-121015700
"(11, 9)",219281034*x+116567838
"(11, 11)",41835024
"(11, 13)",-4036200*x+95429800
"(11, 15)",32424000*x-27360000
"(11, 17)",53879700*x-121336900
"(11, 19)",11726064*x-25275152
"(11, 21)",-18441780*x+41276772
"(11, 23)",-6056400*x+13543100
"(12, -26)",-57277374*x-128076102
"(12, -24)",2013480000*x+4502280000
"(12, -22)",1559956650*x+3488170050
"(12, -20)",-3650088960*x-8161689600
"(12, -18)",1814274000*x+4057376400
"(12, -16)",4079670000*x+9120510000
"(12, -14)",-6377066598*x-14251598478
"(12, -12)",10117094400*x+22643020800
"(12, -10)",4096706880*x+9165499200
"(12, -8)",-7376712000*x-16510708800
"(12, -6)",-2880990000*x-6567270000
"(12, -4)",-2443972608*x-5498938368
"(12, -2)",248292450*x+502882650
"(12, 0)",3427200000*x+7344000000
"(12, 2)",554604750*x+1217611350
"(12, 4)",305496576*x+916489728
"(12, 6)",1253070000*x+3078870000
"(12, 8)",9710400*x+724276800
"(12, 10)",34870080*x-312120000
"(12, 12)",-963532800
"(12, 14)",-219281034*x+116567838
"(12, 16)",106890000*x-149310000
"(12, 18)",32986800*x-98960400
"(12, 20)",-79349760*x+170035200
"(12, 22)",33195750*x-74272050
"(12, 24)",42840000*x-95880000
"(12, 26)",-1219218*x+2726262
"(13, -29)",(2178309*x+4870847)/2
"(13, -27)",479094000*x+1071286650
"(13, -25)",-654302880*x-1463061600
"(13, -23)",-423511200*x-947109400
"(13, -21)",-5356099497*x-11976191307
"(13, -19)",-4475168544*x-10008023377
"(13, -17)",726038250*x+1627149950
"(13, -15)",2457813120*x+5504140800
"(13, -13)",-7061909925*x-15805226975
"(13, -11)",-10241255472*x-22902234022
"(13, -9)",-8421210336*x-18754082208
"(13, -7)",12238632000*x+27299572000
"(13, -5)",-1564678080*x-3361204800
"(13, -3)",-2168073600*x-4915033200
"(13, -1)",-502166742*x-1084676162
"(13, 1)",-411818736*x-873864148
"(13, 3)",658119000*x+1679416200
"(13, 5)",-1477284480*x-3157286400
"(13, 7)",962346000*x+988238000
"(13, 9)",-980579712*x-1392610752
"(13, 11)",-196046361*x+536587237
"(13, 13)",672562850
"(13, 15)",-34870080*x-312120000
"(13, 17)",-23175600*x-121015700
"(13, 19)",(-164430651*x+484401599)/2
"(13, 21)",-118329456*x+245272122
"(13, 23)",-7864500*x+22732900
"(13, 25)",-13970880*x+31046400
"(13, 27)",10199175*x-22801275
"(13, 29)",23184*x-51841
"(14, -30)",-726096000*x-1623600000
"(14, -28)",-2390020500*x-5344250500
"(14, -26)",5359200000*x+11983640000
"(14, -24)",-9534762489*x-21320146053
"(14, -22)",20934849600*x+46811204800
"(14, -20)",8664894000*x+19376910000
"(14, -18)",-7833100800*x-17530300800
"(14, -16)",-1027076505*x-2317366117
"(14, -14)",-20340600000*x-45524200000
"(14, -12)",14960807400*x+33463168200
"(14, -10)",-5588352000*x-12418560000
"(14, -8)",4991499975*x+11028012475
"(14, -6)",13278300000*x+29708820000
"(14, -4)",-4216201164*x-8972033308
"(14, -2)",4690425600*x+10110060800
"(14, 0)",-4068120000*x-8717400000
"(14, 2)",4069363200*x+8660915200
"(14, 4)",-4874377620*x-10507778372
"(14, 6)",97440000*x-1046520000
"(14, 8)",1506118425*x+2895455525
"(14, 10)",-931392000*x-1552320000
"(14, 12)",215707800*x-942064200
"(14, 14)",1937200000
"(14, 16)",196046361*x+536587237
"(14, 18)",-9710400*x+724276800
"(14, 20)",167454000*x-450450000
"(14, 22)",451315200*x-983708800
"(14, 24)",-205384935*x+448401573
"(14, 26)",112980000*x-257540000
"(14, 28)",-50851500*x+113810500
"(14, 30)",-15456000*x+34560000
