numerator,1
denominator,9000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(4673569526988829*x+10450418920788941)/2
"(1, 1)",(-4673569526988829*x+10450418920788941)/2
"(2, -4)",-204243872785082633063929*x-456703183535264062265782
"(2, -2)",5436062563936320562520*x+12155405144759784965080
"(2, 0)",-21457637970284567820
"(2, 2)",-5436062563936320562520*x+12155405144759784965080
"(2, 4)",204243872785082633063929*x-456703183535264062265782
"(3, -5)",419369889661650082520060790*x+937739581000036109839709730
"(3, -3)",16594742198296888248990690*x+37106970775383307400099010
"(3, -1)",-1299558431667889682869938*x-2887860724527392608068774
"(3, 1)",1299558431667889682869938*x-2887860724527392608068774
"(3, 3)",-16594742198296888248990690*x+37106970775383307400099010
"(3, 5)",-419369889661650082520060790*x+937739581000036109839709730
"(4, -8)",-475132535997902503055026701040*x-1062428648813175872169999164320
"(4, -6)",-352580549850011936876766919704*x-788394077008813683791687335044
"(4, -4)",-30469249274340215444616054528*x-68131311041809776175966394112
"(4, -2)",4264738578329931902443709960*x+9534607643994529584908187620
"(4, 0)",292737168100082493242980800
"(4, 2)",-4264738578329931902443709960*x+9534607643994529584908187620
"(4, 4)",30469249274340215444616054528*x-68131311041809776175966394112
"(4, 6)",352580549850011936876766919704*x-788394077008813683791687335044
"(4, 8)",475132535997902503055026701040*x-1062428648813175872169999164320
"(5, -11)",(35703382441728842924512346455145*x+79835190166378116852097366348951)/2
"(5, -9)",113233768598639179330419768654510*x+253198403935038305303091020482566
"(5, -7)",32007804849714757107078379355050*x+71571627454291444534617845898670
"(5, -5)",(-17857698202257148906287688441975*x-39931026188209061259240277264775)/2
"(5, -3)",-1172734153196546836187690640075*x-2622167504151122681944562432445
"(5, -1)",210520620133109038332868984300*x+493422849082881773878172074396
"(5, 1)",-210520620133109038332868984300*x+493422849082881773878172074396
"(5, 3)",1172734153196546836187690640075*x-2622167504151122681944562432445
"(5, 5)",(17857698202257148906287688441975*x-39931026188209061259240277264775)/2
"(5, 7)",-32007804849714757107078379355050*x+71571627454291444534617845898670
"(5, 9)",-113233768598639179330419768654510*x+253198403935038305303091020482566
"(5, 11)",(-35703382441728842924512346455145*x+79835190166378116852097366348951)/2
"(6, -12)",-1450443561340985957730908968603380*x-3243290400685330624870003450634040
"(6, -10)",-5721279949638716704911495787077600*x-12793170885698747261579162487991200
"(6, -8)",-2849174397757509419939369798981010*x-6370947633077812542322764112637520
"(6, -6)",147682113395930193882591958370400*x+330227237057773590674085677781600
"(6, -4)",39722924668602076363192432527996*x+88827846940648736849014218832176
"(6, -2)",-5129074778159395844140926662880*x-11039641696842461961410811918240
"(6, 0)",2202489963540086660656568067600
"(6, 2)",5129074778159395844140926662880*x-11039641696842461961410811918240
"(6, 4)",-39722924668602076363192432527996*x+88827846940648736849014218832176
"(6, 6)",-147682113395930193882591958370400*x+330227237057773590674085677781600
"(6, 8)",2849174397757509419939369798981010*x-6370947633077812542322764112637520
"(6, 10)",5721279949638716704911495787077600*x-12793170885698747261579162487991200
"(6, 12)",1450443561340985957730908968603380*x-3243290400685330624870003450634040
"(7, -15)",-36654523220118600467517136837184370*x-81962005603029677679678380533535370
"(7, -13)",-372722362741999722247498165553622830*x-833432539825446288361521621671417530
"(7, -11)",-443346451930540810202123163252064012*x-991352804100043153712496212362797244
"(7, -9)",-91605401937313875683722673661878478*x-204835905840057286611808064688384354
"(7, -7)",-27906127996219728632256243348892250*x-62399997760501851945219712764600250
"(7, -5)",-8946301165980967778867692621510680*x-20004212651389455650258687101721640
"(7, -3)",2144165477873608945132316125967610*x+4801688892387053849061789897661410
"(7, -1)",-30891899653187671201648326661622*x-190958050461164530540131807405874
"(7, 1)",30891899653187671201648326661622*x-190958050461164530540131807405874
"(7, 3)",-2144165477873608945132316125967610*x+4801688892387053849061789897661410
"(7, 5)",8946301165980967778867692621510680*x-20004212651389455650258687101721640
"(7, 7)",27906127996219728632256243348892250*x-62399997760501851945219712764600250
"(7, 9)",91605401937313875683722673661878478*x-204835905840057286611808064688384354
"(7, 11)",443346451930540810202123163252064012*x-991352804100043153712496212362797244
"(7, 13)",372722362741999722247498165553622830*x-833432539825446288361521621671417530
"(7, 15)",36654523220118600467517136837184370*x-81962005603029677679678380533535370
"(8, -16)",2663128230663075871358563595986515456*x+5954935756561377482168036221552002048
"(8, -14)",-18843649261482636974167652291819356912*x-42135680692838886082625801778246530744
"(8, -12)",-8390630568443808718307481796215815040*x-18762020325127800579123399552198133440
"(8, -10)",-6349930310841109091456902428690919440*x-14198875826969343613901335396646163840
"(8, -8)",-840180540408563112124342251861954560*x-1878700758737062074922381179779338240
"(8, -6)",160537625053299885626543699016543792*x+358975574762321587132908376595343216
"(8, -4)",-30707521731953200218820507481046400*x-68692739934789025545770302079060800
"(8, -2)",-8530251633874705574709510366028720*x-19857009398389323200501413055230520
"(8, 0)",8488060734846840117278781049620480
"(8, 2)",8530251633874705574709510366028720*x-19857009398389323200501413055230520
"(8, 4)",30707521731953200218820507481046400*x-68692739934789025545770302079060800
"(8, 6)",-160537625053299885626543699016543792*x+358975574762321587132908376595343216
"(8, 8)",840180540408563112124342251861954560*x-1878700758737062074922381179779338240
"(8, 10)",6349930310841109091456902428690919440*x-14198875826969343613901335396646163840
"(8, 12)",8390630568443808718307481796215815040*x-18762020325127800579123399552198133440
