numerator,(4181*x-9349)/2
"(11, 19)",-319969577402645541682196*x+715473682981851223418958
"(11, 21)",10864273155479684381458815*x-24293253301781496199424643
"(11, 23)",1968512348538075665329140*x-4401727425878895949616360
"(12, -26)",3724086082945230976783965709409526*x+8327309635526456684851881909643158
"(12, -24)",-4815280889365759293116014065196200*x-10767295399377481969447884214456200
"(12, -22)",4465969757236737858488212908986610*x+9986211962639579202450950699146770
"(12, -20)",-1897333633875885657362579872154880*x-4242566981343178111803814996156800
"(12, -18)",3170220694777980363136242562148700*x+7088828977200176653333109007914460
"(12, -16)",-736390093903512830070725560669800*x-1646618307925708148019598744667400
"(12, -14)",-199353007384116184834634857514538*x-445766876029901310928027365573258
"(12, -12)",-73115021432944487225516910632640*x-163490158100417997870278769775680
"(12, -10)",4098752195642470428076643979840*x+9165088532384993457337892433600
"(12, -8)",-74504364960948483897966435030600*x-166596824673176889626902680577320
"(12, -6)",3490512520785278509707413921100*x+7805023272807722082527351028300
"(12, -4)",2053731990139587554756540251392*x+4592284337185298931399113912832
"(12, -2)",-1634032404041630936287557459870*x-3653807530721949387755502200190
"(12, 0)",168890810492373994290529206000*x+377651341677513996218153070000
"(12, 2)",42069432237974811446379666750*x+94070026651414433235786533790
"(12, 4)",-6503252095572193009604179584*x-14541608678491664598418803072
"(12, 6)",345728552130325058616119700*x+773251141206325942416647700
"(12, 8)",-832024432094268466220177640*x-1864275307545774666969345480
"(12, 10)",37326797690585116653373440*x+83674975319515258736208000
"(12, 12)",-3741030767286361621365120
"(12, 14)",2426760866080490729201706*x-4773768914610039058897782
"(12, 16)",8436503540964050283629400*x-18813817917738776126070600
"(12, 18)",-36271044814432738740741180*x+81104186128316986979519940
"(12, 20)",21707678007651539484054720*x-48539844769489296493118400
"(12, 22)",-51095828831890102744256850*x+114253746629299342700540430
"(12, 24)",55092349807316270816225400*x-123190239209356654519069800
"(12, 26)",-42607826606185905483614838*x+95273996664955846084820202
"(13, -29)",(26099748102093884802012313146549*x+58360810951903047633608127919247)/2
"(13, -27)",-38630231889864657945552045404575500*x-86379824492317544364558974898088590
"(13, -25)",43591096767571519587752439852670260*x+97472655586061268027008953578590700
"(13, -23)",-10168527980168022552923859787050480*x-22737519794764331822143199667422560
"(13, -21)",13852399243150078472550561671992263*x+30974906359150213489780971158151693
"(13, -19)",13435429095431294824281004495089976*x+30042532764262884388944431117235993
"(13, -17)",-7843194590870282094326515730511450*x-17537916265944602200154680282814470
"(13, -15)",3266602824164398961131548079172160*x+7304345970324388736616215106590400
"(13, -13)",583295093611593302486977383219305*x+1304287480257626278854125432899035
"(13, -11)",-1427701406280426516502801369849092*x-3192437396015067955658087561984542
"(13, -9)",-94801004886551315896812594487296*x-211981491261546135016526249778048
"(13, -7)",255583760128882239807519963972200*x+571502661593060379287685638901600
"(13, -5)",82053640597527568419941900163510*x+183477518182132213545238744220850
"(13, -3)",17596445755662574075660731288960*x+39346848838281348829549098646320
"(13, -1)",1058335064662481562377312825498*x+2366509074593238636987758800998
"(13, 1)",-1426008840934625847462276688116*x-3188652650694337821895360635208
"(13, 3)",-659961363192295145365584263400*x-1475717570275018629760880808120
"(13, 5)",92327433077379033057631147560*x+206454614936609484492264663300
"(13, 7)",-2362282767038488667275553100*x-5269147554091602305870862100
"(13, 9)",1415018606490246112976436288*x+3159227169562096655085444288
"(13, 11)",229603569633519385211906639*x+440358880861983008432474757
"(13, 13)",29845096791901063592258690
"(13, 15)",-37326797690585116653373440*x+83674975319515258736208000
"(13, 17)",89644762114775202033019460*x-200856071152345075075627080
"(13, 19)",(-307433854878411579422311911*x+687441468399348781376211659)/2
"(13, 21)",-158487355913152101634578036*x+354388583718928495852453122
"(13, 23)",116339651392013012642641400*x-260143369442039200541570040
"(13, 25)",-498732266461829516182785240*x+1115199250381100867719831200
"(13, 27)",441974268440752663858867395*x-988284508539262938805305135
"(13, 29)",-149305563409488533459276*x+333857389202521629825609
"(14, -30)",-89352604468332355052942397059836200*x-199798497557842600787475436030995000
"(14, -28)",428947974669486649223330220012109725*x+959156830171830033392713275647227225
"(14, -26)",-477740187596983227868318929845284000*x-1068259535050356400963999855269249600
"(14, -24)",140626255418358665511618059358691101*x+314449866536698103353683947870198097
"(14, -22)",-63494995978951759596891298628885760*x-141979127240011940426256208900199680
"(14, -20)",-104772268015517131646040295562254950*x-234277913439523297191373264814676750
"(14, -18)",-72796603918915266934518527506595520*x-162778154893822125584552376692283120
"(14, -16)",18640523762064484025239799759699025*x+41681478268176301014037450025285413
"(14, -14)",-5512123034941422838298537819947000*x-12325481806471473204548062990689000
"(14, -12)",-3438941046150063991450999899543240*x-7689705949805603151131406782593320
"(14, -10)",5178256045200235150697916492897600*x+11578932521966313549810606686688000
"(14, -8)",118470398416243721316667487899765*x+264907864178231426828326781588265
"(14, -6)",-134044891250772908520447718506000*x-299733488877304596879500166466800
"(14, -4)",-124775196058620573906532152216519*x-279005820224664641525711286693323
"(14, -2)",-73971796165349647844602702636960*x-165405964325153836348748158372080
"(14, 0)",-1112359337877264617015149926750*x-2487311151815618442475313853750
"(14, 2)",6221395970065409140830902218680*x+13911460519140678780842554805480
"(14, 4)",1334369808596028013011289713085*x+2983735214849353055922685705593
"(14, 6)",-78361726622270641142266485600*x-175229006153122702598307835200
"(14, 8)",-38561042486067251473876534755*x-86219050581008790796302864815
"(14, 10)",-12486161644546746941067650400*x-27654953613092478791384004000
"(14, 12)",3584213909954923471594255320*x+7838587793745461497784620920
"(14, 14)",-282035366503937436327526000
"(14, 16)",-229603569633519385211906639*x+440358880861983008432474757
"(14, 18)",832024432094268466220177640*x-1864275307545774666969345480
"(14, 20)",1198730974103113633700602050*x-2680373442934295990316123750
"(14, 22)",726455305873491495925479680*x-1624405469466531562574257920
"(14, 24)",-1608926047072245925025321355*x+3597668020132793158583871273
"(14, 26)",5465897034213314027173534800*x-12222117326531761989885624400
"(14, 28)",-4907658018833421346933041575*x+10973856940433476155491709525
"(14, 30)",1022296529458018740319456800*x-2285924533030246143192198000
"(15, -33)",-6910034210676604668064308320182680*x-15451306221921991101678378661820370
"(15, -31)",-415084082398327970121601904205545133*x-928156224620785279858467577858492887
"(15, -29)",707353929777949323865412249586019608*x+1581691471135107409641807431845680672
"(15, -27)",-573437723099587241163962119224527340*x-1282245729713378477422022381942299860
"(15, -25)",673144366832632711212342995703165000*x+1505196562908821542883440464112837500
"(15, -23)",502358170589433700783056855889644525*x+1123307018490409350452834312751326175
"(15, -21)",30221480774394947027756486297140200*x+67577285392250087302691492140174800
"(15, -19)",123583206518121441364211368363915968*x+276340450651914638443063646965605312
"(15, -17)",309834985449409805999849388021438720*x+692812089272538552047583350103952080
"(15, -15)",-20236739089796004955073904419551875*x-45250724247711099675206157452075625
"(15, -13)",-11691994882391671659849096701734320*x-26144095349607335415618777523008480
"(15, -11)",7812738199442548062815716197889362*x+17469813704363355242975780350683918
"(15, -9)",-1762503373313965899564958148113800*x-3941077353299251187255743514321700
"(15, -7)",-2786090298148672469383648626001215*x-6229887298098484660456489821917685
"(15, -5)",173626782537479804574160195276500*x+388241288492556605775265926069000
"(15, -3)",-27812559720073838753515086624960*x-62190774497627957632569904405440
"(15, -1)",-206330375805715632668185884026568*x-461368745641108206763029346869042
"(15, 1)",9450542249255124656231130837003*x+21132044336390384537132019301617
"(15, 3)",-6552551379600367069408872258240*x-14651951733914375529075764698560
"(15, 5)",472541446565786969868920565750*x+1056643680560635772271635882250
"(15, 7)",285443086850532311166249125940*x+638127591757995091184004335310
"(15, 9)",67747326695119486261433407050*x+151397446871718056347341367950
"(15, 11)",9843222048440695090720161228*x+22409863127793273381979174632
"(15, 13)",2114116370721226789704472920*x+4129070896639075903656525480
"(15, 15)",-1035440626026560873448633750
"(15, 17)",-3584213909954923471594255320*x+7838587793745461497784620920
"(15, 19)",-1415018606490246112976436288*x+3159227169562096655085444288
"(15, 21)",-345728552130325058616119700*x+773251141206325942416647700
"(15, 23)",-5747561316512077593650302500*x+12851909848732620974136409950
"(15, 25)",-7701545425101094126433478750*x+17221179496388744540923293750
"(15, 27)",6560786870290509967608558840*x-14670365426001821583137582640
"(15, 29)",-8092942246207581670672299828*x+18096369000502266613741153428
"(15, 31)",4749039151057626455129993448*x-10619174369572745039846545938
"(15, 33)",79058736273484639708264755*x-176780708522740058853651255
