numerator,(4181*x-9349)/2
"(7, -13)",5817984378723109921831800700*x+13009408562856754892414400720
"(7, -11)",5951381658264006694046948844*x+13307693947923742012467037172
"(7, -9)",2352616045813911743632169112*x+5260609403396666208376833732
"(7, -7)",4115671462893693704579150650*x+9202921164086304848338541550
"(7, -5)",46442410730409540690194400*x+103848387432527262277616400
"(7, -3)",-109728989553648959362689450*x-245361479730004179623016390
"(7, -1)",41564986925115897745771804*x+92942136265638574241271072
"(7, 1)",-335951902061133798688278*x-751213416908847347876218
"(7, 3)",-279856915740346647944220*x-625773473133974381627040
"(7, 5)",-7150060604279695534200*x-15990397844319192450600
"(7, 7)",-210583998595262607700
"(7, 9)",26955094860463308114*x-60101415612421651578
"(7, 11)",68090724566801817832*x-152255150154616015968
"(7, 13)",66564430597070490210*x-148842591699107173330
"(7, 15)",-691385308573695900*x+1545984548615452200
"(8, -16)",64077670004490701009889276816*x+143282025969840461960646593616
"(8, -14)",578429627782166095394623938524*x+1293407967920824305670365846972
"(8, -12)",1195653391089758417832024395400*x+2673562260004841176123977401160
"(8, -10)",624988930905253874911886757000*x+1397517734689066838809052015400
"(8, -8)",89925656053724996658584644480*x+201079879857394625573855621760
"(8, -6)",49376876605547985281874303072*x+110410052606638952352507695232
"(8, -4)",6102895991500823330624410200*x+13646490296797491986408504600
"(8, -2)",-1692864570876970110100972900*x-3785360260288103407402265220
"(8, 0)",141772811814817841978020800*x+317013637325216934860683200
"(8, 2)",60707570968930924221121740*x+135746342053169576072265580
"(8, 4)",-3726444406590757365043400*x-8332895270589253234187400
"(8, 6)",-284539456963654280763696*x-638776003946086931995728
"(8, 8)",-4601170039646778883840
"(8, 10)",7150060604279695534200*x-15990397844319192450600
"(8, 12)",13679644576869006415080*x-30588637254224925249240
"(8, 14)",6617899999731783066252*x-14798074264212155110868
"(8, 16)",733122219001050801072*x-1639311117501837986064
"(9, -19)",220518510882861458717794708836*x+493094380631105385573116616672
"(9, -17)",7131805001903005261887061471485*x+15947200786528136782918685984655
"(9, -15)",15630295441760797527263973294000*x+34950403116182248458318970452000
"(9, -13)",24460449002567303919667597179210*x+54695226729907419462956246649510
"(9, -11)",24919207518783764901258649038960*x+55721041957424365872676499258352
"(9, -9)",(21538669906013113494054535971681*x+48161930054774340728290044318147)/2
"(9, -7)",2247603604745407006681251703080*x+5025794446684503103730109230790
"(9, -5)",176681210499186520689123015000*x+395071197022116233352405309000
"(9, -3)",124467844573513497657250599120*x+278318561454687011383305025920
"(9, -1)",-6642288268373595301987459845*x-14852607929252158045385197623
"(9, 1)",-3224394228441955586988284124*x-7209964341192373229676804378
"(9, 3)",480150512009871127703056440*x+1073642815716713747173741320
"(9, 5)",19827123822638485568412000*x+44325756528260578278774000
"(9, 7)",-3963916419616176080355135*x-8978588305276934403195885
"(9, 9)",-551027854643514089750649
"(9, 11)",284539456963654280763696*x-638776003946086931995728
"(9, 13)",279856915740346647944220*x-625773473133974381627040
"(9, 15)",178828553038926127347000*x-399872791762956317763000
"(9, 17)",81596049109038219505380*x-182454312503133837419070
"(9, 19)",2522985308578180374870*x-5641566656214094598598
"(10, -22)",444246759479860372225398995920*x+993365952980966907815713530780
"(10, -20)",(56084124160953601731619809039375*x+125407914082430610002664205851875)/2
"(10, -18)",-37704521880024099648807513361560*x-84309873982862056756625725654440
"(10, -16)",29363515430213557613089654493038*x+65658816560321496912271185185982
"(10, -14)",325711515700101959178383044460400*x+728313090159917986106041966177600
"(10, -12)",348708973453342996747353641281485*x+779736969005844531917125593719865
"(10, -10)",188045851935663811358254511443750*x+420483307815004802148344163731250
"(10, -8)",81825075082674539949130599990690*x+182966430148885357926525076031810
"(10, -6)",19582855721373203028472090335600*x+43788596586537656175126969323400
"(10, -4)",(2362396580443601678666408610409*x+5282479343800888408611415219221)/2
"(10, -2)",379429843226801094992911005840*x+848430923196366344537022584560
"(10, 0)",117835819531078015444484062500*x+263488896626655911597819062500
"(10, 2)",-20504690317115342795563430560*x-45849900820702126098131773440
"(10, 4)",(-2266007366657986258195255461*x-5067067384637133719191670929)/2
"(10, 6)",459648771160700660055716100*x+1026803914306633688250345900
"(10, 8)",-15914714030385905584030910*x-39773075072371253448620190
"(10, 10)",-9621624995310668624987500
"(10, 12)",3963916419616176080355135*x-8978588305276934403195885
"(10, 14)",3726444406590757365043400*x-8332895270589253234187400
"(10, 16)",335951902061133798688278*x-751213416908847347876218
"(10, 18)",-431383081424322635846160*x+964601895108050321458560
"(10, 20)",(641666863865793136388125*x-1434810726513017320704375)/2
"(10, 22)",5082693707044537070970*x-11365248637761986601970
"(11, -23)",73255819126425775903048586521190*x+163804991314117295565586877368170
"(11, -21)",293830190662803352494061111291176*x+657024280163752283347425236771772
"(11, -19)",-3632937929236357580800716638458890*x-8123496167809816195276083898810598
"(11, -17)",-5306074266441528498200963102950120*x-11864742753425588864510407115735520
"(11, -15)",-1732789343440001946319136347821000*x-3874634762619073632777394182831000
"(11, -13)",1472831604995860245592368203541420*x+3293351588180862421359744632550760
"(11, -11)",2206739759273862291629056579220712*x+4934420110387879329591381226530744
"(11, -9)",936047966697060048557594263016340*x+2093066883735073345691929031024352
"(11, -7)",300038326193871882035962913148390*x+670906093224651074474820907241290
"(11, -5)",99015722754420864212275528503000*x+221405886921660244265269794816000
"(11, -3)",11757211180164337158705607565550*x+26289923422333426553549728459650
"(11, -1)",-2700883316523119929934962993464*x-6039358736914763929096084359728
"(11, 1)",818388705877101227199143557220*x+1829972916553695081481356804252
"(11, 3)",45626940585422661359866452900*x+102024339180446815929371420400
"(11, 5)",-29363396861333047683017497500*x-65663617708066112250090106500
"(11, 7)",2000809803577754573561014580*x+4458594856668548791983681840
"(11, 9)",249499748429608962126524766*x+510004214495106716193998322
"(11, 11)",-112910878955412943063618896
"(11, 13)",15914714030385905584030910*x-39773075072371253448620190
"(11, 15)",-19827123822638485568412000*x+44325756528260578278774000
"(11, 17)",-60707570968930924221121740*x+135746342053169576072265580
"(11, 19)",-41564986925115897745771804*x+92942136265638574241271072
"(11, 21)",3361755216335727492188430*x-7517113187439820918682598
"(11, 23)",838130797654488620952420*x-1874117437591557852572480
"(12, -26)",-29275374329376760901371477907706*x-65461727067238755867886544648778
"(12, -24)",898216115175186193417080277639800*x+2008472292017496751625695091179800
"(12, -22)",9590730986056334659551167590034130*x+21445526438735551978080713198958210
"(12, -20)",-12391482772845599326314218355081600*x-27708197822100345232043921718892800
"(12, -18)",-41966856294215336587648130329042200*x-93840743475830406852376876411265880
"(12, -16)",-40155467788000588630451306937992700*x-89790355642272430137171774694781100
"(12, -14)",-20871178893594041044183637459068758*x-46669374776635125231889068149442918
"(12, -12)",-3887922117286278722204679473104320*x-8693658145477031682877484753643840
"(12, -10)",5420892958896547319538034494913200*x+12121485154842547972022651208524400
"(12, -8)",3680948724006887051708237627490600*x+8230851568571448301379197783961160
"(12, -6)",603254463769070163749281025921400*x+1348917988720840163134823678182200
"(12, -4)",240138876910857035914792614125952*x+536966852769204368458603271519232
"(12, -2)",61720680977330800850242036740990*x+138011638422105576778782342512430
"(12, 0)",-10475414303974865374857862860000*x-23423737940172450703072508940000
"(12, 2)",-2720843668812366168356748227850*x-6083994557638022164827412517370
"(12, 4)",858509289206152124911549314624*x+1919672842943621252756265435072
"(12, 6)",-58924016540828768357753653800*x-131788972838069679513543661800
"(12, 8)",-18266634157700496761762382120*x-41033776507688014909847367240
"(12, 10)",2117888025877866870923538000*x+4458374140576778702715680400
"(12, 12)",198930889665682663324786560
"(12, 14)",-249499748429608962126524766*x+510004214495106716193998322
"(12, 16)",-459648771160700660055716100*x+1026803914306633688250345900
"(12, 18)",-480150512009871127703056440*x+1073642815716713747173741320
"(12, 20)",-141772811814817841978020800*x+317013637325216934860683200
"(12, 22)",109728989553648959362689450*x-245361479730004179623016390
"(12, 24)",10276625093477753976186600*x-22979232288296394579574200
"(12, 26)",-334943942077403253649218*x+748957423136825801925582
"(13, -29)",(26099748102093884802012313146549*x+58360810951903047633608127919247)/2
"(13, -27)",-12955407734456496178290392846483100*x-28969172370471269902359102713560770
"(13, -25)",-4059243318332951664410515064837400*x-9076743997004298226397795942718600
"(13, -23)",147962801519317803709084669681060440*x+330854882338503771411046754970366080
"(13, -21)",281824311294789414686278046894663727*x+630178317767210904121303208909447157
"(13, -19)",99030011934251921444841955128264296*x+221437838497602730594238756851961883
"(13, -17)",-174578347586184884047839963917299350*x-390369052602295725984904527665278810
"(13, -15)",-179690574830991430726889308920100800*x-401800340238109620078779545901085600
"(13, -13)",-103415736850208604285565516422044765*x-231244617540296486076913046015168055
"(13, -11)",-42400319731599910400573230439629908*x-94809997187583260614440946815345418
"(13, -9)",-609690544730764981161779984989296*x-1363309503251200714557144727934928
"(13, -7)",9343946641860711254163292630588000*x+20893699869309675815104990871449200
"(13, -5)",1385278427624090851079434343197800*x+3097576731855229581882865769069400
"(13, -3)",-608280861108509538203648594028480*x-1360157353492123857564357254762160
"(13, -1)",130171866920214065955320470686082*x+291073143468378530741333200425582
"(13, 1)",-5408309613500545100916217584756*x-12093354599575682985335744734528
"(13, 3)",-26552825893682575421586438712200*x-59373892569462860991567720385560
"(13, 5)",1490448685706210649297610652400*x+3332673698535720700706351606400
"(13, 7)",425319151367361494300860824600*x+950564438691316629723682776200
"(13, 9)",-110743734616247827183949012928*x-247599323027725963741141231968
"(13, 11)",3874499478924609608810209759*x+10833114967414540468792516197
"(13, 13)",5291408602444826939095843370
"(13, 15)",-2117888025877866870923538000*x+4458374140576778702715680400
"(13, 17)",-2000809803577754573561014580*x+4458594856668548791983681840
"(13, 19)",(2266007366657986258195255461*x-5067067384637133719191670929)/2
"(13, 21)",3224394228441955586988284124*x-7209964341192373229676804378
"(13, 23)",1692864570876970110100972900*x-3785360260288103407402265220
"(13, 25)",-46442410730409540690194400*x+103848387432527262277616400
"(13, 27)",-148224760133795298072849585*x+331440639607767109313694405
"(13, 29)",149305563409488533459276*x-333857389202521629825609
"(14, -30)",-9316533465391462422359820419355000*x-20832402143266994324091548914149000
"(14, -28)",-359725337755482214497376281319921950*x-804370308450329853378128167680906950
"(14, -26)",-533416318974354081134290573477034000*x-1192755149534366625203538360348806400
"(14, -24)",580561252053742625734681861774506411*x+1298174424694557900316086101833564647
"(14, -22)",1792188292483000176781990351581425520*x+4007454850471263754795923656767807760
"(14, -20)",2566571570401526437940280072571495500*x+5739028500536200325838497130980203500
"(14, -18)",1600254242116732039018925417254692960*x+3578277266655419792339982848529652560
"(14, -16)",-381046308911129140500927868603943385*x-852045449300668653855427786741551773
"(14, -14)",-624157525389807441904251035018363000*x-1395658655439660728547635534611281000
"(14, -12)",-227280513419079280387880091142683720*x-508214677966109676805746092607989160
"(14, -10)",-84362989568072845346766590866128000*x-188641379459318324947911999555768000
"(14, -8)",-40535643994453418818788948324404845*x-90640455483474669195638472393917745
"(14, -6)",8623429627988518295792364017859000*x+19282574848371241446636460801441800
"(14, -4)",4434311519281553042292327159094926*x+9915421993488152780732046019242022
"(14, -2)",-3927882497778206095004956699857680*x-8783012273978128605668655350250240
"(14, 0)",-1083500621852446868267883644385000*x-2422780988686564403596375075665000
"(14, 2)",25688565010449119457722391326760*x+57441578583304409449785809361560
"(14, 4)",-57933125874252463545413418717070*x-129542634491536394531401063778598
"(14, 6)",-19606360509299473923698002143600*x-43841596119814332154241576155200
"(14, 8)",2847432812144366955915112016685*x+6369127391369781577953976645105
"(14, 10)",34623011323320359566712004000*x+81735955452566931547793772000
"(14, 12)",-95272442825817453220858969560*x-201406538056012637340518883960
"(14, 14)",31935879390503425315432454000
"(14, 16)",-3874499478924609608810209759*x+10833114967414540468792516197
"(14, 18)",18266634157700496761762382120*x-41033776507688014909847367240
"(14, 20)",29363396861333047683017497500*x-65663617708066112250090106500
"(14, 22)",20504690317115342795563430560*x-45849900820702126098131773440
"(14, 24)",6642288268373595301987459845*x-14852607929252158045385197623
"(14, 26)",-6102895991500823330624410200*x+13646490296797491986408504600
"(14, 28)",-4115671462893693704579150650*x+9202921164086304848338541550
"(14, 30)",-106591854651810329601942000*x+238346632849225073776836000
"(15, -33)",-79950898580663771908752416416560*x-178775644088555647098464024901540
"(15, -31)",-205627589402958089744717753064624822*x-459797267954429684032310112853831218
"(15, -29)",-4315726795586909352080804710748146512*x-9650258487249668707541023063109771568
"(15, -27)",-10878962966457842255065421759413396920*x-24326100717702499785321863721595315080
"(15, -25)",-10299298638802075708462626990905625000*x-23029931876932494472737104166213750000
"(15, -23)",-3987956369209806800896320849972813150*x-8917341532856377284894595092200240850
"(15, -21)",5150786388167108196437483160291322800*x+11517508501522272328311771224187643200
"(15, -19)",9678813873338074921382762508018375888*x+21642485762351974873530408378836309232
"(15, -17)",8099893310657432714889792775062552960*x+18111912053125841196426902544027689040
"(15, -15)",1220256747154930531743655186278543750*x+2728577036641198483234343476191431250
"(15, -13)",-1397269366518984661023964691301434040*x-3124389286414508869394715051535299360
"(15, -11)",-341323743046674541563510032552135022*x-763223091787100978281103972510883618
"(15, -9)",110767281754774572198216174246649200*x+247683171686677043568294501611713800
"(15, -7)",-53162338697535237169245669395460270*x-118874603166862501129052723334785730
"(15, -5)",-34262766957823673848917717704707500*x-76613876013264192206912631599070000
"(15, -3)",4817411072808525386336902570364880*x+10772058660821397077726647510207920
"(15, -1)",-7174905885521636833749611841594672*x-16043576923789907326538172146177268
"(15, 1)",-7200036839990266283464169080897662*x-16099771447607074793249351853913818
"(15, 3)",-517162719101197904896035396229920*x-1156411241828379946898934711598080
"(15, 5)",-32506355597386024646339049896250*x-72684667714877096591402507313750
"(15, 7)",-72194905601961243411795170189220*x-161429996430889916136139670298480
"(15, 9)",-2518154797847537750820653562300*x-5636432866376538710528700503700
"(15, 11)",1276811592389355183188253713388*x+2872501814434153945955924912832
"(15, 13)",-202166630419258105431800191140*x-380565116910456295132840948860
"(15, 15)",-62436117033516230025696787500
"(15, 17)",95272442825817453220858969560*x-201406538056012637340518883960
"(15, 19)",110743734616247827183949012928*x-247599323027725963741141231968
"(15, 21)",58924016540828768357753653800*x-131788972838069679513543661800
"(15, 23)",-45626940585422661359866452900*x+102024339180446815929371420400
"(15, 25)",-117835819531078015444484062500*x+263488896626655911597819062500
"(15, 27)",-124467844573513497657250599120*x+278318561454687011383305025920
"(15, 29)",-49376876605547985281874303072*x+110410052606638952352507695232
"(15, 31)",-2352616045813911743632169112*x+5260609403396666208376833732
"(15, 33)",-914730204367237686148710*x+2045398918037418469081710
