numerator,1
denominator,300
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(32520907735474771540904755791238015333865187616537932487500653342568358714969914136042532604781419510271*x+72718960386520338138071721865787845930496467983841985906177154601922384072747207858630184439663278076769)/2
"(1, 1)",(-32520907735474771540904755791238015333865187616537932487500653342568358714969914136042532604781419510271*x+72718960386520338138071721865787845930496467983841985906177154601922384072747207858630184439663278076769)/2
"(2, -4)",-74417352118963849884364624925371370067522730335522469676840369850326091151454864349695887337975928168726191093425076941807078471*x-166402258043541184970174410139718818410810942048011872380386296331041163292543354675922052826831129625148595077939366522957353338
"(2, -2)",13954760839402511393580041049547396086839646747776475557882930427610770012518008628270560019988296264373839918090023349100*x+31203793846656041223949566220920188499572984589586038582007294155515765220229212330920813981137396782334911495015296634900
"(2, 0)",-25288814089898721892161323779448944001407928125709936937219605166685114586596406645112637322217956369870554201660
"(2, 2)",-13954760839402511393580041049547396086839646747776475557882930427610770012518008628270560019988296264373839918090023349100*x+31203793846656041223949566220920188499572984589586038582007294155515765220229212330920813981137396782334911495015296634900
"(2, 4)",74417352118963849884364624925371370067522730335522469676840369850326091151454864349695887337975928168726191093425076941807078471*x-166402258043541184970174410139718818410810942048011872380386296331041163292543354675922052826831129625148595077939366522957353338
"(3, -5)",25879448396897787995698511867059424404540537092491601513931171680271110275794615100383447746022265162025484685724485558400082889083059970*x+57868205835661411536838877783229081954984899036388048507797335212727419915257523117253231260144724631599604125919709900104587930326074490
"(3, -3)",-1175948298468700373876879163985143923291496579913743030561376788190056774305120622543925527914343620842188094041645141795503459419350*x-2629500333401225885918571795073272422598965854357533441017059001728920594389637454096228090642963748274197176764605037646777252924650
"(3, -1)",466003110453005608901574490422420201214239863333211331093136275221665723133983494426273444469978943808561774535809645621914238*x+1042014631515259751191595917591673152169651370844112671646087756799821981523078000007820250188332135424762935712242218760585734
"(3, 1)",-466003110453005608901574490422420201214239863333211331093136275221665723133983494426273444469978943808561774535809645621914238*x+1042014631515259751191595917591673152169651370844112671646087756799821981523078000007820250188332135424762935712242218760585734
"(3, 3)",1175948298468700373876879163985143923291496579913743030561376788190056774305120622543925527914343620842188094041645141795503459419350*x-2629500333401225885918571795073272422598965854357533441017059001728920594389637454096228090642963748274197176764605037646777252924650
"(3, 5)",-25879448396897787995698511867059424404540537092491601513931171680271110275794615100383447746022265162025484685724485558400082889083059970*x+57868205835661411536838877783229081954984899036388048507797335212727419915257523117253231260144724631599604125919709900104587930326074490
"(4, -8)",-63865151586094468252494119180523599986076358133455135041620956940849856755389075873596551860367059880557129634463499271361412543346449817585138200*x-142806820339835743678585260774147350085750817776610526397676667395004943314951793152065225287101988360840524160380055697791395541000491740953699600
"(4, -6)",1211656669618454235952918878051724540781985197963114816394922531111644590719837850127497705838740928230670669864511881464886923615845806827904*x+2709346678657867844315081666217553799861398319428988612457267281773544968173502796550100849311265304493186716935879642437501950043345750230204
"(4, -4)",2635298651307411157904131082449735425570150856598072278748096171334407396073158411230173319762822196872289639879094112470257069031884037728*x+5892706925336886385846351216835664312753946825613040919161600513538911026817951274174386622795099553381209812157028566898135957821205912992
"(4, -2)",4023412441635010312664549645596210940924796182740098174161916323542766413122585241411229482970912087858647837822646381616183157690164000*x+8996623721015724557212524979973362729583238767998288060188796876524645147552085152581046873060520383717654036023543250131422879661770500
"(4, 0)",-137006346448776575426171500618981875324459022394236973376304507910286850434212462802378334130531446767571544390875972043439989173600
"(4, 2)",-4023412441635010312664549645596210940924796182740098174161916323542766413122585241411229482970912087858647837822646381616183157690164000*x+8996623721015724557212524979973362729583238767998288060188796876524645147552085152581046873060520383717654036023543250131422879661770500
"(4, 4)",-2635298651307411157904131082449735425570150856598072278748096171334407396073158411230173319762822196872289639879094112470257069031884037728*x+5892706925336886385846351216835664312753946825613040919161600513538911026817951274174386622795099553381209812157028566898135957821205912992
"(4, 6)",-1211656669618454235952918878051724540781985197963114816394922531111644590719837850127497705838740928230670669864511881464886923615845806827904*x+2709346678657867844315081666217553799861398319428988612457267281773544968173502796550100849311265304493186716935879642437501950043345750230204
"(4, 8)",63865151586094468252494119180523599986076358133455135041620956940849856755389075873596551860367059880557129634463499271361412543346449817585138200*x-142806820339835743678585260774147350085750817776610526397676667395004943314951793152065225287101988360840524160380055697791395541000491740953699600
"(5, -11)",(681154701024153953449578029211673917330605997728709377421328620497166183147855838832905414079442401528978891000411520363111299707737159995693136142993355*x+1523108214683553860059093476326366030904383329729760880423411540918024275409368296128911080015839394642826669682421904309466267434355131274398405568281659)/2
"(5, -9)",-2132702925852408481433456401708023641670319225812664117079763087001630215973870365190918788828480522515651947952017172342334300300062119012618115594010*x-4768868718018678981499282572573365560249809387355820312994745588044555397978435459604538369371141741798069380729143133769010334935908966369314476593006
"(5, -7)",-1469940004517381140886152636508929674111310273734412456588501691198338137619624681073541524153204076496146603761123578490913647185223547074755608750*x-3286885772947212177636692604814607723564779189224940978754791502401605743726860454409975427600437082771143711373274455743192068327147268080297565750
"(5, -5)",(56498503170542384325933285031947452000262213192864401722460434378051491949245001800245188599646126239533082734319275978509083976018945993605419075*x+126334493716320165059624208326776169591963969997008550520511520826018125497541414847836859871595581827186853553356943156994806366854932714151808925)/2
"(5, -3)",-14290456736183734301390732710975654695609230359388825595807392985334546000311204947506058787156990545068952902959265521171529155366075608344125*x-31954432691626364201626095116163682888553850438979178597555689309365108937372989739636139971560663853056940651029892412316785462832451322533925
"(5, -1)",8640339631657808962969091265339742787753125753491570698768922606669949681197740884578192136346577263740694300247908946460227000397705154700*x+19320243649605272469343550848683831179309824049127907611629230853507838857249696910910052898317051997582085528547537156696955133909480206564
"(5, 1)",-8640339631657808962969091265339742787753125753491570698768922606669949681197740884578192136346577263740694300247908946460227000397705154700*x+19320243649605272469343550848683831179309824049127907611629230853507838857249696910910052898317051997582085528547537156696955133909480206564
