numerator,(-956722026041*x+2139295485799)/2
"(8, -2)",373615809906191147393335912824230625594221537778738693064661967617297800*x+835430348418882730933808271578539278221611367366973345256920775642773240
"(8, 0)",192999552302968462379406589504182157561002832282483671043127377920000*x+431560118576463568420127530237392101289247705225291294673299046400000
"(8, 2)",-733062624596861148083372348430308525117630344714212652922503842120*x-1639177860362990894175772159282321403186057276910436721286791107640
"(8, 4)",-4984901214215115364931800204100607684630650593640212367257600*x-11146577976110164650069900577479140989599093138351144278937600
"(8, 6)",-27358660949379701237252255894727530805522007188228976788156*x-61175841139992959779112766980131750848517079765458571330628
"(8, 8)",-291255219318665802419260151406134826001655212508446720
"(8, 10)",2082782788637243035416941824983127025044828999671577500*x-4657244051082926131116588153968739301574286214797337500
"(8, 12)",-26352096140777160119687823920769550345963698545107415040*x+58925078320387599330947893586669390823362171925866065920
"(8, 14)",66604617571524253698029500637888880697217531454646417488528*x-148932452505305192368508815116736313399309924599250170230032
"(8, 16)",1347876849050609271501810706114886664280574735372649750331392*x-3013944259775385205528455229201918010507343369907228234481664
"(9, -19)",5014996853539654850469369513862554078311848028274558739936852668839536536153599395749396*x+11213873871462225065690825872227753779012475639247222347137527535058169756232547699846672
"(9, -17)",943596992416346512788134116264423845449781951917582163534104784720476263090674073852305*x+2109947018407304342953542855207909429724324966135755435573743193925948631942866282369365
"(9, -15)",-2221834491296969646181540156714035750945132453921632268630034151374646692091537025000*x-4968172957293689008844305548271786314837990729600064586552972719472689065945148687500
"(9, -13)",-4639304517834268556591496368967335476408657165120143024512828069589750015087599923230*x-10373800270199309909130354211364690408506830841509686738632431171985514079903422854830
"(9, -11)",-125209257969546879123450362968692147786518470330419681861935465434058640709220864760*x-279976412232214114636454929800697452255175983992633315702141654960889797109257889552
"(9, -9)",(-3655494646989250119095429212741554350804100966088760337314676575698648951634018259*x-8173934522054560214396842257708511414187039726604817316363440519624404580120968903)/2
"(9, -7)",21467969657108058419494121495878487356992995759713835948706596293843719966266040*x+48003839492196469897923426278121053087649664359777700838541176634448936410453570
"(9, -5)",29680867694547686121606211766658166367291154457693874710745361883529265262500*x+66368437796186090290189816365631603258685470558014497571704544156985499062500
"(9, -3)",48192051617890051540564253102564287499967388591828624526476405535034814440*x+107760703392780875404175738458629723656756433356773700981285635838649080640
"(9, -1)",-5578888883763289187035448360251017353186126901869989445769831327702793155*x-12474774783012637380836897736333213009986033484100469021200015033407884127
"(9, 1)",-23922634892121858632195430505635201639776641731550004099719757516813964*x-53492637819692824099219763729211803064422201635350184497980347384295478
"(9, 3)",793277399703207921239748125577847360303703226834455075246309153220*x+1773822190750644454715051334347337839957580148109935823831118009060
"(9, 5)",5226672907427042360196940796399757213688849776316595584612575000*x+11687195917192335626499980910472991166043881170614491961881750000
"(9, 7)",-11094699097046492228339465110082495457389060030250517729402245*x-24808480392885067608535408631142979489731792333715842825136545
"(9, 9)",-1786033518114173023664801163385036842324419123435559633501
"(9, 11)",27358660949379701237252255894727530805522007188228976788156*x-61175841139992959779112766980131750848517079765458571330628
"(9, 13)",1013704397464122666115398608889869521077544562442288031177860*x-2266711941820247208895212991746884029239523003994479409314320
"(9, 15)",485478671556705286445616444335737817242374896966224352381250*x-1085563311227086668518110228608460715755392417439456893093750
"(9, 17)",-206179270399111574812545318618296333443429524072875562603827940*x+461030864163723676647009265954819906976691927847658854561200810
"(9, 19)",-1095794497679382203007986269812021929432847085736313415276779270*x+2450270986181334156611892564682534568446287961502453767281483498
"(10, -22)",2359050571486796443574383974983597066746138862325737650039135080306439083238809817974824960*x+5274997440204203974731441063568579356984085851819406809091124950492202938217783015125002240
"(10, -20)",(-7245607056169326433019192993688067648551185514084707290071250232456496285704126815728515625*x-16201669915846750877436887083410103601620991185858455449881695843678628180476454163716796875)/2
"(10, -18)",7326677062891359786084335138909261929663666948318017806840013712384494076174646942945280*x+16382947961813582352599280947397111389083872828319743573735523483025603210093963740139520
"(10, -16)",24618367736480700572770270083097934649216327154395001339844274206533460390599763789932457*x+55048343753858475766402244404499792732217264796688961323537677321511506611300318076891443
"(10, -14)",-22813824998611855700516448006234729816473997714421827429414383208574803712353238425600*x-51013263523680154654457968003559274246153427797439595408269502352924063149261739622400
"(10, -12)",-50775813946872008571820049017270081355762623704164687450020514333826326765941132498695*x-113538171598087706322552163604565608293212919185910909763002787703002375579324602541205
"(10, -10)",-87122601065630456609227787074538628224238062334890779720732943252067370390000000000*x-194812058359345317676751253640452895510845118814013062580555310188487581630000000000
"(10, -8)",-12173634115803067812815046701200014249851662949241219359978531287147538442504458595*x-27221073416146206473528730743302423781513754831153332081815734283970406366760387105
"(10, -6)",22691990802073909112205966025492982050630046312759017738600279175006321609318400*x+50740833978237236546900540789976829457652941544558616297821564744821821072281600
"(10, -4)",(-12014272040026826117783139049623727770732396576512056924430772094791598885790251*x-26864728981675057478384338484406903932375288954444896608793049028409475696154129)/2
"(10, -2)",-7330472003237776546874117621335280579282967681654293985226597274982078382080*x-16391433706398726830181009342429410288404675733551079033874003613443842539520
"(10, 0)",240443112322059217554697134976217597517001272735486125171355023020019531250*x+537647143873741717182853565235203926312118031627579110458638125134277343750
"(10, 2)",-56615643983777188147322768517014188028152089353852967378644881319198720*x-126596428537652793445157433653325618783120493443078261047592195698196480
"(10, 4)",(-6360498610757995036434179762652528777361878011179757355336631739991879*x-14222507264447863807453166580394066428327943977862086854027745821039221)/2
"(10, 6)",-202469197545097987473265849171755728987902853449235233899999590400*x-452734889038498539569955858573797265168945650640354156743098521600
"(10, 8)",1880432617705059727469156616528372680292636070551410775774953045*x+4204763264495317278080987286748424272500685032641450940609474855
"(10, 10)",-85134243496520790056665005575130734673989053078420000000000
"(10, 12)",11094699097046492228339465110082495457389060030250517729402245*x-24808480392885067608535408631142979489731792333715842825136545
"(10, 14)",4984901214215115364931800204100607684630650593640212367257600*x-11146577976110164650069900577479140989599093138351144278937600
"(10, 16)",-5379200166086378854272552118822741692085460951812386179628668967*x+12028257235947301989861874347590189832918831513208628947056783107
"(10, 18)",-1600904775468291393349052942320957156594203563176739887059886080*x+3579731903451137275283821760990666521067412767082073956027924480
"(10, 20)",(1583190693109469385482605347325586937257914882155962236823732421875*x-3540122011137781444206533450776179326993100847549954804629427734375)/2
"(10, 22)",-515460868965068255273693699273683060749861757738294678744291599360*x+1152605542747004288447628164216889247401643538990243058645087349760
"(11, -23)",-948663202006743561566220245639651475530234008063059031139158727113141730294261528186358141470*x-2121275407439693509794658013544496125197210560256275441513519866217713092244457584783632176110
"(11, -21)",398632724408415274685294434222291172938215063273015422413317372029473095383902818224768822064*x+891369869833156193352289301480053038366395495085474407495378018292601326012150492180803031678
"(11, -19)",2730748670067033668435833362208077850323842275901415788019219594219793007888729215111927635*x+6106139655737032478152760169025416422811257247939379491874669084791080543437173255191322127
"(11, -17)",-3354923540487085057983008794948958629782815175746178943713690865244286235019789117167236560*x-7501837095843390098007024482924219037029424773154995726642629694001304943324669504762672160
"(11, -15)",23920313745661259541926380665528476235189937103260601555687730164005666627506078232987500*x+53487447578421191496143493455652052177074153516236587408734708507831068581408161846187500
"(11, -13)",8605947868194306617221191329085063327828764122220694249285275471887695843138666885678540*x+19243484444101869912845510492048116530232626399455206476801875718801641098175297131893670
"(11, -11)",15575444995290547331009214679666185212435679780718818428874773878341892072337329377768*x+34827753789278555623306570090203805339852607538330625620224564014301988941624659114056
"(11, -9)",-13301887816325341117775141978758344445389488544439065316263858954167072382611140458060*x-29743925386379699560448508778536791194878829814822801537422452478411125133757498608848
"(11, -7)",-392546512749006788168149260295929632832526871417130317929945448431547901674812722930*x-877760686837267020011726976033641318057785298532990642872792378224030778199565700930
"(11, -5)",1205532708907506874433574447718329029193086454122627142180306698191158712339950000*x+2695653086216651603424487430358720856315697635934553317170748153734775603970187500
"(11, -3)",33481424368491418026984045164995806283084848360084548594818715560996708615590975*x+74866740871464778569934580320821183291823586562528274341064980644794119775491675
"(11, -1)",189963914288660319758978301111279282516516756941788491364356968564306284465704*x+424772225621388082294659559847352761077822816822192279490532209900784445197328
"(11, 1)",-6857597439887255519739073926344303453245628478337949867335300342448883765380*x-15334054037916431100682426987521263019803036158790317678750322998493402519748
"(11, 3)",-68854756202989118322043589818234251834763376923177728823366147161866928300*x-153963915444058976825687949543513983207543005108029066366413573620199665050
"(11, 5)",-29522360970299194990421768836868584176503909846732333107390017082518750*x-66014005985874471834177914418794418304148866113117852534766123562343750
"(11, 7)",430220755301522207740171127093555563830104708141503737197275322472460*x+962002853801919077841115318228689717003426873413382818644617228977280
"(11, 9)",60752028755744867272714543159880357444572400531158602717863297274*x+135832667763692173704598134978224253505084857708872072227602903978
"(11, 11)",15219974043208807787895847732831803348436812584002570137651504
"(11, 13)",-1880432617705059727469156616528372680292636070551410775774953045*x+4204763264495317278080987286748424272500685032641450940609474855
"(11, 15)",-5226672907427042360196940796399757213688849776316595584612575000*x+11687195917192335626499980910472991166043881170614491961881750000
"(11, 17)",733062624596861148083372348430308525117630344714212652922503842120*x-1639177860362990894175772159282321403186057276910436721286791107640
"(11, 19)",-596678214282968338646288095150260191884007043825738751453096382756*x+1334213047829903142122308962678101186677113780097968555103792176678
"(11, 21)",-87102656045211609261799487285655201477653453388114795014922714751095*x+194767459937876153680215428693355508058581764481241728924075745908677
"(11, 23)",207286255060393916216765394588742748129663731492635708452453244647460*x-463506157116400571544358903848511842930992766820910277850152766361840
"(12, -26)",304663901076421779696647875394900780964534723584799904932649650816453483693185360793223209557466*x+681249193097150449950842448591412597837134622514388820064041157116209569096162996843071193380278
"(12, -24)",1707785088427190489237391227186341602714003245803169319492523119098898795007643760225050572800*x+3818723548683687339939833016918477836702804840395108285959099546669390871492263153165333964800
"(12, -22)",-16372195077409272450888731376559154307312145655136073846623935322567506397881378652512765934810*x-36609341133974564657590745292097600505347235227314590483220250836615796815744784221610465706070
"(12, -20)",883278889959478348976019516391491293062108719531516956947832239979600105302399139111239680000*x+1975071641039950052027587581800955969988711504921184698860225165033162414698857053211852800000
"(12, -18)",3630501587588469831262816050780649986233165028368051839490087004555844119933999512174522100*x+8118048342268725330391240805992528424683084911806396715397953948669749541024348386560650540
"(12, -16)",-926617527969728434510218723505240263095303046552052321776156982376674988501888768612812800*x-2071979781683125470786051331812382822772093004306248581243020016425811315871819358205286400
"(12, -14)",278023532300919215561082168252756475806859100020612418815718017320453635078194498687375362*x+621679517569463882383378427866742121100888913276541090865221467503815416852167314306215982
"(12, -12)",-4465681339626290201182805804059337980381090933054915583291020474893729086350368083804160*x-9985567041256710187165695131843445168557621368036960480962215727821522652181796455710720
"(12, -10)",337098242535262100659533270487950054411400293942389030612122428438843685837102987860000*x+753774585404557104883297565094152560646879565505633519582094565486832044088741881900000
"(12, -8)",9586476205818730457645656377123431108454592076766733713138899391753212988754958899200*x+21436012460894946275675917403904138269815349761489346123982490009919840832068491806720
"(12, -6)",-120936320279211333156870631423638829853179308456797465279144811444246148814220717900*x-270421833093002887684746361627901343942419481062046733203701902464982562549566559700
"(12, -4)",-19158502590835112584105692026594606608274195030740075090428316669911296370674761728*x-42839714140213151130036305221118362464020848377944238259837907752167582599812743168
"(12, -2)",-1575406597301682953119704521663346403016269999315944830321516149512341947664168130*x-3522716243768199844664180968882504774868262327051595880105806879973717717127695310
"(12, 0)",-53431547838163688700115343102713723162962442636000629118331530870214976000000*x-119476573109165939859232796759052495891158369099483363779789682058985920000000
"(12, 2)",307489883272627687771294549797570974334197702588586216287341341885510380323050*x+687568281391071008677125631621835709301437837215865907359809708884770664456710
"(12, 4)",-315363355724473523796668790067914848644670307539174666870179180012910936064*x-705173901012370256283448628476945967002162921980767366720902724126320361472
"(12, 6)",-150060528462890979167135941605994828516932359250206907737123548682499300*x-335545542382684433569599932277855011095144356481691376130683453867114300
"(12, 8)",1090780313745795467267708593940877609651583300008669493294812591421440*x+2439058939421835556455940183372968057648768903640163832116345264302080
"(12, 10)",9536896565064667919020838349287428278551365619713904454093337260000*x+21325478418678975693251286562474035344723532046856889003146188500000
"(12, 12)",-4363763224415418602064320616410454604160465986746059540901396480
"(12, 14)",-60752028755744867272714543159880357444572400531158602717863297274*x+135832667763692173704598134978224253505084857708872072227602903978
"(12, 16)",202469197545097987473265849171755728987902853449235233899999590400*x-452734889038498539569955858573797265168945650640354156743098521600
"(12, 18)",-793277399703207921239748125577847360303703226834455075246309153220*x+1773822190750644454715051334347337839957580148109935823831118009060
"(12, 20)",-192999552302968462379406589504182157561002832282483671043127377920000*x+431560118576463568420127530237392101289247705225291294673299046400000
"(12, 22)",3577382360289189195531240316029477104402122361576445097720321624765650*x-7999270139115271263210264978699997476874132283772544389358871696576130
"(12, 24)",-373157064255497051097458619468713346308430498958101948544498727577600*x+834404561959548358034153307567928287607203912629148128259709063219200
"(12, 26)",-66570136769964927778294420203697835277539788084553302291847793078608898*x+148855351089099858864339848970355650860736883277590760739614808516171282
"(13, -29)",(196191955446197556957565929345772792668594307949581132632670453793550007197467505024573547039776939*x+438698549016307821378823926009575408367180412301489348594631922493639966146130534625664940072145647)/2
"(13, -27)",-38531370832064458321782127965024410744420640800723523150523520605157188849883639085812141159796300*x-86158764446748762183574962955156523035161636555619931855003346019226997598172132072431287812033910
"(13, -25)",-718086484099562609294516798475108198755173432282352095962582492496114680206606864460851691472500*x-1605690192170443856233682886156386490877168094705205557886328556647233033737156861790819449512500
"(13, -23)",1709884576971509706924248034679004363137164997879431859503862231260980333831673568326680197571280*x+3823418147786767190617285377702085065700610383225618940610873199504287042598571583622231753043360
"(13, -21)",-109483976207618805498082736818475711926501428533989571601566226377499339234703003555319946772647*x-244813613247205277627729338592241447162087594028415770360295113545075762454173833153779822497507
"(13, -19)",-14554681825582447937174875029039258152768057147751448251247418871914681615646458131858033844744*x-32545257952883091216526415138658087513163144914140623526773381657430929398543931271491996139967
"(13, -17)",1968941930538617443138992265549299780436731654444094128681050909795290144488510407740346958450*x+4402688000434017716167906886449531541576369085968731594408071775918667509737081025704466584770
"(13, -15)",43646756538766383094699958466608940091164995194500559553090892512132751306301002607583640000*x+97597114618065067521927901873521767149818462504591900660134048601422576628304618090083600000
"(13, -13)",-9268239620719891585282854422635081122618276615102583448452711514086581338456690126401895305*x-20724413823686545927049824786459134960499128655051141073128025360423840432488955609196827685
"(13, -11)",55816564788317166619813001550849654268298722440082011500364265315925352663670479897251388*x+124809633137198343968093196143016642659634816127539718039277427556861402234865720835755018
"(13, -9)",32020394945634922006910435312071933734030509739495106101959694597403305359336258375418144*x+71599779764830368501325713779401384406607976488849943977455809558064294000418829790755872
"(13, -7)",-610660973485459632048002545684007236307661338016940578078134358189328509369156407947000*x-1365479447919684420895969740012089311615637039025299849610400681441308949986731840132400
"(13, -5)",-6494673584694079927219811010138414217780751165146361163791780348093626919830973703750*x-14522531627048200405905643917448819818408310877683136487829649013138441840242386818750
"(13, -3)",-48498858807055944643481455028438570034221058129248628191603286780728785522358237760*x-108446745123741449384143432598685779012091262261773995632161182557976810617724472720
"(13, -1)",17525912595626488450070943474644699456699124408656025580175273465170967480695110398*x+39189131931540611611625875631528691825261457326374335389788898496409933684315264718
"(13, 1)",3145718714865894201302325006830913440285369225367499229822719318239357732352284*x+7034040884533417674510727781468097055807823952276000459903698494044469062127472
"(13, 3)",-518836573679309953608386740710802584701120187029797604340512778592056645408600*x-1160153847960015228413619369547949412820526137384846904407336212365351283183480
"(13, 5)",-12472039736394409535497265113079685666374317173831749467545211199620297035000*x-27888328668656463904053338869600464457340205674791502886186723937070700487500
"(13, 7)",383547547174702233267602908276333529666173730600214815807614553363824874700*x+857638388085344876331643003666079407568301921978333814729459568453013653900
"(13, 9)",1072598811148805073887892695976569814493907958573709808134132430046777408*x+2398403885603796186340204488494795433813774743015940213131350811578867968
"(13, 11)",-783525156010061180268633109235776609381542864261777935670987164998351*x-1751960968229671622173834531556115655104220823592679731307643346630603
"(13, 13)",-9056715008543792243749427508741862965484165920557574047117259339790
"(13, 15)",-9536896565064667919020838349287428278551365619713904454093337260000*x+21325478418678975693251286562474035344723532046856889003146188500000
"(13, 17)",-430220755301522207740171127093555563830104708141503737197275322472460*x+962002853801919077841115318228689717003426873413382818644617228977280
"(13, 19)",(6360498610757995036434179762652528777361878011179757355336631739991879*x-14222507264447863807453166580394066428327943977862086854027745821039221)/2
"(13, 21)",23922634892121858632195430505635201639776641731550004099719757516813964*x-53492637819692824099219763729211803064422201635350184497980347384295478
"(13, 23)",-373615809906191147393335912824230625594221537778738693064661967617297800*x+835430348418882730933808271578539278221611367366973345256920775642773240
"(13, 25)",156904429078324617779668952433106253567886099343963960346958248737965000*x-350848969389928519602193167992386492330736652228111562852983546688950000
"(13, 27)",8419240406106908529435328467283288766575829892828565083823730841815380605*x-18825993866967983007702519720492307857084644295632321957107522473929043615
"(13, 29)",-21434317063944079712497837388986751025531546156221224112044205275133433836*x+47928590006262668781978363177579024329370881859624745685956491670093540809
"(14, -30)",-337787316755017907292613314353702809331265457456201043532303652649718915160738308468780761683200000*x-755315402201473717050427182878025066655768783002523924356349300043508242108897575703017007520000000
"(14, -28)",1393225310766391640178212147533184403316948778041191619443743661761864364785079981289440755964632475*x+3115346502846921329540518272848520143046086859025362144974229161669831444332602842686417796642860225
"(14, -26)",-18386047784096694073510278293892966180539823293799423038591457592167445975054618782677749513216000*x-41112452682799584729520264264224356172146879402018021261268007771211743880218930835134274607513600
"(14, -24)",-25532260161527430411938506514115023993722112966636093695167829522530835389021900559939226119995429*x-57091869340385095106001446811955990865812116843562672717939466209337518293971863618180407659843703
"(14, -22)",-259106316960936214738201236014047065624136612822165604921366549996559791011635892781733660426240*x-579379338124260097207292659374581256691776769858087801035443656928604204157984365702294579281920
"(14, -20)",-135111599564200619872577632123057552784588596375625992373982817670395042654570639368231940106250*x-302118721174283547028170332807817721619593712171727280812023490620449415600283617405232719718750
"(14, -18)",4992049023268146977158389634685448370139384600602614590083189893657516699236694641849223659520*x+11162560963039006005552124636543181930802069100843273133668884364315512538082393511799611371520
"(14, -16)",-3585813797109177786400191570884385693544477605210847768581915061750638665003405407519405552065*x-8018123404992760410006236709745195584072327284829403274067352569212991312694613157423000692027
"(14, -14)",33504829064967922208799701397142747618607054558610174668385052091042265234229208632969472000*x+74919075363778991729945695820527928834153384213983866186357607875174270879267301938849024000
"(14, -12)",-2946333159009509062050163678412208772166261206898496968819108118837458235629765729517222360*x-6588201227906959207203321112113894173535988869620670600530758788220143269738012423678198280
"(14, -10)",-17268825593173416772821763540420852186244480153329328703119550480193601964148908902400000*x-38614267917923888153936539748210427410047430611616846304082729896878654913817155072000000
"(14, -8)",-48560457698550520416147278008433024434194348686278816360672271149280369311477032380066765*x-108584484432461954429880726941587326869653616609895470570389414163508644716451761560158415
"(14, -6)",-393724972729040793142729684427294297161912061930080110651055724004052739644177641984000*x-880395803461386100062096517654255532558216689474355495503529115809755959791548329676800
"(14, -4)",204643874990034025507755440888260486041302817483146151144670069485756190699552471396311*x+457597615656685178731559100269047386825022717967413026041865208826886691735486366088197
"(14, -2)",65670115740041659919442624371525680995609050303929077030422237868103557512033116160*x+146842842885012059600660771046362816464061218554717903039577933888965167429569966080
"(14, 0)",-43589902117082858023940041018999372395564229681460130759990338254055655062584031250*x-97469984266359267428572305873201689233345966610838050947064054067931146633054843750
"(14, 2)",592032169165501758891488166189219942782801300535677691851005023560504870732421120*x+1323824175120716874286186550076406204383941569974736395744146984663364323214571520
"(14, 4)",58794989209035256438819413453619905902217589243115523663595089471636209158803595*x+131469592607769425993964908256543013183900652433077576185831577452251322125317073
"(14, 6)",-111567815807814912678142674501758469383433189732486747854556300311480130969600*x-249473220247450142113444036526359735958655842153148461602614895382761456435200
"(14, 8)",3093014301583745741961790338043479627695216986011077078507071710048122962155*x+6916190233672838730554178767153904683756750176261273455808574153728143193465
"(14, 10)",-229230066587129699465770195788547401558598329427480654488245180390400000*x-512574028250332650109221761364916373121688127984839020865539256704000000
"(14, 12)",-8539796272250328557908202847924214002408427287498392418179073813441720*x-19098444069153674440414450566026085532893714799797107401368410526145320
"(14, 14)",32740164332071928614773587146827864675837046433978250305709641216000
"(14, 16)",783525156010061180268633109235776609381542864261777935670987164998351*x-1751960968229671622173834531556115655104220823592679731307643346630603
"(14, 18)",-1090780313745795467267708593940877609651583300008669493294812591421440*x+2439058939421835556455940183372968057648768903640163832116345264302080
"(14, 20)",29522360970299194990421768836868584176503909846732333107390017082518750*x-66014005985874471834177914418794418304148866113117852534766123562343750
"(14, 22)",56615643983777188147322768517014188028152089353852967378644881319198720*x-126596428537652793445157433653325618783120493443078261047592195698196480
"(14, 24)",5578888883763289187035448360251017353186126901869989445769831327702793155*x-12474774783012637380836897736333213009986033484100469021200015033407884127
