numerator,1
denominator,1500
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-77166847010909108041659222271631107504843072832487297276536476265379993773812206792587465700630459073983751*x-172550315525719221190022707150265462240473987256750392928842075729745143257278399254702886602911418174598489)/2
"(1, 1)",(77166847010909108041659222271631107504843072832487297276536476265379993773812206792587465700630459073983751*x-172550315525719221190022707150265462240473987256750392928842075729745143257278399254702886602911418174598489)/2
"(2, -4)",176580324037415766324119249905478503008742001314808997338695048875833561271809637494492823512620547606225795683501396170267898567951*x+394845608036601771454771594931786327780589953745623352240663926114450538172519648217222544405360690798364337391703958705342909220778
"(2, -2)",-16996280279880585826378564261198190035621724358840110968433848889172810744832599362765387110068878641692096325716891667001120*x-38004838070452141111531916078691087769362762981584217976536693821785493445862965269933834546869528434697308618962046393107680
"(2, 0)",19048458958204874423324146484753436097015581105652358798636783436876338793150548191232901329998410895075747311400260
"(2, 2)",16996280279880585826378564261198190035621724358840110968433848889172810744832599362765387110068878641692096325716891667001120*x-38004838070452141111531916078691087769362762981584217976536693821785493445862965269933834546869528434697308618962046393107680
"(2, 4)",-176580324037415766324119249905478503008742001314808997338695048875833561271809637494492823512620547606225795683501396170267898567951*x+394845608036601771454771594931786327780589953745623352240663926114450538172519648217222544405360690798364337391703958705342909220778
"(3, -5)",-19493346303107038873894950622853466729883592346802710746526237068926564261194108046369604377375156949804781589355615239246439861294456228670*x-43588447442691558860039395186694548819185151428033416398762887144912044400187598397513286347384941598993758014518777564696909299414233992390
"(3, -3)",122300285489979647804236410270903245665430352397152977496435998437093076390711593873650957020183761600902768018698149461463008195980310*x+273471752023225667392583478158200059591673354354871448992026901091665192470324189918828548573191644310228968898856804037717103193714090
"(3, -1)",-701446593725471182602871117268497226796505601512811279648923086494021176795322564116082676112784775088325476470875569442100361818*x-1568482401188882097934957458693429417609127390931678459138995044488010860948619849864367994737481106452139363252932618446957346514
"(3, 1)",701446593725471182602871117268497226796505601512811279648923086494021176795322564116082676112784775088325476470875569442100361818*x-1568482401188882097934957458693429417609127390931678459138995044488010860948619849864367994737481106452139363252932618446957346514
"(3, 3)",-122300285489979647804236410270903245665430352397152977496435998437093076390711593873650957020183761600902768018698149461463008195980310*x+273471752023225667392583478158200059591673354354871448992026901091665192470324189918828548573191644310228968898856804037717103193714090
"(3, 5)",19493346303107038873894950622853466729883592346802710746526237068926564261194108046369604377375156949804781589355615239246439861294456228670*x-43588447442691558860039395186694548819185151428033416398762887144912044400187598397513286347384941598993758014518777564696909299414233992390
"(4, -8)",77784924368563906878001774188727038433015039067132756859324791223714066844392849514500422238472659742031270955228497774280755891419025470946082610240*x+173932378512788801383284902863596645179316767994564543925176850264052810616459229999548981612002555340355128864247228103258531888397774370207545742720
"(4, -6)",138186823027923680253123400131187615254026719184375696867606189483324629517295654056735097463315361859204505149629473313034595687239664522884470736*x+308995129885170668542870674276271111055167820988820808450262857157985804736572353176522602872354568415973537682932511474963767688146522881998853916
"(4, -4)",-34149231885809592131915450154885392625894585081605253179219589623922525380501994349495387023263048295684374928728599854046645147250556668379648*x-76360003876073583922422513653584466289882454886881706963467371044622104720928014916251168613603911638931937249171157473667049001204030509071872
"(4, -2)",-1856333018457279702526177258796449275149337305087762042787855268313519461638154600358276087132152220555181978159207126141986080840657606160*x-4150886818161996440376300079935942372145046635762754366774312615185687997401603539212878069972942353533527037466859635999055424526609801020
"(4, 0)",27753496234197929994985585816276845203006288307859248194526701472373018532554396696662762812951697576727094685478805639084176559942400
