numerator,1
denominator,60
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(209807693247704167841903950018929716619886128357587718482435186897924834032228441636900662061527062008194104415953485274387290943661615384330630297590121547952881*x+469144264304290141793293518645632424373499026967623538430968107686963376372393765336902545850665155028768546161845585076162847120726215925482322889443074008880559)/2
"(1, 1)",(209807693247704167841903950018929716619886128357587718482435186897924834032228441636900662061527062008194104415953485274387290943661615384330630297590121547952881*x-469144264304290141793293518645632424373499026967623538430968107686963376372393765336902545850665155028768546161845585076162847120726215925482322889443074008880559)/2
"(2, -4)",480101389317939242874757803487688509425828000387153370020908870920452765613834240393727130794165155832408925499042757626533332996200366971490239291123244573949604710779974216537505783081*x+1073539342607003540236706694382728513175137057405653995351029782155956709663308804473157570690881266786469628873970995543442599294661873840121660246377208640993249512893701814560995578918
"(2, -2)",151372594485834633826141623986364646503999752357581798298502507885630986894210793371213661523840662816173990229366313312497405167659649056100955190952676349629977976629536945016600*x+338479411200836067858900370722174459684827935976996837090503113284338812530736686637148181241671538508812965055932719904257264136616453462690604081531537556195124820512239560167400
"(2, 0)",-33127453804608231419759725098000625411940544088462039128090508582737847451351484258756128390280092133881611388130482307160418955387243620828510507359194822788222311517010*x
"(2, 2)",151372594485834633826141623986364646503999752357581798298502507885630986894210793371213661523840662816173990229366313312497405167659649056100955190952676349629977976629536945016600*x-338479411200836067858900370722174459684827935976996837090503113284338812530736686637148181241671538508812965055932719904257264136616453462690604081531537556195124820512239560167400
"(2, 4)",480101389317939242874757803487688509425828000387153370020908870920452765613834240393727130794165155832408925499042757626533332996200366971490239291123244573949604710779974216537505783081*x-1073539342607003540236706694382728513175137057405653995351029782155956709663308804473157570690881266786469628873970995543442599294661873840121660246377208640993249512893701814560995578918
"(3, -5)",-75805306993109035328545411081263576654408801994588820842421101803336811659680646390787347219610357000217683048177093235043814460026977243370296460333666124445885939541695454207498811224502017515*x-169505819491831984935812242142492493813571739552378238769256833084900138311450349643710654344263045839696451350714247526828718197038601289559610559448980180493067221607710612699616052324813301475
"(3, -3)",5897440200081796556585718396330344311658765685993837083955522183958532992162391057470738484690516685342004518329771705468057564284989174766567090918128216933587125120782901501175679958143375*x+13187077180622857908000325117668945382125600437537901501916123354164034083624919114552354971219861371433529076367232365363140938791414226544891184412725924029040974614047794337071563415516625
"(3, -1)",-4645127124034718606422518091485701713050357224238751867780493397611823489866533722633108328501633537767179485960621481037357369712565071343464850535168850175381012817218062971745340802*x-10386819144724090396284796242388123127278596327518972021800070982065757211080024498455686727886185423800089190417433250348651595440444831819003896078138908227096128995805786741664646506
"(3, 1)",-4645127124034718606422518091485701713050357224238751867780493397611823489866533722633108328501633537767179485960621481037357369712565071343464850535168850175381012817218062971745340802*x+10386819144724090396284796242388123127278596327518972021800070982065757211080024498455686727886185423800089190417433250348651595440444831819003896078138908227096128995805786741664646506
"(3, 3)",5897440200081796556585718396330344311658765685993837083955522183958532992162391057470738484690516685342004518329771705468057564284989174766567090918128216933587125120782901501175679958143375*x-13187077180622857908000325117668945382125600437537901501916123354164034083624919114552354971219861371433529076367232365363140938791414226544891184412725924029040974614047794337071563415516625
"(3, 5)",-75805306993109035328545411081263576654408801994588820842421101803336811659680646390787347219610357000217683048177093235043814460026977243370296460333666124445885939541695454207498811224502017515*x+169505819491831984935812242142492493813571739552378238769256833084900138311450349643710654344263045839696451350714247526828718197038601289559610559448980180493067221607710612699616052324813301475
"(4, -8)",692769571909923068921797960293470513429307881393282603360678009202946197536296071062194130477185506381641582991980915364023406936175884438871266798369827244951781635149134812789140115483733861328985473200*x+1549079855534016796975969993599738299904163675461735896741380875673025212984041605304960706848066702268175711205390318709067657020624928552749047635632651521034210488453845147688489375505863124208130829600
"(4, -6)",-889035674750867919946793227760815296354751350508213249815946653473120829486218102192410689863524656853299950272450151737609351667728161573845310845785917871557018933279851945148195079321927258203867576*x-1987944203165334078730285022553584897460440871199073871183618989576933704162907843176003159019224522546718086609598108328920651479698295556384854512283650247991551299767826370602363982646396524045351836
"(4, -4)",-18288925820895659075819180004222112424448806511989937522338185224534637787140472200515547238024598084818321562023295388740015982036348184909625418016703459859119031915296433009039694188322909909568*x-40895281370973837401424004350826753822196737326044589130931431299482471782524214079474605291008222724916964649210267755863110092973950234631910763521246383378934607869960703873767659111318696162752
"(4, -2)",-18566212304101245034116080668182554122218552494810439028029146367945858812637514499275504418913132702327111057348907887506764056318312793510925956924093905538165528014103202596846259853311395400*x-41515312797033615960599725812787137213703887081356549453392663645922870615891466151730335117239467991877503269096364926372552471560382375891154625775646515504830812565981153234232013092297348300
"(4, 0)",357865587436252298323230332580260386060207528580866587903956316444056924921849021749660281477600617335553469943445043059281898810576856885388588418076814382192760578375061574860824572730400*x
"(4, 2)",-18566212304101245034116080668182554122218552494810439028029146367945858812637514499275504418913132702327111057348907887506764056318312793510925956924093905538165528014103202596846259853311395400*x+41515312797033615960599725812787137213703887081356549453392663645922870615891466151730335117239467991877503269096364926372552471560382375891154625775646515504830812565981153234232013092297348300
"(4, 4)",-18288925820895659075819180004222112424448806511989937522338185224534637787140472200515547238024598084818321562023295388740015982036348184909625418016703459859119031915296433009039694188322909909568*x+40895281370973837401424004350826753822196737326044589130931431299482471782524214079474605291008222724916964649210267755863110092973950234631910763521246383378934607869960703873767659111318696162752
"(4, 6)",-889035674750867919946793227760815296354751350508213249815946653473120829486218102192410689863524656853299950272450151737609351667728161573845310845785917871557018933279851945148195079321927258203867576*x+1987944203165334078730285022553584897460440871199073871183618989576933704162907843176003159019224522546718086609598108328920651479698295556384854512283650247991551299767826370602363982646396524045351836
"(4, 8)",692769571909923068921797960293470513429307881393282603360678009202946197536296071062194130477185506381641582991980915364023406936175884438871266798369827244951781635149134812789140115483733861328985473200*x-1549079855534016796975969993599738299904163675461735896741380875673025212984041605304960706848066702268175711205390318709067657020624928552749047635632651521034210488453845147688489375505863124208130829600
"(5, -11)",(4394449802236461987085364147444901299402481365136543070052773510526412981209801886612308764783489138019848172385904760922464132447492585925289372758181916133351957041078500198906772459448913893127619558729426405*x+9826288481511236363644484939762924703630901054318189653275690132978916232772582051063657539070373267199492467832322180039132346605049977275221227722556076689032564418273545430617803761508809732916803338622175349)/2
"(5, -9)",-21258819045413180157978811586696210335876192174767117771200968311557971482302760932745681536821368536772987822322105878908489791933330496645763830473042715788134995142592959505217629295888538585129129644211630*x-47536164506911059601712834120783456038893424350395415025038489191765599247094426170066485347879617296956915936009747583317393742240692743949605829850040356702319126131013417553011297466705897640173840223901754
"(5, -7)",378881597020475248441726025867492069549689495807428693681891406465403956983974331036103737237610140679106528679104112886136932116681082859144171181147206329761840352611106634600016528391329957744050821556750*x+847205006361464434711548920311620222678236841699816453682985072411380032586549220930943229121193856288598534498107364809824814492580007421140971145971197531456598436877372099607953343629642895915234321610950
"(5, -5)",(-1743476361154901600521745600747035257150958707673370044937782725680900561383072485966393787492310314124734017461838443831101307983216453254301780141880322351673137648904140216378280301041137762752839172125*x-3898531660706333726750899225159924372352836578201895708831930490960938082751335560667756853351800570383133760925847168110824191973390991452225926473687240441164596192732820912683095764273734667123463887875)/2
