numerator,(-956722026041*x+2139295485799)/2
"(10, -18)",32354403186571684973308729139546762450226694702729276702301495649327284563177602321121933380*x+72346644896610098529864412529985448507451689599722737108862008813270537309034754956356812420
"(10, -16)",-18343868225803249567450505260986083039835899861663007555445298579481196161827311176874691582*x-41018136323194527791859269664364230018891818085478694956442853674257188515929639780958346018
"(10, -14)",2921566384283667612018976045107995220183054827199969914268934377041494847339116381795098600*x+6532821036036554007588074100271423498727624920430758761152164353834793247187015533075844400
"(10, -12)",121920149021284219884500698646452099031567657813684759652270505473136956880710849209779395*x+272621741038495969764667503330433324518522660260755680295464192471205421310331613173634505
"(10, -10)",-15039828211781077135488837806656013548794536005237929766818642041420301667835369259389375*x-33630078251461591893245670307011559510623278607818655177342745386250875184611821612431875
"(10, -8)",-404030122476079966414331934761319051967970445166919905569226584710065899475818450336270*x-903438818814080453642804414345632347191017737793117876779347957735451545105527066414930
"(10, -6)",-6207854962574749785481859387644052289468009592041552970850221660046599000998802050600*x-13881185690776553411201021653678108416911499122151624457419841500428410723096215981900
"(10, -4)",(60910226652556840954011232679828595795328101587941832977605968898173801197403578999*x+136199407320036560916441989159466551924479727701481430153913540117996944696790855221)/2
"(10, -2)",803064232113854418075086418279121566942921867426370308535080138875550470345260680*x+1795706213305248111062920196479287975232837649394540594531625680878924703421142920
"(10, 0)",-703260930112567623337233805278311787421206583803591033594080545861674110287500*x-1572539245651430034548778969630632762201068226355015148499166516776127183712500
"(10, 2)",21673185579753253869210011656348218185271941533433967606924850916778254548880*x+48462716245296465378831676435438510138562905274074835319284401451187361261920
"(10, 4)",(-67150617448067557034693991391389602254953498328764784309526392028448077571*x-150153345344962571046060158878377081952846697286063101385245093961851717929)/2
"(10, 6)",-48781205297973839090350379484505527352533571540153080430309418952014850*x-109078091064576212310296450754976808154678992898657398929689213827560650
"(10, 8)",-16969805245641681702484314525146426829285298107411071700151649157470*x-37945243285051615358617268774772944357995824449048368174223825268930
"(10, 10)",14696581386075350559399704497803950519163562605999406737627121250
"(10, 12)",26640000627471933546319471357718258049953468356202398512140205945*x-59568771288962410620134461891854854481724673164927475942263258245
"(10, 14)",638372557750156129125954207441637900274016630073622687570521618100*x-1427444434099755628839815448180181292650291561284082051590281153100
"(10, 16)",-4008199896237862578777499497045464441718609913765329647827700208942*x+8962607435395464296612852071926932833859843678534097775686966552782
"(10, 18)",7069551192743371560370050454895472776270815160097177103359787072680*x-15807997037388896769526313368056903381299227757285407244509213444080
"(10, 20)",(80867819937744878881582267441343760379068220082312593373854384688875*x-180825942573010360438806917824648648548452333453931586768924426773375)/2
"(10, 22)",24753797864160148880243500282967972370034857875720006275506617959815*x-55351174725551198030167551336417598917372595621386382809473268100165
"(11, -23)",-50498858879210998678618697839299601258267949910544271990548507510158277290365738378011719027220*x-112918881240084634519699153935689919866011302860391046868973748349318864309112987985912551880860
"(11, -21)",-5576361896688671334548916914174981169176544498635352983841707126649282811027738155620689206264*x-12469124268135528529276401760199851887907295973663257020700326631857599812584991189704694609928
"(11, -19)",-28836617121169671445702831597632045946717131626001966784903059029161759256000439405866808704790*x-64480636124069675219804365671224593407971070376230121817529643263350720914523708701653690194198
"(11, -17)",12058594082618886497290294224143495685738785236464505677971890856457067955591169376024062617960*x+26963836081812545467662075534380980049369384773318929873644896217224796983983991357590895717560
"(11, -15)",-592562598723180853543358239964620903592736254525825920692563562546933495184413876497609074800*x-1325010251668962475507119900841928925968438870818151884833425218333470554332186178903590834800
"(11, -13)",77663355089221219302304062920655139369108932734410700541707463228300232404674034626050084140*x+173660541340202891012936123413554408217105408469572988647130518526415072879089345739595033720
"(11, -11)",6776497876065943367124823578210643510854325206568343708398260854497551600874772840865379032*x+15152709900266394519719780573519510199079321983253847976366771307295200342670209855490951544
"(11, -9)",4460166526848160981679880008754308080663447271793504088689769679494559059126498157224740*x+9973235545001628786863064268913733053975879121309834603435721573946706517444086953828652
"(11, -7)",-1824060072516089502673886096635616760113011857004646179489522192687797748314282619510620*x-4078722317189171984069844254340248908182393409955103793095845940602149367004889635327620
"(11, -5)",-98647128608480457037378329896486980418316637312580565494305855527960106985772173298600*x-220581685353726539070475133682466625631315037901991609345895703244461216221606943707200
"(11, -3)",-2578347685369157005137988115810189142538186244470100360250480656305961191928795755950*x-5765360694114675009582226301030839504758407007986541609014304292340744656563657454350
"(11, -1)",-19740306101710600340878161671389642317778355879404120925200592037703527041883428904*x-44140666340078779937281040828643511930769502904115003719845180802965701707154415128
"(11, 1)",-38109741747378815817067528575797036058812463634672273739982048339672434185595080*x-85215973152100649994860970911589691502334013592348888763279555174720131710605048
"(11, 3)",-378294137362922356035561103159390440758805604265352488847054757562141075273100*x-845891406633137417014992776095704274144897042325631211139399283514816995588600
"(11, 5)",2483071540945321316814465784994528211479903970969047280597951576191122414500*x+5552316758548987271867863911172296553460592559336100312533120006731696207300
"(11, 7)",591627203511435563845820876480244237511192008174837420650987184451071860*x+1322918646172102617550974195743367467132428844846604248888786147276143980
"(11, 9)",-660172372133526436103957079163397537700721423365633521140762431294324*x-1476194659332126560216582258676227052162233444363526497035336003947228
"(11, 11)",-6621841097237897329042602668519998778904475808351862346667087938896
"(11, 13)",16969805245641681702484314525146426829285298107411071700151649157470*x-37945243285051615358617268774772944357995824449048368174223825268930
"(11, 15)",-129477017468573292457873714570577607201914031602288749339446866565600*x+289519412584427473047821433471753505566542229336637263788255439979200
"(11, 17)",2634845331190285857599852442654035355195132832660638217598109534364920*x-5891693270739426049402981742223619161898996519935754711318550908649240
"(11, 19)",-6300902532124575996574708856674674559429347943714450279885010102768044*x+14089246381431104324277903635436371485232276499505878600546057559198872
"(11, 21)",-1218454739238270981757516897370801812923834581371970862316787980646520*x+2724547624443554239368549034622590202904503631524666411865229149906552
"(11, 23)",-11034178747264784767502015599263660914216206826035790351173790409548460*x+24673173754767530404628670374378209651836644062558964658622302184533340
"(12, -26)",23363053657825864846960561545277096717576209276674185608442845189522826478495016289092081049366884*x+52241376140873745321454540844069529092402483752813727759357458930529531885999994917039935008090372
"(12, -24)",47648336287581316585366298088817789298644309393562178650746532387202521399331498250224106333808700*x+106544918953801792327609045330652986749982091195911272587951603461236825020721387075860275540451700
"(12, -22)",5043645769701711124935335029066766236478233820559810246141584434652038817080090093520640359621760*x+11277934795482275276607180111443639988398882771364717280429842793837065846617442090896831817627720
"(12, -20)",-1544722879106505171609878539294043979988481874693051444927204280776990105091744626797698541076480*x-3454105364081335165406683837533425371793149438121760925320293920609432299495990425585316321853440
"(12, -18)",-244752975761067215693844460768836672950532583280185604485754907802820410432870804986229856291400*x-547284291497104619808423060136274435014288472414182196590873415014821482757866327356933762386360
"(12, -16)",223251341006447145150612051092961229466035063958191054931158364575005131190854351569023279733950*x+499205174558402131758907572362935916778906140368956323151624410753262217563114474839295737123850
"(12, -14)",3021339551787089991991830176175577382307141786768483914462374096014724990263169247731417269312*x+6755920620904679430446816455278349532785000537625994266020345485329179606278418653534865208232
"(12, -12)",-927459717191476658947821018994836299962841497234967015850384639055194001415818153455866557440*x-2073862974032872144903039282752197739038584173212269647834388820225228932989878425039090836480
"(12, -10)",28366642878030451199132091174839611067320080708732017568137463816058303560931391989330752960*x+63429741768736364589398806888653873879665008922706769628100195786097661063291500796758557120
"(12, -8)",1759140069974200418555941456556148378300845600198318703094097697136227462808664934286145700*x+3933556778406048853626555425368624409357204060014278283732365528163661581096206704116924620
"(12, -6)",-15111899472691099126359702265479990758526850591424083038793570458998417044671883172345400*x-33791234490080524419007842902102596833947358828317420233636547898078054685645679020912200
"(12, -4)",255233787362952554078893874738693330842792733488889887107095137435547497624918399107072*x+570720098698288699445668968709683418498097602679550886973470708363704704501996540600832
"(12, -2)",76189044920344659123949889447285508379188035650332135154078147952749153561937561166180*x+170363883582675707700489173965377834002236604708153920740557957349950190877191795330660
"(12, 0)",636807364359794003851055671965552146547744374472887720956208822450857331367719922000*x+1423944555280976237632467128810107599906882075629628648746694508559043144326465358000
"(12, 2)",6508021854488454816163618261547948210159001978286612816510979182832390231318089800*x+14552379265690429797439490814876150661909730522908196140677127857063397919739208560
"(12, 4)",-51517624868064821142941285068821131494104914391459246244646313613567914971348736*x-115196911244326574859904068145781740347215277043670273380539815679007793756406528
"(12, 6)",-35404044476237026456623276187756745709822988767793411270372939314665689918200*x-79165850127277161953993499307524497586021495198762822830789679084298315288200
"(12, 8)",-1082573374707235383132812157042821383896478188286149919487264515819136944740*x-2420707658195721863927320761114412430008204884086776314521959650917075175180
"(12, 10)",-811909416535779224785610939224299330209235632162772337700485435802025600*x-1815512366190711869849428347205882350217931579117920070079784388485198080
"(12, 12)",906292746438011833083096133361944564065853883765795182482557017528320
"(12, 14)",660172372133526436103957079163397537700721423365633521140762431294324*x-1476194659332126560216582258676227052162233444363526497035336003947228
"(12, 16)",48781205297973839090350379484505527352533571540153080430309418952014850*x-109078091064576212310296450754976808154678992898657398929689213827560650
"(12, 18)",-53479388315136043991678707781514365927644153805671158959193615917313480*x+119583547667752151639432193597003311504365190001807450043365462758660040
"(12, 20)",-337527396486725887067272099301826227487276035714698912783940042904330240*x+754734202812842776667924778420679939634862965296106084644481464190607360
"(12, 22)",1102054386890020758510221108573164418281558807825011832178233186984644900*x-2464268523987939466420117145024592946112706632736069636034184501337775980
"(12, 24)",10411329508742549825435312982685365013547328762230554892326801453654482900*x-23280440517697832416373153656536653345461725922901717684888933307587559300
"(12, 26)",5104909613086622073041358776373364944725904091801092812612750943534860952*x-11414924913853836970349972418896829086385250534628905509618219092278685568
"(13, -29)",(196191955446197556957565929345772792668594307949581132632670453793550007197467505024573547039776939*x+438698549016307821378823926009575408367180412301489348594631922493639966146130534625664940072145647)/2
"(13, -27)",8816913930225930695378424399912916422967993378519938695569636789361448601858891918049313870651939300*x+19715218899750018739410468830639405096308922225997548149571560527636190198456293335071046022972516510
"(13, -25)",-12287278919414649678401341612182335331540271989103929340225625265248927542342937734031254918691796720*x-27475190922311317131375675787734541104122550978430697939629332460246794606795030995617465778671655280
"(13, -23)",-7433834515418369910756045647646532920220607105919557599318164930809324775556045918814649319367030520*x-16622559309959683610598925283779872352669541947501537256077349910857822918265726259079189562171433240
"(13, -21)",753966412533733208291479300828753367661288696226456192103174755254231508992475136038709433842194797*x+1685920151177076903744996059575214595786179503479311775696149559680560798797488590756343512839713457
"(13, -19)",153660260171262669009131192301411110247477713536625248574374029030166921094508467401817395453134056*x+343594787183246804608018589369714566425644346432408908754866883514219299742978624315403359459021083
"(13, -17)",-2707632290872503069738368324682932224966845257383893462610846884465435655965327429393335003950200*x-6054449860464400224719006901069821481251843935900416686139224937251761671569226673188378629336320
"(13, -15)",3715800966258077644265851293789397385429830467522908090697033375133112764124069670431266647869760*x+8308783551412463974765506549697555243576256621708393940420011521889603585598090847687407893709120
"(13, -13)",155943621438399988834151904418043448612531597576160245241743204655221760858111805321400784117645*x+348700538193755908364849674267767375072921007666250274564130869975806818779190945824000748317465
"(13, -11)",-21858081392132351689915075617292035983656236997090214569862724640714821257595790324352970871188*x-48876155850531175222581770634873607185590532687512206034307601920811714458415165615495311616618
"(13, -9)",674232598089825573925294042855990842246914993585442052251144059616786893644431584520197463744*x+1507629921975144840878478529562928981048852238122336363672197108293119015148380288183953614272
"(13, -7)",28218091168931422636844854651743342363307188257297291940365211092244268320127657088466364000*x+63097570049017162685868300056684280705181613993309170411563507450395474087864505949443679200
"(13, -5)",1472043236313368207613911868155452692916669440919914338559864170643033798642714440847474840*x+3291588742215478228233591696835475749164229493276546642349155023568683599956329269519492120
"(13, -3)",17410845631285353479914972780661577949355090610975653378415502398154726157188864351914240*x+38931834377309289517850477805339646188500263152593088936477083144800391995825517543111280
"(13, -1)",-213314214328454244664299096216063289338563878280204459813247615680358935165488861673648*x-476985083805383342822541881398018660369847110731698323556645078061321792092623893166968
"(13, 1)",6589646972830233962349965722104714872059202067687508449610599109504893872024710636284*x+14734898578974112880623243383260453852609937721995997816946354418560627415653667788972
"(13, 3)",-30147259141425700177757158541834870520270743553634591332066778566676751370811091400*x-67411320775529811803161312427349407084049707256356450507292434268778795688097572520
"(13, 5)",1920390547351557622772144963676500151444415885169392399422823867279247807008020720*x+4294123807226110131551425502060476571034375450224671102299797853486768041023866720
"(13, 7)",4122537014550170262819458051697741647741846875981057606589362691020635708489600*x+9218273004265646224392462102724328781385896135529636039740137483067300981531200
"(13, 9)",33321754958698517469119783277334632177532945610024103176561971435074343848192*x+74509708558395673211242998729710035486023220710861253849715120697571005090432
"(13, 11)",-78879678881071045047716613683586688410060072512860081054892958247340310851*x-176358964796603201082395496184391819066157375032728992846463377994584188703
"(13, 13)",-152384594546998588588559928086093739369373714833836905602962803461810310
"(13, 15)",811909416535779224785610939224299330209235632162772337700485435802025600*x-1815512366190711869849428347205882350217931579117920070079784388485198080
"(13, 17)",-591627203511435563845820876480244237511192008174837420650987184451071860*x+1322918646172102617550974195743367467132428844846604248888786147276143980
"(13, 19)",(67150617448067557034693991391389602254953498328764784309526392028448077571*x-150153345344962571046060158878377081952846697286063101385245093961851717929)/2
"(13, 21)",164744319970288716648546483441749498832071682472116173718425397447623299164*x-368379498360541704405363771055063237781764184264300370593185631638277954778
"(13, 23)",-1624319056731809800225101357805476893250533363393512482803897542628746995200*x+3632087828000664099773743098988025360108440705845594791222827337551382246160
"(13, 25)",-2684813774477869133772827425918645814981771791193112939852311129501589100320*x+6003426106660305326487610474903503474495254328892390613685261086739683982720
"(13, 27)",1926526786240161117723055722523974815895882596822407517325205248055202748405*x-4307844854507206744280163196775245841497511785270683750944365244732080845015
"(13, 29)",21434317063944079712497837388986751025531546156221224112044205275133433836*x-47928590006262668781978363177579024329370881859624745685956491670093540809
"(14, -30)",374862962137833304898832319751057017414491750909055247253691711220052846294849570996447356943196813500*x+838219065587125159290267445931436675081323305260458204309380856366031272442241778795929724103882258300
"(14, -28)",156726592581087156838605251993259193168507604456489870716246815782169731814951846567836199354461238300*x+350451314893225103378127561666168593670147782761551649333663531359513779954314357703396897977535425300
"(14, -26)",17258989483104366837396733883854182447010639948953675332279996482116037266088403111897823598047649000*x+38592273707175322348053455365408496428869338823637074866152485578735256232663287040616749117447028400
"(14, -24)",-167908645883512969802022150970279087115466451429223321405637575053642486149156551505934432025061360279*x-375455146205475235189066156866568081509483606017344998836253766568293011332526022126620799646981210253
"(14, -22)",-99189179831459059503292021384230849205662461942179512013476748168642902403332277925563423765689777960*x-221793748735593590216888670292558460243532097301887371573444397091494587191958683858963727600172256680
"(14, -20)",-11363988404145330609419215158040395880977251946121559977553669377888637595004020401897346012392342100*x-25410650567188312144305366335212073572554511261318465830464181620845874773256548598606356026104234700
"(14, -18)",4954489259900212290029135476490165997403541697015724277966081941066566170445487729500431328961195920*x+11078574778929497600304024873906497424346863785260747312172865025149130819245425487478662137998912920
"(14, -16)",360977710938649196628982144686935987869603320680453024354209599451515288129154517445632230732869765*x+807170700021089020779349254788066699889713156210019763537092754560413980023579591617564156023267927
"(14, -14)",21060550680120112954327933671312556350150244640670604350629616676669625432903188071227498069066500*x+47092822964328001321422803323216992182233695576305617244537488541997824806121124259396029018880500
"(14, -12)",2910099412068869552663043330864801174664675192316823313961331343422848855015454941252749129920360*x+6507180106668164226978561361108265406199746627706185341666867069442270612870405950551702126532280
"(14, -10)",119787245733074729480282485028907603202539690651764725874307877416690666020709907742535932313600*x+267852424296626723517422020683171934092780873103383548374960409285995828703760823860984113565600
"(14, -8)",-12261532924282058835153579175594154253746868870614784473676301676824820906337489539603326604815*x-27417621127046465294654857885853493642048403717364156427462932207913498495249657511304373826965
"(14, -6)",89718775919293075890782629939483071716376087618636268922637130316678038792187378731053433500*x+200617281813610503256115955906855215642670262134518571608552595958133331285158769486188420700
"(14, -4)",11499084484608006837509649782605384464317886794227756443807419030824596457731092941932186336*x+25712734586596637430698045309467779845748458613672900029129547568031157159188102218164800272
"(14, -2)",743552532382511093775861648951139398961564638184630583530556263482960945081345422901273640*x+1662634007249408466063175741143848256864608725846595190325499798234655195312575510168896320
"(14, 0)",49061807839781864953114905002478439837865191533385226998101386014907442424594501252167000*x+109705537428784360932528592434968333176156757633029663158355025533742740078673660261913000
"(14, 2)",514193919066637468473636967523734380335672045383256053431583643794134397489509747685020*x+1149772556650026595027278065430079595172672288055081706389092684885743067015903676343420
"(14, 4)",4048555646010823395762284731022311891050450640923805777874172023511638489979688091480*x+9052845635170776376645191431660584976853538814828277902307952446382213126743280909752
"(14, 6)",-64156940842770015343320042578804692568394551339243143916824876415918837284351655400*x-143459280952866488942513038498390571103199583351394063776555262078501727636469254800
