numerator,1
denominator,60
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(2046087376358407921345699881894511683764617981770399752826727067341179767*x+4575190461441596216281063613549180155318796329364625306324799683706158313)/2
"(1, 1)",(2046087376358407921345699881894511683764617981770399752826727067341179767*x-4575190461441596216281063613549180155318796329364625306324799683706158313)/2
"(2, -4)",4682046577271150991311267120172438541562552836139752258684640418734112589825894182446788354311167*x+10469374420598515415030888885420909053035533316362207744659692631466878399988746164134133185521226
"(2, -2)",1443906823143362854791478161509157639066102662379837502637351583668817118712373158107140580*x+3228673809724325912472479656237851796408247500864732473643078818892142743590284955076158620
"(2, 0)",489048896831840791997693156971086621457541128170302635500552864861476324304583290*x
"(2, 2)",1443906823143362854791478161509157639066102662379837502637351583668817118712373158107140580*x-3228673809724325912472479656237851796408247500864732473643078818892142743590284955076158620
"(2, 4)",4682046577271150991311267120172438541562552836139752258684640418734112589825894182446788354311167*x-10469374420598515415030888885420909053035533316362207744659692631466878399988746164134133185521226
"(3, -5)",1119086965682282174826413981049358375849380095839307174470442128835135207420631674955890160312107642392935*x+2502354527999557262241070996889838640471882441276729391568018407301153538979484299776447096268409755267775
"(3, -3)",-32187785333512524480012716799526639922823800604759443984664745242161865789168598762821940218190318935*x-71974076050904744378104858570318786039484806587926812966049027857723046117331713978765105493745395465
"(3, -1)",-11473497294006751125641723417771161552939791146823636189587696838398777861145686168581203619434*x-25655512103860226217930567804111922657158554331158887971115126474188671690592322415755127132322
"(3, 1)",-11473497294006751125641723417771161552939791146823636189587696838398777861145686168581203619434*x+25655512103860226217930567804111922657158554331158887971115126474188671690592322415755127132322
"(3, 3)",-32187785333512524480012716799526639922823800604759443984664745242161865789168598762821940218190318935*x+71974076050904744378104858570318786039484806587926812966049027857723046117331713978765105493745395465
"(3, 5)",1119086965682282174826413981049358375849380095839307174470442128835135207420631674955890160312107642392935*x-2502354527999557262241070996889838640471882441276729391568018407301153538979484299776447096268409755267775
"(4, -8)",6608162561687819432768261555543784110466042680105867637625078411444226265508503003222930020627162442400586777953160*x+14776300694303111665099836766456277941626434120956469966010658406864772876198771801481341365502603134206738926242480
"(4, -6)",-7967026403281575166340555993145068396623422261392046698816935977330674614059599066383964503558557816411123304752*x-17814812616273255650952534809743281292926345523235082461680515689751840645131172971214503126028752742129572400132
"(4, -4)",-1242177984006482896580219673277832968160442609368254815436111655004066331874070741529040980700973766105763136*x-2777594412392142322953990281057797175451882496107383119385624826353396148199969301234487463890222038740941504
"(4, -2)",117293103678729330889334894261527859108563627596977119444524306797621636374275476295273679292621565473840*x+262275353114624534928429784739049008072787989443841138376458955450322285331929699805376771133994414101580
"(4, 0)",52971611020327558390185854126854368913760633285153289847932197868493396455281162929818869844831600*x
"(4, 2)",117293103678729330889334894261527859108563627596977119444524306797621636374275476295273679292621565473840*x-262275353114624534928429784739049008072787989443841138376458955450322285331929699805376771133994414101580
"(4, 4)",-1242177984006482896580219673277832968160442609368254815436111655004066331874070741529040980700973766105763136*x+2777594412392142322953990281057797175451882496107383119385624826353396148199969301234487463890222038740941504
"(4, 6)",-7967026403281575166340555993145068396623422261392046698816935977330674614059599066383964503558557816411123304752*x+17814812616273255650952534809743281292926345523235082461680515689751840645131172971214503126028752742129572400132
"(4, 8)",6608162561687819432768261555543784110466042680105867637625078411444226265508503003222930020627162442400586777953160*x-14776300694303111665099836766456277941626434120956469966010658406864772876198771801481341365502603134206738926242480
"(5, -11)",(42855569913640982530168022866338586594531573509440897250704222574644740484287133830780495568197262155089661131848892732835*x+95827967541396028787105896039851635591864320001488131657113951867056655461626767612909058513973116422413462603433501885843)/2
"(5, -9)",-52509429660552432522954724457825518984144812625765446040204982285484565685617340076013902467844105744430881685657239150*x-117414654180738946402698736200905516581434775638252431463801825613468324525596471350646794459439565430793381860217821898
"(5, -7)",3013682439199516574103852812989524751273204230046291766662995436495457944046830402076029366829562819619651976488099150*x+6738798796647495956595557119403859531893255179796411076682868107778990608996810700422557665284458364694317264076023030
"(5, -5)",(-13568086618541296928743539320065058919623068137293917404017088600544192278972737955826661453016564561017790765459875*x-30339164003663598406345992395643928324818549315411609996886015564490083391337072612607022741055290352616314667160125)/2
"(5, -3)",825574956166807499985511116584069216219492330407695361247176964387169418981694830199776449937917122932200553725*x+1846041722510446196183753850710485312275790204443718627944155574488696079085497906095078582428672684219337410005
"(5, -1)",-212550043518365657800823657730343673917714453220777494586837433257225370670849937664752350584416594996187680*x-475266612734017909996705284220228804483386057190798232709643443227497278647619556005093305537299838335560992
"(5, 1)",-212550043518365657800823657730343673917714453220777494586837433257225370670849937664752350584416594996187680*x+475266612734017909996705284220228804483386057190798232709643443227497278647619556005093305537299838335560992
"(5, 3)",825574956166807499985511116584069216219492330407695361247176964387169418981694830199776449937917122932200553725*x-1846041722510446196183753850710485312275790204443718627944155574488696079085497906095078582428672684219337410005
"(5, 5)",(-13568086618541296928743539320065058919623068137293917404017088600544192278972737955826661453016564561017790765459875*x+30339164003663598406345992395643928324818549315411609996886015564490083391337072612607022741055290352616314667160125)/2
"(5, 7)",3013682439199516574103852812989524751273204230046291766662995436495457944046830402076029366829562819619651976488099150*x-6738798796647495956595557119403859531893255179796411076682868107778990608996810700422557665284458364694317264076023030
"(5, 9)",-52509429660552432522954724457825518984144812625765446040204982285484565685617340076013902467844105744430881685657239150*x+117414654180738946402698736200905516581434775638252431463801825613468324525596471350646794459439565430793381860217821898
"(5, 11)",(42855569913640982530168022866338586594531573509440897250704222574644740484287133830780495568197262155089661131848892732835*x-95827967541396028787105896039851635591864320001488131657113951867056655461626767612909058513973116422413462603433501885843)/2
"(6, -12)",-147310141191460347273832160294605583621744026022400628355765711026712814887792678451923524510249708735147985175651973906791870*x-329395489479197199148387819380173561593946487674190482766424931727322420261021982476956365495112855362869048190148772960387860
"(6, -10)",121214544860580369446895176683285549774837568953822977486917675374206927039633467654593816919781994109942656489125487967400*x+271043962169955474331277131910878851918433818573875185838212763146455440308317365399046739844200740281911865023694156961000
"(6, -8)",-56712765495419955828958783423761656838566487916155325162130995007152313273557881909987247927209968311081419025265780598810*x-126813598839763559245369824304498119087656859358964089373961249803069054897561824913920835802294887113119897414156156655320
"(6, -6)",429867235063881491083210633463840627719978835480190628687747460845827297885772735184687220942052149851274168780363864600*x+961212358902720166443006144424761273194634296404933717170508257667323739558431986811536747092537089465190067477400839400
"(6, -4)",-1231905417849143897709274459811944428302777678557531223911251043114457063037017871382696628347433205043052155465001118*x-2754624256160968204073398111001637894203606789472106271536454535444560733837140413538902449907992188299741646439997308
"(6, -2)",192105188982644657059796360252983232242214752700309476642790649322187221940839320712117852117184782991256764113680*x+429560256861002224198072333819365009381868888137748788919996477043631362512635721751621343175189924681154734783440
"(6, 0)",-495031828871690246017169340080310245581879252273769311303429701414823161992709602694042351840202576193100683700*x
"(6, 2)",192105188982644657059796360252983232242214752700309476642790649322187221940839320712117852117184782991256764113680*x-429560256861002224198072333819365009381868888137748788919996477043631362512635721751621343175189924681154734783440
"(6, 4)",-1231905417849143897709274459811944428302777678557531223911251043114457063037017871382696628347433205043052155465001118*x+2754624256160968204073398111001637894203606789472106271536454535444560733837140413538902449907992188299741646439997308
