numerator,1
denominator,280
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-11806356541158651757852644767179981089369506423457470824862278668408081495668677275475781233340379455049314252732874474870796239858454913017247733605076763134745435810655051395*x-26399815792630039023632659529779737505341867101874993419225923333366678031063209446176006267610762046252172804242541714590027203332584566021405644504995752187014801437498817779)/2
"(1, 1)",(-11806356541158651757852644767179981089369506423457470824862278668408081495668677275475781233340379455049314252732874474870796239858454913017247733605076763134745435810655051395*x+26399815792630039023632659529779737505341867101874993419225923333366678031063209446176006267610762046252172804242541714590027203332584566021405644504995752187014801437498817779)/2
"(2, -4)",-575077433956247789564847863585129830655208624314107762491460805514288924013309164282504326582108250575396348107764250490930188842442583042635574292800314571842973550518929495498468745414173513910095*x-1285912234652315877451750776143306634306523079351251016439925367282614393732830620845565263181238120451873344433657596994308126666637308730087463379693700624186623699252377645736054706819916475357298
"(2, -2)",1587586755238782061353609939565524380204878015449120971278106023179316421049288237561224605274737457635811469417124505883042845952040498255640810504838661070695634278712408230096886425748562700*x+3549951904892237058298799569519333718402661401193472379915383703116269012361563040384821325515766617784087900176796863487478270477126190758794487601211339752338164761105938179111796351979662540
"(2, 0)",-1734076498411602593182897318391985755091460270457704506463822452699805391131474085018305570841100958226711216239531017784084001628477594284872978214062237219280982157262263628329400250*x
"(2, 2)",1587586755238782061353609939565524380204878015449120971278106023179316421049288237561224605274737457635811469417124505883042845952040498255640810504838661070695634278712408230096886425748562700*x-3549951904892237058298799569519333718402661401193472379915383703116269012361563040384821325515766617784087900176796863487478270477126190758794487601211339752338164761105938179111796351979662540
"(2, 4)",-575077433956247789564847863585129830655208624314107762491460805514288924013309164282504326582108250575396348107764250490930188842442583042635574292800314571842973550518929495498468745414173513910095*x+1285912234652315877451750776143306634306523079351251016439925367282614393732830620845565263181238120451873344433657596994308126666637308730087463379693700624186623699252377645736054706819916475357298
"(3, -5)",-84465369101288708570488410381628497500649543765197356009697597151215575251899535097363507577856890930293379699209913277781404958658061457955598598361645880656038908766216894821641892835547352203351119365375*x-188870307055091871846376463524586511122246844480172573776522741113791885249506232033710101732348205618222638675729703703779886420677125942961442195996176510109815092709554609926675721725594944288457428815625
"(3, -3)",-117526825301581222328704986137882963865677082198740025122153460756348322103065507490613773021979444775915803042083413030128157792507197808204423846610554975021218421785614736769193315375469344916861525*x-262797970554077835051140461843085865617589530119349757549370279228730061954609083210891922904901500991485294879754924297866015319153130198491165786654775348795918920454995525998720117614678941436584805
"(3, -1)",27349767036897999652315441741975996396753787687733990734144593001748744381580032788328907010659406783137228439419539400014859413528568174731546513018763686674904704704585519092352960662572634307590*x+61155946102040502302419299482516826644081376487377298742846006741796977225126743648666321135953322068840616674323177570743555613651505521568379407470078584220883283321067144777704451002087606829586
"(3, 1)",27349767036897999652315441741975996396753787687733990734144593001748744381580032788328907010659406783137228439419539400014859413528568174731546513018763686674904704704585519092352960662572634307590*x-61155946102040502302419299482516826644081376487377298742846006741796977225126743648666321135953322068840616674323177570743555613651505521568379407470078584220883283321067144777704451002087606829586
"(3, 3)",-117526825301581222328704986137882963865677082198740025122153460756348322103065507490613773021979444775915803042083413030128157792507197808204423846610554975021218421785614736769193315375469344916861525*x+262797970554077835051140461843085865617589530119349757549370279228730061954609083210891922904901500991485294879754924297866015319153130198491165786654775348795918920454995525998720117614678941436584805
"(3, 5)",-84465369101288708570488410381628497500649543765197356009697597151215575251899535097363507577856890930293379699209913277781404958658061457955598598361645880656038908766216894821641892835547352203351119365375*x+188870307055091871846376463524586511122246844480172573776522741113791885249506232033710101732348205618222638675729703703779886420677125942961442195996176510109815092709554609926675721725594944288457428815625
"(4, -8)",154659960370135645226424440798339780431786921600710369774694725874945755786017143341867855589299650101010066992640762588595704503948919583199007021903919554239768774723290961962218202082320429788778221228718327649400*x+345830184785046838077085531276260613430013002528121241325326424171099487026344124823226027067105315977511199578231443281274062917369206600470054505728417630060491990993980638980955670650718797918717569252956378754960
"(4, -6)",-170754611599129742686335122758478768368715227747457914857133278745228579708104354866417121581716779235359829905188860863887728277451652764428592712136278299979692581040262525393468054035683620492979210117110320480*x-381818919007228174180759342333159985519723427769147879077988680016984217015242548833059265252545566728673677715782334131737064034112299764744733571167649130428217307419343831474235584893334766363388773693034497164
"(4, -4)",-124302656355834377365878725110901714014963999398157775646484598053173571262359132367100966105503967982774037592514097780044202548669862124699162695999807157219516045735521145496842247423812487693923721930532640*x-277949189395441955226505628605285952938979082631796704430378459427865143398305086665041079415091929061676468537255064163391228759809772376820834731966472203800722359693481088252485921582128649943021565383946528
"(4, -2)",2101919666062589112517161934944472355039235721427085432094025513177929454483430490778328795328170137772528064985927003044400310358239380026492232353974871715971433177268277977527306279020757391705587429600*x+4700035256317961147316362291581971485950743003603973796594757902602589823798395066529602731261923218246907316722830945918103764188448636441321229594827201662402035086310386199412609447525358492868633276260
"(4, 0)",-84519913446735998950672646692768374299764830692947545622294443225028890791292158106554428615592490293577714402326192429653599221628284424739656682955620833834983342227165390489478057005325181861870000*x
"(4, 2)",2101919666062589112517161934944472355039235721427085432094025513177929454483430490778328795328170137772528064985927003044400310358239380026492232353974871715971433177268277977527306279020757391705587429600*x-4700035256317961147316362291581971485950743003603973796594757902602589823798395066529602731261923218246907316722830945918103764188448636441321229594827201662402035086310386199412609447525358492868633276260
