numerator,1
denominator,280
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-109091012750087762892905161969914531147314262171553186690258546481036909471727727776555593654238947593387127589603432968001839851395738245*x-243934920243492514687724762090004985569320022900114719994669622117108822359320464069426469244048312771980812767713446397111506222863680149)/2
"(1, 1)",(-109091012750087762892905161969914531147314262171553186690258546481036909471727727776555593654238947593387127589603432968001839851395738245*x+243934920243492514687724762090004985569320022900114719994669622117108822359320464069426469244048312771980812767713446397111506222863680149)/2
"(2, -4)",-5313729045984919875454102480811516846136565418188926941185109432027979325433885902234725235580519450522775857087573374430563818750745990942246542350969894057945*x-11881859360837386785107158024146047644304622864889631553761141177910901226929709812594259070552843448485003389645656601293238501379732525195734267218788961474238
"(2, -2)",5471364016985481607922347079432751543766988931631474079643613609546815731602933477385068308467686033461533547792625109776073728948457251177562307248503700*x+12234341871625850858390629412633893664275628006357478311816815691642404152568653180708917400703981415201094526089199068484804091484139776800992905788150740
"(2, 0)",-5299621852046547878870400302464090909896241405762767373232170370441049098041384123622070881796963895781713323954077937178590565481393422780542750*x
"(2, 2)",5471364016985481607922347079432751543766988931631474079643613609546815731602933477385068308467686033461533547792625109776073728948457251177562307248503700*x-12234341871625850858390629412633893664275628006357478311816815691642404152568653180708917400703981415201094526089199068484804091484139776800992905788150740
"(2, 4)",-5313729045984919875454102480811516846136565418188926941185109432027979325433885902234725235580519450522775857087573374430563818750745990942246542350969894057945*x+11881859360837386785107158024146047644304622864889631553761141177910901226929709812594259070552843448485003389645656601293238501379732525195734267218788961474238
"(3, -5)",-258140004919273076753083261323316381199345738688508664311714847767931704582524935193480201077045965795509298382052521309432459887365030661930584705801064062145777129125*x-577218598711624711735498705090327213401544039750147604034353686824182140752105268970082020343686262895433516014696111491043869328429390517286679597003330270033766221875
"(3, -3)",4804727778675891377730173712774113905755193772189451310784077555215254898986468170769131052594346974477102512794889307137380071854480748437171417269823502987010225*x+10743697926500857609505778944009363210600183652158724179111449375525933611699493547681790680454829025418546583458475037387153626099373089342125630415945484821564545
"(3, -1)",91496209486714666883266432070275768087144728026769907502513755441394760821274540976207268873472286146833162195040030391802536435703644019926961086177218850290*x+204591774527039167629183230263233754547610882222880769151285942745149662065067078482025269607593001938021644381247143114468802160361479386336116452910862298166
"(3, 1)",91496209486714666883266432070275768087144728026769907502513755441394760821274540976207268873472286146833162195040030391802536435703644019926961086177218850290*x-204591774527039167629183230263233754547610882222880769151285942745149662065067078482025269607593001938021644381247143114468802160361479386336116452910862298166
"(3, 3)",4804727778675891377730173712774113905755193772189451310784077555215254898986468170769131052594346974477102512794889307137380071854480748437171417269823502987010225*x-10743697926500857609505778944009363210600183652158724179111449375525933611699493547681790680454829025418546583458475037387153626099373089342125630415945484821564545
"(3, 5)",-258140004919273076753083261323316381199345738688508664311714847767931704582524935193480201077045965795509298382052521309432459887365030661930584705801064062145777129125*x+577218598711624711735498705090327213401544039750147604034353686824182140752105268970082020343686262895433516014696111491043869328429390517286679597003330270033766221875
"(4, -8)",533010834995462865809524300955620516262497106150178409945183595531213037070905358137070107828900582672976542698653514169197010927768375749353684920707242829660743140254810451400*x+1191848459793778777934508016881018939883617126351296947291159362950583315236130402821868245322763330852817929819459490280291552623604657292674909024290934643109805449992329291760
"(4, -6)",-662894292992132201693549863943085305117617696712810089830393862120235257609108011961499361025277508739797996493649663741067336411228906720928748314191611013919220985137564880*x-1482276701027070066603363591536686244200157717719399069214232574005205691844028597474665342031089209604652992043757056165423803965752350749583465886634366199033929516779956084
"(4, -4)",-584036942451594861037016140500385642264993768909143160833180545584544781827957974507239599553593357745069040608247855679208664867817064500785128506841156693042245208351840*x-1305946304692898787502234621019577355445428471129356613239738381879394444211063625041296953413634759080122012135621098239394555059091618909097943602500238912959558014710368
"(4, -2)",43073748617615627515474355350147484110525380487297464396408974263329910920656280449772398357981230613533073956650837749878944946918228957533963998689133598679777147600*x+96315829953702601947117288441625245474946877057700580829593187237066597576462538080114573813425441438937089276526297546231110771738149712828340032798006623071777512060
"(4, 0)",-923824180185327743430532987845698032822918669202337896480713627553586335558644210185942158257041387517946122971440808002539732626993557382936326129320298344770000*x
"(4, 2)",43073748617615627515474355350147484110525380487297464396408974263329910920656280449772398357981230613533073956650837749878944946918228957533963998689133598679777147600*x-96315829953702601947117288441625245474946877057700580829593187237066597576462538080114573813425441438937089276526297546231110771738149712828340032798006623071777512060
"(4, 4)",-584036942451594861037016140500385642264993768909143160833180545584544781827957974507239599553593357745069040608247855679208664867817064500785128506841156693042245208351840*x+1305946304692898787502234621019577355445428471129356613239738381879394444211063625041296953413634759080122012135621098239394555059091618909097943602500238912959558014710368
"(4, 6)",-662894292992132201693549863943085305117617696712810089830393862120235257609108011961499361025277508739797996493649663741067336411228906720928748314191611013919220985137564880*x+1482276701027070066603363591536686244200157717719399069214232574005205691844028597474665342031089209604652992043757056165423803965752350749583465886634366199033929516779956084
"(4, 8)",533010834995462865809524300955620516262497106150178409945183595531213037070905358137070107828900582672976542698653514169197010927768375749353684920707242829660743140254810451400*x-1191848459793778777934508016881018939883617126351296947291159362950583315236130402821868245322763330852817929819459490280291552623604657292674909024290934643109805449992329291760
