numerator,1
denominator,280
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-34813607931308763236521115825758999757223727243098601985468503898967873103880195418384019562053669211172110045464913038725677963287143802239283196535082186345710517325840902035731227411641749217656029834635026279489917774390127917668286597553132984947080997147528607956009298748685263669295*x-77845593876432223711554953149110933386999973929385041448022306687390502645441404621885814330508460917432692910879424329276168070903014588454657957012211007337853643644198897573432563461955322171671613846366526602403044387256725706857238168673805316129131532212606673119790322683324191691359)/2
"(1, 1)",(-34813607931308763236521115825758999757223727243098601985468503898967873103880195418384019562053669211172110045464913038725677963287143802239283196535082186345710517325840902035731227411641749217656029834635026279489917774390127917668286597553132984947080997147528607956009298748685263669295*x+77845593876432223711554953149110933386999973929385041448022306687390502645441404621885814330508460917432692910879424329276168070903014588454657957012211007337853643644198897573432563461955322171671613846366526602403044387256725706857238168673805316129131532212606673119790322683324191691359)/2
"(2, -4)",-1695740785576101743026339341368703410121636896006989522311554189645090737980234285827325999020307687931862044513359022919496658571336916342370904722878091356152381528324068971836093266157204968433036793517445206542637950563380428122742423723240963843045034653498535962383989011938808638695417931875290643305101995*x-3791791668767058376486814022233463286093683640046442052109605136901268859674585559580027852984707433337488151926091741518251769892165020641572908541668749534830753474530725831669210165469038338216817991588689488525039333047632758451424300062041447839292944564088761704253078359402894302392629924920061726916619258
"(2, -2)",1509038702885509318030593188105941131773805130368874187097483493864298330267324904427318877328395446264083994251560489960120409608813114832172685779342648769933170570239378277923877524975790746711140029446018627212497533453462360342485571943540969117513816191671012034258321638162714721566576470073634004000*x+3374313120330106878568090786671794877689369773515414615757180196367047746897526765517025730422037522117405064140384669571808584707872919662217736609016339965940867100850430859787639527946606135892089156557079787240905710754072498448980500111898749559746714624626918385510593257150751492621243084262200800800
"(2, 0)",-2719514183399090830143351966743756138493292718718179047047367302817138743292553411160702569350887266407988439868174873531357035771259132954264395829456377303379037828189528025805630162321628216217666352367727855166172372964028949622109301684318569417364077136985998163338336989822996232657254836150*x
"(2, 2)",1509038702885509318030593188105941131773805130368874187097483493864298330267324904427318877328395446264083994251560489960120409608813114832172685779342648769933170570239378277923877524975790746711140029446018627212497533453462360342485571943540969117513816191671012034258321638162714721566576470073634004000*x-3374313120330106878568090786671794877689369773515414615757180196367047746897526765517025730422037522117405064140384669571808584707872919662217736609016339965940867100850430859787639527946606135892089156557079787240905710754072498448980500111898749559746714624626918385510593257150751492621243084262200800800
"(2, 4)",-1695740785576101743026339341368703410121636896006989522311554189645090737980234285827325999020307687931862044513359022919496658571336916342370904722878091356152381528324068971836093266157204968433036793517445206542637950563380428122742423723240963843045034653498535962383989011938808638695417931875290643305101995*x+3791791668767058376486814022233463286093683640046442052109605136901268859674585559580027852984707433337488151926091741518251769892165020641572908541668749534830753474530725831669210165469038338216817991588689488525039333047632758451424300062041447839292944564088761704253078359402894302392629924920061726916619258
"(3, -5)",-132465187947245304251075079579757107642772975359116640602347237925805394106271323369450009483153366630196345831859266475714102508143588805420422786244725846339197333057252737617363441214445968276452066534420259397039732364255943362913753909872096391479573935555385795573835363143008891115020581675604838325181786709173225*x-296201164902326326268388814851646203139673119989874300058320130021387304730691074748170951417890572503356578821722944929792639537622008785266606525684629595358254048821201331106699761375214924819897594779423893281307305370470543809607278266316699814292394779031742638551405199496036678969817518779619481963342228591239375
"(3, -3)",1506344357605041600941255844862743759306011310356983159626900100954036545072687912801993516557396758229792636509877022049524520965309342734696308861446985022188035645011479595097499316272317555427617347536730142077130065503060495271811701113836505444992391797956829599950006168886237005984831624235290873871155330125*x+3368288381128125326792581578778364270181100585427360461307497070875151308908391355150004792973643615144461800204211778450275043642773169722907706925546499394257507667590232749304891102642990572140595868608610790156290675765958422920408299431036088205560946215823354363644316975235024881779170232381799066153913378525
"(3, -1)",31389576468449565097655317046651070748390990327265091679516980929623628920101840888578533971922762025364416439823846946055169415261024159528710934172905749928677618337312996432006159002158620377571946155511435561738959727623710757016681625193031647125023500654543659966922709137622769778081059906247261428286190*x+70189236106173373725941330356768476786431618497006712775604873538317548017432870574402620528351966965590970265254383371993220217937243116375892940791377494207927043722638607517393872573202275435656452745844675554231873219337765458303435443246653353392975049370701936521070962144348530612144973671547371711285066
"(3, 1)",31389576468449565097655317046651070748390990327265091679516980929623628920101840888578533971922762025364416439823846946055169415261024159528710934172905749928677618337312996432006159002158620377571946155511435561738959727623710757016681625193031647125023500654543659966922709137622769778081059906247261428286190*x-70189236106173373725941330356768476786431618497006712775604873538317548017432870574402620528351966965590970265254383371993220217937243116375892940791377494207927043722638607517393872573202275435656452745844675554231873219337765458303435443246653353392975049370701936521070962144348530612144973671547371711285066
"(3, 3)",1506344357605041600941255844862743759306011310356983159626900100954036545072687912801993516557396758229792636509877022049524520965309342734696308861446985022188035645011479595097499316272317555427617347536730142077130065503060495271811701113836505444992391797956829599950006168886237005984831624235290873871155330125*x-3368288381128125326792581578778364270181100585427360461307497070875151308908391355150004792973643615144461800204211778450275043642773169722907706925546499394257507667590232749304891102642990572140595868608610790156290675765958422920408299431036088205560946215823354363644316975235024881779170232381799066153913378525
