numerator,1
denominator,2800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(2405697670512853769361382522687071799835813873980350426863779820865109827081414602313790703849926959726749779702794510246686573643741657205*x+5379303524579632388950496253352932275485404876695152925636355595490089681153592551088798548960637154191617673915207373963188501592049623941)/2
"(1, 1)",(-2405697670512853769361382522687071799835813873980350426863779820865109827081414602313790703849926959726749779702794510246686573643741657205*x+5379303524579632388950496253352932275485404876695152925636355595490089681153592551088798548960637154191617673915207373963188501592049623941)/2
"(2, -4)",-117179456541915058552977643342657279036788042554606807849830705066877803142546683409305345780522800794287863868637479182765014832245566111467518457839825812314505*x-262021230394204505694868952780650608104644070493458604105640622883496784054864376206708360966904328717024102843159095839075364585258025157300200334288421253429342
"(2, -2)",80879566721445167985548142612610376543420470471453000202893351284124110167979520518163278104101225014018261189389407230210258187520760426758788171238043900*x+180852209179881193391282673815718265215175049229195773687747431939065101129891474057772710916837279896430919107227298714758302923889049008043445349999758780
"(2, 0)",1319953331788561830704667208768777460375986271131688397317182337820400796183864413779640752980740513754320049242708205380661962265043284852438762420
"(2, 2)",-80879566721445167985548142612610376543420470471453000202893351284124110167979520518163278104101225014018261189389407230210258187520760426758788171238043900*x+180852209179881193391282673815718265215175049229195773687747431939065101129891474057772710916837279896430919107227298714758302923889049008043445349999758780
"(2, 4)",117179456541915058552977643342657279036788042554606807849830705066877803142546683409305345780522800794287863868637479182765014832245566111467518457839825812314505*x-262021230394204505694868952780650608104644070493458604105640622883496784054864376206708360966904328717024102843159095839075364585258025157300200334288421253429342
"(3, -5)",-28753055739081133701066363035091016930037590679045064929234467030390923397709046650042934929477427449276619644434942797303622514670973106407778213717365275895737608007050*x-64293787193425871472481393570409567479108939961497959690123844137582902294487359617365987630688656132457951050502261353620082461135109482038901916731235989303275520788830
"(3, -3)",190921101928427169182030470752821847493765495206520010233679621654003999140789450621169039040314094748741325959620422022985410774496564710487949171858432244802027050*x+426912562251129338555604371319129109400357013059296237612821997640013124796935147969978704261640269808407311111079504803414088518915161151787753484354159305890830410
"(3, -1)",4531522356639516022321999358183550205661653315754984419321400058643184561280277951131644012758069174503499392476160471813562707766507378431040645864015918944790*x+10132793648905958681381939420838384220318592040662490913328066993083355066764269537725777484132088344785595416272803468641218226323960039609519333081483343122386
"(3, 1)",-4531522356639516022321999358183550205661653315754984419321400058643184561280277951131644012758069174503499392476160471813562707766507378431040645864015918944790*x+10132793648905958681381939420838384220318592040662490913328066993083355066764269537725777484132088344785595416272803468641218226323960039609519333081483343122386
"(3, 3)",-190921101928427169182030470752821847493765495206520010233679621654003999140789450621169039040314094748741325959620422022985410774496564710487949171858432244802027050*x+426912562251129338555604371319129109400357013059296237612821997640013124796935147969978704261640269808407311111079504803414088518915161151787753484354159305890830410
"(3, 5)",28753055739081133701066363035091016930037590679045064929234467030390923397709046650042934929477427449276619644434942797303622514670973106407778213717365275895737608007050*x-64293787193425871472481393570409567479108939961497959690123844137582902294487359617365987630688656132457951050502261353620082461135109482038901916731235989303275520788830
"(4, -8)",-7879147733259498186892207592927700123449442965675451490339901687051679107125664158142006603170120912464965067743938005649062124876574955318402026012435920961340227884273512355800*x-17618309936331618580368020021814797501770994551593955997951526652293225673893459286277072850136676427205818184228340082089848020984392066936366925786115679736646375211189964288720
"(4, -6)",-35243342682804320759530442596420977151003357291837681098777703202563143287515107245923296979722208015694326599978855182640020502623810016558171964925158258128001506669749704680*x-78806509993070269747505583970262514239476441973223974875622070850980964475040157942363843613985078056628066653737689600586508470505147454411462896102882549009120268309661239364
"(4, -4)",-28162299625655573188858179362530762774589264155585216211035487797072773959618422262886779644022873931263299051762142390050031697384240916854787799054207787570242948992749760*x-62972816365682742019274839415819376355042960076637109644403701201726018444239158643710845662112377381721102866058085672436159583271804117454671192391910816421449908565109952
"(4, -2)",1845696212573883470253933100305864908971342438202058277367570036693251140218598214551380537107019052946583550441962889935827950407627575577349702042050066606034565198200*x+4127102197303826890303430749502066583686946240088289062960717015282256520975788260906012501803128452053469981089127012936096989369261885609027238180143272391285014942820
"(4, 0)",-153966598790862812495609668617891022320601104499511600353700562693323355804456724653308046164482277848479561581279028807433019234713181236981413167628357342623600800
"(4, 2)",-1845696212573883470253933100305864908971342438202058277367570036693251140218598214551380537107019052946583550441962889935827950407627575577349702042050066606034565198200*x+4127102197303826890303430749502066583686946240088289062960717015282256520975788260906012501803128452053469981089127012936096989369261885609027238180143272391285014942820
"(4, 4)",28162299625655573188858179362530762774589264155585216211035487797072773959618422262886779644022873931263299051762142390050031697384240916854787799054207787570242948992749760*x-62972816365682742019274839415819376355042960076637109644403701201726018444239158643710845662112377381721102866058085672436159583271804117454671192391910816421449908565109952
