numerator,1
denominator,2080
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",3523386782601260650249956226471573930015627064692608225061*x+7878532356920692110254904766952299425382790024899918353386
"(1, 1)",-3523386782601260650249956226471573930015627064692608225061*x+7878532356920692110254904766952299425382790024899918353386
"(2, -4)",-7306335762367826215243754876568044273005882564873444876592030117412575379034997*x-16337463431092209227544973841899467804892508921597810609909961391934318289395294
"(2, -2)",4920843729490403510439344023688647862239734048875273556039403275130369610*x+11003341085794128812130184619268016102817046467929319943913254830616827860
"(2, 0)",130624374770281883665911724412136740873482249206852329567833443860
"(2, 2)",-4920843729490403510439344023688647862239734048875273556039403275130369610*x+11003341085794128812130184619268016102817046467929319943913254830616827860
"(2, 4)",7306335762367826215243754876568044273005882564873444876592030117412575379034997*x-16337463431092209227544973841899467804892508921597810609909961391934318289395294
"(3, -5)",-60568739048377007801362077754031832276503676868341957216326682517130232531575091129680*x-135435817823616912668579726237258773224371132907281028372529591799710794049749173199540
"(3, -3)",45394665395782325402020532599609534132754894116622160343460491820181972130256247420*x+101505557640826674730707934409609473693777021527147744657658360889076761348622028920
"(3, -1)",-144021921995662133794269594372980641216369881033859969078776765426241499756384*x-322042704225849975375937797484204506425753123795838875803409647113327315912108
"(3, 1)",144021921995662133794269594372980641216369881033859969078776765426241499756384*x-322042704225849975375937797484204506425753123795838875803409647113327315912108
"(3, 3)",-45394665395782325402020532599609534132754894116622160343460491820181972130256247420*x+101505557640826674730707934409609473693777021527147744657658360889076761348622028920
"(3, 5)",60568739048377007801362077754031832276503676868341957216326682517130232531575091129680*x-135435817823616912668579726237258773224371132907281028372529591799710794049749173199540
"(4, -8)",-10204198045851618278742143950779987341187609665315360996238442756677074642240983049227804212970*x-22817280486394734370158431440185599621153211212098040893086794753454940934871679021278210378940
"(4, -6)",-48040976323955829636490879631174674427299334853773001761534020250678040040312376167897809072*x-107422888765823193584774990739186214702740631847398507079095125359473224532636695388471442548
"(4, -4)",-84949223233579807707148564207053488657861462850450981391191786248974836536897203532251804*x-189952237786088945577695468752523711348164189725935458170691973728214203152209218601682104
"(4, -2)",-18556731516174623112937047796418898920742413331465682814401803138227653015913989576720*x-41494113107892919387088168074376974414697120433240384632286326331622997628419839212460
"(4, 0)",-1196277751307920056167015396428108750117735865649988017716928659606316474841821400
"(4, 2)",18556731516174623112937047796418898920742413331465682814401803138227653015913989576720*x-41494113107892919387088168074376974414697120433240384632286326331622997628419839212460
"(4, 4)",84949223233579807707148564207053488657861462850450981391191786248974836536897203532251804*x-189952237786088945577695468752523711348164189725935458170691973728214203152209218601682104
"(4, 6)",48040976323955829636490879631174674427299334853773001761534020250678040040312376167897809072*x-107422888765823193584774990739186214702740631847398507079095125359473224532636695388471442548
"(4, 8)",10204198045851618278742143950779987341187609665315360996238442756677074642240983049227804212970*x-22817280486394734370158431440185599621153211212098040893086794753454940934871679021278210378940
"(5, -11)",15150917445697959659925405741057067452513549191218640426720769346964631803822756918582788392372502805*x+33878481330068116440302846228464975425423386118123284587217667182913617495482802157603325267109165746
"(5, -9)",298653657660042274632206482881867506067936376610484684519619629049751930305570647274724360118232080*x+667809880256805303664718181794295711184653669780217625468842100996107798736857477793143964212255372
