numerator,1
denominator,2080
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",17619643770998161538510683747710189296464119899*x+39398721211282626753243752199306128774220663574
"(1, 1)",-17619643770998161538510683747710189296464119899*x+39398721211282626753243752199306128774220663574
"(2, -4)",-36537298158671736005293189865815109321203163889763932789542983334923*x-81699882396967898890768011390120048789661002163826683539688710352546
"(2, -2)",25293433821791418814707062617170339640752421571178739867648990*x+56557837409917913995845869265994701480049286499077360104335740
"(2, 0)",693012333021835637810046085929968933820306037488479740
"(2, 2)",-25293433821791418814707062617170339640752421571178739867648990*x+56557837409917913995845869265994701480049286499077360104335740
"(2, 4)",36537298158671736005293189865815109321203163889763932789542983334923*x-81699882396967898890768011390120048789661002163826683539688710352546
"(3, -5)",-321340356498733168946960132027835968151550775608170421707783042414476347120*x-718538881045183679368545850196256779789618117969788231267999985800690960860
"(3, -3)",227360580420821351897162470451512388886869079321211885013539253653521780*x+508393713224764284478538682988341195980357873393726924963649207998930280
"(3, -1)",-728162084666535396515681122198248996552007974969229722915712503856*x-1628219391552235309296794938540848812905018084004827468834221020772
"(3, 1)",728162084666535396515681122198248996552007974969229722915712503856*x-1628219391552235309296794938540848812905018084004827468834221020772
"(3, 3)",-227360580420821351897162470451512388886869079321211885013539253653521780*x+508393713224764284478538682988341195980357873393726924963649207998930280
"(3, 5)",321340356498733168946960132027835968151550775608170421707783042414476347120*x-718538881045183679368545850196256779789618117969788231267999985800690960860
"(4, -8)",-52450193943454014044043236922738925247536392867832599464246734033528554357354999230*x-117282199090610936083594510836922677760708646675390878022474911251678911086231825460
"(4, -6)",-245011909384008382969890338335187672242907279737425839013629530602477728965762848*x-547863284679661368866189459584491431302035531723733452349040472111977715576668732
"(4, -4)",-432887026753168931354429372989787515651691407612501005487977011587743753479636*x-967964818397855806352453320915437855475178237943489570719599342387256607607336
"(4, -2)",-91802871463398971101281036059579152502547835396795781760841474749915260480*x-205277461108592527674440668449384959300101107388171184241069288401641047140
"(4, 0)",-5938799447504176561493509954529915305761964277900828617715513916542600
"(4, 2)",91802871463398971101281036059579152502547835396795781760841474749915260480*x-205277461108592527674440668449384959300101107388171184241069288401641047140
"(4, 4)",432887026753168931354429372989787515651691407612501005487977011587743753479636*x-967964818397855806352453320915437855475178237943489570719599342387256607607336
"(4, 6)",245011909384008382969890338335187672242907279737425839013629530602477728965762848*x-547863284679661368866189459584491431302035531723733452349040472111977715576668732
"(4, 8)",52450193943454014044043236922738925247536392867832599464246734033528554357354999230*x-117282199090610936083594510836922677760708646675390878022474911251678911086231825460
"(5, -11)",75766239890334064557918806525171340034439430478529583967903573120498970053477028267621995*x+169418462794343179623067590842742850216093028491543737260356099438379045223409672465780814
"(5, -9)",1509966445636682871968265581661613825854372722368747293002009845020912886851967832646720*x+3376387616187363617965426396636526206922212833297424076001486291435511204029612027444548
"(5, -7)",-6140676383787303944150214241760787590576989291818237134175025447430985499923435732400*x-13730969821975999114280129595042629390617058268112307633152131380313719997076359311740
"(5, -5)",-13412221598100697731718978893072994506710953855977913253331737132068314434975651225*x-29990639222644024379911730476991275642806076133120763449706368488656572596302336850
"(5, -3)",50414346051276491256067113853328372376521068217782869786324104131880715830954850*x+112729904811526581856147530069728425965202257028039416888880941991727155253488040
