numerator,1
denominator,416
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",806411314811175900186299393993495616354105157566940449449611122989415016207492763824593074640428068861408505990741133516133462869638370594732939312976134471679439*x+1803190517742772298329393454753111673471399428897080060345186202466746178041973104479586459553559475867773573761859406718747871767859334731092340167394378611263614
"(1, 1)",806411314811175900186299393993495616354105157566940449449611122989415016207492763824593074640428068861408505990741133516133462869638370594732939312976134471679439*x-1803190517742772298329393454753111673471399428897080060345186202466746178041973104479586459553559475867773573761859406718747871767859334731092340167394378611263614
"(2, -4)",1672229644976146730334990868145481128930838814863161533509778074540604621122588952493388043392369298014393275589577398736470136826698220657236599218314380017749743106093063486296461503*x+3739219160157003779144376203249148323540996429961904971585830753990900053713454271445441340948784422492521907122000921776001292798685238918501554644360801546796588561056843611474447706
"(2, -2)",4905213872149531851126196551755508105980958906803333010213480427550177127094037407128310289302683253844081824699530629527326399273956876580544483630993893299394873056514140421440*x+10968391662301315679817922508969899066095058015738259193422285820681833325279826940623396862594585514583699947411599064365098552821923655839017176760981235156347181433639553229440
"(2, 0)",-74761858806621731573133923259026416565356843779502065588624522204212655176344366770691826510573615008889015064934133208743150696099625376449488556043432419905273993491710*x
"(2, 2)",4905213872149531851126196551755508105980958906803333010213480427550177127094037407128310289302683253844081824699530629527326399273956876580544483630993893299394873056514140421440*x-10968391662301315679817922508969899066095058015738259193422285820681833325279826940623396862594585514583699947411599064365098552821923655839017176760981235156347181433639553229440
"(2, 4)",1672229644976146730334990868145481128930838814863161533509778074540604621122588952493388043392369298014393275589577398736470136826698220657236599218314380017749743106093063486296461503*x-3739219160157003779144376203249148323540996429961904971585830753990900053713454271445441340948784422492521907122000921776001292798685238918501554644360801546796588561056843611474447706
"(3, -5)",-77515651326908473020165889871511462234283997545433141246609898457621252048541151311074321844324683777855670722872506478765491010761728852794107456657257971428479454336134568480143135942718190*x-173330265687139118773996367357493897954988947187512629436829319453026989622486947709234979949795671916874969493962863222191506724771941286993347496786475707213899115912749164426900261132077400
"(3, -3)",-13183796795990433141250268501515194474551396932236640811612942276964493883087192868296021797666642651880478434552400769427823421324567702317115548144752620401885926673245401654741468631430*x-29479865837378535343669105665320986940961857179128039699860346297960822498734702039145699645742285852496311669329592086130721561961928491329896632082030731056729157176945141019858033951180
"(3, -1)",33890871226205401772995926746949208496583446937864042668303352452558535132057908355032675800214048507944722041209862479190457364544051490960522639335364164273497562333924626374774624*x+75782256658459417926986179571951944613780203155418948466659916516684957018465297163172899735485978225067688162380484764418925882700582258847147341568811019075831040554868809414442548
"(3, 1)",33890871226205401772995926746949208496583446937864042668303352452558535132057908355032675800214048507944722041209862479190457364544051490960522639335364164273497562333924626374774624*x-75782256658459417926986179571951944613780203155418948466659916516684957018465297163172899735485978225067688162380484764418925882700582258847147341568811019075831040554868809414442548
"(3, 3)",-13183796795990433141250268501515194474551396932236640811612942276964493883087192868296021797666642651880478434552400769427823421324567702317115548144752620401885926673245401654741468631430*x+29479865837378535343669105665320986940961857179128039699860346297960822498734702039145699645742285852496311669329592086130721561961928491329896632082030731056729157176945141019858033951180
