numerator,(-6765*x+15127)/2
"(8, -16)",-205968119402940684410215536480*x-460558716182768767906510250016
"(8, -14)",-123491883750116480774401568580*x-276136246734762103768043190188
"(8, -12)",207041543624629612752126000*x+462958965711160015793164560
"(8, -10)",-2824028982732463949339643600*x-6314720775819369184554750000
"(8, -8)",-45870326027531029414790400*x-102569167147637275485487360
"(8, -6)",1348213745682858374415867240*x+3014697583546511693581370808
"(8, -4)",-1676328452000479794426000*x-3748384371292409790359600
"(8, -2)",-8305252790522973730693500*x-18571109812202749640068820
"(8, 0)",1554890848181916408979200*x+3476841603738568290720000
"(8, 2)",116331344887831103736300*x+260124957399503830798820
"(8, 4)",119910154959522018000*x+268160019538552559600
"(8, 6)",-1362626584858751483880*x-3073274914439178794808
"(8, 8)",896481258432847360
"(8, 10)",-12280032730031043600*x+27733317741458730000
"(8, 12)",904799326786227600*x-2023189243010404560
"(8, 14)",-539675627904746509260*x+1206751389411450096188
"(8, 16)",-900107527506859758240*x+2012701618564600298016
"(9, -19)",1859360853835382071851627818280*x+4157657263877964877080825601572
"(9, -17)",2936590179883431054928359999675*x+6566415264277687289294734524255
"(9, -15)",-363685325669469843631430328000*x-813225110616083782416254400000
"(9, -13)",-404729168152254485022635513550*x-905001932465383982391956887110
"(9, -11)",313152777706147802486179200000*x+700230898293827148982860977808
"(9, -9)",(67687836885961218534272142555*x+151354604526926970857365374687)/2
"(9, -7)",9720178059735474284864282400*x+21734978894970538820621552190
"(9, -5)",1860348010982909002245474000*x+4159864614362088748709250000
"(9, -3)",-128464186722516506014977600*x-287254654173293645255764320
"(9, -1)",61873958011839551917500525*x+138354376466428328049581673
"(9, 1)",-16116982004159834976862320*x-36038668562695504256556798
"(9, 3)",-638523505430563816702800*x-1427779452693638214625680
"(9, 5)",113657021548839632724000*x+254108468002247623800000
"(9, 7)",-307494707327962892325*x-877548449687469604065
"(9, 9)",-661439349217875679281
"(9, 11)",1362626584858751483880*x-3073274914439178794808
"(9, 13)",-1768746702529735139400*x+3954914942333853010860
"(9, 15)",-1589352282568773828000*x+3553899712956222300000
"(9, 17)",12833281838849194539600*x-28696090566082876106130
"(9, 19)",8125649278831617454950*x-18169504148789639552322
"(10, -22)",68265496908584915004707241600*x+152646291605397616802455705480
"(10, -20)",(39840037634563433095129985578125*x+89085032377033761433510667084375)/2
"(10, -18)",41654608918610561688873130800*x+93142537118182220671947475440
"(10, -16)",7864904273101399049310510949860*x+17586460591183299007002005548828
"(10, -14)",-27440252675809265629958712000*x-61358270302880016989414309600
"(10, -12)",80083001010591741735312057675*x+179071034101867491107795854065
"(10, -10)",2218112442484935899089687500*x+4959850203134409402529937500
"(10, -8)",232394965927948780899378666300*x+519650941443641119250927602340
"(10, -6)",326992021253877476869008000*x+731176387623791683184192400
"(10, -4)",(-9213585153364837279396204605*x-20602202719656836617859495399)/2
"(10, -2)",-13750934999012941055944800*x-30748025402203748450870240
"(10, 0)",-361114631765885879188125000*x-807476857240767492796875000
"(10, 2)",-499912194579386942371200*x-1117837381114853687229760
"(10, 4)",(12803766316129486060669005*x+28630271919509910014285399)/2
"(10, 6)",-3356515107425819703000*x-7511786619938836817400
"(10, 8)",-6737110756117892751300*x-19606522312598335477340
"(10, 10)",-43350383701022125000
"(10, 12)",307494707327962892325*x-877548449687469604065
"(10, 14)",-119910154959522018000*x+268160019538552559600
"(10, 16)",34370658459951465185940*x-76855121228804984143828
"(10, 18)",182036070205896379200*x-407045027319625225440
"(10, 20)",(174106157180921185171875*x-389313202757802935834375)/2
"(10, 22)",298329119159478306900*x-667084190108228417980
"(11, -23)",-246430405953956857335459665515950*x-551035139435916442905096425651270
"(11, -21)",-80541104316484980450806668235280*x-180095384234562152062315429964232
"(11, -19)",88036065134628186485250639608100*x+196854626112627799867947195259172
"(11, -17)",-26619659404636431421086489003600*x-59523367966658641120607656701320
"(11, -15)",-26005835699365531591333134474000*x-58150816435472113137855731850000
"(11, -13)",1774021927420447734580731881400*x+3966833623287319294675480859840
"(11, -11)",1134554829488783766528591135240*x+2536941722937603571703012979816
"(11, -9)",828372417245901866041418891400*x+1852297035647645304697126452012
"(11, -7)",308372746070605746529683441450*x+689542422622296387903071317490
"(11, -5)",-52093694754658408277384406000*x-116485042670107166182291200000
"(11, -3)",33904389382754945725606330500*x+75812519387678314499657180100
"(11, -1)",-5716657353275462602166022480*x-12782834442617869451472910552
"(11, 1)",-172949606585099464181915700*x-386726965280822416988714948
"(11, 3)",398278547169518009890329000*x+890577242829716560908332400
"(11, 5)",-22169081694634699619781000*x-49570555558311354376125000
"(11, 7)",-7201746640936368520553400*x-16109621826386997317718740
"(11, 9)",535316216370054449768970*x+1180813890316109560758738
"(11, 11)",-22173531984287821920816
"(11, 13)",6737110756117892751300*x-19606522312598335477340
"(11, 15)",-113657021548839632724000*x+254108468002247623800000
"(11, 17)",-116331344887831103736300*x+260124957399503830798820
"(11, 19)",384729079337163474104520*x-860280373647073433354672
"(11, 21)",-351975123524600842608300*x+787040302589970678573732
"(11, 23)",-1076932993556093627549400*x+2408095380803768327685020
"(12, -26)",374084098530035826943616456414130*x+836477473614889263327160558584678
"(12, -24)",5364381917759677166384866836000*x+11995122625381324503711271471200
"(12, -22)",-1439186284562883086567463903322350*x-3218118364567962788906354846932890
"(12, -20)",-355799649142322075122541950579200*x-795592201852806906229035932160000
"(12, -18)",146110732281952663085933619078000*x+326713529624719123485634364905680
"(12, -16)",768385344270493139914649289000*x+1718161862703401214127464017400
"(12, -14)",-121665964095007656653708030987790*x-272053366264485801800790324399738
"(12, -12)",-16185213693524765310749710905600*x-36191238049081824388375589879040
"(12, -10)",-7755420972568731522247102994400*x-17341648488791233701784668180000
"(12, -8)",-8968326147406829469659484000*x-20053786909992452890058691360
"(12, -6)",-1182997254458865395065080978000*x-2645262278167293139954780498800
"(12, -4)",-125678737460982232797857072640*x-281026200276897002293874542848
"(12, -2)",-112428549629695069585451459550*x-251397879484666382731098272970
"(12, 0)",-40496696159852357137440000*x-90553364686124544204000000
"(12, 2)",-5067618615270409524489686250*x-11331537510504988386357882030
"(12, 4)",-624678597584647406703745920*x-1396821352046259616568353152
"(12, 6)",84621473750903709032154000*x+189242487945108612257098800
"(12, 8)",101420994910174096466400*x+226959514289991108531360
"(12, 10)",898370518547488516605600*x+2160388076838480035100000
"(12, 12)",316320854821633408919040
"(12, 14)",-535316216370054449768970*x+1180813890316109560758738
"(12, 16)",3356515107425819703000*x-7511786619938836817400
"(12, 18)",638523505430563816702800*x-1427779452693638214625680
"(12, 20)",-1554890848181916408979200*x+3476841603738568290720000
"(12, 22)",-6289431645909262071590250*x+14063596700056929574147890
"(12, 24)",23443048169755882668000*x-52420249307376185071200
"(12, 26)",1634796268391309328448710*x-3655515585485958425115678
"(13, -29)",(1226132595394188293000174702095995*x+2741715832729650571495437446296127)/2
"(13, -27)",6900574661419881563195572996050000*x+15430154026747450629674201550026130
"(13, -25)",3211953099058843956510043622756400*x+7182145470036690874051213364190000
"(13, -23)",1900458829927645728205165732810800*x+4249555132157927581488088263261320
"(13, -21)",3687986632814550938554091215335165*x+8246588811083892452911578392279673
"(13, -19)",-1464922735359060645300327419649120*x-3275666818047794394925412333162137
"(13, -17)",1648256164226799467749484102123250*x+3685612827544180702985064678202490
"(13, -15)",-213326067342772194354081737505600*x-477011587951136557296972389520000
"(13, -13)",176012370206272842482491325399325*x+393575624662084771702561625707705
"(13, -11)",-55087367043312329648355768513360*x-123179097410327953813040139012862
"(13, -9)",39022747577370958773603157691520*x+87257516251816048428810967468032
"(13, -7)",-5798306490701097528456363972000*x-12965407467582333872575420896800
"(13, -5)",1574009536902544996737392498400*x+3519592321735171364461819020000
"(13, -3)",-747395594524347065634237297600*x-1671227355260779858700072011440
"(13, -1)",-435194844516685490429450342910*x-973125254716348982707580519222
"(13, 1)",-55281494910788412088936291080*x-123613172012963158013278071028
"(13, 3)",-9186017375903025839445831000*x-20540544688050665798991373560
"(13, 5)",608026342123941156548798400*x+1359557470945302706989360000
"(13, 7)",-182816154029342485863120000*x-408676026753614012853803200
"(13, 9)",33403519416199473619055040*x+73929886664168817245227968
"(13, 11)",-1109222015910028474827555*x-1403678408222548347204263
"(13, 13)",-3439953556195833980990830
"(13, 15)",-898370518547488516605600*x+2160388076838480035100000
"(13, 17)",7201746640936368520553400*x-16109621826386997317718740
"(13, 19)",(-12803766316129486060669005*x+28630271919509910014285399)/2
"(13, 21)",16116982004159834976862320*x-36038668562695504256556798
"(13, 23)",8305252790522973730693500*x-18571109812202749640068820
"(13, 25)",14036653686223652583506400*x-31386911819019331683960000
"(13, 27)",30156410685655146778439925*x-67431784250525950318974255
"(13, 29)",2679179627495483320435920*x-5990827771012465337616001
"(14, -30)",117925239687623249284037601876000*x+263688852204481650707180920500000
"(14, -28)",30522568808480717759618128514713500*x+68250538703677644402675972529831700
"(14, -26)",383587747251295103655217290120000*x+857728278189903956805330652709600
"(14, -24)",-14158378190126846814856903633078995*x-31659096084274071267975733946213673
"(14, -22)",114392957574736509044232836397600*x+255790429284360313624203790809760
"(14, -20)",5072813009635100335394581433781000*x+11343154726689379989179367309075000
"(14, -18)",-23216741787929258219600357116800*x-51914212853869827776777708151360
"(14, -16)",198731610840511866706150635016125*x+444377391117418646174042919192263
"(14, -14)",3398716149402330654816658740000*x+7599760346289942869172759716000
"(14, -12)",-150368233595551952808434484750600*x-336233591976220892791888066513560
"(14, -10)",357653935924978667827743072000*x+799738513148612571307300800000
"(14, -8)",2430635558614237134044142535725*x+5435066337596337486328396446295
"(14, -6)",-160254718337767997584119570000*x-358340443917450565549288237200
"(14, -4)",1608381601851539349130339200780*x+3596450594488213288079897600132
"(14, -2)",9802896941510925320183169600*x+21919943920527431081877042560
"(14, 0)",-230420431282686631013112540000*x-515235743249611641040426500000
"(14, 2)",875764377559563332937751200*x+1958268488909950995984737440
"(14, 4)",51772406977084222057363335300*x+115766589925629000240591477868
"(14, 6)",-45067665980457651351912000*x-100771232730666574716712800
"(14, 8)",-344278657669759675345409325*x-769877985648556730686206295
"(14, 10)",-312895233961190990928000*x-706644936052368440400000
"(14, 12)",-46315618689968735700142200*x-100626102568035624427966440
"(14, 14)",-66423886519653788216000
"(14, 16)",1109222015910028474827555*x-1403678408222548347204263
"(14, 18)",-101420994910174096466400*x+226959514289991108531360
"(14, 20)",22169081694634699619781000*x-49570555558311354376125000
"(14, 22)",499912194579386942371200*x-1117837381114853687229760
"(14, 24)",-61873958011839551917500525*x+138354376466428328049581673
"(14, 26)",1676328452000479794426000*x-3748384371292409790359600
"(14, 28)",133387603979683306703950500*x-298263749854393362212431700
"(14, 30)",515348667714081668376000*x-1152354653122637764800000
