numerator,1
denominator,1512000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(1099589865*x+2458757707)/2
"(1, 1)",(-1099589865*x+2458757707)/2
"(2, -4)",125807445597996360*x+281314000432726541
"(2, -2)",542173725010500*x+1212337315333900
"(2, 0)",4709161612470
"(2, 2)",-542173725010500*x+1212337315333900
"(2, 4)",-125807445597996360*x+281314000432726541
"(3, -5)",240954037185277456425*x+538789606599292501845
"(3, -3)",20176620002111863125*x+45116294275232247375
"(3, -1)",38091605839889670*x+84553541782601262
"(3, 1)",-38091605839889670*x+84553541782601262
"(3, 3)",-20176620002111863125*x+45116294275232247375
"(3, 5)",-240954037185277456425*x+538789606599292501845
"(4, -8)",124063514197489474344000*x+277414451273096733471400
"(4, -6)",-31819692486420722352240*x-71150995422775297310988
"(4, -4)",26116334647325742172320*x+58397900104966223479776
"(4, -2)",963106791614455218000*x+2153862268260322410700
"(4, 0)",42645394618739934000
"(4, 2)",-963106791614455218000*x+2153862268260322410700
"(4, 4)",-26116334647325742172320*x+58397900104966223479776
"(4, 6)",31819692486420722352240*x-71150995422775297310988
"(4, 8)",-124063514197489474344000*x+277414451273096733471400
"(5, -11)",(57576061047905410938205575*x+128743986379794274395515707)/2
"(5, -9)",8684534943066114571055850*x+19419210485668098066083262
"(5, -7)",14839098135774588333386250*x+33181232156401207465204450
"(5, -5)",(-11670992698343867462924625*x-26097133266496331576003075)/2
"(5, -3)",-6948105182537940286875*x-15560366953610513711775
"(5, -1)",51232691260475465922000*x+118288444505106095122672
"(5, 1)",-51232691260475465922000*x+118288444505106095122672
"(5, 3)",6948105182537940286875*x-15560366953610513711775
"(5, 5)",(11670992698343867462924625*x-26097133266496331576003075)/2
"(5, 7)",-14839098135774588333386250*x+33181232156401207465204450
"(5, 9)",-8684534943066114571055850*x+19419210485668098066083262
"(5, 11)",(-57576061047905410938205575*x+128743986379794274395515707)/2
"(6, -12)",4616937831210609461759730000*x+10323786838477372917094919250
"(6, -10)",2182040211475149155322885000*x+4879190242496450358727809000
"(6, -8)",-1224502389435606703766496000*x-2738070581389072828406983650
"(6, -6)",338804948621793018474945000*x+757590902853194824903251000
"(6, -4)",7687444878310711329779760*x+17190435389794400981393202
"(6, -2)",-6577549439942394526482000*x-14616173000481197000125200
"(6, 0)",361382413699927883749500
"(6, 2)",6577549439942394526482000*x-14616173000481197000125200
"(6, 4)",-7687444878310711329779760*x+17190435389794400981393202
"(6, 6)",-338804948621793018474945000*x+757590902853194824903251000
"(6, 8)",1224502389435606703766496000*x-2738070581389072828406983650
"(6, 10)",-2182040211475149155322885000*x+4879190242496450358727809000
"(6, 12)",-4616937831210609461759730000*x+10323786838477372917094919250
"(7, -15)",55136579114121021774144015975*x+123289138945969739428170091845
"(7, -13)",220398836110667639338214072250*x+492826779705288203804319154450
"(7, -11)",190784848886538192138258184080*x+426607891187325477109397050672
"(7, -9)",40220833439635976760902812395*x+89936517682872973757549637327
"(7, -7)",-5867004585475972099767057375*x-13119021192090913518577424525
"(7, -5)",563385649569411783713778900*x+1259765035886998347255585540
"(7, -3)",253281307325995999817525250*x+567272797867750845910484550
"(7, -1)",-25315963580621110677586395*x-54696091113491540352029663
"(7, 1)",25315963580621110677586395*x-54696091113491540352029663
"(7, 3)",-253281307325995999817525250*x+567272797867750845910484550
"(7, 5)",-563385649569411783713778900*x+1259765035886998347255585540
"(7, 7)",5867004585475972099767057375*x-13119021192090913518577424525
"(7, 9)",-40220833439635976760902812395*x+89936517682872973757549637327
"(7, 11)",-190784848886538192138258184080*x+426607891187325477109397050672
"(7, 13)",-220398836110667639338214072250*x+492826779705288203804319154450
"(7, 15)",-55136579114121021774144015975*x+123289138945969739428170091845
"(8, -16)",5976099734899795136018294376960*x+13362965247554414279727381427776
"(8, -14)",11914163165807887237590002278080*x+26640878733770533993905226600672
"(8, -12)",4690725077489677102263879504000*x+10488780137029758429067466224800
"(8, -10)",-182876153532391294393477600800*x-408923510751104532454853121960
"(8, -8)",302887983001563465546903456000*x+677278125478884041881449900800
"(8, -6)",23767073145944986596405138720*x+53145089677781181398339064792
"(8, -4)",-18243709418445090843790320000*x-40792822114414370856361828000
"(8, -2)",1629700380072371889849600000*x+3487973272688111974961782000
"(8, 0)",410116119635668253180929920
"(8, 2)",-1629700380072371889849600000*x+3487973272688111974961782000
"(8, 4)",18243709418445090843790320000*x-40792822114414370856361828000
"(8, 6)",-23767073145944986596405138720*x+53145089677781181398339064792
"(8, 8)",-302887983001563465546903456000*x+677278125478884041881449900800
"(8, 10)",182876153532391294393477600800*x-408923510751104532454853121960
"(8, 12)",-4690725077489677102263879504000*x+10488780137029758429067466224800
"(8, 14)",-11914163165807887237590002278080*x+26640878733770533993905226600672
"(8, 16)",-5976099734899795136018294376960*x+13362965247554414279727381427776
"(9, -19)",-7281176993998615896799569084810*x-16281206714788483428488681184738
"(9, -17)",-1591132501298220513106641679125*x-3557880434112093446317460561775
"(9, -15)",18490881968921271772221657086250*x+41346869046433118908852161593250
"(9, -13)",47000913688846755523816191299250*x+105097238012866698568482510134550
"(9, -11)",15273231331217689223291392116660*x+34151983493146859571443155256292
"(9, -9)",(-5099852562984119029124328917085*x-11403617105729603629499441763303)/2
"(9, -7)",-703681239953424791247994846125*x-1573480782842889296225485614825
"(9, -5)",35635049682578298564983752500*x+79679294785961205734094265500
"(9, -3)",-31426288057137510723368902500*x-69836205631181904358851676500
"(9, -1)",-9074718217831015911508318665*x-18065060151185381411292792843
"(9, 1)",9074718217831015911508318665*x-18065060151185381411292792843
"(9, 3)",31426288057137510723368902500*x-69836205631181904358851676500
"(9, 5)",-35635049682578298564983752500*x+79679294785961205734094265500
"(9, 7)",703681239953424791247994846125*x-1573480782842889296225485614825
"(9, 9)",(5099852562984119029124328917085*x-11403617105729603629499441763303)/2
"(9, 11)",-15273231331217689223291392116660*x+34151983493146859571443155256292
"(9, 13)",-47000913688846755523816191299250*x+105097238012866698568482510134550
"(9, 15)",-18490881968921271772221657086250*x+41346869046433118908852161593250
"(9, 17)",1591132501298220513106641679125*x-3557880434112093446317460561775
"(9, 19)",7281176993998615896799569084810*x-16281206714788483428488681184738
"(10, -22)",28388973455821028995229660677500*x+63479674458652943604274411933900
"(10, -20)",-1335314034539149602043112747301000*x-2985852952539040573874129108168725
"(10, -18)",-1500424438415547565498611115710000*x-3355051039399111204291735497325200
"(10, -16)",97837815762207564608541188851200*x+218772006814396027871120742850462
"(10, -14)",69193596152269252643441527650000*x+154721584603785392323280008922000
"(10, -12)",-86769932859260358801351513570000*x-194023468290151479425910917017950
"(10, -10)",2447670358198317138524158537500*x+5473157355279518603762741492500
"(10, -8)",-4456031368801718229259253460000*x-9963973468241519060170730983250
"(10, -6)",-9827833096350077945172288975000*x-21976011045398119337953656387000
"(10, -4)",313405052926407819983357800200*x+699921450409594630475258681513
"(10, -2)",48531835289762635068810000000*x+136430242287742265116323708800
"(10, 0)",-101270560206258242702248174500
"(10, 2)",-48531835289762635068810000000*x+136430242287742265116323708800
"(10, 4)",-313405052926407819983357800200*x+699921450409594630475258681513
"(10, 6)",9827833096350077945172288975000*x-21976011045398119337953656387000
"(10, 8)",4456031368801718229259253460000*x-9963973468241519060170730983250
"(10, 10)",-2447670358198317138524158537500*x+5473157355279518603762741492500
"(10, 12)",86769932859260358801351513570000*x-194023468290151479425910917017950
"(10, 14)",-69193596152269252643441527650000*x+154721584603785392323280008922000
"(10, 16)",-97837815762207564608541188851200*x+218772006814396027871120742850462
"(10, 18)",1500424438415547565498611115710000*x-3355051039399111204291735497325200
"(10, 20)",1335314034539149602043112747301000*x-2985852952539040573874129108168725
"(10, 22)",-28388973455821028995229660677500*x+63479674458652943604274411933900
"(11, -23)",3395573354583182300139774837771750*x+7592732843434992700117961234254450
"(11, -21)",1759128458863266012185283146601915*x+3933530815172705229883447928151327
"(11, -19)",-5695116081664373446181899286890965*x-12734666698353782653890285116255663
"(11, -17)",-7989614309633160877429731117495000*x-17865320710344769397366958680843000
"(11, -15)",-158550699862791647599276106707500*x-354530142772672271820938404234500
"(11, -13)",797299245312203863568629970758125*x+1782815310840280580782071816063625
"(11, -11)",-486711480207358343968475589528120*x-1088319964685396846890041425394216
"(11, -9)",-104452040823462374781001308059790*x-233561840497889208640977327510678
"(11, -7)",-29439816744595635008552676063750*x-65827845059014716505067727415250
"(11, -5)",-4269050263920808892701619246250*x-9551753122038259590982070993250
"(11, -3)",-4125334306974349363391490188625*x-9309857943097845085876877847075
"(11, -1)",15101930541118488100032329340*x+472033787951419796035273985932
"(11, 1)",-15101930541118488100032329340*x+472033787951419796035273985932
"(11, 3)",4125334306974349363391490188625*x-9309857943097845085876877847075
"(11, 5)",4269050263920808892701619246250*x-9551753122038259590982070993250
"(11, 7)",29439816744595635008552676063750*x-65827845059014716505067727415250
"(11, 9)",104452040823462374781001308059790*x-233561840497889208640977327510678
"(11, 11)",486711480207358343968475589528120*x-1088319964685396846890041425394216
"(11, 13)",-797299245312203863568629970758125*x+1782815310840280580782071816063625
"(11, 15)",158550699862791647599276106707500*x-354530142772672271820938404234500
"(11, 17)",7989614309633160877429731117495000*x-17865320710344769397366958680843000
"(11, 19)",5695116081664373446181899286890965*x-12734666698353782653890285116255663
"(11, 21)",-1759128458863266012185283146601915*x+3933530815172705229883447928151327
"(11, 23)",-3395573354583182300139774837771750*x+7592732843434992700117961234254450
"(12, -26)",1987248495817984464141370616303280*x+4443622724833219803364481120385012
"(12, -24)",77527424540363832835054129362960000*x+173356591392738918505859251135626000
"(12, -22)",58004381510593237811260825873506000*x+129701740050518417572101485759703300
"(12, -20)",20984443277397509274798262738708800*x+46922641638249308716123811926009920
"(12, -18)",22263345213944725697785633177380000*x+49782353304924393238264826061261000
"(12, -16)",-15768180638504348376810824974080000*x-35258723789383835513344081908762000
"(12, -14)",1185641257250732944660146071763120*x+2651174446099562809610943748876572
"(12, -12)",2522876829082618726256535259560000*x+5641324137994497187299720454008000
"(12, -10)",529337363189632220640166419196800*x+1183634775114399900461459551410240
