numerator,1
denominator,-6840
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(1313180369906182931453956024884246311367134800494054123394006299116271459940835154847666815941347744419*x+2936360573828544165734097688976241225531691880439089102560323935561680135828951851338028814873215846649)/2
"(1, 1)",(1313180369906182931453956024884246311367134800494054123394006299116271459940835154847666815941347744419*x-2936360573828544165734097688976241225531691880439089102560323935561680135828951851338028814873215846649)/2
"(2, -4)",-167459617305511746824681327894240431342991650025480796692838582158639548562682797842725029980361852040997242265821348401459856*x-374451087781224433965919471581316074026712946042343203213886875387278499588800022357970723031435543335824069494630720371212727
"(2, -2)",515852321645201291493413967168101828788477671076082983461218271555748309984159984060949698167385008118088663964646214250*x+1153480857549756238854497084030023838079999570867857350617921595047878526204143187171049219653173934733888938257265886750
"(2, 0)",-442510717355995219194054878079653383448571813624652650621538379340280969168616639533636407681610737853848748020*x
"(2, 2)",515852321645201291493413967168101828788477671076082983461218271555748309984159984060949698167385008118088663964646214250*x-1153480857549756238854497084030023838079999570867857350617921595047878526204143187171049219653173934733888938257265886750
"(2, 4)",-167459617305511746824681327894240431342991650025480796692838582158639548562682797842725029980361852040997242265821348401459856*x+374451087781224433965919471581316074026712946042343203213886875387278499588800022357970723031435543335824069494630720371212727
"(3, -5)",56429929261976802813279494427621391112382961673045980155351053328174421770020838860447662789407126376801506409877785903196972736982470*x+126181157795284669701852319659824487804507615547966282819500852670907559070007841496919165498003350830322175767439625925207352957140950
"(3, -3)",-366003688390202156949257894157015227908423846529112909291597723085405372400551675215855580396509520718728714086437977159820660250*x-818409127256142596015746946165880344641702354456907566466234772001725885201740770493528760889512532051353969553087492366630152750
"(3, -1)",12132059167732865144313556436653173527162766408566805862753459863712215065324850781092619582942188552056175524930841453909282*x+27128110684768346373974931998961105757604545506562572786202044515791927423184144622878937594599282508354998036811361142100114
"(3, 1)",12132059167732865144313556436653173527162766408566805862753459863712215065324850781092619582942188552056175524930841453909282*x-27128110684768346373974931998961105757604545506562572786202044515791927423184144622878937594599282508354998036811361142100114
"(3, 3)",-366003688390202156949257894157015227908423846529112909291597723085405372400551675215855580396509520718728714086437977159820660250*x+818409127256142596015746946165880344641702354456907566466234772001725885201740770493528760889512532051353969553087492366630152750
"(3, 5)",56429929261976802813279494427621391112382961673045980155351053328174421770020838860447662789407126376801506409877785903196972736982470*x-126181157795284669701852319659824487804507615547966282819500852670907559070007841496919165498003350830322175767439625925207352957140950
"(4, -8)",-131565220358931642724951657302103883960604382519928704984671114820083167773923648357599422267522329766797916354731767491133817704690543568984000*x-294188776197310433770465900260299765943374986275490868760804241731914101924297063102527983188293776156916128395179985488199261983980958700490500
"(4, -6)",95733857167030064459779232650666819303396071856434431061106155234324315546237090628696052291880758698729826035780187190891392482521895321956*x+214067412373734662744347297317832044069172093800517694780489008369944560783192048883368712680472396911662607921195452426059373812656249143584
"(4, -4)",116854563141418068593959954980869106642445548903574269416645797859781535997114223204653283305205603414215024165158290260810510144646116208*x+261294746665252172188621271787319866802258728209512138847084446003623651524489329407210567120842475211324177344258768535914799260364703568
"(4, -2)",-842457384681765510748035206597071504642693987232808303503212834089750011874244828363296619391944877399496361966617272287341832990500*x-1883791980507003408003401173205639350439092554403213630742468318670379067277875858996857839426259918378158333252115696883568585094000
"(4, 0)",-34541529659545340830730022977104175226868152284688660100030948057534261216283410447566360872888515503453796652906416496517420000*x
"(4, 2)",-842457384681765510748035206597071504642693987232808303503212834089750011874244828363296619391944877399496361966617272287341832990500*x+1883791980507003408003401173205639350439092554403213630742468318670379067277875858996857839426259918378158333252115696883568585094000
"(4, 4)",116854563141418068593959954980869106642445548903574269416645797859781535997114223204653283305205603414215024165158290260810510144646116208*x-261294746665252172188621271787319866802258728209512138847084446003623651524489329407210567120842475211324177344258768535914799260364703568
"(4, 6)",95733857167030064459779232650666819303396071856434431061106155234324315546237090628696052291880758698729826035780187190891392482521895321956*x-214067412373734662744347297317832044069172093800517694780489008369944560783192048883368712680472396911662607921195452426059373812656249143584
"(4, 8)",-131565220358931642724951657302103883960604382519928704984671114820083167773923648357599422267522329766797916354731767491133817704690543568984000*x+294188776197310433770465900260299765943374986275490868760804241731914101924297063102527983188293776156916128395179985488199261983980958700490500
"(5, -11)",(85419258681461695713831782544786095113797470832253146598643098219831547963760258698164931456318494813676824540051525676498896287984548067095169526845*x+191003268999387406701721818104683844751471539830157997513982138138149912482016874190042525372918803190889829985449199987855309551310805346614018051289)/2
"(5, -9)",-3094213247125262672054368465052909681055780523981568569165915287712475107286876295506758723241520876211479024175558090844694993988665650620067531010*x-6918871157452443068100204618612814257099115599537564387145305905779125181628703117133848213204036744588294102205413549876280512502599471485598127374
"(5, -7)",-12083767024418463414329675746284857206860276480111790363601969703392467890289674543221663729747429123857101165307916240090694300171403521693416250*x-27020124490870045340941958549171416521787774457248594123571936849672041967426984740711203451699719734761191472859867179025123062412924778276210250
"(5, -5)",(92035967106786657063196122658977804987456470407212999767417287614231287493807624513024197087976809804906974355413708016854516076494833930784875*x+205798678825709611288920926161692472464938896875307914237488104740633795802316723241812583770598282987574487104477436475488363763246164850588625)/2
"(5, -3)",43090560957131622699870402475966412504743790222754160908505105645745732435836084716741616660507848343381209442224712928168087345711296078125*x+96353423488738405992777794626175994692898817153604944644841894566502945316422945214079944844604752302231576102476918550034953879030998619625
"(5, -1)",-2712391809603422803749008472235077111341079344642984310083556436447083231324410881124834075034996583937083775026902564836342577228597300*x-6064732564122920270574516490274412511651639680380538858069737721511936653873558010116382981841212487549736572003813345718939412463016556
"(5, 1)",-2712391809603422803749008472235077111341079344642984310083556436447083231324410881124834075034996583937083775026902564836342577228597300*x+6064732564122920270574516490274412511651639680380538858069737721511936653873558010116382981841212487549736572003813345718939412463016556
"(5, 3)",43090560957131622699870402475966412504743790222754160908505105645745732435836084716741616660507848343381209442224712928168087345711296078125*x-96353423488738405992777794626175994692898817153604944644841894566502945316422945214079944844604752302231576102476918550034953879030998619625
"(5, 5)",(92035967106786657063196122658977804987456470407212999767417287614231287493807624513024197087976809804906974355413708016854516076494833930784875*x-205798678825709611288920926161692472464938896875307914237488104740633795802316723241812583770598282987574487104477436475488363763246164850588625)/2
"(5, 7)",-12083767024418463414329675746284857206860276480111790363601969703392467890289674543221663729747429123857101165307916240090694300171403521693416250*x+27020124490870045340941958549171416521787774457248594123571936849672041967426984740711203451699719734761191472859867179025123062412924778276210250
"(5, 9)",-3094213247125262672054368465052909681055780523981568569165915287712475107286876295506758723241520876211479024175558090844694993988665650620067531010*x+6918871157452443068100204618612814257099115599537564387145305905779125181628703117133848213204036744588294102205413549876280512502599471485598127374
"(5, 11)",(85419258681461695713831782544786095113797470832253146598643098219831547963760258698164931456318494813676824540051525676498896287984548067095169526845*x-191003268999387406701721818104683844751471539830157997513982138138149912482016874190042525372918803190889829985449199987855309551310805346614018051289)/2
"(6, -12)",93347173008088454755081731339891018485453694291265219308177478445576736530994820541888703182762618992662959271030132043992805241445644943272394000792000*x+208730624353519310919618777055412378033723712560616154609713936802589628475288884001760609745311826796707486521506571876911480573305807958118355043126500
