numerator,1
denominator,-6840
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(1851122608842123182637017171251955858618915352512948846807915889114747512761768848691154656644323848943675750751340620490855529996179845624279482235341701655303187945259638382792227022836539182452861134476155010885399108899581519017899743246499900625916157*x+4139235988057740704073351256962275396680247855506440454107044848695757190326689639993533032072739730014484818247247842586309647023048902443309765128887927541678210508482940711084813832130195404962436006394046951729190576745309297472732577342909542030415847)/2
"(1, 1)",(1851122608842123182637017171251955858618915352512948846807915889114747512761768848691154656644323848943675750751340620490855529996179845624279482235341701655303187945259638382792227022836539182452861134476155010885399108899581519017899743246499900625916157*x-4139235988057740704073351256962275396680247855506440454107044848695757190326689639993533032072739730014484818247247842586309647023048902443309765128887927541678210508482940711084813832130195404962436006394046951729190576745309297472732577342909542030415847)/2
"(2, -4)",-236059181789649234464353793578747544832218837840151777236453356085293451657647418520378586757715880238612590950608322217117204645777916819563255042244166424224915246629509574226443701162030141647980112582550678272994088463695069713917476043311702417201185173637356356343086349168*x-527844377194636150049552994110051769595364289212410312498901225428149940525808990534950772695884341746986537881764193602717998655657906407891208956939432315645356675183154475964022556143726738046570812970840135575672150228396844841329708750658564190403570603056010513436225963881
"(2, -2)",521996476702036617522241653554937738798642916482298194337058329885110435461255067564378801487025900944595713015317027399808902973655214480951426450747884263005636170532335715646799489354318390584924373285704638173702697630324213576887124312365360032073559274714919832723690*x+1167219605921139111740459976930645571060374499483659641796439727482321666248156041009709412504118369514188482342290483679993212058955249835484982213729892912143663298049559710789470927422030004802269216207480589112919762067965261333929234117435538729431635571892905716760990
"(2, 0)",-388633547823899504397049879735660536897671564141259895894175477061575665200913461051525141593518740824130631283918435161698677839192303320434036525046388989617277317075500606901800897413275338007850037356049133625775724939623188112410189303115071710817425081161380*x
"(2, 2)",521996476702036617522241653554937738798642916482298194337058329885110435461255067564378801487025900944595713015317027399808902973655214480951426450747884263005636170532335715646799489354318390584924373285704638173702697630324213576887124312365360032073559274714919832723690*x-1167219605921139111740459976930645571060374499483659641796439727482321666248156041009709412504118369514188482342290483679993212058955249835484982213729892912143663298049559710789470927422030004802269216207480589112919762067965261333929234117435538729431635571892905716760990
"(2, 4)",-236059181789649234464353793578747544832218837840151777236453356085293451657647418520378586757715880238612590950608322217117204645777916819563255042244166424224915246629509574226443701162030141647980112582550678272994088463695069713917476043311702417201185173637356356343086349168*x+527844377194636150049552994110051769595364289212410312498901225428149940525808990534950772695884341746986537881764193602717998655657906407891208956939432315645356675183154475964022556143726738046570812970840135575672150228396844841329708750658564190403570603056010513436225963881
"(3, -5)",49559395405311324992630670703256628103011536401694229181994904417720822505520333901465207269388450785449878152538239693667795489089514060368266752297469549902298942439537503825936052722346801213784754416620290568902437285718199399635145935308651436455172533015052162491757204903343768430*x+110818177050066864715303947289103490497082998926831447850129102161972161334582772267991194254457352462401670772357037922072019020546686286916093354781089246553284721720849497754114310596722195612206976283329668290081831473537252989367741178293715242805225742918332519635415171931140255550
"(3, -3)",-244945326798924717240844606124604007522251386046873296925150274081380528186031731454966456519569194263870468370202678756984128921835787431788268394393025104080550119171276963349193377965501182219458783033432445724447745023131042750722865908215088637319666596379390898007573761854330*x-547714401493296628773717130802205944359742148307716834099708818868211524967367949301378646261822012648157125515453800203823646612934126555438981738318686993487836090935023622152353929890875533146504791777948494071081340061078072233792870335133011631193568139244416961608085490660430
"(3, -1)",11285200388742426432633719082695358096492398459211463847837732110342626932392869239032999671694893576370938087294370360161923297572612572192243671666930720461432811866588368443985851906097849055648382870137857196315375431658611111898346705154467024035557037515889775742430519086*x+25234476983036526804677993481420010961791965041492269895157018948127563907620294205989680884358117417973891985838662515098576326826564811023933860935670161464277226460273363654247329061942270784074642673173515089074236224669933221047592782107086118248173417789904656923985992782
"(3, 1)",11285200388742426432633719082695358096492398459211463847837732110342626932392869239032999671694893576370938087294370360161923297572612572192243671666930720461432811866588368443985851906097849055648382870137857196315375431658611111898346705154467024035557037515889775742430519086*x-25234476983036526804677993481420010961791965041492269895157018948127563907620294205989680884358117417973891985838662515098576326826564811023933860935670161464277226460273363654247329061942270784074642673173515089074236224669933221047592782107086118248173417789904656923985992782
"(3, 3)",-244945326798924717240844606124604007522251386046873296925150274081380528186031731454966456519569194263870468370202678756984128921835787431788268394393025104080550119171276963349193377965501182219458783033432445724447745023131042750722865908215088637319666596379390898007573761854330*x+547714401493296628773717130802205944359742148307716834099708818868211524967367949301378646261822012648157125515453800203823646612934126555438981738318686993487836090935023622152353929890875533146504791777948494071081340061078072233792870335133011631193568139244416961608085490660430
"(3, 5)",49559395405311324992630670703256628103011536401694229181994904417720822505520333901465207269388450785449878152538239693667795489089514060368266752297469549902298942439537503825936052722346801213784754416620290568902437285718199399635145935308651436455172533015052162491757204903343768430*x-110818177050066864715303947289103490497082998926831447850129102161972161334582772267991194254457352462401670772357037922072019020546686286916093354781089246553284721720849497754114310596722195612206976283329668290081831473537252989367741178293715242805225742918332519635415171931140255550
"(4, -8)",-133132252395142899292867935433695517851169050744564915536231527929692238941023312228217265790070091110045677418147770736580552426932733370631727061451026956054703018828012266431906644940968466002417993068709668346011947690591786854237989114701747816450615422318875939508761182912319408814504413120*x-297692766353198715454555888566510092489053003131408440481691430798480205429250736660829261281891066557965407188498410483078241947017886874878138903069523310346077338780569950372531718337175499900436679782759682258804408902351524319782051044766356793426114838321382143336506808420955626686433601540
"(4, -6)",101176383323064972683399580967429619482889495999295667800228763423474048173374936092823371770082649880404513078062542962075280180190514953946103613941543111906924556353525002993677702306958953339151046894328596809318731035141680264080995416615635254993420047195532910193056200753302478259285908*x+226237270827949344812542386935433041532595743089092402804445502836546656923333246387081778415867607836582030540990398318024092455968475755342887306871350166602700441320025883090887798374012194816686795176512967643633908668940024841613963029716579980999562939203445511598338263173544025423887192
"(4, -4)",131791213554612785599146098124042439507779552944677501411160924141342161540641458607307287497456589350154389115400334384011607568878969902236174524920599713339756881092893171120775272586462163575482940633308742319590136088868702216829670086072858647054256577506119624572468139722276303592144*x+294694112345305881124876157353116148240663351338594420482846108763615913747320850977706633381641290146191286117668351257314297564197340402594199336843562538723653233347481517093609725217143171843587741152225951820951149621774254995438593609332736555818146725367134655757721200031404684832624
"(4, -2)",-1999673516232722980093856062547269806613560305156047381896756131302348243263762996149978325345473900413179339057363143334707807998264435640579218574077287313723807967411930481581399565132891832891852636972967439671475924925402508975277463925655359685926436103861654127084874615186511380*x-4471405915867881738117694486274128838462567166129717343421559456798397361585329067885574157223901828311662329922171681159933105622347205726425494816773584035015525102234732584876144965366003779183965187631593465545176454249651300082973190074428930900472775844746674815230654316594854840
"(4, 0)",-160937338055519721263174262927007719014840111107730493005753918645558375984551601479729333919557138334267445887711907378491379025406528048862760347446722311011937425000686014205923179739531604700491430437376119512966102281559019997345300044650490430291939651563680241828227896743200*x
