numerator,1
denominator,920
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",16222214624847832019371617278903460379195725774328208319696818809321355698250960293917117355833919742512805514242703180202623957037293740*x+36273974646751001387564108153268687104022608713402195616214114862299444904138959312881374705767623434642933500439777406580885201969713192
"(1, 1)",16222214624847832019371617278903460379195725774328208319696818809321355698250960293917117355833919742512805514242703180202623957037293740*x-36273974646751001387564108153268687104022608713402195616214114862299444904138959312881374705767623434642933500439777406580885201969713192
"(2, -4)",104471484389546272334680659029596040451773457938079372256406606646870194154990124781158365435194232524036724978029473409919909243487724642830672608407548780*x+233605340805333584593767505750891761055877636546981352508862659759349163770551479511063551766109549798693884143145910436792723814440087416835022397865730808
"(2, -2)",-1787022895597127910617772196206801439171162886755121332747338856116297468040260257785715307418906918525662917382217108386298232201829575945931473280625*x-3995904671903687643331090537583960520384447242169393609850208092423394059741959250138925421856072517363525807246459145394895393154027961551221607730750
"(2, 0)",-139576187984903145421046727431692584156748937318292698451480323319730546658135068710119323645727294663785243356003839612535747143645928355034700*x
"(2, 2)",-1787022895597127910617772196206801439171162886755121332747338856116297468040260257785715307418906918525662917382217108386298232201829575945931473280625*x+3995904671903687643331090537583960520384447242169393609850208092423394059741959250138925421856072517363525807246459145394895393154027961551221607730750
"(2, 4)",104471484389546272334680659029596040451773457938079372256406606646870194154990124781158365435194232524036724978029473409919909243487724642830672608407548780*x-233605340805333584593767505750891761055877636546981352508862659759349163770551479511063551766109549798693884143145910436792723814440087416835022397865730808
"(3, -5)",-449437141642858914566938390465737645353732597915326688447965426872853976341592901162877420330937905536558495945868704550185741369988054407522708025103167637040300*x-1004972000326634042168800999444765003319636442886390624125838958484442655248872863425497931181368779907179973090636674651577497527291632310294225020109374798410000
"(3, -3)",206245779439082084354654107231150359206550849386960246307974818773398497069427998742229109897618851961368857321423561899994570965785791630898051973673650147500*x+461179582898215986448164093649193955971835620894967600070577394694926769712408995319254290942811630251235287352590845199806421395264102907850791980598794793000
