numerator,1
denominator,13800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",1492075983599350495499867340233446738709205157881986998485742759725913779861981768341327430973625733008945*x+3336383326923009042812734838490979672062463207601011863189147804692484120132039427976536635468764788451006
"(1, 1)",-1492075983599350495499867340233446738709205157881986998485742759725913779861981768341327430973625733008945*x+3336383326923009042812734838490979672062463207601011863189147804692484120132039427976536635468764788451006
"(2, -4)",-9609008167716720029584656829338841733325897680270207451370447694175700386286569219144639493783986813463801627916812588025665*x-21486395459365286140565153389175613563801056636040533041953042970791776709474287945952111595900504704405828963015549762515994
"(2, -2)",46269746360910308429312409915802391122404661488843095353048733835028320636431204241768999499787313905173626621585797900*x+103462298164668967702496460499112669188746306350374901890129954758010578932030051866599265182847223969044741888030185320
"(2, 0)",943354865737986284651334284084339092143509152846431551229802607709538250968096812125275627479032303582482774200
"(2, 2)",-46269746360910308429312409915802391122404661488843095353048733835028320636431204241768999499787313905173626621585797900*x+103462298164668967702496460499112669188746306350374901890129954758010578932030051866599265182847223969044741888030185320
"(2, 4)",9609008167716720029584656829338841733325897680270207451370447694175700386286569219144639493783986813463801627916812588025665*x-21486395459365286140565153389175613563801056636040533041953042970791776709474287945952111595900504704405828963015549762515994
"(3, -5)",-1358462700731030044571167305303202340250698113032358888953242774616254614429043715216781828283394761263248725606323978547840052000*x-3037614943732536433672017559733676521147624989527057776464988868390416079942333733912784699865212274224160873673093046634663175800
"(3, -3)",-13665526494211241983581923264721944422900985895378971271308329175676117349905154687234291858351137398755425113158264293125533200*x-30557046189380723401209126823968047568358578901007169127609628289076108802491003432977095495983565109693898402464029094752302560
"(3, -1)",618597097450133046410947247140162088430989682635053289088546225025691888790256063964265037491882779413728059672974767848820*x+1383226381731998033726303519481371183658155405267680423335096321756201200241215903886772169459251538925758100803278664693952
"(3, 1)",-618597097450133046410947247140162088430989682635053289088546225025691888790256063964265037491882779413728059672974767848820*x+1383226381731998033726303519481371183658155405267680423335096321756201200241215903886772169459251538925758100803278664693952
"(3, 3)",13665526494211241983581923264721944422900985895378971271308329175676117349905154687234291858351137398755425113158264293125533200*x-30557046189380723401209126823968047568358578901007169127609628289076108802491003432977095495983565109693898402464029094752302560
"(3, 5)",1358462700731030044571167305303202340250698113032358888953242774616254614429043715216781828283394761263248725606323978547840052000*x-3037614943732536433672017559733676521147624989527057776464988868390416079942333733912784699865212274224160873673093046634663175800
"(4, -8)",-297978370798274991767781021833366624865609464255605468642313918248372228559277063836668456190627002618939730274672843220366846464829156300*x-666299892929581155409643801912049487153612906048011018725932324195177277997453217857738870014970823565719042189016980722201490233880554680
"(4, -6)",-1758496218939064890824448807398089924418903924524158973569159475000693510484989115020815123069985637094479145101338522357487309583656940*x-3932117083724102208097786140561938346152297187928754151913505918312393383543345024048748421559445891037767940449798943633996006603492048
