numerator,1
denominator,5520
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-47030144831305362359044961902006275005*x-105162600834459169654100130031846799654
"(1, 1)",47030144831305362359044961902006275005*x-105162600834459169654100130031846799654
"(2, -4)",302875356738038866910827168516716657586325819460119897485*x+677249886375753870674590163916156905856362235383188603346
"(2, -2)",-5272003685879871598345038831863489846171717998886930*x-11788558619256841067904064883210531976579494764604444
"(2, 0)",1865357919871861859713305801382420523066209044
"(2, 2)",5272003685879871598345038831863489846171717998886930*x-11788558619256841067904064883210531976579494764604444
"(2, 4)",-302875356738038866910827168516716657586325819460119897485*x+677249886375753870674590163916156905856362235383188603346
"(3, -5)",-2686178075391367406059138497923130783218714386071142338402494640*x-6006476776244652523731225298285803667895032881167393611349419956
"(3, -3)",280850207857646435052597265066689333363542648968410747644940*x+628000156264643007935919171815247848393749283785364760610152
"(3, -1)",-8302431230124062626272344996681985605894285340803294280*x-18564551920336358512951689846531776486263796440555627068
"(3, 1)",8302431230124062626272344996681985605894285340803294280*x-18564551920336358512951689846531776486263796440555627068
"(3, 3)",-280850207857646435052597265066689333363542648968410747644940*x+628000156264643007935919171815247848393749283785364760610152
"(3, 5)",2686178075391367406059138497923130783218714386071142338402494640*x-6006476776244652523731225298285803667895032881167393611349419956
"(4, -8)",33951840948238952192599806383518808011600000647186640517352787257724210*x+75918624321523215821959260403256282498057050984941312675699683741953556
"(4, -6)",-358120138314803056698110584790434449734655059093168508791682361067640*x-800780973383526615350727137902467468501061084623012121847458546048068
"(4, -4)",248432443227526145581636208104601850000227454213956455944991496220*x+555511830873105714271692824641452504982741228269282618584129781576
"(4, -2)",-103763815500203983439739439474926984508721334699845321854370840*x-232022945927497462764798579679964570258133442633517325673306396
"(4, 0)",258922070579983335335870215213079420359505934131837576829960
"(4, 2)",103763815500203983439739439474926984508721334699845321854370840*x-232022945927497462764798579679964570258133442633517325673306396
"(4, 4)",-248432443227526145581636208104601850000227454213956455944991496220*x+555511830873105714271692824641452504982741228269282618584129781576
"(4, 6)",358120138314803056698110584790434449734655059093168508791682361067640*x-800780973383526615350727137902467468501061084623012121847458546048068
"(4, 8)",-33951840948238952192599806383518808011600000647186640517352787257724210*x+75918624321523215821959260403256282498057050984941312675699683741953556
"(5, -11)",-1950525180142171455084703692888539378334038804279794399409858904146989012525*x-4361506894622918285580104402429873013743478809473399237060168941082774090654
"(5, -9)",53467515084092797514269161703145569947412995226740900111710647147883803800*x+119556998316026879749634126053387830678968354030896604403905180482092919932
"(5, -7)",1244613855995351331174261234340692164612014682345289866373639590087132600*x+2783041187743739753737654989645948557118853369680195606982575699448752604
"(5, -5)",22114605666749538285168371706897710744450970873222669381571493576408375*x+49449761566454028276036826661707944738009808603505890209663734887790450
"(5, -3)",-129152377141177522258699093528526635340963109923100968858746708968150*x-288793494748208697166246591971736016777648853239156998007713578801144
"(5, -1)",-143672417069255269417159290465102939205399481821157281222018298800*x-321095327374980256661293712113307259320504633615239486476310802888
"(5, 1)",143672417069255269417159290465102939205399481821157281222018298800*x-321095327374980256661293712113307259320504633615239486476310802888
"(5, 3)",129152377141177522258699093528526635340963109923100968858746708968150*x-288793494748208697166246591971736016777648853239156998007713578801144
