numerator,1
denominator,13800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-10961779281989554422327857974496198929224155252298238568396858749424204821045*x-24511283628877479824103817015116951101875274745619951384461994132936431653686
"(1, 1)",10961779281989554422327857974496198929224155252298238568396858749424204821045*x-24511283628877479824103817015116951101875274745619951384461994132936431653686
"(2, -4)",70594143871448479789239940141159347266876637802920030208592803261363755213439328318973231039365*x+157853304509958975995827902951393764554746967265833078226925585082559030996927411684839574573314
"(2, -2)",-3670312763964731267027113200881461006962734569125557389841770605803035481756220701500692700*x-8207068838910279643089843110919231098102114913522089697928818051609270325232207075048265160
"(2, 0)",1377716340152393548489900506766257908241542235012704891418830511739528740719696162760
"(2, 2)",3670312763964731267027113200881461006962734569125557389841770605803035481756220701500692700*x-8207068838910279643089843110919231098102114913522089697928818051609270325232207075048265160
"(2, 4)",-70594143871448479789239940141159347266876637802920030208592803261363755213439328318973231039365*x+157853304509958975995827902951393764554746967265833078226925585082559030996927411684839574573314
"(3, -5)",-1983957817210766523649460737112765596387312761739487122691122624624100312233897683137462117046775845600*x-4436264543775376158308548195034635451984566614758931615646488278572580669446664735879132508940601247240
"(3, -3)",630352477370470751316890245320025082240027774064380766613579205549243310989720460571715756154855600*x+1409510989185770485292852385720034666250967990032422470012820378096926510905401027881759667937592480
"(3, -1)",16700737863049518349227829517979865270414763340792089024483531010810254492691692873503882559580*x+37343837369527114582791278310342539242093654857679142132666577816300598196983704131320889568288
"(3, 1)",-16700737863049518349227829517979865270414763340792089024483531010810254492691692873503882559580*x+37343837369527114582791278310342539242093654857679142132666577816300598196983704131320889568288
"(3, 3)",-630352477370470751316890245320025082240027774064380766613579205549243310989720460571715756154855600*x+1409510989185770485292852385720034666250967990032422470012820378096926510905401027881759667937592480
"(3, 5)",1983957817210766523649460737112765596387312761739487122691122624624100312233897683137462117046775845600*x-4436264543775376158308548195034635451984566614758931615646488278572580669446664735879132508940601247240
"(4, -8)",23636909724888480536517013627695672370175408934516144156319290022838352105904470012897985062291328240863071900*x+52853736922876495159346531679413249261386263707088055516700701870404316835061221195305650474465037146583354840
"(4, -6)",212788949445349050713738898956620722752034663455352795621765971359644931965046942736059735441332732710494140*x+475810555820566648330858551676262398686844432625491198415209356327385761541830185552613228041388350257434288
"(4, -4)",-1179452120710848306773279095407055998966041829823441589332337394752165570529809888335710090269181744422520*x-2637335118115744391800587651721775372769219610852041199064859488212592334218444386569461420915341445081616
"(4, -2)",707007688857392780446948674650347471243751943029461732697025865486398838557755673885596932716908279900*x+1580917250527069970343486526043873638893233117472604605690280245586451392007949556097474410128573064960
"(4, 0)",-19331989408647998602033801841003359236580947539292608367519713677802021719788889015540553417648400
"(4, 2)",-707007688857392780446948674650347471243751943029461732697025865486398838557755673885596932716908279900*x+1580917250527069970343486526043873638893233117472604605690280245586451392007949556097474410128573064960
