numerator,1
"(4, 6)",10924931721495967391029927783576374150217606633034579511356478736261466640*x-24428889978808783526095679166191891522563561336685569088492252955452706348
"(4, 8)",-1823247282540194315543490756611882562025548317199213005513945077759025020400*x+4076904863551639930163847636003042009232917912062905994265343895956511609440
"(5, -11)",515753421337432816509496312422445299578363233631851865030688314284204230123885025*x+1153259709738590278258029800960467245126103112733860382581524952955160226665055254
"(5, -9)",-20510530896166150271882703835401263490836997800450192753613449601246268543923600*x-45862941338437192704112614530800912799575394382128881127757820797754059109218348
"(5, -7)",-256965397745764612331344488817456891548604424113085488551654275477796735124000*x-574592097224800895140956980233696226339170387370323837427901760570035597231740
"(5, -5)",-900377485619489223837954933692529094888575336016967150854806521456415453125*x-2013305263255517250086808159386445949506987235616666384726344142018144393750
"(5, -3)",-1566417162960931301550745271171294855372719750745175877345921286265969750*x-3502615257219697428086730614944265397939874784945527135773407460087470640
"(5, -1)",-3419221338718808147907307988181913742515066222872205016003447368400800*x-7643832862074423924731993666662346785152519434924392860192200619769472
"(5, 1)",-3419221338718808147907307988181913742515066222872205016003447368400800*x+7643832862074423924731993666662346785152519434924392860192200619769472
"(5, 3)",-1566417162960931301550745271171294855372719750745175877345921286265969750*x+3502615257219697428086730614944265397939874784945527135773407460087470640
"(5, 5)",-900377485619489223837954933692529094888575336016967150854806521456415453125*x+2013305263255517250086808159386445949506987235616666384726344142018144393750
"(5, 7)",-256965397745764612331344488817456891548604424113085488551654275477796735124000*x+574592097224800895140956980233696226339170387370323837427901760570035597231740
"(5, 9)",-20510530896166150271882703835401263490836997800450192753613449601246268543923600*x+45862941338437192704112614530800912799575394382128881127757820797754059109218348
"(5, 11)",515753421337432816509496312422445299578363233631851865030688314284204230123885025*x-1153259709738590278258029800960467245126103112733860382581524952955160226665055254
"(6, -12)",-118525664513078073233356030043104430889333172741260838859593013448184958239689615450*x-265031442929577083141655126252429085836943901148392104084700679131283256425807043620
"(6, -10)",24160716274721011498954962157871365444432730864379252431134076692603855748709708000*x+54025003975361665473832955585641233202153627406882315949545478978317121246867600000
"(6, -8)",-407976949099870001868345374363894472895304913377395994334177122870778289366609350*x-912264191440280961573302187397703579581395140579897482213079502164198252032655640
"(6, -6)",-16699535884629551138308731849735452969242638591918861568044438262357450226436000*x-37341297430728761766612528674198795427502874316407520333962666738707306146628800
"(6, -4)",-64514953009954376630230931500041025268763030096200040481842143554877532360090*x-144259820495490439245575109889277406373861723474963244216865449967963884885868
"(6, -2)",-93164917566978166049955016899307684242336340875446007876566531376785587200*x-208322719554966334487027431809793978895911068111215615184974724781264278720
"(6, 0)",-933022125537154291594232349772115942944324071899675834706479637474271500*x
"(6, 2)",-93164917566978166049955016899307684242336340875446007876566531376785587200*x+208322719554966334487027431809793978895911068111215615184974724781264278720
"(6, 4)",-64514953009954376630230931500041025268763030096200040481842143554877532360090*x+144259820495490439245575109889277406373861723474963244216865449967963884885868
"(6, 6)",-16699535884629551138308731849735452969242638591918861568044438262357450226436000*x+37341297430728761766612528674198795427502874316407520333962666738707306146628800
"(6, 8)",-407976949099870001868345374363894472895304913377395994334177122870778289366609350*x+912264191440280961573302187397703579581395140579897482213079502164198252032655640
"(6, 10)",24160716274721011498954962157871365444432730864379252431134076692603855748709708000*x-54025003975361665473832955585641233202153627406882315949545478978317121246867600000
"(6, 12)",-118525664513078073233356030043104430889333172741260838859593013448184958239689615450*x+265031442929577083141655126252429085836943901148392104084700679131283256425807043620
"(7, -15)",-924258006807245011579181972638401102873405836687209639709663273809047517497680281918050*x-2066703731969463210611143963306672070806740191263637958030783099305546547106277552670000
"(7, -13)",150974933728800437565313227798547439275941902854288341770108264413682978752818899027200*x+337590214716123577357097039310547587808198755108338010309993883281929952746831038271740
"(7, -11)",-2561072994847246901834407137131309238134300087283388166051939624488186050852178654880*x-5726733311817412698380819084814570975641503911546564428539798985632803595586274057472
"(7, -9)",40013713904078819020102454809040514442167937548865155127204461425103330907518653670*x+89473384321748738819152747494382208962090074725759913888461116157007764554790850132
"(7, -7)",12784370214925412068855816804846977040787053154328460325460193897404773486769451750*x+28586720850096817870320037271810385778218875246747461715194266529368633733114438900
"(7, -5)",-27835660348553838152570976239338483392543411476254419787735511614348969097451600*x-62242428737965777827449645098636580212088251408449141912598538258435225184555000
"(7, -3)",-202898409758061540621185553323587081242286594395897565777382667560271374888400*x-453694749809382290104175007500283322045622245975188729138906490139585165511780
"(7, -1)",7471123171164959266422335664234052627093599654548328176402706528027506455870*x+16601365626927428335098571449949966514975276260974663163402660576567251865048
"(7, 1)",7471123171164959266422335664234052627093599654548328176402706528027506455870*x-16601365626927428335098571449949966514975276260974663163402660576567251865048
"(7, 3)",-202898409758061540621185553323587081242286594395897565777382667560271374888400*x+453694749809382290104175007500283322045622245975188729138906490139585165511780
"(7, 5)",-27835660348553838152570976239338483392543411476254419787735511614348969097451600*x+62242428737965777827449645098636580212088251408449141912598538258435225184555000
"(7, 7)",12784370214925412068855816804846977040787053154328460325460193897404773486769451750*x-28586720850096817870320037271810385778218875246747461715194266529368633733114438900
"(7, 9)",40013713904078819020102454809040514442167937548865155127204461425103330907518653670*x-89473384321748738819152747494382208962090074725759913888461116157007764554790850132
"(7, 11)",-2561072994847246901834407137131309238134300087283388166051939624488186050852178654880*x+5726733311817412698380819084814570975641503911546564428539798985632803595586274057472
"(7, 13)",150974933728800437565313227798547439275941902854288341770108264413682978752818899027200*x-337590214716123577357097039310547587808198755108338010309993883281929952746831038271740
"(7, 15)",-924258006807245011579181972638401102873405836687209639709663273809047517497680281918050*x+2066703731969463210611143963306672070806740191263637958030783099305546547106277552670000
"(8, -16)",360997324531413167215187785567923830673047176433992801466953108372779675028140559130845440*x+807214557347792256998106604323546577415479727556911760928809173285193906622545171489053184
"(8, -14)",-22017313338308978822814107639711417691543576596025176000256693333061186624036931080143520*x-49232209306371701226364877671156403137914500433117683532282960583592930112053390030422528
"(8, -12)",-531722269596271593825634437853555890351981797172234699827955085197874829485724475129600*x-1188967139967732941243769462601044745185262561211337272389962673655630331534699954918720
"(8, -10)",5624539518038477208989673596417683514729827124610089265481349137315418156686152651600*x+12576852704467939639028015492604423435807443128703729903798718813766823305776164715000
"(8, -8)",-8067431718734774258559396037996763613098637500981178071477203248106450626242039705600*x-18039325726928918919794522168196100044530082940664802125434526441833771315423805972480
"(8, -6)",-8953331025272578106493660273888869509304867979926203572081816616258979880900857520*x-20020256797560822796697724475853045384061931349757232778100959503905696173256941112
"(8, -4)",-403829343758732998051427809724441604996335257079831090751207841057346861318816000*x-902989855295185935305668649352102170261800390682921727115504520759982071510862400
"(8, -2)",-39598056440323677157319617423845948504441299234180834294765948966577370792460800*x-88540413156441131606427477685833424748311504278082135465483076047786377617446960
"(8, 0)",-679036468759134156154822279331828493669799632726620506205492130721532961907200*x
"(8, 2)",-39598056440323677157319617423845948504441299234180834294765948966577370792460800*x+88540413156441131606427477685833424748311504278082135465483076047786377617446960
"(8, 4)",-403829343758732998051427809724441604996335257079831090751207841057346861318816000*x+902989855295185935305668649352102170261800390682921727115504520759982071510862400
"(8, 6)",-8953331025272578106493660273888869509304867979926203572081816616258979880900857520*x+20020256797560822796697724475853045384061931349757232778100959503905696173256941112
"(8, 8)",-8067431718734774258559396037996763613098637500981178071477203248106450626242039705600*x+18039325726928918919794522168196100044530082940664802125434526441833771315423805972480
"(8, 10)",5624539518038477208989673596417683514729827124610089265481349137315418156686152651600*x-12576852704467939639028015492604423435807443128703729903798718813766823305776164715000
"(8, 12)",-531722269596271593825634437853555890351981797172234699827955085197874829485724475129600*x+1188967139967732941243769462601044745185262561211337272389962673655630331534699954918720
"(8, 14)",-22017313338308978822814107639711417691543576596025176000256693333061186624036931080143520*x+49232209306371701226364877671156403137914500433117683532282960583592930112053390030422528
"(8, 16)",360997324531413167215187785567923830673047176433992801466953108372779675028140559130845440*x-807214557347792256998106604323546577415479727556911760928809173285193906622545171489053184
"(9, -19)",70356844622861158830404563800762074329635703744517701164640283288855890760519020671367638240*x+157322687259108105392145600526285560590241266833214223195011938286939285042676243180403928652
"(9, -17)",-10087767297229125361873647220541870755518729536599043055194505421569173837101653172705326150*x-22556933417803650208332734231320085872722457472030160809034347086966483821685490201629194360
"(9, -15)",-3004343385823944698796108788989678170592718366567434392570905540152024846244342677216603500*x-6717916038454218369506747551106315893898256115338773147842843613505701210565967393641450000
"(9, -13)",162815598662524383789801846800922538940702331573647566283841913765795730954421673304935200*x+364066746406728363200254733005460249015011903759362951744014062581942459789055322047073220
"(9, -11)",-9431353788995486140940042036927864677115603155492138272806586772632933497997740620799760*x-21089148192044115004232894253060864235244146012635808201297935051048647449798670524055112
"(9, -9)",1685976218453376232257055717450622410620555447184300199607506681645465493199954363089795*x+3769957432909784601686026791850647313352600049660454038350151763625420323673465341956186
"(9, -7)",4775877399951691111872994331397739500396113165150056312349938660458815974463372290050*x+10679186518495707415482645137345168714101518215996682491546985868836126129611297817420
"(9, -5)",-74013758363296081834609719315030588479784576123371687509096671665882521041599682000*x-165499794799641035650742339479966753664916490916002431029252986777316286116686425000
"(9, -3)",30220440584126966137942089884666516731878541260338580595623102009152162815865174400*x+67574940427075332211698311283715154333814914357577783682181629475826686615784832440
"(9, -1)",-59653021762704831923319909893963520743815630722562591336794037640006358933669510*x-105193492838495949151718025803771234614759903751148931340310967539346919124566592
"(9, 1)",-59653021762704831923319909893963520743815630722562591336794037640006358933669510*x+105193492838495949151718025803771234614759903751148931340310967539346919124566592
"(9, 3)",30220440584126966137942089884666516731878541260338580595623102009152162815865174400*x-67574940427075332211698311283715154333814914357577783682181629475826686615784832440
"(9, 5)",-74013758363296081834609719315030588479784576123371687509096671665882521041599682000*x+165499794799641035650742339479966753664916490916002431029252986777316286116686425000
"(9, 7)",4775877399951691111872994331397739500396113165150056312349938660458815974463372290050*x-10679186518495707415482645137345168714101518215996682491546985868836126129611297817420
"(9, 9)",1685976218453376232257055717450622410620555447184300199607506681645465493199954363089795*x-3769957432909784601686026791850647313352600049660454038350151763625420323673465341956186
"(9, 11)",-9431353788995486140940042036927864677115603155492138272806586772632933497997740620799760*x+21089148192044115004232894253060864235244146012635808201297935051048647449798670524055112
"(9, 13)",162815598662524383789801846800922538940702331573647566283841913765795730954421673304935200*x-364066746406728363200254733005460249015011903759362951744014062581942459789055322047073220
"(9, 15)",-3004343385823944698796108788989678170592718366567434392570905540152024846244342677216603500*x+6717916038454218369506747551106315893898256115338773147842843613505701210565967393641450000
"(9, 17)",-10087767297229125361873647220541870755518729536599043055194505421569173837101653172705326150*x+22556933417803650208332734231320085872722457472030160809034347086966483821685490201629194360
"(9, 19)",70356844622861158830404563800762074329635703744517701164640283288855890760519020671367638240*x-157322687259108105392145600526285560590241266833214223195011938286939285042676243180403928652
"(10, -22)",-11741759952085906530876697159807243519932504117401950440047442202285075788422897199679466966000*x-26255373428348760588470953042480072456098729881873519363541884041329810544507349412720464550560
"(10, -20)",-5798454440956314918472476792910175236115232812354735228782399803116151968577097432646542703125*x-12965738294413860829811652571462984181542290953681989335403439427939900040359265901411127481250
"(10, -18)",-599983962154639838575333093452999242670004541243952435131530477423088682601830065934024096000*x-1341604924787435867302392221264395940153251551868946733972703411471974659138389496887173401280
"(10, -16)",150589572362930269761733355380640985389302375738733024670127705032187392668635652076092164750*x+336728520506135714751839584969240835390387743812379771259452219592772966986884821095291308048
"(10, -14)",-12468489832693713150301891046059959884717666224183528851129942061700914777041969337426240000*x-27880390842668122372776705935239765490885782217220264800023769440075900513339078392867262400
"(10, -12)",1763670465078357480586422186117412338262085414498202607842838724645919302602186408509917250*x+3943687049823876284405032930906052144235003433532158155859286699042700445197512712957237420
"(10, -10)",-71550205567417511557037197850837988312948209914489652845315954305487835721510340591250000*x-159991123452829467650585369327751911059069029033781082340297290015561000466193728585500000
"(10, -8)",-8377087983393742830208140501304881860645098797913164675156290409564153104011472573617250*x-18731738184365010824820321878247948420842051336577777117850196085340893029521006594412680
"(10, -6)",124823945120628423196324352254327448625435296361477634344521445970256604301939888740000*x+279114826500086316538488726198648706501145919654709778353351997502095071631124345273600
"(10, -4)",-11835154583995017737429735770061246728904359549530987988598794100354113946227595740375*x-26464209787984785327939282330302831600991646804449370425929257830860787287290379825182
"(10, -2)",365086007837328353474072540176291733213878255434685583494686801691803799359768512000*x+816575395888624279722978564187086633723437377510046554955490386915626958793385646080
"(10, 0)",4189240213331767219663226772621666925590814255197692015661052656843840516233437500*x
"(10, 2)",365086007837328353474072540176291733213878255434685583494686801691803799359768512000*x-816575395888624279722978564187086633723437377510046554955490386915626958793385646080
"(10, 4)",-11835154583995017737429735770061246728904359549530987988598794100354113946227595740375*x+26464209787984785327939282330302831600991646804449370425929257830860787287290379825182
"(10, 6)",124823945120628423196324352254327448625435296361477634344521445970256604301939888740000*x-279114826500086316538488726198648706501145919654709778353351997502095071631124345273600
"(10, 8)",-8377087983393742830208140501304881860645098797913164675156290409564153104011472573617250*x+18731738184365010824820321878247948420842051336577777117850196085340893029521006594412680
"(10, 10)",-71550205567417511557037197850837988312948209914489652845315954305487835721510340591250000*x+159991123452829467650585369327751911059069029033781082340297290015561000466193728585500000
"(10, 12)",1763670465078357480586422186117412338262085414498202607842838724645919302602186408509917250*x-3943687049823876284405032930906052144235003433532158155859286699042700445197512712957237420
"(10, 14)",-12468489832693713150301891046059959884717666224183528851129942061700914777041969337426240000*x+27880390842668122372776705935239765490885782217220264800023769440075900513339078392867262400
"(10, 16)",150589572362930269761733355380640985389302375738733024670127705032187392668635652076092164750*x-336728520506135714751839584969240835390387743812379771259452219592772966986884821095291308048
"(10, 18)",-599983962154639838575333093452999242670004541243952435131530477423088682601830065934024096000*x+1341604924787435867302392221264395940153251551868946733972703411471974659138389496887173401280
"(10, 20)",-5798454440956314918472476792910175236115232812354735228782399803116151968577097432646542703125*x+12965738294413860829811652571462984181542290953681989335403439427939900040359265901411127481250
"(10, 22)",-11741759952085906530876697159807243519932504117401950440047442202285075788422897199679466966000*x+26255373428348760588470953042480072456098729881873519363541884041329810544507349412720464550560
"(11, -23)",-1654863849361875513352867640221628257429875861190913312839443777833860329990039022441090457700400*x-3700388060680125620939871500721774456957961398997795581531814420467402754642633400196750080183260
"(11, -21)",-415477976474844692205961147014172617425672085793317825802754326172764416094330249776988695938490*x-929036998551811174017231637620670529015096526064387413439433940385693229933513495326569874104132
"(11, -19)",47963638096231913624943764241445864569181326033271896705809123856480555216608326943047955138510*x+107249955231373158544961964267778113671163042753632762074421704835617177359994249809008031813952
"(11, -17)",-5087380927017224154912367144678416506549840103857043545698749459491828289838525966576533841600*x-11375729580246409629262190378770973176988607544785136602195489603283903156582698659340096826960
"(11, -15)",-246148656515185360144033378828041905759617199604604740866934964027848472917760131411939318000*x-550405128538200960348535605334727163993945238539237524429858838856323956152461227132414775000
"(11, -13)",-39687318370970200734931563785007217055914284216831889979625108740357771313324044957796994450*x-88743541722165585084557935290028652369207265417704246891570376614354744605973150747969457680
"(11, -11)",-2376278958687546365308452371126177054444337169318763225621770967656273935458207644412987280*x-5313521285127768113864774989949169029859252175603713839003808682186529552896768853680960224
"(11, -9)",335456234368753843781533428658598449578997356798137212368380561697819538020237111570054960*x+750102943524637140473704838181016811567942845292223322643453971972811031204240707086714572
"(11, -7)",35478203637022515451196911501133757921286884303005512146431023764068977963168438090335200*x+79331675051959061590072318273803128756071782380929578383254301455729167412564116952575820
"(11, -5)",852637334861539234096540668904883230974668413159989851944441566373104165357879396985500*x+1906555016716068893396262294473607207163337192448123767370514954385586287910235807425000
"(11, -3)",23389429121466371940122972521362776988107377652172118382322343584582614485316917728750*x+52307540697120325596719937307064954672380623002093195986143989562760692794962858315800
"(11, -1)",-786577620536673675779649302167638974811456925336949500481457225818199936056052045040*x-1408677201899459908583943962259555030905335556247982117788914567766631760424954672392
"(11, 1)",-786577620536673675779649302167638974811456925336949500481457225818199936056052045040*x+1408677201899459908583943962259555030905335556247982117788914567766631760424954672392
"(11, 3)",23389429121466371940122972521362776988107377652172118382322343584582614485316917728750*x-52307540697120325596719937307064954672380623002093195986143989562760692794962858315800
"(11, 5)",852637334861539234096540668904883230974668413159989851944441566373104165357879396985500*x-1906555016716068893396262294473607207163337192448123767370514954385586287910235807425000
"(11, 7)",35478203637022515451196911501133757921286884303005512146431023764068977963168438090335200*x-79331675051959061590072318273803128756071782380929578383254301455729167412564116952575820
"(11, 9)",335456234368753843781533428658598449578997356798137212368380561697819538020237111570054960*x-750102943524637140473704838181016811567942845292223322643453971972811031204240707086714572
"(11, 11)",-2376278958687546365308452371126177054444337169318763225621770967656273935458207644412987280*x+5313521285127768113864774989949169029859252175603713839003808682186529552896768853680960224
"(11, 13)",-39687318370970200734931563785007217055914284216831889979625108740357771313324044957796994450*x+88743541722165585084557935290028652369207265417704246891570376614354744605973150747969457680
"(11, 15)",-246148656515185360144033378828041905759617199604604740866934964027848472917760131411939318000*x+550405128538200960348535605334727163993945238539237524429858838856323956152461227132414775000
"(11, 17)",-5087380927017224154912367144678416506549840103857043545698749459491828289838525966576533841600*x+11375729580246409629262190378770973176988607544785136602195489603283903156582698659340096826960
"(11, 19)",47963638096231913624943764241445864569181326033271896705809123856480555216608326943047955138510*x-107249955231373158544961964267778113671163042753632762074421704835617177359994249809008031813952
"(11, 21)",-415477976474844692205961147014172617425672085793317825802754326172764416094330249776988695938490*x+929036998551811174017231637620670529015096526064387413439433940385693229933513495326569874104132
"(11, 23)",-1654863849361875513352867640221628257429875861190913312839443777833860329990039022441090457700400*x+3700388060680125620939871500721774456957961398997795581531814420467402754642633400196750080183260
"(12, -26)",-132088352786186127895477776653958759265863855944810606743339180094772514608301193841638768135261280*x-295358535865885926286900053257568220694432410441011726243177846478825121995707736855871550274904652
"(12, -24)",-107545445725485149321990572439273419509732106938226285360834328115885884273965095918889692922692000*x-240478927312698980857295867742347453143812161981205711038346130558859540079402967694513288594971200
"(12, -22)",-1306671202368678351397927372147567712688620621629076127342155268249810195880186073608282768958400*x-2921805632737749012912510263896589184318389275081895370571938780431859727408989531719231652113220
"(12, -20)",-2186506265835079886024806607211680698642816392981123271047691005801739836694197137839028193292800*x-4889176643636464599175350434871772003910528563243170378488054362849507868958175114458339260160000
"(12, -18)",27402436784894027481476793732983540717357585632849865984884195152509844780101004809197579759200*x+61273711400163827751481978113572697542380059113834765364501829026415865950095354327071747362440
"(12, -16)",13452828891203817025403881102446496992437678792694602248980765547106454358260102714910231044000*x+30081439890404857498052330075408998281899638512427039377863905289213108996839129660626869673600
"(12, -14)",-3299785770650978955729228162550452294789944808586872725713080410787556424389813294234519445280*x-7378545294362119415136224671679708493149187124001902110188555741271000376837161909027314824428
"(12, -12)",1178461341880145221647490471312490510406426926791945075288519129323853702286254913526651225600*x+2635119669299624537705388986324774449975818077189774962156682184935562623670202166421808788480
"(12, -10)",-6282745510440747128519310632334266424380589207586174138125994734084093373023388716497457600*x-14048646046677190170788716947619043079470491780949015522184068108913405566840158637426160000
"(12, -8)",-2499875404696241594301844082481855181384653263328747523923297344889527113935128201745962400*x-5589891340214794961654956217488424008810838416486990337897248148834755673623578015212748480
"(12, -6)",-54692683759138907063911394116183441512952174999436472895886660742240726256684996199868000*x-122296560979952384918414120059025275512236936265059871960037468812944434105870684622650200
"(12, -4)",-2148214874741941317040805363564214642187816788319269238039126957193904636541082181550080*x-4803603169243513632130099867027395719445763945001621053201362967533047516203682623147008
"(12, -2)",-533917918131692194055841113999606384713346018653586331069064629860256297205388813203200*x-1194958486373209454169352157350569997047815988450924519636376451034105985427449519638660
"(12, 0)",101119550925184361180428918232059189553459892259034157347862665586973132260632349960000*x
"(12, 2)",-533917918131692194055841113999606384713346018653586331069064629860256297205388813203200*x+1194958486373209454169352157350569997047815988450924519636376451034105985427449519638660
"(12, 4)",-2148214874741941317040805363564214642187816788319269238039126957193904636541082181550080*x+4803603169243513632130099867027395719445763945001621053201362967533047516203682623147008
"(12, 6)",-54692683759138907063911394116183441512952174999436472895886660742240726256684996199868000*x+122296560979952384918414120059025275512236936265059871960037468812944434105870684622650200
"(12, 8)",-2499875404696241594301844082481855181384653263328747523923297344889527113935128201745962400*x+5589891340214794961654956217488424008810838416486990337897248148834755673623578015212748480
"(12, 10)",-6282745510440747128519310632334266424380589207586174138125994734084093373023388716497457600*x+14048646046677190170788716947619043079470491780949015522184068108913405566840158637426160000
"(12, 12)",1178461341880145221647490471312490510406426926791945075288519129323853702286254913526651225600*x-2635119669299624537705388986324774449975818077189774962156682184935562623670202166421808788480
"(12, 14)",-3299785770650978955729228162550452294789944808586872725713080410787556424389813294234519445280*x+7378545294362119415136224671679708493149187124001902110188555741271000376837161909027314824428
"(12, 16)",13452828891203817025403881102446496992437678792694602248980765547106454358260102714910231044000*x-30081439890404857498052330075408998281899638512427039377863905289213108996839129660626869673600
"(12, 18)",27402436784894027481476793732983540717357585632849865984884195152509844780101004809197579759200*x-61273711400163827751481978113572697542380059113834765364501829026415865950095354327071747362440
"(12, 20)",-2186506265835079886024806607211680698642816392981123271047691005801739836694197137839028193292800*x+4889176643636464599175350434871772003910528563243170378488054362849507868958175114458339260160000
"(12, 22)",-1306671202368678351397927372147567712688620621629076127342155268249810195880186073608282768958400*x+2921805632737749012912510263896589184318389275081895370571938780431859727408989531719231652113220
"(12, 24)",-107545445725485149321990572439273419509732106938226285360834328115885884273965095918889692922692000*x+240478927312698980857295867742347453143812161981205711038346130558859540079402967694513288594971200
"(12, 26)",-132088352786186127895477776653958759265863855944810606743339180094772514608301193841638768135261280*x+295358535865885926286900053257568220694432410441011726243177846478825121995707736855871550274904652
"(13, -29)",3321465456607723467135873358073954373315864316606052130320752004551223811963110472258793697007368465*x+7427022545892247707925469833252913711688801612468896250508076041824582978287054284274170412341253746
"(13, -27)",-2627382170366371075454864455619464486168005036976410315793075781621702291980630801538526923986886550*x-5875005135810139256801957528318953102806586042781929778177812016500011197794052337185728723526139360
"(13, -25)",-179262377106172930400001243485074026014441951395099280697666501262566873553566643044776282873948400*x-400842861017604707723173554431222006586801561382990053459876836869062556560503582870942297163675000
"(13, -23)",-255007426688831322625931663820985367919633549735679717202909243951521042510099789193953342546836800*x-570213940843520948445296960922918227679071508018646563191815023902725384027065231941624855443653040
"(13, -21)",-40601342459306340369552280310956371779168687503358247764823681994735244789062280890449904900396470*x-90787361716757465954959808304317519867321649774788778638519605692413511872119104980168605029947592
"(13, -19)",-555919669255172858840909608293840514943352451704441782610224469392756551639407686448193781336455*x-1243074170483766393978630392785817591331723916037208513910407944590896347240546499896017133438182
"(13, -17)",5122866567812977489497153276541970915084185206193040217508705918035699528067107894658598755600*x+11455077885290853815958367149572991338192343201552070185854457826332124632857715499369667140820
"(13, -15)",93443020796185691736040911536965696731508630085056083188149269561193160062303957478877155457600*x+208944946523197728031840730434435425992206354527347901570637930341477622505082110963067892560000
"(13, -13)",-16625245737530660162645712650623434973544023540564504485790029520193678534694884182312017789950*x-37175179611757182753705006701508595836917772106813593729501986214775201248442587003332798635460
"(13, -11)",-169729538219085626720455872757429562798347536055513337841835344372359493895353792175443847670*x-379526785247523896643534282877894625322305143090856478267573666220832549069688763379370920872
"(13, -9)",-60912115885429343029933286108152896144518168414421860291947046279471304224665240094660934720*x-136203631773267145105579304525668173016591843538745215972211248133529261730374086347675347968
"(13, -7)",14039603652255460145124110195067770913394055516826888582719020590357025469762103787419730000*x+31393508125597459642054910792233154893415197922180121738499773236255487966477836469685900600
"(13, -5)",1391962809572979785640764230580485602354050906084094732125082346183789023979156875228098100*x+3112523465182085179091429942288888176217896101544486721795612583121661612968873837868520000
"(13, -3)",-27820312056048043843059735718551638383772467763566438604468597649441538910037222531464400*x-62180392782205488493409724110209506028435010524355705633344084814316079895503343400921120
"(13, -1)",-3667649419114055478301104134155419591183491841116871157584641879885835620238998993592320*x-7500640699031741424156818208793373028578389843401298304136133135765210019307215007950852
"(13, 1)",-3667649419114055478301104134155419591183491841116871157584641879885835620238998993592320*x+7500640699031741424156818208793373028578389843401298304136133135765210019307215007950852
"(13, 3)",-27820312056048043843059735718551638383772467763566438604468597649441538910037222531464400*x+62180392782205488493409724110209506028435010524355705633344084814316079895503343400921120
"(13, 5)",1391962809572979785640764230580485602354050906084094732125082346183789023979156875228098100*x-3112523465182085179091429942288888176217896101544486721795612583121661612968873837868520000
"(13, 7)",14039603652255460145124110195067770913394055516826888582719020590357025469762103787419730000*x-31393508125597459642054910792233154893415197922180121738499773236255487966477836469685900600
"(13, 9)",-60912115885429343029933286108152896144518168414421860291947046279471304224665240094660934720*x+136203631773267145105579304525668173016591843538745215972211248133529261730374086347675347968
"(13, 11)",-169729538219085626720455872757429562798347536055513337841835344372359493895353792175443847670*x+379526785247523896643534282877894625322305143090856478267573666220832549069688763379370920872
"(13, 13)",-16625245737530660162645712650623434973544023540564504485790029520193678534694884182312017789950*x+37175179611757182753705006701508595836917772106813593729501986214775201248442587003332798635460
"(13, 15)",93443020796185691736040911536965696731508630085056083188149269561193160062303957478877155457600*x-208944946523197728031840730434435425992206354527347901570637930341477622505082110963067892560000
"(13, 17)",5122866567812977489497153276541970915084185206193040217508705918035699528067107894658598755600*x-11455077885290853815958367149572991338192343201552070185854457826332124632857715499369667140820
"(13, 19)",-555919669255172858840909608293840514943352451704441782610224469392756551639407686448193781336455*x+1243074170483766393978630392785817591331723916037208513910407944590896347240546499896017133438182
"(13, 21)",-40601342459306340369552280310956371779168687503358247764823681994735244789062280890449904900396470*x+90787361716757465954959808304317519867321649774788778638519605692413511872119104980168605029947592
