numerator,1
denominator,1840
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-4737745856843985716255160583931260129940420185*x-10593921796021139305329424408371481451791033198
"(1, 1)",-4737745856843985716255160583931260129940420185*x+10593921796021139305329424408371481451791033198
"(2, -4)",-30511206624450440024504960773479300891683616111461084523213971945*x-68225132087813080858266292002076187839830103479074085219065877802
"(2, -2)",1136908511417824541467229037629204990775253997997969716814650*x+2542204715728351483156598149717084693106066228417487314326220
"(2, 0)",77032709403616283693946747230371248951522972036617850*x
"(2, 2)",1136908511417824541467229037629204990775253997997969716814650*x-2542204715728351483156598149717084693106066228417487314326220
"(2, 4)",-30511206624450440024504960773479300891683616111461084523213971945*x+68225132087813080858266292002076187839830103479074085219065877802
"(3, -5)",248046326720937534711587211999732313714639279081947028926847945995544650*x+554648448117138835113174168423527987101688051989500632703250072649355000
"(3, -3)",-151420723718516082737653682339597860584896592442846023086856370535550*x-338587031436816692001333579757809867380794356727624616078962782239940
"(3, -1)",-319926437458811196409796064331208588991126431706962701550759760*x-715372552758197325008628747318463920727412841745131141699727476
"(3, 1)",-319926437458811196409796064331208588991126431706962701550759760*x+715372552758197325008628747318463920727412841745131141699727476
"(3, 3)",-151420723718516082737653682339597860584896592442846023086856370535550*x+338587031436816692001333579757809867380794356727624616078962782239940
"(3, 5)",248046326720937534711587211999732313714639279081947028926847945995544650*x-554648448117138835113174168423527987101688051989500632703250072649355000
"(4, -8)",7321720403144011412409560678039475625678836788094702967962172820072319031481050*x+16371864533677174456091757147610257562432789150358964004671126480876549046463780
"(4, -6)",-6781404832835401770511184836908370427940727488940912927334402560367376043680*x-15163682189165556273599671897663467846036287986938793707662579175334714114476
"(4, -4)",-97184042743814570899261587882008693131258747866522844471483506772385670240*x-217310125903414559965094827191557667153742095121997056348606558804421059392
"(4, -2)",-7729370222763387783077612205754877860868854072469301992797022995560800*x-17283397191612748775398636713430969913375144995716034334815396834538620
"(4, 0)",-9604773826853442996943201141228464673866776515968366009586167616500*x
"(4, 2)",-7729370222763387783077612205754877860868854072469301992797022995560800*x+17283397191612748775398636713430969913375144995716034334815396834538620
"(4, 4)",-97184042743814570899261587882008693131258747866522844471483506772385670240*x+217310125903414559965094827191557667153742095121997056348606558804421059392
