numerator,1
denominator,27600
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",1072046478612489504404314071156278625155*x+2397168801216800956384887625081231069274
"(1, 1)",-1072046478612489504404314071156278625155*x+2397168801216800956384887625081231069274
"(2, -4)",-6904007223753724551036251574444447947922539658243914522035*x-15437829469462928877417480248651750896414681467363326423726
"(2, -2)",5310818365182607659171342400100712875078665334925950*x+11875350880702613038758866334435692466519429268824260
"(2, 0)",-684387340055902585360329040221436494338491500
"(2, 2)",-5310818365182607659171342400100712875078665334925950*x+11875350880702613038758866334435692466519429268824260
"(2, 4)",6904007223753724551036251574444447947922539658243914522035*x-15437829469462928877417480248651750896414681467363326423726
"(3, -5)",985540763168854510086359358794275879758446561127426192341490000*x+2203736141042579732599158788728446145829954421104199271247383500
"(3, -3)",3485857949837158708847588387968870453181987452258652788245900*x+7794615335743938837574698844997125767699284354884521108783720
"(3, -1)",319179986787555646235556552117611734790445397714113370680*x+713708421911894377865331208220093530437477592589843580228
"(3, 1)",-319179986787555646235556552117611734790445397714113370680*x+713708421911894377865331208220093530437477592589843580228
"(3, 3)",-3485857949837158708847588387968870453181987452258652788245900*x+7794615335743938837574698844997125767699284354884521108783720
"(3, 5)",-985540763168854510086359358794275879758446561127426192341490000*x+2203736141042579732599158788728446145829954421104199271247383500
"(4, -8)",-34201808493154175025537605612515850464400959870792835718484954389997150*x-76477568744122385981896019794934812218862724455544139476280777062745740
"(4, -6)",-395141525707689878983103380366923828371528460138166638842114875578360*x-883563312215375264213226810140281928845616925680897871649805960888772
"(4, -4)",-2100204749988879676991160182219701362269786228005744223659196110020*x-4696200587643085644761642161948015734936530585352738280674413306616
"(4, -2)",-3047630887171844833012553643853665135466370829914991346124565400*x-6814709818272148647421949289374825688372421337359187087352015260
"(4, 0)",-2756367523037773452233945868249362549147838113149823441235000
"(4, 2)",3047630887171844833012553643853665135466370829914991346124565400*x-6814709818272148647421949289374825688372421337359187087352015260
"(4, 4)",2100204749988879676991160182219701362269786228005744223659196110020*x-4696200587643085644761642161948015734936530585352738280674413306616
"(4, 6)",395141525707689878983103380366923828371528460138166638842114875578360*x-883563312215375264213226810140281928845616925680897871649805960888772
"(4, 8)",34201808493154175025537605612515850464400959870792835718484954389997150*x-76477568744122385981896019794934812218862724455544139476280777062745740
"(5, -11)",44461986207291202284093234076444776134477740291340401708854485250739829888275*x+99420023574161183929581074189261540494555710133531141364731527707394597090274
"(5, -9)",-2055527817153086636217792834685530142847878499993573198310637545944180097000*x-4596299928796059957648807568761042508763032954447738106620040956184357696772
"(5, -7)",-22712336899373705070020593611512421720901442044297074199410612101548589000*x-50786329234876405226596448965034073016502302645384418948293736969872100260
"(5, -5)",46972815118475248674068473080238618713480622264322909868924872689984375*x+105034407699440493602123961124130111041398841547242567788350352884331250
"(5, -3)",537297293123401781843463255316378516035254232588664392673419358382250*x+1201433271626223652614826710159933284029099613388204395245030301335560
"(5, -1)",960085547325996062528648918793439126640189058880084172038881163600*x+2148290577852971071132784776348481053489658746432404638485533042488
"(5, 1)",-960085547325996062528648918793439126640189058880084172038881163600*x+2148290577852971071132784776348481053489658746432404638485533042488
"(5, 3)",-537297293123401781843463255316378516035254232588664392673419358382250*x+1201433271626223652614826710159933284029099613388204395245030301335560
"(5, 5)",-46972815118475248674068473080238618713480622264322909868924872689984375*x+105034407699440493602123961124130111041398841547242567788350352884331250
"(5, 7)",22712336899373705070020593611512421720901442044297074199410612101548589000*x-50786329234876405226596448965034073016502302645384418948293736969872100260
"(5, 9)",2055527817153086636217792834685530142847878499993573198310637545944180097000*x-4596299928796059957648807568761042508763032954447738106620040956184357696772
"(5, 11)",-44461986207291202284093234076444776134477740291340401708854485250739829888275*x+99420023574161183929581074189261540494555710133531141364731527707394597090274
"(6, -12)",-22449015921215782849620307331009831692560677704079503308245465831157609757812300*x-50197525627813553788970918096473863576570432131009740927295136936961110110756280
"(6, -10)",3969261839365118026384995636656616214183580509326988567749724425876905354100000*x+8875539293316254599289740416791742799826717285820157914989101697655517537515000
"(6, -8)",-108962975999506343119947266130623603157256556836289525573849424466141216933350*x-243648621365574274353521704120084700193333444943300983689082220318605816199440
"(6, -6)",-3755456678969555670752293135875959555940459345121134506330315516610961509000*x-8397456420731531344140060808212893176967247406166773643293387152046317577200
