numerator,(121393*x-271443)/2
"(6, -10)",-3951492502197061042253038824960000*x-8835805847493365578132459201920000
"(6, -8)",-338716121597314952672046720667125*x-757392272966680882435249047417375
"(6, -6)",25299337302889115075541576000000*x+56571037994956247912271528000000
"(6, -4)",-1245264310678403025137365477035*x-2784495648631326422004341927793
"(6, -2)",33575826599401980812054016000*x+75077830677008397335664384000
"(6, 0)",-1638439829072367781424546250*x-3663662834948396758406358750
"(6, 2)",-518840442007171939968000*x-1160160459896806033536000
"(6, 4)",-3469591725078801746931*x-7833825102242748759273
"(6, 6)",1535560210521648000000
"(6, 8)",4597050653381208604875*x-10279283947101027057375
"(6, 10)",53629514973784547520000*x-119919241084980179520000
"(6, 12)",-112846744321336689424875*x+252332991342047209143375
"(7, -15)",-1298668611641521402232467536759249675*x-2903911295875716602240596011530201535
"(7, -13)",262358274872692351863842796924855000*x+586650937074915082324612589457005500
"(7, -11)",21684442120644255668541128667558096*x+48487886635920251453704634722551632
"(7, -9)",-256889300879899724433351981130992*x-574421939459852322474073815058638
"(7, -7)",1100341236589904414497804246419375*x+2460437803461205155332144093351875
"(7, -5)",2475780190324306124295820716720*x+5536012802912515467001613038680
"(7, -3)",7766859375334878451345947851250*x+17367225534930332904587055200250
"(7, -1)",65742941003297135193456134616*x+147005685122403838199046426142
"(7, 1)",-28449834524403884333928667047*x-63615763941197173127232446923
"(7, 3)",-144012131884876819580967000*x-322020445064521318163203500
"(7, 5)",-2174476786672607642620260*x-4862127641359560540431220
"(7, 7)",66785947816533985786250
"(7, 9)",3469591725078801746931*x-7833825102242748759273
"(7, 11)",-294300473792238393135072*x+658075862765203099729792
"(7, 13)",-3560717127300426682820250*x+7962005545291528619066750
"(7, 15)",17625483969976899453383880*x-39411780293201209579880010
"(8, -16)",39146930819558630229879917971336986624*x+87535198423014651000676765090869805056
"(8, -14)",-2967659132929415801388781479194166864*x-6635887555278258331895950680475070768
"(8, -12)",-38228805849670911648498735454080000*x-85482208578505764795296569819776000
"(8, -10)",-160215805567719420845421240285007500*x-358253432319309910698074386147990020
"(8, -8)",52573472391904026746108277424128000*x+117557858081505868070293323382784000
"(8, -6)",3488836922306392819486834581653988*x+7801276520688246709654606972143372
"(8, -4)",798284294203737258874837488000000*x+1785017947209998384165812816000000
"(8, -2)",-77530357409237957528067066195000*x-173363149486907285084677357193000
"(8, 0)",-7714040028524891193797762088960*x-17249117885404282292373085224960
"(8, 2)",53867250804980045367919029000*x+120450829855208714241626927000
"(8, 4)",8580926460231842856624000000*x+19187583327404577220496000000
"(8, 6)",-42937944181642374921278604*x-95800404712155462346083588
"(8, 8)",3190982094410318086144000
"(8, 10)",2174476786672607642620260*x-4862127641359560540431220
"(8, 12)",518840442007171939968000*x-1160160459896806033536000
"(8, 14)",40276963658721721260548688*x-90062028668172546340109008
"(8, 16)",-531300745585730095678881792*x+1188024583626013813451390976
"(9, -19)",-12563999600126160106768080530738635176*x-28093957175162269320551038772272681308
"(9, -17)",41043376216182731915098831687806184125*x+91775779245482692554421847015006507625
"(9, -15)",-120722380261042587968159192252504970000*x-269943448669270033369265560347056752500
"(9, -13)",-10610993649785059417030866069584997750*x-23726903109737989590290752544323464750
"(9, -11)",-3160234806190100502618134818436569200*x-7066499851501937902683467171126365608
"(9, -9)",(-370263901962657700267903136021259231*x-827935254402820416535020266318472243)/2
"(9, -7)",63697750928917792961995213964298000*x+142432501090910559763068717893102250
"(9, -5)",-40946178260038257887931451695787500*x-91558438008269608397653841742817500
"(9, -3)",1025777906463984859575879654762000*x+2293709128670890114670751193413000
"(9, -1)",-270953810068017870895948850854695*x-605871138075527352753488431894923
"(9, 1)",-14374622017172125524393267518856*x-32142631997707744808372018358978
"(9, 3)",-15851138044668263324031163500*x-35444159928334745598704089500
"(9, 5)",-51698062583848099139877210000*x-115602867498217664602223055000
"(9, 7)",930408827404774687309758375*x+2084323562568672999599122875
"(9, 9)",-11236707674185149727827669
"(9, 11)",42937944181642374921278604*x-95800404712155462346083588
"(9, 13)",144012131884876819580967000*x-322020445064521318163203500
"(9, 15)",1638439829072367781424546250*x-3663662834948396758406358750
"(9, 17)",-557039234711053905351987000*x+1245577594948376676661995750
"(9, 19)",170518153411677988726175490*x-381290182426249664552243478
"(10, -22)",20052890968079892428987707951518316032000*x+44839627350018204927127070383892366272000
"(10, -20)",(19621938072836516580383200546191711438675*x+43875987381153670754006989998397300274825)/2
"(10, -18)",2473910627863399018823004446614233984000*x+5531832334161745518006616886863104384000
"(10, -16)",-2096220856403995158105729258434379819993*x-4687292330772158533332003946557994562123
"(10, -14)",632254634359916442949979704871616000000*x+1413764341518047402236232773441696000000
"(10, -12)",68617431776216978139567217354878866625*x+153433241893075300417408013671073497875
"(10, -10)",29852088700050607869037589818562400000*x+66751299603666488883941772487007200000
"(10, -8)",-3916519923989859519116499920608721625*x-8757604785273635247897797410999352875
"(10, -6)",124883740108340597148672669504000000*x+279248532166666463894206151184000000
"(10, -4)",(-175210229901389441002776226968122799*x-391781984412873776331755121560196509)/2
"(10, -2)",-9029773036576140132844931460096000*x-20191186331174939509081718721536000
"(10, 0)",-151014309714981756126498177017250*x-337678262107072012622186161179750
"(10, 2)",65979811820429509833738061824000*x+147535343825056413334621528064000
"(10, 4)",(-11728829804906731650335105172519*x-26226471374799221002856979435109)/2
"(10, 6)",-1030621980082839919544136000000*x-2304533226668473458047016000000
"(10, 8)",-11173359179936988907977971625*x-25222106461485578632908102875
"(10, 10)",1811892503742612058395200000
"(10, 12)",-930408827404774687309758375*x+2084323562568672999599122875
"(10, 14)",-8580926460231842856624000000*x+19187583327404577220496000000
"(10, 16)",28449834524403884333928667047*x-63615763941197173127232446923
"(10, 18)",-33575826599401980812054016000*x+75077830677008397335664384000
"(10, 20)",(-266308242042986439025813497525*x+595483332176585149193028943825)/2
"(10, 22)",-272157119330723606842651488000*x+608561819384020053544688672000
"(11, -23)",207792181751978102763051339970655353377750*x+464637443590414383427695292835057775616750
"(11, -21)",-91752696052497522913894956131797974144576*x-205165265492261073964385164025807933891598
"(11, -19)",4844025506642175807213858386843886615105*x+10831570317594764157478021044881096587997
"(11, -17)",3969009110246331366319456765104691968000*x+8874974173826754008212852081978162162000
"(11, -15)",-3809221521003093611319601371928786657500*x-8517678262318060209742472289724961767500
"(11, -13)",-827184174775219197662927896840223463000*x-1849640044709456948635089191097245307250
"(11, -11)",-1550011526452726323438990403883358792*x-3465931139056509526424675742399671976
"(11, -9)",-85944279817904512640940338097238043880*x-192177251950097737476287463327044231988
"(11, -7)",-67154351440502503609816450813719750*x-150161694805874337305631318083902750
"(11, -5)",4917873242325883468595631943401360000*x+10996698874567970906230361546717842500
"(11, -3)",-476574011347755474887071567242016875*x-1065651885683286918021683408848269375
"(11, -1)",74451650695053294270252853595660784*x+166478951991376725129509939362287272
"(11, 1)",2769449736140127817555191692809140*x+6192677874797074610020999301706052
"(11, 3)",831865744198689109285198860375000*x+1860108323255741579222433399783750
"(11, 5)",-8087807991150892550526194756250*x-18084589963571422938308715551250
"(11, 7)",3043440615968194625247888453000*x+6805336026810407822171793398500
"(11, 9)",37519831452670128515202495774*x+78680448046191572298925021782
"(11, 11)",-94078987025439768390164016
"(11, 13)",11173359179936988907977971625*x-25222106461485578632908102875
"(11, 15)",51698062583848099139877210000*x-115602867498217664602223055000
"(11, 17)",-53867250804980045367919029000*x+120450829855208714241626927000
"(11, 19)",-65742941003297135193456134616*x+147005685122403838199046426142
"(11, 21)",1245264310678403025137365477035*x-2784495648631326422004341927793
"(11, 23)",-2820148062196315849584194373000*x+6306042773685267102466781925500
"(12, -26)",813057364685932784999587215426995378990646*x+1818051537044582656371628077523808117296242
"(12, -24)",1864088118462974674207343098470721272000000*x+4168227748932892163963605634690001768000000
"(12, -22)",572272313143994652002496182709831865791750*x+1279639793831018436851653291454611523165250
"(12, -20)",-568380514894913049641526451462657623982080*x-1270937468391357315487047033055794663260160
"(12, -18)",-1167931467450216432841665480410919622500*x-2611574154279766920740083660715632519500
"(12, -16)",-75937444733145233869451498399804088000000*x-169801288460946120394923354438596136000000
"(12, -14)",2678565761702780301676028087435596160298*x+5989455125370919593297534626437644776142
"(12, -12)",3639042805907134286938377596164866048000*x+8137147087039925514048947356096364544000
"(12, -10)",-314839864063695276807165783364132935840*x-704003338073215816797059904288511617120
"(12, -8)",-279178296339612531011596241027430720000*x-624261648457954333201997425475768256000
"(12, -6)",24388450710130071091667318461373812500*x+54534233653753873760907543333822937500
"(12, -4)",4829528488281237134785246401468039168*x+10799153999068638174296945270725804032
"(12, -2)",-339641686977032174095446135395559750*x-759461900071684937199589453589129250
"(12, 0)",-367325102159392277653131872880000000*x-821363898292750966060638380880000000
"(12, 2)",27416411013596887683282031616981250*x+61304958704861772358313096451825750
"(12, 4)",-74629724695763588172381213425664*x-166876844430358180304580735664128
"(12, 6)",262156607041055146500185132062500*x+586201474367838423417881926687500
"(12, 8)",-777854708028866721247954752000*x-1756280917322006329838932416000
"(12, 10)",589060636798162850588967568800*x+1298070210477389222442859786080
"(12, 12)",220874138726863686021218304000
"(12, 14)",-37519831452670128515202495774*x+78680448046191572298925021782
"(12, 16)",1030621980082839919544136000000*x-2304533226668473458047016000000
"(12, 18)",15851138044668263324031163500*x-35444159928334745598704089500
"(12, 20)",7714040028524891193797762088960*x-17249117885404282292373085224960
"(12, 22)",-7766859375334878451345947851250*x+17367225534930332904587055200250
"(12, 24)",-25299337302889115075541576000000*x+56571037994956247912271528000000
"(12, 26)",-11034785486830034161892504846802*x+24674530465680066719627002243002
"(13, -29)",(13180872826374098837632191485015125807374171*x+29473327642552267861363703615756420742486047)/2
"(13, -27)",-24957044931343367451476977642926237392925000*x-55805648984000341459097979185531341107284250
"(13, -25)",182418708500420382320316729594962843849580*x+407900632574658698885335846499077722345180
"(13, -23)",-5712537697587943951319653509954983321136000*x-12773622615836779092420162552528854139598000
"(13, -21)",-1059140869804594015054261586244705558524127*x-2368310982631326618322876427971802532128643
"(13, -19)",-432097814534592419881351502913566242736496*x-966200086228445304388939610258303996096707
"(13, -17)",224244600741596962219306956587583440171250*x+501426170845510559985110242984235900332250
"(13, -15)",43087914957672032051765655617069434157760*x+96347506854084637275069727489490754938880
"(13, -13)",2713969604801565809601213399567647010375*x+6068620525204540791157087697562537674875
"(13, -11)",5954009856930188437916711755688332334568*x+13313570778799698669077294733372000988142
"(13, -9)",987666960761734011358251518965372888416*x+2208490463393854718595231654657377619552
"(13, -7)",35468489958129097553609458035201810000*x+79309954605645307789551760721835895000
"(13, -5)",3729816617760285187972494464759606490*x+8340123500921444475533781763128138930
"(13, -3)",-396134751140340538548398162815128000*x-885784231797799244423286611005794000
"(13, -1)",5391073933785598898275851025800179358*x+12054807787718289470356356190245418102
"(13, 1)",765955561550731778330646563379267336*x+1712728703698675328685578065433546492
"(13, 3)",32366950264499417336294173049505000*x+72374700991731831432610515234621000
"(13, 5)",18080190535610816543160162271685520*x+40428535310157833938286963447981580
"(13, 7)",-393937130075042863163297056732500*x-880868048925235495872140069942500
"(13, 9)",-27481379553964002349883445087552*x-61390285690904449013128576716288
"(13, 11)",-5621292621365854475158057294119*x-12208209809488897109135187928043
"(13, 13)",164726201631476460328286404250
"(13, 15)",-589060636798162850588967568800*x+1298070210477389222442859786080
"(13, 17)",-3043440615968194625247888453000*x+6805336026810407822171793398500
"(13, 19)",(11728829804906731650335105172519*x-26226471374799221002856979435109)/2
"(13, 21)",14374622017172125524393267518856*x-32142631997707744808372018358978
"(13, 23)",77530357409237957528067066195000*x-173363149486907285084677357193000
"(13, 25)",-2475780190324306124295820716720*x+5536012802912515467001613038680
"(13, 27)",338716121597314952672046720667125*x-757392272966680882435249047417375
"(13, 29)",-89445167392591584128727643945896*x+200005474548682401366360398158241
"(14, -30)",-291151113381135966209301362001129703137600000*x-651033681244968656489523701016978942534720000
"(14, -28)",81074575228018482753452283398266036891835625*x+181288261456769839788835506668998751213376875
"(14, -26)",58818626360258643749058644328177092160000000*x+131522446884699362136519545655544977056000000
"(14, -24)",-19964229574612230995699004093201499841518521*x-44641374447244658160147861089259524489433003
"(14, -22)",4861478447911476966841572718237184658432000*x+10870596280680233013908949467718295481344000
"(14, -20)",-595915307238448489515672679094099340933750*x-1332507135817843301060299535887547186501250
"(14, -18)",-57592526142866479020162047353719358464000*x-128780803451383211880107556745626170496000
"(14, -16)",-408230150796758265111621660829636682250825*x-912830367646541415157951621242653971200763
"(14, -14)",246687702513563850495091729613252520000000*x+551610472033574506184224048576743560000000
"(14, -12)",25635170890891447272078335621155775643000*x+57321984726857120505203937526516191681000
"(14, -10)",555050112429186838618128638122890240000*x+1241129782310562667578025630367746560000
"(14, -8)",1497900380303189248050637038297826332375*x+3349407073880717987904112442464466765125
"(14, -6)",1741267737075077069764150740667440000000*x+3893593027127101194545181079454448000000
"(14, -4)",165860582768514650940000181282402750449*x+370875537858119119090822137732005347427
"(14, -2)",14739041429411191333291317731830272000*x+32957498558961961293520616369627264000
"(14, 0)",-15976029423285410707863682495653581250*x-35723487801972615709098890114485143750
"(14, 2)",-6378225301695155636592135722601024000*x-14262145349504876637740496740561216000
"(14, 4)",-163208344518769353122159091999001815*x-364944942772154392800579837977151893
"(14, 6)",-32286367871534303935496153664000000*x-72194407619905163361644919072000000
"(14, 8)",-3574501770067038695083263768299625*x-7992738027497089777512935500394875
"(14, 10)",-487500299757705252614321329920000*x-1090050120171682596680356074240000
"(14, 12)",-848079104576460441099556701000*x-340418673210235216663068039000
"(14, 14)",14972875212884387341390960000000
"(14, 16)",5621292621365854475158057294119*x-12208209809488897109135187928043
"(14, 18)",777854708028866721247954752000*x-1756280917322006329838932416000
"(14, 20)",8087807991150892550526194756250*x-18084589963571422938308715551250
"(14, 22)",-65979811820429509833738061824000*x+147535343825056413334621528064000
"(14, 24)",270953810068017870895948850854695*x-605871138075527352753488431894923
"(14, 26)",-798284294203737258874837488000000*x+1785017947209998384165812816000000
"(14, 28)",-1100341236589904414497804246419375*x+2460437803461205155332144093351875
"(14, 30)",3951492502197061042253038824960000*x-8835805847493365578132459201920000
