numerator,(-53316291173*x+119218851371)/2
"(13, 3)",4063195725717633430332066723093326421801537581088332974335118025369491115400*x+9085581848591218808452976257674205339238741404438418380595259266622021288360
"(13, 5)",24516071109052694750019012355868696739114322464381481492534803392975398800*x+54819601541060713186145277247901638786409801332182116414503755976912382400
"(13, 7)",-481179419812720173449516297879192143621264416059065421565849372335820000*x-1075949892136379436531798912408642719522857610856226069521160310959878400
"(13, 9)",523375852234970761152557767640198972118203060381637819094141826340384*x+1170303448726941696257897588870081194419931016446277166282352863284832
"(13, 11)",-1002784336148208287010875515720324530297237087629789904107538032467*x-2242694378791788946146392250484759466996097765863892135386405485023
"(13, 13)",-24924517238271479349123574064181976537523212487548636157590293670
"(13, 15)",-157190122506467520339529791032595575099245373167460951564689848000*x+351444216811012865116847515664553194919113884213154129777796230400
"(13, 17)",-163255384347467558455523799834631689051440987308843417357758822040*x+365050139628378448778629785700555050282661943354380888618489663860
"(13, 19)",(9748876562635338095074413108792722789389824237808101257069693609187*x-21799150698306670298766604127140285647487750953977696223229705200169)/2
"(13, 21)",18773809363725900992088327777736740910044833629342524141751973060628*x-41979513933913189096342242734361001750455358268877970226308022762418
"(13, 23)",-8185967066045561170710043156020421426628161619278154336314627583500*x+18304378821252385351573763038398295467748043499064516385012256180420
"(13, 25)",-82901627459572966978303216434165979740938090845356156136326732430800*x+185373674444968352774908664571869861817194631084013106688532177928400
"(13, 27)",-68769642274191405568357197005132427436987618820141845180387925723355*x+153773594913435214194408610782147240612080480873776389916597926438345
"(13, 29)",642028935503498186518098544331803424790181991756128326419519233492*x-1435620343307650113111891586458694553609792701896273364377793010889
"(14, -30)",-5276948901625456556595561213711765571397689017571641378764309348610091383507985165907100000*x-11799616457827371343718131950391801185113899084532947414857697700054604637048793306544540000
"(14, -28)",256348110925487993291058058956706074733479399803267188116233498390557362258229627919830362300*x+573211801933047679430640585919170508341990828923032638965624345691618133806298621964146534900
"(14, -26)",104906182336307462031194576533344802454158022679930992272587226211807870617187858049033848000*x+234577354963971189295406091352529397297999527606541353263702535635933918353993868356431059200
"(14, -24)",-5453679843700795911263744040103098895310979001607240544783872284889570220170161082408222463*x-12194798858035407899985442142380560650824981838931147738790005337497979234095883622223303093
"(14, -22)",-3978576090543766736942525775167110843975925732067648136208880566739303464867454182384754240*x-8896366592111220653868631002794026604665008455640048607922998267304136153664350570582276160
"(14, -20)",546352307535768226523534640298677115994613063577513713826643902851804539908062364087185000*x+1221680899313848367339110935176950914382155092113857775570577868744227639644357558620135000
"(14, -18)",62908679632265391159177280866760141226399932893102745242172547283073656327415373196074880*x+140668084032501887031327114291038000018933343292775139968803796382856832259399367668517440
"(14, -16)",14253981314770773748323090985892653928752431187908716520298671831294353173139619148366245*x+31872871169839277268068840353162918232952135903244925578521772274565403150015195523987047
"(14, -14)",-8312613851357092032171432601459238109052279391941238335392790433817911053741875452356000*x-18587569642340790238116847134845993414746750985572704342595441255681914624126069569076000
"(14, -12)",-607886473050005954981047488251613245770701589872508136781601171772596781067920178065160*x-1359275476342407231409329737783870522980400511111274018441460124437536528103618926137240
"(14, -10)",-3331518819135255102125109137384313054524988867227331277892678391401753988871133760000*x-7449502547906257544784879097781574675609721082841149698143611187111270009004224480000
"(14, -8)",28726873076217155573959280083784521722177985330759302239770671781418361894473133565465*x+64235240979430057050504838359391752074838950584418100659862830283794564030357561305395
"(14, -6)",848946371602449085026381025238685935205726681549256701983318822098751439287577132000*x+1898301796154873223131298373221914652810839064351281398398543248075384689526080293600
"(14, -4)",-1098476402199022978061217703398670674111929968550261995328166028779572499576580548*x-2456267906996414849497553541583500188286371905009758059090326198706344340776702508
"(14, -2)",-100376733355920841501118575866349150094399521771189298132796777548792070221266240*x-224449199143209594118045310146925708617056755788603317599109008837875978902101760
"(14, 0)",40291060149983179704493706648783912704365668043082902376074902943374821179825000*x+90093549380895261946205871617600481562994056185668527521614760095185536047775000
"(14, 2)",3812372860168184016489263511500725326520668811867059971135325078811947366974880*x+8524724870911359787928495240344915425783437023779311481061001447109884027131040
"(14, 4)",140421979267196745466847160797832467842099005085510701341033917049182011979300*x+313993091176518027829797918984161183086376177641132525920449504832717192561612
"(14, 6)",738315780746047572909504071546550017515097929849977038116200110758208673600*x+1650924274608725647640954346054645134425618203041577433967089400870166297600
"(14, 8)",15050837943291821093233875859367989429878464367783421280964798490539990855*x+33654696750494780437664442074977043438417497969378526664148913512667963245
"(14, 10)",12376242146607558642915872873225736040391859022182050230202029036080000*x+27674119794068528714368059544651185879337033691015537925101090235120000
"(14, 12)",-173848866564023443790145575413715106191225479012243508450898872451480*x-388546613116878778835426779743725594340833896358634934355745219908040
"(14, 14)",2615548261121609639003257716533864537186248216934854578537787064000
"(14, 16)",1002784336148208287010875515720324530297237087629789904107538032467*x-2242694378791788946146392250484759466996097765863892135386405485023
"(14, 18)",4426094884229138141280813213704366913029940035119791217325983928160*x-9897048291733117996594493140309640843458041909418012802893757379360
"(14, 20)",38439958946459070208407539970122884684947527817596433228068605125000*x-85954361256932514520042393238402277795817088361828139408415868765000
"(14, 22)",-279922495936679140827589471908034798908019111918914297643463408859520*x+625925729345823228502946804494630244157693762594505208982995936240640
"(14, 24)",-383707044718010621476503479606034052799049743937984628928398413795345*x+857995035435023373219159549257629510986565866280923874569276445531077
"(14, 26)",7380932205510248577350360451445758874599734539078928597321668995415200*x-16504266148838363655331608285428953941559506346068218666539850278472800
"(14, 28)",18036001173753575018031499427229937967725173110762153539543779111786100*x-40329724666778989538153232653204218381472347516309632380933244047768100
"(14, 30)",-371272705072590323149787751872888909063062364376888433888852797240000*x+830191006732542954588564756683699741879296196382797856695153901360000
"(15, -33)",-1283758573073082119829992465984262923368335213874236360442335124388859775595828679594694704480*x-2870571436089542716341992540901080794716461477558893826616019442733716649251505183476446847160
"(15, -31)",-6341545422041309294203173909291785401549290803631290365310324292041818780064999991344838512004*x-14180126646086960745167199987683714970458188176302127425913285781505470511079738650339687803668
"(15, -29)",23585030858420631491654464541359249658343686673669386543311433872520624137176321789777971236176*x+52737732250858750287137330966837752637152451141373385057307972101948089133503830557780847866752
"(15, -27)",-1516393659055406646821686447664788550946130595964628668511184566235431133756748156303741740160*x-3390759302297528798167019586646054944484252558875020358355250523039370796093412311956117626720
"(15, -25)",632689549058079772492625270829592212450153411685514873282353885229560328207387819987360250000*x+1414736840347554410027199516556872993763436300893935253287298279789610253444910942761418500000
