numerator,1
denominator,540
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-5880711107440742291499235188648102802048750140910490656484135841751460303844571386525496099*x-13149669792275569082187052837138486875495903266878257285753952725288176944105092469489325773)/2
"(1, 1)",(5880711107440742291499235188648102802048750140910490656484135841751460303844571386525496099*x-13149669792275569082187052837138486875495903266878257285753952725288176944105092469489325773)/2
"(2, -4)",41791669028186041521544226498067754533298606936994596671428953384153178525661812803061676995979581719948910908279*x+93449012840196563420747168123726257095712748932616457284564509261139914595017298023393629290621283142142636182406
"(2, -2)",-22710686806785404415974047090330175613246681806005561037118312854145099907685363964978806232957858344385620*x-50782639515679796389953911137468313220999689377420506880156555977112498000317108951145677048386752677429740
"(2, 0)",-348335579835722663714998938115226668395468105019564816408132269063779458775466707099567749942764780
"(2, 2)",22710686806785404415974047090330175613246681806005561037118312854145099907685363964978806232957858344385620*x-50782639515679796389953911137468313220999689377420506880156555977112498000317108951145677048386752677429740
"(2, 4)",-41791669028186041521544226498067754533298606936994596671428953384153178525661812803061676995979581719948910908279*x+93449012840196563420747168123726257095712748932616457284564509261139914595017298023393629290621283142142636182406
"(3, -5)",1107063941011449275205379838527170121806062152733726930695598466361421920478877907203209749293464264888118795864535697370*x+2475470227540417865630265535090112961970382589027924722305695678275021201771657760763604175481450786441429518682322686770
"(3, -3)",-49086780207891406678283613985752703146594516832311160848376773476903785588478416303988768164954857889059339159585090*x-109761377341436444144584366383233466928446803405990207127701343491039068929050243923775716272122730715138450807598430
"(3, -1)",-549859516272177504092025828901097423633936325036061705045569373061610908299553513785581998591011553671285939002*x-1229523649222893812120816915520173956194380104636846392913802515049280703741070721489636775202427143391508110738
"(3, 1)",549859516272177504092025828901097423633936325036061705045569373061610908299553513785581998591011553671285939002*x-1229523649222893812120816915520173956194380104636846392913802515049280703741070721489636775202427143391508110738
"(3, 3)",49086780207891406678283613985752703146594516832311160848376773476903785588478416303988768164954857889059339159585090*x-109761377341436444144584366383233466928446803405990207127701343491039068929050243923775716272122730715138450807598430
"(3, 5)",-1107063941011449275205379838527170121806062152733726930695598466361421920478877907203209749293464264888118795864535697370*x+2475470227540417865630265535090112961970382589027924722305695678275021201771657760763604175481450786441429518682322686770
