numerator,1
denominator,54
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(4029038895788225362266528805057738384613770697873514516707089*x+9009204854973163032768890931089910482897549053597548386333503)/2
"(1, 1)",(4029038895788225362266528805057738384613770697873514516707089*x-9009204854973163032768890931089910482897549053597548386333503)/2
"(2, -4)",28632635910548573132445326706481862064271931979300428175937735052518771420731241069*x+64024520270988197293631049991731633424679560538578609881832002060716218803830506466
"(2, -2)",-46613154574210049096431335650415626453872624048988684651146591658277418765700*x-104230182273638935229431553232430505628563297475450641437771309465374616403900
"(2, 0)",-937735993919555437089600219591115296243767398342553605077606890905090*x
"(2, 2)",-46613154574210049096431335650415626453872624048988684651146591658277418765700*x+104230182273638935229431553232430505628563297475450641437771309465374616403900
"(2, 4)",28632635910548573132445326706481862064271931979300428175937735052518771420731241069*x-64024520270988197293631049991731633424679560538578609881832002060716218803830506466
"(3, -5)",-6664083913953434662384913853259427247845426181070669024727871141188940480683621528909541435*x-14901344639362739193920757247051710511237743552125106221770325832988385830113043129094878675
"(3, -3)",-521529206342288355560515228191184190242416125528795367225704019253592451564607138694925*x-1166174757632871216475023477078101243285735713328574473796596018193018146995564178345475
"(3, -1)",4874562679859192504073061896270525254959213933592734202885906975523704921244160842*x+10899854198659201865596989662463799067914301644311633632972553054492311459677631858
"(3, 1)",4874562679859192504073061896270525254959213933592734202885906975523704921244160842*x-10899854198659201865596989662463799067914301644311633632972553054492311459677631858
"(3, 3)",-521529206342288355560515228191184190242416125528795367225704019253592451564607138694925*x+1166174757632871216475023477078101243285735713328574473796596018193018146995564178345475
"(3, 5)",-6664083913953434662384913853259427247845426181070669024727871141188940480683621528909541435*x+14901344639362739193920757247051710511237743552125106221770325832988385830113043129094878675
"(4, -8)",-662519036468309389251961113749836537821899574747829896371937013754626280632450080733327799787879400*x-1481437601930801988736532838949495529108306934845024484552689821257048027240639545066707644022211600
"(4, -6)",-2179928861606239975173620077228543737703857050741417342084221240984665942151499092459164678237304*x-4874469120665283975798785108626704443148587618609776869903251523765306490231970871126447277908132
"(4, -4)",-1644217460863065061497531690125095146961126144440346627098044971896839990865266435341754281472*x-3676582012281913511677062602277685004921898904733029009705663244094820804154047357170313900544
"(4, -2)",-1549023220863875118620510425495104950239925974222122284667803102542956668006032916373603400*x-3463721220716664097833615890988852323302169884269706065324402597841704708830636300835794900
"(4, 0)",26271070585661496492257958522273900597418870570889470583017711569158450832182352568400*x
"(4, 2)",-1549023220863875118620510425495104950239925974222122284667803102542956668006032916373603400*x+3463721220716664097833615890988852323302169884269706065324402597841704708830636300835794900
"(4, 4)",-1644217460863065061497531690125095146961126144440346627098044971896839990865266435341754281472*x+3676582012281913511677062602277685004921898904733029009705663244094820804154047357170313900544
"(4, 6)",-2179928861606239975173620077228543737703857050741417342084221240984665942151499092459164678237304*x+4874469120665283975798785108626704443148587618609776869903251523765306490231970871126447277908132
