numerator,(-53316291173*x+119218851371)/2
"(6, -10)",6003350004659212621099037765827530818521856522199489940035072000000*x+13423898703141678616340432099263352148759377828861288220138240000000
"(6, -8)",65335161937618205611823242478750623342434322568844079825969767075*x+146093863413471181970446046945006283826407672859866883554566773425
"(6, -6)",-371669568306948540858906000612847076954187997407134825118720000*x-831078419902338359510134229966969739604016667094182173445120000
"(6, -4)",-1372823566469971906168088021873532415634189880696654475764525*x-3069726815740558184981496712354244123572971499090836318208263
"(6, -2)",-1934310440833885223121586436009175104112524453804450611200*x-4325249635292152351901141788695610802989948697182878105600
"(6, 0)",-5953397811540909532118561656434713320998069865861781250*x-13312202203703955715059312003226126288020354153898593750
"(6, 2)",19412905799472512227338513437662008573688372838400*x+43408577008419829752100986788549312619049816473600
"(6, 4)",-131678584927385790051496347753497878697051385777*x-294442267510570179899537814699357406414875324867
"(6, 6)",-116945128268932313091299132197506631680000
"(6, 8)",-4596815837115272631061595029157610358858725*x+10278792714122236961522880948870385694256825
"(6, 10)",-422380439393834671249989253522238210688000000*x+944471374850844391188374441208764238720000000
"(6, 12)",129031720709178639360879859323166698038146141275*x-288523698759490809967688879097949743006749381775
"(7, -15)",29622589225073945666888425710535524752324441772852350593619611973298519375*x+66238123176818160238420484356189721423620017026241155108526494122758796875
"(7, -13)",-1487482838940367743266983972555422776114755130545018077251333806829094500*x-3326112743235033519810922389323084047371261413637679471405015204927987800
"(7, -11)",-103557637647411083779719681176475775103276254082061861867275265959726928*x-231561917368902581675346100385999120109023286755564044803936103468004752
"(7, -9)",-1871565442641406194281670983900806847014107937376004446971387757702136*x-4184947554085667809670334142439489126954103987966020904182503409674218
"(7, -7)",-15504196850547234490695339466778489152309502251104975283159836948875*x-34668438094361763807556821910623283936851574144033812223001778501375
"(7, -5)",4419654434338462099062516665434468737001003903275715428856545000*x+9882647752239182027113373389627537361522881522582681429337700000
"(7, -3)",794980912278439493761143344072357716952294831344852046754825750*x+1777631360669387928330113116976586851336990153657385095798047350
"(7, -1)",2010803268445831100651864663907338622222365224520319305024572*x+4496292797623636238393414693856196962806869294094519387962278
"(7, 1)",714595630291489122882923787265235297192318680903568026539*x+1597884405756077537073724710368924108218769719540977971687
"(7, 3)",360044328018205369343859063082982066793636478211628900*x+805083592362189484037119126639275225170709161132267400
"(7, 5)",-30983757194141641692445159960936822402817957167500*x-69281785893812932409822545433751369810838548787500
"(7, 7)",-4878366280170173409858943138512903572854644250
"(7, 9)",131678584927385790051496347753497878697051385777*x-294442267510570179899537814699357406414875324867
"(7, 11)",7286052030641848867428679670857961491377822180544*x-16292107628115554726950817373561628983789436802208
"(7, 13)",104655509776176445662831186532781758040140613548050*x-234016834079424333106919888071115435848419615443950
"(7, 15)",-2084170045584417747819193717168346368056756715627500*x+4660345898595593490436690449250901360997200688393750
"(8, -16)",-14284209293441048579669950275223268770287153592352677425670556296043279941632*x-31940462984968425492515307824686229038355435923676003312192783966453907849216
"(8, -14)",632225360636234588221409879285403353978121280961957929464181569839716965008*x+1413698883481940229636240038569872009465497806501676130848214164945519618352
"(8, -12)",275918241595097103935060302486621220433479115378338461186472671918080000*x+616971944438847128515195645803799880097760677816591626928068429885030400
"(8, -10)",-440376304584500652349643998311583364999459147115403038731558207584657500*x-984711352731095738828730127493565964329665399082657519721507414170562500
"(8, -8)",-5865665507068853569505181113449858082409589612970457186449691666022400*x-13116026807081729783888383275019805526339281482402114267115034142310400
"(8, -6)",-55923688789322639450636832643385979738240643934482774525698520981524*x-125049169685468337038782564658448327956403590254952806350176458976652
"(8, -4)",-301455083491637764193968485139305265817888891087742252427683840000*x-674074058850176696457297885345795031748779631540518022967285760000
"(8, -2)",-3448241824851789368498539237317914991228832086168492412972555000*x-7710503123226524712836727004616483476181836708403198077430449800
"(8, 0)",-46369749847647145202573170443654020363290201787029059010560000*x-103685912758999533381882528262075422229797169800110564966400000
"(8, 2)",-105154725646489238173700973064942438597072250507630712424200*x-235133114700890457447170296951286091455935389327506262798200
"(8, 4)",-13789028528259040856186945304943983356692782488852480000*x-30833205132965947474297866916535207030174455403735040000
"(8, 6)",30367454254325708665595001487408685272916967805546308*x+67903674420004330841092601641123173384309404164179612
"(8, 8)",-1845620582367153700886678318911104710686120345600
"(8, 10)",30983757194141641692445159960936822402817957167500*x-69281785893812932409822545433751369810838548787500
"(8, 12)",-19412905799472512227338513437662008573688372838400*x+43408577008419829752100986788549312619049816473600
"(8, 14)",-44481768581576675382569862161986805058569556109338864*x+99464258307819845608218016685504780843374128821753008
"(8, 16)",1005000640155015970087913979080792242698014845172711424*x-2247249748817420491471274946928100108393404287160418304
"(9, -19)",1361475296981330483018127874303000808306020080459732380021883409648430043801132*x+3044351313736969185277666772156039446323874429847349494877751938083457930252072
"(9, -17)",1006642270754967539211268595687783213473942871015312512562590737955837366870425*x+2250920546432855962998075972300273112413479594888912537819658672313879726445325
"(9, -15)",-84616443959724602853536703700747661455852107630343282836963240429961330875000*x-189208120708245689017690860653264033021171183583062331438172742972213678437500
"(9, -13)",5117358468086063227345296489170507393185464586864004661193806587863165308450*x+11442761399874625497845735781836221560451099500398719136982740302326274490850
"(9, -11)",431616656490422421945778904437740107828737362748943644565370069000861626520*x+965124184133760342628229058532951565465298493494799686925595824365877815168
"(9, -9)",(-11015895816761465315185064265605975296275175247852772759663485894306297163*x-24632291879334203664815832993105238779858109682341904026375981259694476223)/2
"(9, -7)",-447619679338663171289308898435315748598556575436489044054671165449532600*x-1000908031067908958952731564068752831755625437874317068168961138676111150
"(9, -5)",-3139290001700298326660921132946963903139277619422359482229672383937500*x-7019665844887297436483317473703563088056434781748292417350732898437500
"(9, -3)",27263856162059939591305114461932718893179008117557084283365712641400*x+60963835707142547668851150076269868889167114925873534517365805733200
"(9, -1)",367490850740645290617184147908584186618675539788679471490553948405*x+821734523365311807389760678869653804732414411628503151819760586473
"(9, 1)",1829202502400260850426520977282893170643596530684883855667654572*x+4090221139979705487546687791008531478216288905396118367856989282
"(9, 3)",-273622403225134902189822349930280150629135898422832158122300*x-611838293778250755609437393319535604522580126267785096816700
"(9, 5)",-4828703201152975366079697650811673082142980075582614875000*x-10797308601936665476016629854282144338523491406880102500000
"(9, 7)",-8441028605323588775981057965524745136286917576984339325*x-18874854604211162981961792074737070095290918644274495225
"(9, 9)",-1733065415009227563159100109951763588365044042826061
"(9, 11)",-30367454254325708665595001487408685272916967805546308*x+67903674420004330841092601641123173384309404164179612
"(9, 13)",-360044328018205369343859063082982066793636478211628900*x+805083592362189484037119126639275225170709161132267400
"(9, 15)",5953397811540909532118561656434713320998069865861781250*x-13312202203703955715059312003226126288020354153898593750
"(9, 17)",-70824790209450210629298406161186623310594960155721831900*x+158369045400492239161103720338845646167347465934642040050
"(9, 19)",-95789939569826884123846116336274077164264501397986785350*x+214192816438729875839678873005576618980398286285798027258
"(10, -22)",1849332985622817613721472195605590394587574165497187598745256054360032069724569600*x+4135234268885261437998038522147893632134074442582689822950995585571263011063603200
"(10, -20)",(-2281531728331904786266467672862789049701202773132257919408456767075159866619140625*x-5101660037372721969834377740031632298313331261374297623732989373725315111263671875)/2
"(10, -18)",-27492614503307819324867264706903214569817311420242151123164885965822862854963200*x-61475354908592900822140110340820058608779317697390869417526880232552156380774400
"(10, -16)",10156643822323944612350681445208458921240795526203186056829571722703385844170149*x+22710946009969636200494430979863440968564717658877973875365610777229067010605463
"(10, -14)",-195985317403184583452876215873658900502039452600695644871527813296585748480000*x-438236492305393287164653758595152055495466994099216296493521320567742504960000
"(10, -12)",-119973922693055545786773652373278354748047336457763246009793318840121948893575*x-268269846668976836615841736859503518435142574185592945816120666564754859593525
"(10, -10)",-231188999176308349414246568442945817644392115776297462111518580600000000000*x-516954317808368356914391310596700051913637780783865969676874152600000000000
"(10, -8)",186707566526106627589132341272752115241804937682284586654330293051525627425*x+417490810665938682430901968976769966247324923108740677493896251273129412475
"(10, -6)",204007348409359354032936983786280888577062234916098264628946473758720000*x+456174298952811109365210423007146118320987855310645096119286248253440000
"(10, -4)",(-132750411367097982372839660109046171719084490361529491715226513204597907*x-296838943857891877600572056382508093238906500693203875224435515152688969)/2
"(10, -2)",128127561466117478354049457670854390946047715235821459764442559283200*x+286501937229521298914279247165998113191337516933155771819625686630400
"(10, 0)",-11843165437331725940011115565027461263129298096766622382966308593750*x-26482122986649764759050446778757051997683099975784783842395019531250
"(10, 2)",-20987116950831987106793623148286382639015672275395153704399667200*x-46928620153798434645823145873251757342588189509505491919103590400
"(10, 4)",(-346835768916745954220097567548691344660646638505946129759893063*x-775548356326294320593026736021696166287659561422103651821146581)/2
"(10, 6)",13240903464489288028813816974345896226266266292118881280000*x+29607560294301047926557808604978652645293087074593346560000
"(10, 8)",1236018364477029128646316512091360515545827566992834386825*x+2763879831592209367313562327092182800856035056952814576275
"(10, 10)",-72743182300873912643765873739028537895136400000000000
"(10, 12)",8441028605323588775981057965524745136286917576984339325*x-18874854604211162981961792074737070095290918644274495225
"(10, 14)",13789028528259040856186945304943983356692782488852480000*x-30833205132965947474297866916535207030174455403735040000
"(10, 16)",-714595630291489122882923787265235297192318680903568026539*x+1597884405756077537073724710368924108218769719540977971687
"(10, 18)",1934310440833885223121586436009175104112524453804450611200*x-4325249635292152351901141788695610802989948697182878105600
"(10, 20)",(160522770312558032113647011705447114196561658288748951171875*x-358939826355464923204736602252429689593036697222743208984375)/2
"(10, 22)",-130114365886821082362183015223476720708308258323989031833600*x+290944566972211648023603407759260403648047921102474732236800
"(11, -23)",-967058816673114218475439248800785121419366725618045493969116722000844873714714056950*x-2162409252321590413191181955774553460751438389374404719590699493565539274762362718550
"(11, -21)",-19512126025512348576555845300617126633973025675558335863742769008080764033327950352*x-43630440178588407212686411758804677165542864531161718545888793380868439898960865242
"(11, -19)",28579817352141435540584242995426422469772519809286086570928023575281468114262014335*x+63906414383916294624966511368337275291186751075431091671228716536372721035104735067
"(11, -17)",-1494578261260750894209459763604336723430454742063834003730411158987710884273115600*x-3341978589872479536971149044380394813448100251312211937220196858519043951306592800
"(11, -15)",-68631008169003711161003178966701501603262926506635086403831592033209806373562500*x-153463599630235673258318582507908200613355295416052709113133210191122520509062500
"(11, -13)",17567881993813618826422781220474048196273412321998510758475707569091507108030900*x+39282978358861791572488599711543560857559134077464522536179346748350376006357350
"(11, -11)",-20240008579676316712160034368776683645629645328479465150345454124593189489144*x-45258035049335212568726476024909800086048252228602657331315531851160588102424
"(11, -9)",12343973608818442510828459895494790525722765241821612454823493584445874492940*x+27601964101781434927913216182467394163427836501239660137367843622199177246072
"(11, -7)",-416776197711664722751689170176351698070381652499026901587998225909687501050*x-931939909487174615230518129384588075320139965250280292720591621678830062650
"(11, -5)",3014500682144418935143607261899210702876840396681996712699508497370750000*x+6740628443494407250901266165796539358982934481354871456432640567583437500
"(11, -3)",-1358646501822475873533908136319292392268387169806692865961774351751945125*x-3038025935467347962337514843721367143316991600066380579779972362401599625
"(11, -1)",8886532382870226393222562342048785544601014924275966092857585506864408*x+19870890492351013906390181430367192678573192116903870705858490712107168
"(11, 1)",-3720004510484228471512726779071299426563784238004305953956144385300*x-8318182962048563970840803708467493990196158208233353642061883836148
"(11, 3)",71243562966751820601638781350331678116834064536287049918639179500*x+159305449752943232964476274150416343126594445487383021631911677750
"(11, 5)",3267786779237794947737401418142764028380321822712377605813406250*x+7306993374351756420003961373034067966195988268604519846113281250
"(11, 7)",10017212408938152951864188908322020479718630615187313116230100*x+22399167760302287850088722428825907136040419693594437330413400
"(11, 9)",-61251059586509328623961432772310726144876484553831028666622*x-136957648921324021619040234547948670339947181653727912863902
"(11, 11)",-6368480503520109514988048857237191556538105570362113936
"(11, 13)",-1236018364477029128646316512091360515545827566992834386825*x+2763879831592209367313562327092182800856035056952814576275
"(11, 15)",4828703201152975366079697650811673082142980075582614875000*x-10797308601936665476016629854282144338523491406880102500000
"(11, 17)",105154725646489238173700973064942438597072250507630712424200*x-235133114700890457447170296951286091455935389327506262798200
"(11, 19)",-2010803268445831100651864663907338622222365224520319305024572*x+4496292797623636238393414693856196962806869294094519387962278
"(11, 21)",1372823566469971906168088021873532415634189880696654475764525*x-3069726815740558184981496712354244123572971499090836318208263
"(11, 23)",68039799043710578893315844360537551273680156361621913417387100*x-152141615837162039227272954052842241195010419653462964094184200
"(12, -26)",-135657995206466131724129618469603796201967007742647654710445847428157518698324679405678*x-303340498972998888723106882857167126921711200843017748060166260907698784008764157473522
"(12, -24)",-5282589572162313460728601155338967372106397662669083120931750418318979643650216960000*x-11812229380586463614296541394296159736747889165658585407669518074882457495303060480000
"(12, -22)",11299170648811105755347507432686998147248429132079745111412186067999963576126673836150*x+25265713660112035769737706291884655692176083223060283799750823555190014743348227828650
"(12, -20)",-659059492346326517210779481219216056971718510208857248930948389262013290397040640000*x-1473701826102888462316318004311995078747483511268595700556821496641296341454028800000
"(12, -18)",-3889032025332099729851032109332756439465486542688505101297222540557899177171697500*x-8696139975316259131356527804720229838236787886882667860332547258826276459528171300
"(12, -16)",188194742340530241279316116716266592953319806195159992395389124935403815541760000*x+420816236881483494864938551976446183157018562632227894560032116510202211824640000
"(12, -14)",-870557205557997249933575019758345428801361468172165988053282569018891317268283006*x-1946625089929939588303182520360529488670665766425265878745707519823097209723993058
"(12, -12)",40802611345140261820569337441439785838086330529554212090915213180465249150566400*x+91237412627237758767259972071480808517285109467243796646472316911983687788134400
"(12, -10)",-4778048451574184623988502176460545435948027606093973042481352390012891877180000*x-10684041137507488862627059801955719444671419410376034008817540843838174734900000
"(12, -8)",-3954351220825069336303896426804482536205737954741305854432636814355768320000*x-8842198136674137057865193009549468798442310094232325006418573183816847974400
"(12, -6)",4248970517935387919897374350490750250035714225290358267826976662137776292500*x+9500986912496016767965616842795836726982183218275747266922638258158114907500
"(12, -4)",212352379286029394259103397097619748076716304116921864668824012341372780544*x+474834355267379983158619077081333236699664326509439782975413494422041526272
"(12, -2)",-4335790346708607973723550032466532692106662461823021697436067936457955050*x-9695121951427828981365409677165374964769854142987511111797618039152770550
"(12, 0)",-17148471572831953990809251054148289461094529236546657954747756800000000*x-38345148147074984922458341502495207362066372783099467550202592000000000
"(12, 2)",-3101962887099735428232390738821214812734433441775536191723684757181750*x-6936199879236513887223179521643554962857009602063280374548813994521450
"(12, 4)",-2131186725950970664631625387294290986147041868802330971296139051008*x-4765478391971518725728080402966161891941296257647790187960369938432
"(12, 6)",194354578496162249871156396461209188794152595739286637561787247500*x+434590049257074570670488706018030903289438032969399034433160192500
"(12, 8)",-379293731388253408693399924860845976030782904676928373460377600*x-848126568067909449151635004000357634632086499924522156406169600
"(12, 10)",2052681612223132500814409715905032922851329690611286280020000*x+4588432217166427524786405896918859828203544695178054589500000
"(12, 12)",12838464658812401751124132774002577515840445997028841881600
"(12, 14)",61251059586509328623961432772310726144876484553831028666622*x-136957648921324021619040234547948670339947181653727912863902
"(12, 16)",-13240903464489288028813816974345896226266266292118881280000*x+29607560294301047926557808604978652645293087074593346560000
"(12, 18)",273622403225134902189822349930280150629135898422832158122300*x-611838293778250755609437393319535604522580126267785096816700
"(12, 20)",46369749847647145202573170443654020363290201787029059010560000*x-103685912758999533381882528262075422229797169800110564966400000
"(12, 22)",-794980912278439493761143344072357716952294831344852046754825750*x+1777631360669387928330113116976586851336990153657385095798047350
"(12, 24)",371669568306948540858906000612847076954187997407134825118720000*x-831078419902338359510134229966969739604016667094182173445120000
"(12, 26)",9544551555069050985322655459206771165896063333920571608773151214*x-21342266091885725456129954312081812574600114810224219949361898638
"(13, -29)",(18250487254938611555074410636524312658020849229014745928158881386149462839394269270468043*x+40809330124536269883609323470489559485509299262895490871169443497785037532801197731457807)/2
"(13, -27)",928617445650433919209663654783037756923334675636414143920016232133526415536523437795500*x+2076451733566586654141226745235674531658808175572440748582965152219493488615636454130450
"(13, -25)",62817143016981303186757647414444160616704156224352517724172523785675793474336356267500*x+140463401938296420101385555068164380615535698650727012666981595825358726124030989887500
"(13, -23)",-49010324921765887773288810041433634595265342068117036161535393033472198202621410289200*x-109590418124420587354391275393418772023985462616358375718546283476891777528994350623200
"(13, -21)",25998701234997436537253649416585597507446500630339315002046023091585163392985189026201*x+58134863288162002515314830321117344826637607330416494619041924060400766703646893799853
"(13, -19)",-2464811720365828612937800090137891365304695615862968168739469161309471947953971657208*x-5511486558476195587887953219987271801575577224345867541936771798949247490529671480807
"(13, -17)",142375987089119128028662286514195641377051160812984335265375675922216676020076353250*x+318362385494902778686282155903713725419917498869795898893592110987988090270844478850
"(13, -15)",29170261837364445650981095451948416543867799030351685950440597770984852077755680000*x+65226688389814815306388226959440909230319672528737981573439000712725560596283400000
"(13, -13)",1308365298354312604156053069436502395086712174300375501047521571526328964388277575*x+2925593746522036709257627205167967442493583151014952691605538467003909592429824075
"(13, -11)",-157880852414203745204143804194328052938667961089180351243971286112025765334587164*x-353032318343771357901369731764276651173668664991795405710465552395940805298761342
"(13, -9)",14861628316668056396193336387122125983009035878689756747016058379668933241839328*x+33231611172405544950891450816848674005928477336384159658812447541416417470852192
"(13, -7)",864399616649842879042389058707513022082916595802574976325507728758909343591000*x+1932856302553807705889801673109928822680031147752465704699689007968933373852000
"(13, -5)",-86352205094513209373393151991268360323198716566005049925033508127586248313750*x-193089400598335188251790119741058980116130827699708738945383402410791375368750
"(13, -3)",-144284004173330866703519439583823982745030290316144421146476112435613385600*x-322628841397431167103884345596486657678284898969579842129575496513565851600
"(13, -1)",-99974317585591131897069388022272458331174238593197227740224047304008293874*x-223549370125534420485035725708276260125689820840871290548039030235933499762
"(13, 1)",4122356994643373018878942386497868955562384944305051562136872151487287268*x+9217870467544318493592607744553150613571677361387851816741453028677054872
"(13, 3)",22113266020343497944111183796152176561211325458714405223686307560849000*x+49446766026024308758516437025814012713380907846070875344171340336422600
"(13, 5)",-63340741108724525766523602159264018394099373898328861475579657745000*x-141634202864350607708469117773316631404634270261672901734014555637500
"(13, 7)",1798527576971457925363231330285336004641909337532940321079796451500*x+4021629921788146969706704991119328495636210037090471802281734535500
"(13, 9)",-79374952100506379790790564310656194136540049471068346754698016384*x-177487783931338680934357594604459007563856420857488467304208288832
"(13, 11)",-171745776609015089510711517317714673061768402232295220639319567*x-384084908258517224979886407994065482647653730381563953032972923
"(13, 13)",411674672036377331301230618465611506852228933803792449662050
"(13, 15)",-2052681612223132500814409715905032922851329690611286280020000*x+4588432217166427524786405896918859828203544695178054589500000
"(13, 17)",-10017212408938152951864188908322020479718630615187313116230100*x+22399167760302287850088722428825907136040419693594437330413400
"(13, 19)",(346835768916745954220097567548691344660646638505946129759893063*x-775548356326294320593026736021696166287659561422103651821146581)/2
"(13, 21)",-1829202502400260850426520977282893170643596530684883855667654572*x+4090221139979705487546687791008531478216288905396118367856989282
"(13, 23)",3448241824851789368498539237317914991228832086168492412972555000*x-7710503123226524712836727004616483476181836708403198077430449800
"(13, 25)",-4419654434338462099062516665434468737001003903275715428856545000*x+9882647752239182027113373389627537361522881522582681429337700000
"(13, 27)",-65335161937618205611823242478750623342434322568844079825969767075*x+146093863413471181970446046945006283826407672859866883554566773425
"(13, 29)",-642028935503498186518098544331803424790181991756128326419519233492*x+1435620343307650113111891586458694553609792701896273364377793010889
"(14, -30)",85326421200194986200908412394808006049149826590587535970652941668137734251847028608000000*x+190795678080415180947134921362210202642304179183256171900039260068494380661945609600000000
"(14, -28)",-220363235495816621893098705563362561730109090380830273037739361406949261732245807056751625*x-492747174310440540247672565059402998395152663274717682717579852767185833148327631517864875
"(14, -26)",-4284621654073886553277771331784925112605535123698902395149089823539581519620352921600000*x-9580705276376799069433088144256979730609709236427571845452733331578772563597896048640000
"(14, -24)",5223196897262079133424501187499676009269368005741746148108128901561736229863780122973987*x+11679423322143994118258389851947216949978987075160659544526963149919526903298023891979857
"(14, -22)",-298292716455751010760285341535268926161255957161341640504297568822028811103207335526400*x-667002791188129398844943995857116577108141026370984092412709518251286635883743336857600
"(14, -20)",46445493083243747163734029095376494938909885302584662798966274492780122232872609718750*x+103855279782629317205959006095125110417979754473164425645481612188158013504448100156250
"(14, -18)",-5390952831610598594683835107894022692746004511632846300280276811841814966078221516800*x-12054536994976275530440562334392595884449702116212589269229953158315478461649317478400
"(14, -16)",-2441203707419591825810684710919927951332538660991141849969803332868588801447842361745*x-5458697436714715043910421166682827627879677634513674257209383259462663724224949245147
"(14, -14)",-44659081648431680587338815220054511650675651402709428489931151261354488260377600000*x-99860742378606602092623045160457671903706594699873785391977703128353346552089600000
"(14, -12)",14376521402858667343428429973575372666755164212729395161838364628513612529448899400*x+32146879136772619570890694543837464682939159060844818111266996891765341300746176600
"(14, -10)",12730598698120108690184987759297881203098101943970652186536918834627818496000000*x+28466484083266887200322536002912903218287822909048894681069802928519925760000000
"(14, -8)",-168408811012747650033926154944090161533536903137625878005822221723337316886185525*x-376573549434418947551556289837148639248863074233031278649542830052068857368591575
"(14, -6)",2289903683023375610283322228168389397315896044334561215797523338583651481600000*x+5120380297167399011141870279761201376777438026959596921609678347820936263680000
"(14, -4)",11768991125353039704013717599812506129663700263439789755759120413790248105627*x+26316264182881145403337087325211861227734881232664119183562288298536228842417
"(14, -2)",5792020587076464040709669256495030730140358819009566058991414391642507673600*x+12951351759781213502633546231010710819326612358603084415423161980093013606400
"(14, 0)",-715348528969756207153824346518646061850088591528519053605699127368118281250*x-1599567938380852480434413447385560883795150518779107110422918881075696093750
"(14, 2)",2058357805078675033373004025129530571891444892134304339157515829014323200*x+4602627974173179232038953009833307643440104704553688038593266755634585600
"(14, 4)",474111645687121518444710255895068750238003557673140717262657119106813575*x+1060145868680698707866942472180668418931293606196019842138382017948494213
"(14, 6)",1037090098701386153709617898332401380741896889870293138950729912320000*x+2319003959488986323272657488155364988356689275983891358278119301120000
"(14, 8)",162334316291635860272301880863864058318678345883884180866608161704675*x+362990566256059844184643468462711524727556479448152549309646517223825
"(14, 10)",-89247199042078397283082886602156845774417728448977274791424000000*x-199562799853882554478487434743979271294197219769837630830080000000
"(14, 12)",-222942133458160473258804469201282564444633535747930051823898200*x-493990220132621438871215296999156393036488682369207643077998600
"(14, 14)",-14051895761977895142996515095318039948657440435651601254400000
"(14, 16)",171745776609015089510711517317714673061768402232295220639319567*x-384084908258517224979886407994065482647653730381563953032972923
"(14, 18)",379293731388253408693399924860845976030782904676928373460377600*x-848126568067909449151635004000357634632086499924522156406169600
"(14, 20)",-3267786779237794947737401418142764028380321822712377605813406250*x+7306993374351756420003961373034067966195988268604519846113281250
"(14, 22)",20987116950831987106793623148286382639015672275395153704399667200*x-46928620153798434645823145873251757342588189509505491919103590400
"(14, 24)",-367490850740645290617184147908584186618675539788679471490553948405*x+821734523365311807389760678869653804732414411628503151819760586473
"(14, 26)",301455083491637764193968485139305265817888891087742252427683840000*x-674074058850176696457297885345795031748779631540518022967285760000
"(14, 28)",15504196850547234490695339466778489152309502251104975283159836948875*x-34668438094361763807556821910623283936851574144033812223001778501375
"(14, 30)",-6003350004659212621099037765827530818521856522199489940035072000000*x+13423898703141678616340432099263352148759377828861288220138240000000
"(15, -33)",-26066109891873001422621327110963478598234093829317888719081792000693125792475901768810216200*x-58285593627207724181426359015697126806514639946580742136058860682747054285208538949246696650
"(15, -31)",-26600811403401627209270647231703079931957515316059049237777224847135922959773226116655831671*x-59481222554657618927885756022860274074908951160084804671194960016685586954988429879101419307
"(15, -29)",-794850911741442118850439324228925560282637976003059800737194081621905063044351245599969624*x-1777340670631550321630305676123323323642161180121628161058372247312674762532728326143674848
"(15, -27)",387504855225830649344793148693260136450538332352454555025234044937025091595470083640897900*x+866487197896171952175406686329450340699724565233503249919012665783642878261210639306064300
"(15, -25)",-168328503529709248566124805219389468289062100728671499182564767137139235069701103515625000*x-376393976443243170515568747586987916418770264600164128971138309322543541354393286132812500
"(15, -23)",1012594344288735197316543569848335260980644975176626213816956164494825992542964170973375*x+2264229787461437836470012652143623362270653668484703651654551721882941006430060027642875
"(15, -21)",2762387769179683889092440800149381978713568886990403087205961406643239153240713278935000*x+6176886832099771647905155184261555699000349650954454834893523624999899303225305346370000
"(15, -19)",-1128166857037684531560753972781422708306439473037672915110116215368688672750602861031584*x-2522657782298549634229003772919863178300828433542335994743009785811982151350495850299168
"(15, -17)",-3154330012108831686309258978242783972123326959929838639221939162214295872971975443200*x-7053296330543082411765261410707842530989155165014064814045291327325349953137888676400
"(15, -15)",3258579122943773033515349349789897560294213730972382085868196133340602456240771484375*x+7286404428963921122381160143132643919344285336103960452827133770044911262335498046875
"(15, -13)",-29603486228192582832402249748119919215372884254102268142960161694148262362474138800*x-66195407577217466455096153315013776757521892304186108402151309677546588850614933600
"(15, -11)",-135802250584686376541814848116479070054416007063721866306558034181324693402065371866*x-303663063804819298764719114817253016663307351810154222555684227943367075190069817722
