numerator,1
denominator,54
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-447816749143787987385115533405251897977850420572375241948835488642324599122757300416037999161681111941524392616484940986062028535686713130539229692690328065173897157647741197641109874204540683662097924896934296358854594051*x-1001348692548480684170512786667876042658227095362176585402045938124718909407572785858167417033598978898250563924606466434811012441966187589251474617339250360298066010909873568062731269461694794222673536946007899902477943277)/2
"(1, 1)",(-447816749143787987385115533405251897977850420572375241948835488642324599122757300416037999161681111941524392616484940986062028535686713130539229692690328065173897157647741197641109874204540683662097924896934296358854594051*x+1001348692548480684170512786667876042658227095362176585402045938124718909407572785858167417033598978898250563924606466434811012441966187589251474617339250360298066010909873568062731269461694794222673536946007899902477943277)/2
"(2, -4)",-3182439848442085122992906054282747208210471761873802133565744416302351193298503054328160360223078494801800806599282045874849051890357772582987111589510756445049967621144253355626889954004447454065243161646602977933372728379280177926858296454871*x-7116151835420630528325870011681476550120299666110085994067519322662234725514767292030698950512908900521438213051722896620798815108596932066830511661048941174262381940483909135357242243034737443907893845112877872381927664544688722108755914426694
"(2, -2)",1073905879442581671209783788797010721938889963753121921513367932498848783293199779297645976100038594707094785542319678984264500008087409565194454476211031771870204857509360311745209828361889566296294068825643563403292113466989920887269020*x+2401326547870306578657637028237108058827764995059458947601170175157446218863911155028383886923722938865810678634672506300093494581227089040703056386109076815645005060538528172825694537713423793500024547167562684336229484105521108787541540
"(2, 0)",59712363494508918321309532450636132723317599293324216714992319664014976924304317423949347378724224809820412854677446008227699014341038236373604849838093459062953337859995313627397521515693106368007825962177947939404160302138630*x
"(2, 2)",1073905879442581671209783788797010721938889963753121921513367932498848783293199779297645976100038594707094785542319678984264500008087409565194454476211031771870204857509360311745209828361889566296294068825643563403292113466989920887269020*x-2401326547870306578657637028237108058827764995059458947601170175157446218863911155028383886923722938865810678634672506300093494581227089040703056386109076815645005060538528172825694537713423793500024547167562684336229484105521108787541540
"(2, 4)",-3182439848442085122992906054282747208210471761873802133565744416302351193298503054328160360223078494801800806599282045874849051890357772582987111589510756445049967621144253355626889954004447454065243161646602977933372728379280177926858296454871*x+7116151835420630528325870011681476550120299666110085994067519322662234725514767292030698950512908900521438213051722896620798815108596932066830511661048941174262381940483909135357242243034737443907893845112877872381927664544688722108755914426694
"(3, -5)",424349927493594564939931525122054824266700743207680145732682891539263192393100978775196144457178545585998488256651541851926680840608875928013639946494019723295788596131407318697551510747819698139117671208802311474584604137759037417779353063490954545*x+948875284122784400716706298115183596311051344272449342194117531060961806695119705520484469457184445093353029598239148358850760222350145290422836729031736720854433909651184490322482101063445341673891232443940608263619863461448952627526868316629023225
