numerator,1
denominator,540
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(278573623422069316445540059850944010811767063264532388841182484358985784316551015917943622328929923308011008094363114335143140001485642559560943717710575963128813831678397*x+622909558710174580255783434503079073335727627529952549744893590231471039849569965174148589354468551497873954107227001410804030718833465462564502828498973171497185985000019)/2
"(1, 1)",(-278573623422069316445540059850944010811767063264532388841182484358985784316551015917943622328929923308011008094363114335143140001485642559560943717710575963128813831678397*x+622909558710174580255783434503079073335727627529952549744893590231471039849569965174148589354468551497873954107227001410804030718833465462564502828498973171497185985000019)/2
"(2, -4)",-1979702192020145669082723705796295004102999550142758850965709549557103793258647487659776683043307624379437413105139976157946082732189795984167880989580231993938210977843826403867707629582696937*x-4426748676562387427041441681200668123278649177283437022158575742775192669470120254370082709676783323345237771672726933832348358551647424413583926135233417079015044782835685250464987640261506618
"(2, -2)",-595471214512791049689407164358911369491277741774254614049017612963492079286855546920374467718171730920899268751876912648365185221581988563680428542782731773477796831984956617467323138852*x-1331514114294960100624261560745295899330403804595213130479179951500332861490267469738860270188958312231859993090682536818319191286082685376065154440775501352737514435453869147653206731804
"(2, 0)",-5834152990066476583844524634175006329689936318627892234184057922201768068898694344045980270213670677905155823485434262574433649204373000293558928509225715939858548774926364085148
"(2, 2)",595471214512791049689407164358911369491277741774254614049017612963492079286855546920374467718171730920899268751876912648365185221581988563680428542782731773477796831984956617467323138852*x-1331514114294960100624261560745295899330403804595213130479179951500332861490267469738860270188958312231859993090682536818319191286082685376065154440775501352737514435453869147653206731804
"(2, 4)",1979702192020145669082723705796295004102999550142758850965709549557103793258647487659776683043307624379437413105139976157946082732189795984167880989580231993938210977843826403867707629582696937*x-4426748676562387427041441681200668123278649177283437022158575742775192669470120254370082709676783323345237771672726933832348358551647424413583926135233417079015044782835685250464987640261506618
"(3, -5)",18541833724515673352034644694664358571579312560303900399234656468134775375171158638815048705031590851730498371737753994073269905249690574609729584094846259762432087232693080910658818168020370476143042*x+41460800635515154465121983058225992971739868134814262209447194593337535628796918457833870641257555695081473915765309673663768729892726577540118249097470302398170147745294947735575115312356542215721082
