numerator,1
denominator,540
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-175595052094237641596922481929223931675793763636872197229748661426296229331736453775546789076973353676603116935769773054108227650513081812943525324519361190729740849443407472330875012639832673083240593719671202157*x-392642472995332174379958318863474432016503903593327517385069848513106945922973473367363711565571026492720129666939643172695026072584683769381615041031808865154772744551289186868463032022273516114749511848969605539)/2
"(1, 1)",(175595052094237641596922481929223931675793763636872197229748661426296229331736453775546789076973353676603116935769773054108227650513081812943525324519361190729740849443407472330875012639832673083240593719671202157*x-392642472995332174379958318863474432016503903593327517385069848513106945922973473367363711565571026492720129666939643172695026072584683769381615041031808865154772744551289186868463032022273516114749511848969605539)/2
"(2, -4)",1247878048425865842093356507879425405468469286379627348850856285673885320043004910230054675214002171444723348654197709105831256962832426239265318857982370089921944520364975310882093634600254626102098274248405660635038309976531638343897*x+2790340143910010458981528738673990693248064791609756710529262528069311988735518966863272096050932123122827232479662216388715502760842212127992961186200219799772468433217597292716816757678488570653992302067334145376344935444387482524058
"(2, -2)",-393066077428012626874631866736813970844910127098667953136564464477869078965629812502186826621118207463130378801451533514888956816505998795387230063765320235324104522659994459972074750179444925584707103188650239200068847267153300*x-878922468778231933212381414999301409945349045639416839056748321058751504316683859110126420259904557134429985170363633484907327206749966593689553548560379075475778707925520637209724851544208145413103515568041761345052699232509100
"(2, 0)",-1049938741569278871754480778553704193321692893399333321078835844576252944156019466094677032318530736720664927722303533481233369119983394141741502269466232135337573754893064725467555294751232698215386369010846127550108100
"(2, 2)",393066077428012626874631866736813970844910127098667953136564464477869078965629812502186826621118207463130378801451533514888956816505998795387230063765320235324104522659994459972074750179444925584707103188650239200068847267153300*x-878922468778231933212381414999301409945349045639416839056748321058751504316683859110126420259904557134429985170363633484907327206749966593689553548560379075475778707925520637209724851544208145413103515568041761345052699232509100
"(2, 4)",-1247878048425865842093356507879425405468469286379627348850856285673885320043004910230054675214002171444723348654197709105831256962832426239265318857982370089921944520364975310882093634600254626102098274248405660635038309976531638343897*x+2790340143910010458981528738673990693248064791609756710529262528069311988735518966863272096050932123122827232479662216388715502760842212127992961186200219799772468433217597292716816757678488570653992302067334145376344935444387482524058
