numerator,1
denominator,54
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-1899178326002181925096830262627180361201484930819501321821628200079040899956588501351679924484486446547293882902310594362376981082592633039991256948645301346375385867794677029644690132169790151384924457424750262635857607859153526188685193174886721293811287*x-4246691838335135193816150364494985189597256289855965546618925382363363129578777028539459648101815153356630603154502073597693303338680260338112726611206196944051514123975268889098766378786813476280639388498226644606323296749695049171034283694571187566809049)/2
"(1, 1)",(-1899178326002181925096830262627180361201484930819501321821628200079040899956588501351679924484486446547293882902310594362376981082592633039991256948645301346375385867794677029644690132169790151384924457424750262635857607859153526188685193174886721293811287*x+4246691838335135193816150364494985189597256289855965546618925382363363129578777028539459648101815153356630603154502073597693303338680260338112726611206196944051514123975268889098766378786813476280639388498226644606323296749695049171034283694571187566809049)/2
"(2, -4)",-13496638514577359608168934472785349314131273209577114036739178062223756924277092477082427437178921919267544538532961787453207305226731918411771276564073752826830503204338734365704935054196316445163611588630518910186533821435341894773321548817299579157193181283698981182059009627*x-30179401186336762374784801204405589177557680160083768563835410667939817630831614491765777156196987491308941034337055352855697033775091092494893654319363651704277767169671369478628787688588532864414174164753309592439671637136222962958198806355814321129482641351449149238138199278
"(2, -2)",2249786630692272391735800134691411379545103199085842474897124790248352614494800331188254140025360035774833638845131519180740411941062722696535685827082442062462929738295340967983900070133468105866608447126380670094061943898449489193626306134143721756447957367257430866540*x+5030675841098135813660022772295867591408799133625957345153444716781067244942642907421613839505820576328090314965255219706993006089359822413146236817977340121022425917252355346308361492565412549651357303157646050713441201411989857382456703605980697880880111425443094602580
"(2, 0)",-27995864222261691457075994692621139339674520629456453265806184719841007554689663732158520899331370369096449043761050242105193644030351268566795350855375679925253464386850802422945636800206744408741072725410889332338022899370587107572460365135272372991094023726290*x
"(2, 2)",2249786630692272391735800134691411379545103199085842474897124790248352614494800331188254140025360035774833638845131519180740411941062722696535685827082442062462929738295340967983900070133468105866608447126380670094061943898449489193626306134143721756447957367257430866540*x-5030675841098135813660022772295867591408799133625957345153444716781067244942642907421613839505820576328090314965255219706993006089359822413146236817977340121022425917252355346308361492565412549651357303157646050713441201411989857382456703605980697880880111425443094602580
"(2, 4)",-13496638514577359608168934472785349314131273209577114036739178062223756924277092477082427437178921919267544538532961787453207305226731918411771276564073752826830503204338734365704935054196316445163611588630518910186533821435341894773321548817299579157193181283698981182059009627*x+30179401186336762374784801204405589177557680160083768563835410667939817630831614491765777156196987491308941034337055352855697033775091092494893654319363651704277767169671369478628787688588532864414174164753309592439671637136222962958198806355814321129482641351449149238138199278
