numerator,1
denominator,54
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-352641622027638162257551540450043457874235705819099627441106034537823839820198927186536826781256328315006997587100877864130637903271982176348654360929153144534668298538521866995799257635134973008664654935029707379595744572365175782346778445223511518516477*x-788530638549586152781561914951578574139305993662773379965288632951250857580067017462894992511233326969361626232814541555234942416792579955825415600902673429459175949501289497344864798203867617223692293452699880759533096157001210199912065534659583636540179)/2
"(1, 1)",(-352641622027638162257551540450043457874235705819099627441106034537823839820198927186536826781256328315006997587100877864130637903271982176348654360929153144534668298538521866995799257635134973008664654935029707379595744572365175782346778445223511518516477*x+788530638549586152781561914951578574139305993662773379965288632951250857580067017462894992511233326969361626232814541555234942416792579955825415600902673429459175949501289497344864798203867617223692293452699880759533096157001210199912065534659583636540179)/2
"(2, -4)",-2506071406006444158316585488522550257004518220286066558376739621182296639833640600826937554179489400154797584084062804909105149464748301350123963369131342093032950365659833854826052110369335180410641129874614872321848342263858759065018409852831654782308748489806085122201880617*x-5603746020298883905238106770092402256552959950177464905990617137849003226259285393771086793255406611607760171211262645019203950035467510702012926674400497386688732486807842244005749861569856429676474286204352101483321668492186501141015635899692101766322160896198130211973758138
"(2, -2)",646832775348523418207810668324757020084435669536251231472525046457190036112837270921916099123802563624487000735218533404236288329037406640968495826704944667862124368597415101403190067494208250609119757782626055797142960540625617749625472933396527600653717095143833709540*x+1446362055754148586107802394987820334393521111713754727142574737391038312492308235131732079603644435612859856206967415181203844313100239093198926765816403855669474427418692248595162990518081508577977932415370640922723200297272172935277377617268944654126584229963324063580
"(2, 0)",-700969353440077833911207763995863180770685059065261511156939829624124727334145757489418544213745119296667206820523317194903513023187946010766654368283739922776659845749544029910089355906341241159546439792173516818392653929208798054721397238668526145253345769990*x
"(2, 2)",646832775348523418207810668324757020084435669536251231472525046457190036112837270921916099123802563624487000735218533404236288329037406640968495826704944667862124368597415101403190067494208250609119757782626055797142960540625617749625472933396527600653717095143833709540*x-1446362055754148586107802394987820334393521111713754727142574737391038312492308235131732079603644435612859856206967415181203844313100239093198926765816403855669474427418692248595162990518081508577977932415370640922723200297272172935277377617268944654126584229963324063580
"(2, 4)",-2506071406006444158316585488522550257004518220286066558376739621182296639833640600826937554179489400154797584084062804909105149464748301350123963369131342093032950365659833854826052110369335180410641129874614872321848342263858759065018409852831654782308748489806085122201880617*x+5603746020298883905238106770092402256552959950177464905990617137849003226259285393771086793255406611607760171211262645019203950035467510702012926674400497386688732486807842244005749861569856429676474286204352101483321668492186501141015635899692101766322160896198130211973758138
