numerator,1
denominator,540
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(102692772103112426285207008406982501147653883561564279189186827167596439298684675765634800039472898669391525163070345028440930175920367*x+229628019220453427839923166728399888861488967727321476883900217993971244006858740843619048621088984381909416905102436277509749252566209)/2
"(1, 1)",(-102692772103112426285207008406982501147653883561564279189186827167596439298684675765634800039472898669391525163070345028440930175920367*x+229628019220453427839923166728399888861488967727321476883900217993971244006858740843619048621088984381909416905102436277509749252566209)/2
"(2, -4)",-729793092180639311209590560193660726646032127379773586980674089466719346385144635374437140455785949088265281640650234357149323181359981105906572473314684307*x-1631866963625679731165576402307920978272450226664070036666266386825917102123740830966173010205018278704192080750070866262971889023996188218776634332689824798
"(2, -2)",-1306720938287267855428990924435184636296402574291927029829439011319989385246316977646940604414477726202301757902679022572632883489079711439573567668700*x-2921916845632638539383925208738303048234114467227085081821007650660333395598366858353426624057771020844414307578294218998867980183160029792758923484900
"(2, 0)",17441252520940599339769907686780047400179287735272138232740194780069523889082249653285492002809448959917400679222803981579078842462408909901900
"(2, 2)",1306720938287267855428990924435184636296402574291927029829439011319989385246316977646940604414477726202301757902679022572632883489079711439573567668700*x-2921916845632638539383925208738303048234114467227085081821007650660333395598366858353426624057771020844414307578294218998867980183160029792758923484900
"(2, 4)",729793092180639311209590560193660726646032127379773586980674089466719346385144635374437140455785949088265281640650234357149323181359981105906572473314684307*x-1631866963625679731165576402307920978272450226664070036666266386825917102123740830966173010205018278704192080750070866262971889023996188218776634332689824798
"(3, -5)",-55430977682826508832185690494062649836384885859051778164680501347062217055989088442944851344064817125002022930281962248704777058226603013815487962115959446791623850*x-123947434158073850754121631201229821111672310941862694442793412125221031637194660242009234016353637944638586787007783227325469680097298851375088930723664039733510850
"(3, -3)",12489142049959821706803710937119441196320630832175141738845918712540903754794250950906721881241586591916095531763588490448141440169995665491243740221509988882950*x+27926570604361235968769795541226135895810948463514729173795715328241848757164893518416300094066076512569866996737891525813151435705409512467380289273039340594650
"(3, -1)",-5772722911885518479137951295685569345136783912981872503263730304547584670966462384698406656902505227134373149248436125299462509228567894786169091929275714*x-12908223226232929957068038392222342180249586886847599618150439463905919624516832656268905040369038449772739970780202565726767700024675499980827675291609706
