numerator,1
denominator,32
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-692627210211801072069669592233424181883012922399985856585942551161*x-1548761525099281900945396341526319221869734850861064930847873324681)/2
"(1, 1)",(-692627210211801072069669592233424181883012922399985856585942551161*x+1548761525099281900945396341526319221869734850861064930847873324681)/2
"(2, -4)",-3138363533759714570546302293621916341515735076220277877851172672617944477146061*x-7017594199593177921618283157710640365746267549217240117227191355417189413412262
"(2, -2)",2197721334424473780151360718677221444734208392115174171500250836517539303560*x+4914254299373587462538964046642427998367472993135489602747748485228240362760
"(2, 0)",-51871484480369408169472364155339704648609537153991036863430182532952550*x
"(2, 2)",2197721334424473780151360718677221444734208392115174171500250836517539303560*x-4914254299373587462538964046642427998367472993135489602747748485228240362760
"(2, 4)",-3138363533759714570546302293621916341515735076220277877851172672617944477146061*x+7017594199593177921618283157710640365746267549217240117227191355417189413412262
"(3, -5)",-235034911905080432818923743898839357456190974274415719571281694694044001982359223825*x-525554040105434446702292238096279958790442107736687336681785184167763988853751366375
"(3, -3)",327222237149549216409137092096258104217348740780164323309968764734993401789667905*x+731691166015787583364119233269783741416159448415455522270691192437189485967607505
"(3, -1)",756924322886190489436014527867520861474550032979763914863912644473714001910702*x+1692584838977098959941832535339335932767479072261560647418222623466399802383994
"(3, 1)",756924322886190489436014527867520861474550032979763914863912644473714001910702*x-1692584838977098959941832535339335932767479072261560647418222623466399802383994
"(3, 3)",327222237149549216409137092096258104217348740780164323309968764734993401789667905*x-731691166015787583364119233269783741416159448415455522270691192437189485967607505
"(3, 5)",-235034911905080432818923743898839357456190974274415719571281694694044001982359223825*x+525554040105434446702292238096279958790442107736687336681785184167763988853751366375
"(4, -8)",19916192698275228002041721023126258736470285542066406226252705638008616853419271741015120*x+44533960726328368370036760558763753453619452071667647606675632588715631833819816650419040
"(4, -6)",-102532649854826658138716700634255406368088314894683647506437606181077128912727026940504*x-229269974988576351093256300974280902161497575675282643729638438693914768622010175114436
"(4, -4)",-61109808238614046933972263542274477385420738375254147695936400119654718192080304444672*x-136645685313487540434813896466621775234164891524062388915078967252311730608675348243712
"(4, -2)",265243687265581142007860002523790416290734945198190806097289176132475656500346773080*x+593101266395121492304350596715860015053871568900385979846649528527940440494787532140
"(4, 0)",-652872088376464713924519295765419000951266222950001831511290286146444132016324000*x
"(4, 2)",265243687265581142007860002523790416290734945198190806097289176132475656500346773080*x-593101266395121492304350596715860015053871568900385979846649528527940440494787532140
"(4, 4)",-61109808238614046933972263542274477385420738375254147695936400119654718192080304444672*x+136645685313487540434813896466621775234164891524062388915078967252311730608675348243712
"(4, 6)",-102532649854826658138716700634255406368088314894683647506437606181077128912727026940504*x+229269974988576351093256300974280902161497575675282643729638438693914768622010175114436
"(4, 8)",19916192698275228002041721023126258736470285542066406226252705638008616853419271741015120*x-44533960726328368370036760558763753453619452071667647606675632588715631833819816650419040
"(5, -11)",(-56880962946991283936518986541148862367383298407900120505363265404694958898538368908380344805*x-127189699775119277711302836860427681175763124424306254314758910894930690888835365076667692091)/2
"(5, -9)",6859502965490580008998529403210796654279123132427761220130076293159415524315584838644136210*x+15338314922698330957918346906242068743509636082079783871393993427278455577545309882716626746
"(5, -7)",3341348819616954171493708613378778418547645202409965418456433367578809990742031403792433950*x+7471483097202192341176260591092693570840815967140790835976812935347143131321002474290384490
"(5, -5)",(157622156003293497259025973274798048155546376116539445473851579177752105433562036018603125*x+352453855583363039764127064963848257270278731662133201568753070542489556574368154927853125)/2
"(5, -3)",-6168965782637792964956156219576835160324184798272908783583412546110493023398471484167075*x-13794227952038071243801420585720592880713925385919592877055728434538573178616751195500885
"(5, -1)",-48512363928000731255616269349928740502620080126521785630765760744987906259169516923120*x-109476711181909301582582095090724044293810316472609409633690303735180680470865610382256
"(5, 1)",-48512363928000731255616269349928740502620080126521785630765760744987906259169516923120*x+109476711181909301582582095090724044293810316472609409633690303735180680470865610382256
"(5, 3)",-6168965782637792964956156219576835160324184798272908783583412546110493023398471484167075*x+13794227952038071243801420585720592880713925385919592877055728434538573178616751195500885
"(5, 5)",(157622156003293497259025973274798048155546376116539445473851579177752105433562036018603125*x-352453855583363039764127064963848257270278731662133201568753070542489556574368154927853125)/2
"(5, 7)",3341348819616954171493708613378778418547645202409965418456433367578809990742031403792433950*x-7471483097202192341176260591092693570840815967140790835976812935347143131321002474290384490
"(5, 9)",6859502965490580008998529403210796654279123132427761220130076293159415524315584838644136210*x-15338314922698330957918346906242068743509636082079783871393993427278455577545309882716626746
"(5, 11)",(-56880962946991283936518986541148862367383298407900120505363265404694958898538368908380344805*x+127189699775119277711302836860427681175763124424306254314758910894930690888835365076667692091)/2
"(6, -12)",2965353718030760244790507894014776537879829501581282419766210691351662128243528567350677064810*x+6630732490848523718821143816657461915042325580720685935864013984040937151800777128864819439020
"(6, -10)",-2958229079310812059990364979131256851323258135362742421251241397875238580084457670390916086000*x-6614801314355592490667397991588529405238928429500486848017925545277960619698052711270923610000
"(6, -8)",2251681366135014221544833804575232177448158374075353587224879242602277590283767433613245394230*x+5034912598347484708671142213973594193077011349400156043465702064360549643694507649392492127640
"(6, -6)",141160560722443724986198003962915199826716642530589497020266521668981792787262029660230492400*x+315644609517301330617043232096823004082509972468591018411225619277943465188117280963644860400
