numerator,(1346269*x-3010349)/2
"(8, 16)",-5408919953895024293486189617152*x+12094712701764302703960234418176
"(9, -19)",-12647286281261592185699998424271472535457832956*x-28280191855801444817388841987629422293283135808
"(9, -17)",-524002044978050956436949578785346559447100125*x-1171704192919824234540251226042044603726193375
"(9, -15)",-4620930994682211183922281715391154680587125000*x-10332715823445143418879834632827292143002187500
"(9, -13)",504011240764117626287646992100615665738183250*x+1127003395772580059811370114332359537319126750
"(9, -11)",30319749715091178274286692885368836312485800*x+67797021423723755879638146305577191342725008
"(9, -9)",(28872840227688726904383687763084915427508939*x+64561633452602499006657832265331414707113857)/2
"(9, -7)",527274083188112847542743154552861379399000*x+1179020692782499359413733999726495001889250
"(9, -5)",78264597777979943512037538081308564812500*x+175004960863242146997266807263215192187500
"(9, -3)",14933816338807673582598046824540844869000*x+33393028497070989041064999874347324876000
"(9, -1)",470898829226681511704416928786625170895*x+1052961792675928763725355346902884225173
"(9, 1)",8467239817766048933723869513299827364*x+18933323814550202355901634241896209722
"(9, 3)",500403093331107935346510258214474500*x+1118935340209268034212395470219241500
"(9, 5)",-2658463377973507163815392301125000*x-5944466205784152068021019648750000
"(9, 7)",224040405118413076275530492641125*x+501229781803583556678274506861375
"(9, 9)",7124277283998633297114571473219
"(9, 11)",-3346863087876879754776304934676*x+7478781398196698277237084520212
"(9, 13)",-55616868598684072943530026991500*x+124363095363866677991984168532000
"(9, 15)",509912651768710888586606985843750*x-1140199351942267556463723641718750
"(9, 17)",57822822412735511641007757643500*x-129295761565775005422482926239750
"(9, 19)",1395608653922423966367052720438410*x-3120675820157518498860595410815322
"(10, -22)",-764701635536927127729678567612902447427227584000*x-1709924839565837949567522337182061471774502544000
"(10, -20)",(1141025297364235812828049521678120290406206015625*x+2551410128953342893106225867997975637194555703125)/2
"(10, -18)",191390511430642658032893182589794272147927008000*x+427962193807367509761031635115975857377671968000
"(10, -16)",13234317457430555994199859095479176517383594483*x+29592833470626902464167547409976533702304895023
"(10, -14)",-4643914624355882686490468911225779747384000000*x-10384108781765154207087016435921271144384000000
"(10, -12)",2030826480195661573354537853175279219848847375*x+4541066060224129688504219000872312513381669875
"(10, -10)",-289292725020729492995675623390504924375000000*x-646878198542505403678569029333355673125000000
"(10, -8)",-15145251623896951668969570777523545012287625*x-33865812167372662286047006368828699203990125
"(10, -6)",265708358716160826860945104047533496000000*x+594141952279234357317480302383719036000000
"(10, -4)",(-560993118212857019647801096830052146392869*x-1254418747233523626422157323314462272379809)/2
"(10, -2)",1052052755269001569436134828784439552000*x+2352461476697451331987105755605577472000
"(10, 0)",1221684714648214665145239602620839843750*x+2731770069026443958873898964174511718750
"(10, 2)",27912526016819285806250931586252288000*x+62414305597858542326987785091017728000
"(10, 4)",(10397688383395478357337423113563599039*x+23249937757285813522111030072989078659)/2
"(10, 6)",112969455858228553180517154714000000*x+252607513805468219571721606014000000
"(10, 8)",1131200151787371449044352377331375*x+2521966354636126255339608421708875
"(10, 10)",-142764035199749346976198750000000
"(10, 12)",-224040405118413076275530492641125*x+501229781803583556678274506861375
"(10, 14)",512448877477926087809261524000000*x-1145870447189333195051228916000000
"(10, 16)",-1460386644383171686013280957643293*x+3265523810097402052068425122736927
"(10, 18)",-21119649550986451755610046687808000*x+47224972056978617118165256204032000
"(10, 20)",(-125910392469354865144826978053046875*x+281544196635155084626519854271640625)/2
"(10, 22)",84383653258895722464588607432344000*x-188687584876662495829506572969656000
"(11, -23)",9158239400610753649164378448830153260285261889250*x+20478445853982574166406140653852020519311344764750
"(11, -21)",-4698774248552552488148461916714652485015199681744*x-10506778630689000175539771059665732388653417526802
"(11, -19)",-3235281916751911291929105309871766296638939677895*x-7234310292233089260398898160934468358715628639453
"(11, -17)",-37739273847490636859414674638015890276645666000*x-84387581744469095107613017816186705559006724000
"(11, -15)",-24091451488376663881328449687007577247863562500*x-53870123204648705044563182529473025266888437500
"(11, -13)",10236018010263341433641985214489445380828681500*x+22888432089860971450572462957525573588307591750
"(11, -11)",3165379119244107429545287156624980825911766552*x+7078002885188236938180950443723398089802050376
"(11, -9)",-585041762469281957208895986242917097879020380*x-1308193150557599675549927218008314806367537088
"(11, -7)",-159556622479294190713984025118742823638769250*x-356779454123972841326478442661354514806000750
"(11, -5)",-17253451041864288542863694059750130189250000*x-38579889376073119051019266767963254950312500
"(11, -3)",-1084796607763049351764573505220150304786875*x-2425678956719354662702133891941915445135625
"(11, -1)",270061167387961786333662958609428977788296*x+603875128362432680911712052879853125748528
"(11, 1)",1633923861651824808862401735361829045740*x+3653564824845715478933141989614126596052
"(11, 3)",-478408002897356419263348022190888437500*x-1069752815993745206626614859311648236250
"(11, 5)",-4478021381054263203512011980160031250*x-10013168727198127312693485574633593750
"(11, 7)",388230455162796086534779548068273500*x+868030948547996222012696078460222000
"(11, 9)",-41031445207017384748286113478342694*x-92037814915579070549849307080547882
"(11, 11)",1562093536807522317011695773323184
"(11, 13)",-1131200151787371449044352377331375*x+2521966354636126255339608421708875
"(11, 15)",2658463377973507163815392301125000*x-5944466205784152068021019648750000
"(11, 17)",4164471016083007792251546511977000*x-9312040290736126345452489077321000
"(11, 19)",357008400101408763366872281469562796*x-798295051165192087562948335990515642
"(11, 21)",518502535506268164433829824166398935*x-1159406915898013950074812945761150843
"(11, 23)",-1010597679054887231958295085851411500*x+2259765108270243271934772257913724000
"(12, -26)",-377440212508271550552151874201646094341504471539526*x-843981972610461591031926506557463897983657215794742
"(12, -24)",274187942359575124083805006199931209140527822000000*x+613102877726804062760545898928106873668810678000000
"(12, -22)",-64610864477935186928768392044558080041790564732250*x-144474285057689538915089471741786243458307436674250
"(12, -20)",3796044641037535980301920292433881509113536512000*x+8488213862983718259238247502143065720940359680000
"(12, -18)",4534753478664612111999535333180299669923492392500*x+10140017039497714931160729088475776720923617548500
"(12, -16)",1023752193056882883757104000347657462882838000000*x+2289179495789678353574798949321349087324206000000
"(12, -14)",-372420249726071649450502881365564767443094297662*x-832756994584943640891061132442948790722930494158
"(12, -12)",-17575212440684184842680333691655104444491776000*x-39299369736369827787122558900281386519410688000
"(12, -10)",-4262986596123699961434446296407389188964316000*x-9532327816103034591192749745368304920716860000
"(12, -8)",2382631147198971569496965749286623048494960000*x+5327725210445208071606981645368772532167088000
"(12, -6)",111540410598788394463462343390497995379312500*x+249411940337128871630695336454909106830812500
"(12, -4)",-12267967980566714368139621906672104380628992*x-27432010350337992506130826990230056375943168
"(12, -2)",-2550096052128667070639076389664948186089250*x-5702188121713491088090041141103082348435250
"(12, 0)",2343158776010008574607393807060973500000000*x+5239462305234738951743006298004267500000000
"(12, 2)",112998418978646327796471302372159621606250*x+252672146184997090473865893208942552820250
"(12, 4)",-411075708116864770411867909046636937216*x-919193233302332272557899149200978051072
"(12, 6)",-362355322270300560997951514355446062500*x-810251077560784901324825700888864562500
"(12, 8)",15747375427249682261444607852523824000*x+35213377735160129195864459053080432000
"(12, 10)",-17259990674737873645257997555956000*x-40698267964243785004099201113300000
"(12, 12)",-8673250415630457050314564718592000
"(12, 14)",41031445207017384748286113478342694*x-92037814915579070549849307080547882
"(12, 16)",-112969455858228553180517154714000000*x+252607513805468219571721606014000000
"(12, 18)",-500403093331107935346510258214474500*x+1118935340209268034212395470219241500
"(12, 20)",-418887707124692096785291572246528000*x+936661388070041221876662306723840000
"(12, 22)",7129709852177118439901969963577491250*x-15942515889318013770659536296255930750
"(12, 24)",-30256219132570690909494388784874000000*x+67654962722557786206242347163262000000
"(12, 26)",41649948866526112816653924992817371838*x-93132116924942703403067806848682598898
"(13, -29)",(3016128079338728432528443992613633888712980904400501*x+6744267414247275720980145909427764121233594638551247)/2
"(13, -27)",-2018936270219576541306515239155144066559294910137500*x-4514478742450857408078428041186012290345347966787750
"(13, -25)",-979454825892334813529178960457559886759844656886500*x-2190127571585481756374093498232184016718637880257500
"(13, -23)",-155113570340593149125599124331428359256349608382000*x-346844487514261488174805807964181716878060801996000
"(13, -21)",76731830006260620410505145138890713829117114308187*x+171577587931956860839832467402674789019775076103593
"(13, -19)",47112971281608819823647208320689874587443882787224*x+105347806407672708662189699626049109723818953050993
"(13, -17)",3518062901907291590938981768758899769144308351250*x+7866627797784878538992662282919462498622786266750
"(13, -15)",-160676493105842763907704867714189333533952984000*x-359283560970940731680650079455091039316563040000
"(13, -13)",1035897305863365280434663272972557839967593802625*x+2316336793619376241042107493997365936849199227875
"(13, -11)",-371270323710415947444588391427584791244731443508*x-830185681844842003803926794137442500695443750342
"(13, -9)",73213173039668447747395653155763137112684264096*x+163709631765153556231869666927521493698693273952
"(13, -7)",-5396030366345654527437945251472535004079895000*x-12065890707801976980699522820212414775804890000
"(13, -5)",-2405084052690056380318052449161534221137205250*x-5377931433415652026702386972353131294504053750
"(13, -3)",-76805011249554275928513274780518628062936000*x-171741226166639386759790810470409678294538000
"(13, -1)",-25054370604647175934593338239773274928051698*x-56023275805462519745787228228969414958728702
"(13, 1)",2176368268283564995919906591322368507025516*x+4866507391943186713642214225728672213404992
"(13, 3)",77858187520200824514197774382250339815000*x+174096199862192062123308459888281770533000
"(13, 5)",-40154843971145632991658103620835014519000*x-89788961932272218745094466617897849267500
"(13, 7)",-364520508950038541294148274589743702500*x-815095300110193911903280412320102097500
"(13, 9)",-56199911732343814361032863920009594688*x-125630692749184064755908285129140483712
"(13, 11)",-6628360425102481225345353115182130189*x-15004683924673546613061199236485216943
"(13, 13)",511208428856985273131388635873335250
"(13, 15)",17259990674737873645257997555956000*x-40698267964243785004099201113300000
"(13, 17)",-388230455162796086534779548068273500*x+868030948547996222012696078460222000
"(13, 19)",(-10397688383395478357337423113563599039*x+23249937757285813522111030072989078659)/2
"(13, 21)",-8467239817766048933723869513299827364*x+18933323814550202355901634241896209722
"(13, 23)",17116544711166475311047219340851135000*x-38273757514082744498900483500503039000
"(13, 25)",108081338616229136650229700414116001000*x-241677220245061404372613591905008370000
"(13, 27)",222786522561046724192530666751608077375*x-498165808917291016042510069019900062875
"(13, 29)",-166412555043533781160598014894817228924*x+372109785386767009334821766198163801609
"(14, -30)",-59221455942222200274100440713399812312945744842000000*x-132423201213317697737669105395750828164329369550000000
"(14, -28)",3795087592483699964004243504346017258464105024518125*x+8486073837359573059679591795516383435169952054075625
"(14, -26)",1429492351142066281948618180099189599927778040000000*x+3196442070469659338873287461526863750720160224000000
"(14, -24)",4267379889055784401052954498560773735444155467451049*x+9542151517744244765024440333388658807367066652077197
"(14, -22)",252948924024776687498215752975066793669914114816000*x+565610988954830371436266766221956325564600186112000
"(14, -20)",-40580747546738377576885458249445630720143100593750*x-90741310092264836393050121462798271906012544218750
"(14, -18)",142708265578474757431214486953343950210155349632000*x+319105382784562906323327122240228700159047051808000
"(14, -16)",-60438805471221522766958368921017183357017120074275*x-135145277512537534370166951837407392837280639697887
"(14, -14)",-1924394198547734178378601540353178596435430000000*x-4303076243458960694444543932027488900591090000000
"(14, -12)",-2292135966802849101228778094298388244358253041000*x-5125371835443371886597844487041301279409455037000
"(14, -10)",496657096510713988401321923018152473651216000000*x+1110559029305630086355503939339364941957920000000
"(14, -8)",-60091994713971178076393676753950240409296333375*x-134369785083997585583558944294228038401672422875
"(14, -6)",32762556788081929488932570808150705031860000000*x+73259304094848365967155031741135993077292000000
"(14, -4)",7097957830159514921632095549833967270772205769*x+15871516209663582241143922692176957943780131077
"(14, -2)",1640530712280395171963665377765438473183936000*x+3668338191835109323842661200716993326368672000
"(14, 0)",32432107413363559136597264834441095598906250*x+72520396829871794591370739956394058182031250
"(14, 2)",-6710792074455860662315204869057782286288000*x-15005787260540543468097660218802690741232000
"(14, 4)",-133804867967204158671977331779594923036835*x-299196776992257631664679021427305675072807
"(14, 6)",-255571524454570630935276276511772664000000*x-571475285625565980575613522984942912000000
"(14, 8)",17724135987058067561067474527441944073625*x+39632343254512558735615573218610272224125
"(14, 10)",1635532641146418705526763308612536000000*x+3657407261996144371621482496781640000000
"(14, 12)",2861809888870097827319786523788163000*x+5268047599630993354840238413299447000
"(14, 14)",-949675734431192002537843558060000000
"(14, 16)",6628360425102481225345353115182130189*x-15004683924673546613061199236485216943
"(14, 18)",-15747375427249682261444607852523824000*x+35213377735160129195864459053080432000
"(14, 20)",4478021381054263203512011980160031250*x-10013168727198127312693485574633593750
"(14, 22)",-27912526016819285806250931586252288000*x+62414305597858542326987785091017728000
"(14, 24)",-470898829226681511704416928786625170895*x+1052961792675928763725355346902884225173
"(14, 26)",-157742289658266018198074795180388000000*x+352722482602344887446316897808836000000
"(14, 28)",-418782098283896595585191542759508714375*x+936425239522790809930271815737821443125
"(14, 30)",6534996881766351543034694915613288000000*x-14612697260378717989077320130749820000000
"(15, -33)",-540724586907783909413443924689808861434458433225987000*x-1209096933431297629006887976401779691028375521160673250
"(15, -31)",-281434213660826626202854244480701992463468947137696517*x-629306032939808278405850538410559167854544708751126687
"(15, -29)",-92404069760366388025232103573017147131204775313920808*x-206621781381811946022883396941269613632131679741458128
"(15, -27)",135333246879666543587934289591737765137938557413281500*x+302614339638695692927310840064582349834397320132186500
"(15, -25)",11071152567142156276740701242556149958083073203125000*x+24755849729401166037581053968321886623061610742187500
"(15, -23)",-4335429532052592766727356612077483597520103407599375*x-9694315145329700775128804412176016588754796199823125
"(15, -21)",-3283736689181688288471210759155552288463042621375000*x-7342658457220353279620193731687336609650248387000000
"(15, -19)",-509221688849037792486416318191847751502812371758368*x-1138654311883695148316474031418240693130957468606688
"(15, -17)",23642160761266472416248987775997453763611104848000*x+52865478597170009283058424379082754371380057978000
"(15, -15)",-204560421951271279283711310993853192153241044921875*x-457411008989082753230488709179390185938930947265625
"(15, -13)",34478686801430274648405353631194765287292191962000*x+77096687462922887348688050451722544065281791132000
"(15, -11)",-189540815238522275167401191603397304203527848962*x-423826147384063822809561255986305004353108329582
"(15, -9)",187883791308830434027482828768084508463187375000*x+420120929236929033909731297626565898713790187500
"(15, -7)",186159788812898301964570809615976028162428972125*x+416265942462645481510084584027270212755364313375
"(15, -5)",-142788641392474609579800221211174911533257187500*x-319285108568413457360345037136452459777341250000
"(15, -3)",743912089449893975814852781549320181117236000*x+1663438001293876802831333544357824593262796000
"(15, -1)",-1681551722410311096847173479347354483665080232*x-3760063958991295176067977831936028891568758242
"(15, 1)",34340968525967402651426826134154623352446547*x+76788740036414029660678128355677638702015817
"(15, 3)",19737095356674629607621150040526157999384000*x+44133486896287045037316498224498654168304000
"(15, 5)",-4784569210193282855472456690519984966093750*x-10698622067509904753823591229823281212656250
"(15, 7)",-820604231630004256890353934774353703391500*x-1834926752680055270109408232658100041660250
"(15, 9)",79881302083586267352703594390251502781250*x+178620114309495544707015579711801348093750
"(15, 11)",-2725063418928762927781954376527776008628*x-6093520584854049795158924372484015394368
"(15, 13)",168392881893818887252727955131781903000*x+393552933399403008387543303300524193000
"(15, 15)",-100949207339501005514858537559433593750
"(15, 17)",-2861809888870097827319786523788163000*x+5268047599630993354840238413299447000
"(15, 19)",56199911732343814361032863920009594688*x-125630692749184064755908285129140483712
"(15, 21)",362355322270300560997951514355446062500*x-810251077560784901324825700888864562500
"(15, 23)",478408002897356419263348022190888437500*x-1069752815993745206626614859311648236250
"(15, 25)",-1221684714648214665145239602620839843750*x+2731770069026443958873898964174511718750
"(15, 27)",-14933816338807673582598046824540844869000*x+33393028497070989041064999874347324876000
"(15, 29)",10196647450472251456882145449116828335028*x-22800396841855874343487011860569319582772
"(15, 31)",31055834062745855130904507416701184494952*x-69442956062253201225650137499571010407138
"(15, 33)",59668129280446256298682152525568158088875*x-133421993161323442197395269107721350567375
