numerator,1
denominator,3840
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(165233909319389542226569168408271166947042063717310029975071*x+369474253426109484101773322826768423805243327647996449019791)/2
"(1, 1)",(-165233909319389542226569168408271166947042063717310029975071*x+369474253426109484101773322826768423805243327647996449019791)/2
"(2, -4)",-748691457544611832743825761133898929838736437201923420749857031396588971*x-1674124993243149844364112113695497497016316253061996398090114758000901482
"(2, -2)",71961031937000584118483213923447552837866285683763074741986411560140*x+160909759142131157592198754150349162936915234059337686811821450284940
"(2, 0)",-11184563440463958223918161036194139827161826957008798488695867100
"(2, 2)",-71961031937000584118483213923447552837866285683763074741986411560140*x+160909759142131157592198754150349162936915234059337686811821450284940
"(2, 4)",748691457544611832743825761133898929838736437201923420749857031396588971*x-1674124993243149844364112113695497497016316253061996398090114758000901482
"(3, -5)",22664061234553314754319088739494389179066059896775763220564169816604295807550*x+50678381566679017305150860964950059051758876118093780188712444037096229190650
"(3, -3)",-365527483307030166791528582903226249268624782553002020177990416350208461270*x-817344300318758699465494101115114613988404505736704238484874324425084207670
"(3, -1)",81753171186622334112714664871447090649134197719894055116174921941298*x+194717833279433348901681681341411262505824376700127918776395439492886
"(3, 1)",-81753171186622334112714664871447090649134197719894055116174921941298*x+194717833279433348901681681341411262505824376700127918776395439492886
"(3, 3)",365527483307030166791528582903226249268624782553002020177990416350208461270*x-817344300318758699465494101115114613988404505736704238484874324425084207670
"(3, 5)",-22664061234553314754319088739494389179066059896775763220564169816604295807550*x+50678381566679017305150860964950059051758876118093780188712444037096229190650
"(4, -8)",-652125342906295603649636164130108480609672465990147034868352535710412937785372280*x-1458196596588837238168701509576250302238222354637482532940589026784304477748031760
"(4, -6)",-24138491829391062019525613876985227980310360716695464304602584819003224669527136*x-53975308604841670695068893592058678972832352668164681403731279388784704566862884
"(4, -4)",2591298875172766874029064880145781844227798385626658724301210553739274834523648*x+5794320434903770038875233280185441564047979001501799762188258727816262766827008
"(4, -2)",-16030644717465350577987253707495809328133118689269797930837120453716447598080*x-35845521418356732523737134558668599554526926997649224705033150025979104749340
"(4, 0)",-907753796602853755421271827702557156736783371183671874000731027610116708000
"(4, 2)",16030644717465350577987253707495809328133118689269797930837120453716447598080*x-35845521418356732523737134558668599554526926997649224705033150025979104749340
"(4, 4)",-2591298875172766874029064880145781844227798385626658724301210553739274834523648*x+5794320434903770038875233280185441564047979001501799762188258727816262766827008
"(4, 6)",24138491829391062019525613876985227980310360716695464304602584819003224669527136*x-53975308604841670695068893592058678972832352668164681403731279388784704566862884
"(4, 8)",652125342906295603649636164130108480609672465990147034868352535710412937785372280*x-1458196596588837238168701509576250302238222354637482532940589026784304477748031760
"(5, -11)",(13569585102942550695434097765152238633806137642072017875549203337711726956394206054355*x+30342514716648024899757369163812059820893495605360117835709686924433632591698862124301)/2
"(5, -9)",-765002169832689251149816042266368952215913105781925820950832571602311479957487430*x-1710596854680732084501252958979660011118402576568550265462760763972471224213410574
"(5, -7)",-182156546194903328097925870462466087126384465696148974672797364359281530702483794850*x-407314419838384497484279705850091719304915742237792447633945155001652466979988641190
"(5, -5)",(-4342198430970429929856829544098754564206025270539242877313907547276490896345658125*x-9709450863440666589600278221698740521844478307932916271918200798678597734422508125)/2
