numerator,1
denominator,73800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(2232105093556663949326092963167084807090524170585054208689337211763065067305258520421722314441843570777274621862160651631037647195*x+4991138722116228609742408219459843786144193835917883708126878854520477752520227816039064610277997908330939277664507512321048410463)/2
"(1, 1)",(2232105093556663949326092963167084807090524170585054208689337211763065067305258520421722314441843570777274621862160651631037647195*x-4991138722116228609742408219459843786144193835917883708126878854520477752520227816039064610277997908330939277664507512321048410463)/2
"(2, -4)",-58438069802656931758875757175548479048339753643591604115944563455196274990841472508941224387893037645616681079333650428013578462054244899966870480*x-130671496552618619788504373472660725996693076743727789148227872182977647800486887886815230426858711374111016744847973068230329617464858725245189169
"(2, -2)",632996230646902356118220219724786900011442425098805627465260797741897346998404922436703019845906766556669653503322799945064548880437861920900*x+1415422601227609400768561454508633918264675423555774551113266683955212368199259314536052549420503664629427416775927235068535363245172464731060
"(2, 0)",883405527249969355729798762248280981145096931765437144932584656116589088783877502091513106849869814485079595402970719630205922195732200*x
"(2, 2)",632996230646902356118220219724786900011442425098805627465260797741897346998404922436703019845906766556669653503322799945064548880437861920900*x-1415422601227609400768561454508633918264675423555774551113266683955212368199259314536052549420503664629427416775927235068535363245172464731060
"(2, 4)",-58438069802656931758875757175548479048339753643591604115944563455196274990841472508941224387893037645616681079333650428013578462054244899966870480*x+130671496552618619788504373472660725996693076743727789148227872182977647800486887886815230426858711374111016744847973068230329617464858725245189169
"(3, -5)",-23128173496180467733158815916464406027530449676691050140580498845021388890822283204660484730722427846939784159167766837640306857102918119104751330994700*x-51716168132868498521152942056022810998929330284865945842219395342307397908222000291434130022376421930848364372241423460886603640921343672696291534892500
"(3, -3)",-5446262118528329207531438973234324106084369096447105445871820825388921258811575270920939141400416840058673259907659334088122497966492488929664985800*x-12178212320311361464218846688889619000205975371355542043020308301873310239008837196279328508935875238293653324475431131031317431714151077090201351720
"(3, -1)",3567978360296707386025155301081204113499620615901303069003194127305999067811006831907776917574330191442603714468023424343700629308903462568244410*x+7978349242942506078993640861839614121537922004701625610404270089129779677737944249291510001449146926493038603993109974969054451388883583022017598
"(3, 1)",3567978360296707386025155301081204113499620615901303069003194127305999067811006831907776917574330191442603714468023424343700629308903462568244410*x-7978349242942506078993640861839614121537922004701625610404270089129779677737944249291510001449146926493038603993109974969054451388883583022017598
"(3, 3)",-5446262118528329207531438973234324106084369096447105445871820825388921258811575270920939141400416840058673259907659334088122497966492488929664985800*x+12178212320311361464218846688889619000205975371355542043020308301873310239008837196279328508935875238293653324475431131031317431714151077090201351720
"(3, 5)",-23128173496180467733158815916464406027530449676691050140580498845021388890822283204660484730722427846939784159167766837640306857102918119104751330994700*x+51716168132868498521152942056022810998929330284865945842219395342307397908222000291434130022376421930848364372241423460886603640921343672696291534892500
"(4, -8)",-33144566551228431941507369854668528830214390687074127604174264239189758888596605057823353796146650435838506315910713254159827788953935345311612501818763875200*x-74113503893312539530580677162396180684656316116198517705625597643658913558043986548898537432422619656198637069401927472262553716680677355729344970800845313560
"(4, -6)",1253814423648968771185282473760270518598415313746991919587784445718995752692861763029547350665771541900259569337173685290282579241935383190363666011525540280*x+2803614282448814088469411634076248364657009644290793771759459528798431597866568437510803944597842372259885299607417277869229002515631139116086613536149070348
"(4, -4)",-1010725196870372786539494980659453656497905146594623363412760119033520542950018924744430998676561771186931722263639755837137962014627096893323593278672960*x-2260050246774011333655223605063653343816676048271614724071893693933364564530678785845963258756568183681838961967569461549156511943448753071278792575968064
"(4, -2)",24225368761956023070398417477782908567495389948402890618560616840072360748924243247791000819668130449367448602245861686651838627108119700829711924920200*x+54169570721280704933272995165287963537391435005282989670635318686440818548056175041803891243082514716549798473789676049127144629198418671304414297203340
"(4, 0)",-7465246797446494025149706208687325540890138975412150868831812718972012116968422123656382978573521280348356361466506498896405784086603740200887872000*x
"(4, 2)",24225368761956023070398417477782908567495389948402890618560616840072360748924243247791000819668130449367448602245861686651838627108119700829711924920200*x-54169570721280704933272995165287963537391435005282989670635318686440818548056175041803891243082514716549798473789676049127144629198418671304414297203340
"(4, 4)",-1010725196870372786539494980659453656497905146594623363412760119033520542950018924744430998676561771186931722263639755837137962014627096893323593278672960*x+2260050246774011333655223605063653343816676048271614724071893693933364564530678785845963258756568183681838961967569461549156511943448753071278792575968064
"(4, 6)",1253814423648968771185282473760270518598415313746991919587784445718995752692861763029547350665771541900259569337173685290282579241935383190363666011525540280*x-2803614282448814088469411634076248364657009644290793771759459528798431597866568437510803944597842372259885299607417277869229002515631139116086613536149070348
"(4, 8)",-33144566551228431941507369854668528830214390687074127604174264239189758888596605057823353796146650435838506315910713254159827788953935345311612501818763875200*x+74113503893312539530580677162396180684656316116198517705625597643658913558043986548898537432422619656198637069401927472262553716680677355729344970800845313560
"(5, -11)",(6119797875320803612998631132030042818786262868819856231972092606242091651928004699040318153209451179599229096332891071249282285905748087099438295995173949254654725*x+13684284057776099483124230507922807893880601735278115565602576232131235880609680113316491593480334712035703211061793703250370822015242423997422462066526049652798463)/2
"(5, -9)",-186825583076763826331047097954251224085149037079627261773685767125530000491562391764447922075538993997512453323531363933362655150657818466338110650101108878780350*x-417754703695678226298246463280453487106099349556860956862843244205830138867101287374366017791962927036182440040791087310068596012889630578816617467267356483524598
"(5, -7)",-7147404675159132960405878538525966565362776398574147888065643390203372404202130682008525324217143391210840045559439722476245325118595330967399955022749282398750*x-15982082716355623804560083460231066981225515950441041085516196295476528186314202748949077632577345191042886813063882910805939443440765089497378032180245527530410
"(5, -5)",(901216260323045119263570148037528757872574365792438328167236150930076934958928299761943360906017506715371139993900198384401058111619429476010124562185395996875*x+2015180820510475544429285111781539177365581917823672345961753011120450966138162443469831956588562216162090450958225882852446979626536299097256787983957602639375)/2
"(5, -3)",234615978177539289912864098152810270216353255519039131819072578604655256292670224179711448676456919828322175519086174153591365161539622504239896199640575625*x+524617274536750397178317673029270795441446554559565703780382306882827000924017638289801134509794592854872324988060453672948182935272263511351255051024797515
"(5, -1)",3646505665242330557919212844553532002173661784075104496546727759390619096620247424573347336660552997631306304324745945572492182856937927244835213284528300*x+8168727690137104703422255438289074252455108466797863158309154613319644895688705004626815538147663339943462795968497921978293463975794900660200946391530268
"(5, 1)",3646505665242330557919212844553532002173661784075104496546727759390619096620247424573347336660552997631306304324745945572492182856937927244835213284528300*x-8168727690137104703422255438289074252455108466797863158309154613319644895688705004626815538147663339943462795968497921978293463975794900660200946391530268
"(5, 3)",234615978177539289912864098152810270216353255519039131819072578604655256292670224179711448676456919828322175519086174153591365161539622504239896199640575625*x-524617274536750397178317673029270795441446554559565703780382306882827000924017638289801134509794592854872324988060453672948182935272263511351255051024797515
"(5, 5)",(901216260323045119263570148037528757872574365792438328167236150930076934958928299761943360906017506715371139993900198384401058111619429476010124562185395996875*x-2015180820510475544429285111781539177365581917823672345961753011120450966138162443469831956588562216162090450958225882852446979626536299097256787983957602639375)/2
"(5, 7)",-7147404675159132960405878538525966565362776398574147888065643390203372404202130682008525324217143391210840045559439722476245325118595330967399955022749282398750*x+15982082716355623804560083460231066981225515950441041085516196295476528186314202748949077632577345191042886813063882910805939443440765089497378032180245527530410
"(5, 9)",-186825583076763826331047097954251224085149037079627261773685767125530000491562391764447922075538993997512453323531363933362655150657818466338110650101108878780350*x+417754703695678226298246463280453487106099349556860956862843244205830138867101287374366017791962927036182440040791087310068596012889630578816617467267356483524598
