numerator,1
denominator,8856000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(1311377882636031940808738114038577331901013307981526567935*x+2932330089763908635035456054654792228937664288534662860979)/2
"(1, 1)",(-1311377882636031940808738114038577331901013307981526567935*x+2932330089763908635035456054654792228937664288534662860979)/2
"(2, -4)",34332788570019654723985050377043863498798910867625135409539879075651197840*x+76770449099691746165190215980335180663680015073412097600387150703093131677
"(2, -2)",-550998167020999192048431442845355588437132195743217004229238501064500*x-1232069356936737033560024641736911583819448583309514146067061054619300
"(2, 0)",2504742712735618851744765153539427897605289334727499068745318390
"(2, 2)",550998167020999192048431442845355588437132195743217004229238501064500*x-1232069356936737033560024641736911583819448583309514146067061054619300
"(2, 4)",-34332788570019654723985050377043863498798910867625135409539879075651197840*x+76770449099691746165190215980335180663680015073412097600387150703093131677
"(3, -5)",29326439843467008595290304667083772138194453707773509020372064168682436975613575*x+65575913028050523042040674078087715363093856141461164920622014642758366282617765
"(3, -3)",18086779610413546463300366467935586437357645423262064412018451347415213528875*x+40443268702941854608870034609054718143070396350508135875326419359860398248175
"(3, -1)",-2349915946907355114507822055176056348863994423578330941233590884777921270*x-5254486697601615130386348790181750727865608523942469331330453764926974786
"(3, 1)",2349915946907355114507822055176056348863994423578330941233590884777921270*x-5254486697601615130386348790181750727865608523942469331330453764926974786
"(3, 3)",-18086779610413546463300366467935586437357645423262064412018451347415213528875*x+40443268702941854608870034609054718143070396350508135875326419359860398248175
"(3, 5)",-29326439843467008595290304667083772138194453707773509020372064168682436975613575*x+65575913028050523042040674078087715363093856141461164920622014642758366282617765
"(4, -8)",-28851033437858840342587247226280609518933744403235349935868475686936907878007526256000*x-64512871988171821579413440755459786796240364898221057432531641024279429741142808031800
"(4, -6)",996394600383827953571668344701404652562736485702656800857653665834116715310348305440*x+2228006058871977350488623650225677179829149114727553891060404901739810352054626740964
"(4, -4)",2409019218618853259942380317360724116728126955412361853523975844414941272909610080*x+5386730731935183132688584091818468247931428203724479386813060547761649982963714272
"(4, -2)",456174524949746411744333226365450715194103162362049449055684335663625687300000*x+1020036837962317220675667899238462121491491218503106160197030460449564679889500
"(4, 0)",4027758802804080710960491008522279454502657584096485107435021580118664886000
"(4, 2)",-456174524949746411744333226365450715194103162362049449055684335663625687300000*x+1020036837962317220675667899238462121491491218503106160197030460449564679889500
"(4, 4)",-2409019218618853259942380317360724116728126955412361853523975844414941272909610080*x+5386730731935183132688584091818468247931428203724479386813060547761649982963714272
"(4, 6)",-996394600383827953571668344701404652562736485702656800857653665834116715310348305440*x+2228006058871977350488623650225677179829149114727553891060404901739810352054626740964
"(4, 8)",28851033437858840342587247226280609518933744403235349935868475686936907878007526256000*x-64512871988171821579413440755459786796240364898221057432531641024279429741142808031800
"(5, -11)",(3595425503514694355950438711328450154877203279910599918367588647597944165816265563295283425*x+8039615833895265619146824869119183683503636557567420559566418029205269931320091522480864979)/2
"(5, -9)",-123043884002974473073425112947863947280068943482521588091407332655757936006972616079095850*x-275134488846249857418786857195896622288639619494080667356615846933420173392990565719058786
"(5, -7)",-4793743713634434989210160668973037820932823010028746893850565918819689158093644083146250*x-10719136810398882079161919776608496245766139442852220004521275448366848519004734633266750
"(5, -5)",(425101410289659918249625539602271849259360263354287791454049407837049616133853987929625*x+950555650738708178517704391339069420831659063985642957249354572400539299579368409710725)/2
"(5, -3)",264551728243055040783583320910496584919991322088600495317758992833987051898774851875*x+591555647527472596077172994131482719057452950023108237984072279757415337103013239225
"(5, -1)",4160249537326775706096770851588517904903944155023718478098540966744314693033246000*x+9313052086893670486036335178168755069544226326974334179378006719714520299477980784
"(5, 1)",-4160249537326775706096770851588517904903944155023718478098540966744314693033246000*x+9313052086893670486036335178168755069544226326974334179378006719714520299477980784
"(5, 3)",-264551728243055040783583320910496584919991322088600495317758992833987051898774851875*x+591555647527472596077172994131482719057452950023108237984072279757415337103013239225
"(5, 5)",(-425101410289659918249625539602271849259360263354287791454049407837049616133853987929625*x+950555650738708178517704391339069420831659063985642957249354572400539299579368409710725)/2
