numerator,1
denominator,4428000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-13477312354366961308106444012014308161380313946894659632490691001358076882232813194349815*x-30136186578362261288939663272849378637593169304148635816517839868756628450487227412759371)/2
"(1, 1)",(13477312354366961308106444012014308161380313946894659632490691001358076882232813194349815*x-30136186578362261288939663272849378637593169304148635816517839868756628450487227412759371)/2
"(2, -4)",-352845447282123458140342715813431470894216067884717697167939117674813227198878007493537148259036140038160*x-788986405674146468284611894173610806399734306729297056082108288843896893878706750504781224188251489450373
"(2, -2)",2904278078841458498026127779524734919977635981835470815746276018944768537940920447935161450818331100*x+6494163209851995114774299593285887712075576021898584475425149658861305997479271519035928345824125740
"(2, 0)",-25909828173423864815022378502960406632803856792646231052224736880367778757687044633352223088030
"(2, 2)",-2904278078841458498026127779524734919977635981835470815746276018944768537940920447935161450818331100*x+6494163209851995114774299593285887712075576021898584475425149658861305997479271519035928345824125740
"(2, 4)",352845447282123458140342715813431470894216067884717697167939117674813227198878007493537148259036140038160*x-788986405674146468284611894173610806399734306729297056082108288843896893878706750504781224188251489450373
"(3, -5)",-303361703946270656711471023580336248505071168928077114190028808571504487784408622793224567061820767464682655275*x-678337391794027397964756717599215573955524089240355933686686216028065173730566470103796441443765757246213389905
"(3, -3)",-255296663658354570192851203052535859606838909288460591641565309231562375038037468145134095868108218242985675*x-570860694368980986748557056847758778898879756474099610022362152001115995328007462577249101760266710536801295
"(3, -1)",13079691228186689619903072047316940741604531983920624298671848930696877484295879553339669420856169445330*x+29246085843878964480640904433245895909655325953993248585353781024562894064997060285144002881147046052054
"(3, 1)",-13079691228186689619903072047316940741604531983920624298671848930696877484295879553339669420856169445330*x+29246085843878964480640904433245895909655325953993248585353781024562894064997060285144002881147046052054
"(3, 3)",255296663658354570192851203052535859606838909288460591641565309231562375038037468145134095868108218242985675*x-570860694368980986748557056847758778898879756474099610022362152001115995328007462577249101760266710536801295
"(3, 5)",303361703946270656711471023580336248505071168928077114190028808571504487784408622793224567061820767464682655275*x-678337391794027397964756717599215573955524089240355933686686216028065173730566470103796441443765757246213389905
"(4, -8)",152072055735717106705014406401737237534863133820308797660926469013718468923403804872860200085616422851429782948380800*x+340043454103200244002647689537577633466263821650493828111462164882178693268248906241521260434406407288658315726643240
"(4, -6)",-11624849047018571122791916019167720659112338380770010392779068904521007068008270082088436111914740989308247526640960*x-25993952697307173987983821744647573046986962719912969596833104151040039287317330826418999275245921548975311212457196
"(4, -4)",-72088639840655326061915112792856465185651918137862316588001347238126291680049398805467063430703006836510314638720*x-161195099089204922879073926619685267302427663546037840094347805571684117214023285747885977569376538474893133131648
"(4, -2)",-54220476303234877119134534675013480404022838746527678473719552294858979239072091849239241766706329445811675200*x-121240666700505782527043120875060803142518879236752809997811329713461749613994224828640953825435642070437049140
"(4, 0)",-241872858405382552374830768439498880840070825569857325674311047900431515632887527162717164923069712887987600
"(4, 2)",54220476303234877119134534675013480404022838746527678473719552294858979239072091849239241766706329445811675200*x-121240666700505782527043120875060803142518879236752809997811329713461749613994224828640953825435642070437049140
"(4, 4)",72088639840655326061915112792856465185651918137862316588001347238126291680049398805467063430703006836510314638720*x-161195099089204922879073926619685267302427663546037840094347805571684117214023285747885977569376538474893133131648
"(4, 6)",11624849047018571122791916019167720659112338380770010392779068904521007068008270082088436111914740989308247526640960*x-25993952697307173987983821744647573046986962719912969596833104151040039287317330826418999275245921548975311212457196
"(4, 8)",-152072055735717106705014406401737237534863133820308797660926469013718468923403804872860200085616422851429782948380800*x+340043454103200244002647689537577633466263821650493828111462164882178693268248906241521260434406407288658315726643240
