numerator,1
denominator,83520
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-540977788437820326829407604012455206782049674952508525463537404025593718795102148309784687547991072818249392039595241456310632011736370289132134324743661809254328142522347700789015841952218204233880538699188502207265948048408098270411885424656899482727613*x-1209663109264466013150353064365569144021245048743457547993307784392602536368628684344092607949351096271530768858162874249912337091036192980648001050911232022883035766715980181086121730302252026244857276254538982999189476515129612264952301409642227425467854
"(1, 1)",540977788437820326829407604012455206782049674952508525463537404025593718795102148309784687547991072818249392039595241456310632011736370289132134324743661809254328142522347700789015841952218204233880538699188502207265948048408098270411885424656899482727613*x-1209663109264466013150353064365569144021245048743457547993307784392602536368628684344092607949351096271530768858162874249912337091036192980648001050911232022883035766715980181086121730302252026244857276254538982999189476515129612264952301409642227425467854
"(2, -4)",361218864128809573160546538673228870376873058304585736060633991376229036485180695354023750035792790681407305062503454752825078328961302743971325400840169870971030298594264398210992140795324015539260117246665313449447006847531478509191270820566287240378229262673112689254194955021*x+807709934947278556115541084207727866652822330712623967791810932306402443540718796998029490127397553002491914073509580167558127784238039671852079857775048822026958081565889485140391578921290887463201372691256953968801069292977904590659935782237189556903534271862892885681936414026
"(2, -2)",11860145516169368205912860464084903646131524604083127496287841847384096373141190253992226352735891470951703660963747858571383942636282061319306438597848635193580661219075748392455462654878174614292739002074817514518574344824598909317209444093522813555374687397012479638390*x+26520091597194038480458520773503635819346059122132844518279535817558892298022399100423052718108621742541907023769587322052013981675233323702119156482579240425313488403030961093969943608847732844039404561999283393158172106260769453075721530707374179784689847228598268015620
"(2, 0)",359456372230646428982670941302983140156134817063459471770643361191965696160504737094968222374850311666310532408042325025997440566176525083591519768267033688808035948713053457552665654906944768448301126929389886098347930546600733482481973578608210861625479075540740
"(2, 2)",-11860145516169368205912860464084903646131524604083127496287841847384096373141190253992226352735891470951703660963747858571383942636282061319306438597848635193580661219075748392455462654878174614292739002074817514518574344824598909317209444093522813555374687397012479638390*x+26520091597194038480458520773503635819346059122132844518279535817558892298022399100423052718108621742541907023769587322052013981675233323702119156482579240425313488403030961093969943608847732844039404561999283393158172106260769453075721530707374179784689847228598268015620
"(2, 4)",-361218864128809573160546538673228870376873058304585736060633991376229036485180695354023750035792790681407305062503454752825078328961302743971325400840169870971030298594264398210992140795324015539260117246665313449447006847531478509191270820566287240378229262673112689254194955021*x+807709934947278556115541084207727866652822330712623967791810932306402443540718796998029490127397553002491914073509580167558127784238039671852079857775048822026958081565889485140391578921290887463201372691256953968801069292977904590659935782237189556903534271862892885681936414026
"(3, -5)",-53668836177027493640516230793386826813852470589699745028286875156931864139552262798021269311167415519987817692274542244910182659332950502827569110015622534687197016829032895639768364421600270301365372216688498472844318555217177379633188342691346709667134593288877788885897332232468904240*x-120007165965133412917679741251161308473145723638969571409141318197149514013434805737539607020106751905579226469445597642313859344190261313182344602264267373914542618069937862962997076905891172122064432323649204577911090117649995280793686486636700754236876880767197191067534874743574810660
"(3, -3)",-319433334143740779545253284517848030171441510341060601769138950936713455711733150866172999558351743314006817410907069084101265295732722239925002106309704150738814765580589773243909740736888247300889284449669787746397547094621258716495283981675379692981123030893669926699696951129820*x-714274649424808961224825686162455080698554071063385032879562065586819841811021696371096859793840962996717388673656922310166755730152645348449142108778629288580367232600632163264941027721626779379352111881011646239476846556886753091642549889692761357125168950029166445760174549211560
"(3, -1)",1726455091947788202395661412556543898243627726747114662750696417403717022036805811954147382698761204847098756641867211173525009021929802790390624651070681922867540513152751916848640143586256209973734196486071699091737475470654763954060716101720885157166367071493678316859226272*x+3860471112164592252094437876493050674583502212463018879663287378973602830285168120298292637984862581591762637656315766242846177868811928528282579939692208239807821920608840293750094239169039741793382939331241261277680875270028719376411805186046963113144145399237810911551815812
"(3, 1)",-1726455091947788202395661412556543898243627726747114662750696417403717022036805811954147382698761204847098756641867211173525009021929802790390624651070681922867540513152751916848640143586256209973734196486071699091737475470654763954060716101720885157166367071493678316859226272*x+3860471112164592252094437876493050674583502212463018879663287378973602830285168120298292637984862581591762637656315766242846177868811928528282579939692208239807821920608840293750094239169039741793382939331241261277680875270028719376411805186046963113144145399237810911551815812
"(3, 3)",319433334143740779545253284517848030171441510341060601769138950936713455711733150866172999558351743314006817410907069084101265295732722239925002106309704150738814765580589773243909740736888247300889284449669787746397547094621258716495283981675379692981123030893669926699696951129820*x-714274649424808961224825686162455080698554071063385032879562065586819841811021696371096859793840962996717388673656922310166755730152645348449142108778629288580367232600632163264941027721626779379352111881011646239476846556886753091642549889692761357125168950029166445760174549211560
