numerator,1
denominator,4176
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",43343591864301953101612909804869452300222256078212980612748525776549293018838834770473398092285635256323394658126402803335612641549459449292956552477788413997957590450585153648076482659416967295972128732462450690658113788434667671292039636954859999406822595880025417404122275991240069643975581001152824242859383*x+96919217797586007408214767255175632120066147061361823405613960692774179938427872404004974251998164673230329619202551322377561315145001673150438448230091598980251778746296664454411807710156728055159907528766376000882848660616760241249963655596209089928693676984921646550120181227919269551692210148674385072737514
"(1, 1)",43343591864301953101612909804869452300222256078212980612748525776549293018838834770473398092285635256323394658126402803335612641549459449292956552477788413997957590450585153648076482659416967295972128732462450690658113788434667671292039636954859999406822595880025417404122275991240069643975581001152824242859383*x-96919217797586007408214767255175632120066147061361823405613960692774179938427872404004974251998164673230329619202551322377561315145001673150438448230091598980251778746296664454411807710156728055159907528766376000882848660616760241249963655596209089928693676984921646550120181227919269551692210148674385072737514
"(2, -4)",28941156836951014473918708219730005798434924381547870131405467358692991217802210505668856945140358056592079908927759608755677378937085161679248264023230542734837576514229285216621516017044799548329948512258094442793941001782356106719260408481642392730168187600725441520149100287749111994681323569775999261860139626271684714011355819111*x+64714394034905265772063153562458881411392671898837453767859351871221780572999089952953461153846070643497571293228531660197352178741466163163324206403339335870138301767122873728585589560594971070898280947510024364237368103424003919184371264860188710364121934021840518446547887892670357261580080650932704584844839873274031094801177129566
"(2, -2)",25837958091809052036387456679213200744998253566657369308401120967263392603688561219727450097247337061777832318778404975796444356482956229124678902319610919996763751512452635637638852019579695522462536047654116779880069776675630169821728783994020713326113883484813472693503425943602638257968931280167851753200693633095488383960000*x+57775430693075792487830655902906305653240322155035149488383219405876377967778095250600694546755297837152572296381265798612212624332003182304548417871696466145866705383365070293497797895237533311411112508520350215213563945307759520838195210555306129547286726335487703861588326732163097786391720567965118027998134832726609265680000
"(2, 0)",-8313554956196159994229176779085787223294069915195062223349469740669859895750073413351030301334559103254169471344112780382666711729725994570964157044750553673193993920332179174149019278716835620824565941072262395039688855911300292715940118557565163176846775872863171136028447626128904243414644736158907318129885550220590*x
"(2, 2)",25837958091809052036387456679213200744998253566657369308401120967263392603688561219727450097247337061777832318778404975796444356482956229124678902319610919996763751512452635637638852019579695522462536047654116779880069776675630169821728783994020713326113883484813472693503425943602638257968931280167851753200693633095488383960000*x-57775430693075792487830655902906305653240322155035149488383219405876377967778095250600694546755297837152572296381265798612212624332003182304548417871696466145866705383365070293497797895237533311411112508520350215213563945307759520838195210555306129547286726335487703861588326732163097786391720567965118027998134832726609265680000
"(2, 4)",28941156836951014473918708219730005798434924381547870131405467358692991217802210505668856945140358056592079908927759608755677378937085161679248264023230542734837576514229285216621516017044799548329948512258094442793941001782356106719260408481642392730168187600725441520149100287749111994681323569775999261860139626271684714011355819111*x-64714394034905265772063153562458881411392671898837453767859351871221780572999089952953461153846070643497571293228531660197352178741466163163324206403339335870138301767122873728585589560594971070898280947510024364237368103424003919184371264860188710364121934021840518446547887892670357261580080650932704584844839873274031094801177129566
"(3, -5)",-2775541752667334046873223786491089666683501331683614388481778424997923111114931646753470120075202483856584982708793422437337672145060508555420866032170541842690760862830616501095357147343130199578819849481458741208058721808552721779704778091060902021226842308400935208178057448375595810167553003498611564248334491568579518667641875373181089310*x-6206300033353067166111625361800358646236156544288985750077460092181987684959642244569141829633713636951916235427607375353888137913267775961608868127993052785743005179762992211353910218882932050813032305439840573681988371322178091969165562248816363493477625241347779447990456254202639049987856771242542618112950288146697095006592707287908464200
"(3, -3)",-57272966832523870293276911978792676748950820149210161468988251620468677210244183429966199202519156177000881967249166129566835272154780820519579603799722373007220795568167372792988587607459472920123321564579493179778970088346180294738477909123154729016672890709050609304956596356556535376811415207743373371170954997630479398330847699312150*x-128066247110614187156577495678170146093352069169915734814803845858530104961006151532281534032412715990726743130725399441708695986709471336081112962787541200404938570774166198696394405627773030717986342514704669057207976735514128924236242834120864698146910854719492850410156498185763312380931674151022225678198313101833495975309822094069700
"(3, -1)",-646784931709697422805697915233870139232829855983431944077384075895299530472404602516358593681660625223858823154050060370925940757938180522829612423753287556104727125825171361714350475943729437731935125427526658802481276632768308808415043806753455745361744957332948593297410291035299196823178594207839784394051898224099532492646639872*x-1446254846872858582683773965321499399367285398908417175559489327123149439819969739384311820990705421728827724342831136122526606541503446100610602135403125068251236007238701149314473743305792933481005651036317839195115045881640578930636030511037901042360293989688929956566176321525706387225802759265171437268823195696693312864081386052
"(3, 1)",-646784931709697422805697915233870139232829855983431944077384075895299530472404602516358593681660625223858823154050060370925940757938180522829612423753287556104727125825171361714350475943729437731935125427526658802481276632768308808415043806753455745361744957332948593297410291035299196823178594207839784394051898224099532492646639872*x+1446254846872858582683773965321499399367285398908417175559489327123149439819969739384311820990705421728827724342831136122526606541503446100610602135403125068251236007238701149314473743305792933481005651036317839195115045881640578930636030511037901042360293989688929956566176321525706387225802759265171437268823195696693312864081386052
"(3, 3)",-57272966832523870293276911978792676748950820149210161468988251620468677210244183429966199202519156177000881967249166129566835272154780820519579603799722373007220795568167372792988587607459472920123321564579493179778970088346180294738477909123154729016672890709050609304956596356556535376811415207743373371170954997630479398330847699312150*x+128066247110614187156577495678170146093352069169915734814803845858530104961006151532281534032412715990726743130725399441708695986709471336081112962787541200404938570774166198696394405627773030717986342514704669057207976735514128924236242834120864698146910854719492850410156498185763312380931674151022225678198313101833495975309822094069700
"(3, 5)",-2775541752667334046873223786491089666683501331683614388481778424997923111114931646753470120075202483856584982708793422437337672145060508555420866032170541842690760862830616501095357147343130199578819849481458741208058721808552721779704778091060902021226842308400935208178057448375595810167553003498611564248334491568579518667641875373181089310*x+6206300033353067166111625361800358646236156544288985750077460092181987684959642244569141829633713636951916235427607375353888137913267775961608868127993052785743005179762992211353910218882932050813032305439840573681988371322178091969165562248816363493477625241347779447990456254202639049987856771242542618112950288146697095006592707287908464200
