numerator,1
denominator,464
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-61118100789931625159277255123119586241451301237627068123178050613017247735153989300899317611813466494627239102515229247877125855720751559180849910768243276869*x-136664228021970708077132189621393623853381412513944453892095582006223535621391394603943496303017073659009149537732160899752422484768227033892042630291387810302
"(1, 1)",-61118100789931625159277255123119586241451301237627068123178050613017247735153989300899317611813466494627239102515229247877125855720751559180849910768243276869*x+136664228021970708077132189621393623853381412513944453892095582006223535621391394603943496303017073659009149537732160899752422484768227033892042630291387810302
"(2, -4)",-40809459125486294496051553128780113835654369711174846575137101856834412961184443193778756771154685644799239436372328665352052380345571590600690333864780855427080856990622158103799573*x-91252724729586474861961607980041735603213271326522922761738472119414364900271579068184374787276036665448908749998228769366126307139718680740097076419366528992003990929323132655058138
"(2, -2)",26371958393142172205590189580615936817674840987419212005698212389476648324690481782681776220557953436061822327338195153307465503064996161442671638848720100651075662592301014930*x+58969491666862020756163392374554674776374437912364073600440208261781067226615562986803983414508220410338534984895167069055401209916724291414763914298204847144056565503143408940
"(2, 0)",15521554140755694885798504844956578143572438534434690463511026637258661947618021043950431760179375135770513181799323103836386865829570557775330472028723016582966959330*x
"(2, 2)",26371958393142172205590189580615936817674840987419212005698212389476648324690481782681776220557953436061822327338195153307465503064996161442671638848720100651075662592301014930*x-58969491666862020756163392374554674776374437912364073600440208261781067226615562986803983414508220410338534984895167069055401209916724291414763914298204847144056565503143408940
"(2, 4)",-40809459125486294496051553128780113835654369711174846575137101856834412961184443193778756771154685644799239436372328665352052380345571590600690333864780855427080856990622158103799573*x+91252724729586474861961607980041735603213271326522922761738472119414364900271579068184374787276036665448908749998228769366126307139718680740097076419366528992003990929323132655058138
"(3, -5)",5181985541798285223465615419535103663321777887911194005203774638581735528394298778032746316364249125879600433853878559626521685818192311387410069645431461163521786704521452624735116895481970*x+11587271929882043562435843900827072086021167552751424822754757256685742615251240166197512321756338224041282738494776256827522655777620708617244167757289541180201089342606789588355480516225400
"(3, -3)",102803810422061627895872405967105528621135109526815589948677391072077329683724642947356084012984039218170142110201469778041889539986256207754311969398115545246553101076247755499494389490*x+229876308449731145658997913883866165986951743549851936670423826518040925512404757679246650137018277250911834758185646197632668354645628798896649743442409645148558078933562162851222189420
"(3, -1)",213660019130074838265973975465661258140848021833248066154405615428012232884739916213593978057997910298702044210188832693616509604182086548518557841870290086479987002153754612289976*x+477758380505591362761793913244118670722390847579769286347263952167560128704865203423707705734784370143249893103790103097265019576843446533760080681964011970207818667296573328421276
"(3, 1)",213660019130074838265973975465661258140848021833248066154405615428012232884739916213593978057997910298702044210188832693616509604182086548518557841870290086479987002153754612289976*x-477758380505591362761793913244118670722390847579769286347263952167560128704865203423707705734784370143249893103790103097265019576843446533760080681964011970207818667296573328421276
"(3, 3)",102803810422061627895872405967105528621135109526815589948677391072077329683724642947356084012984039218170142110201469778041889539986256207754311969398115545246553101076247755499494389490*x-229876308449731145658997913883866165986951743549851936670423826518040925512404757679246650137018277250911834758185646197632668354645628798896649743442409645148558078933562162851222189420
"(3, 5)",5181985541798285223465615419535103663321777887911194005203774638581735528394298778032746316364249125879600433853878559626521685818192311387410069645431461163521786704521452624735116895481970*x-11587271929882043562435843900827072086021167552751424822754757256685742615251240166197512321756338224041282738494776256827522655777620708617244167757289541180201089342606789588355480516225400
"(4, -8)",17608946354583946227638000104197217718844131690188994859766529173940357273727348681703743853353050790050531412709883711427269404737560121051493949623476785122739535691687842710821166702625346909669810*x+39374801060996819270554220255306950595862399819401880148806480210278896622818286929074102705678258119562124544790976123754942545908600519889618839077897848203090394296562035726580868951818883086497860
"(4, -6)",-8011264509465331325644355822547264494568905994499836073555676423502074284469841093862742351311731656528137601555227059793685624823083278378737337826561948991309011438611678349140791975623099160792*x-17913732028895988226007568501889099994872822523674330795699272620180476365516930377885584418105292293355803619880591209816234623892813144681065789562833570289140701993417620151254940192086670170204
"(4, -4)",-10299202046038662928130800885196590625558464045991204016177117200922679919921244496671023271891862433607443108076339699701259784306202102962715802995078359448956277032060018050496878110801959056*x-23029715888947368941336670981332171554203730721989810635001168860735973000024941320809473198146577542401651243402277367756475817757756943356205737971576554320700113524122032196172593462378090848
"(4, -2)",176763047390965205909827567226280713948525786874576429827389476070429698469013450195943062366544609094549208846527279432181483640419229772488710948694584780506572780585146081157858824914840*x+395254189849278130631752356550702611871669189920375333812045657006764821931644211109723034766743217000282865743802516139511166600211608211403419606480912284793495957239728418292453785226260
