numerator,(-55*x+123)/2
"(7, -9)",2299784285335680*x+5142473995125912
"(7, -7)",-2579431001680500*x-5767783113439900
"(7, -5)",-382586694811200*x-855490478040000
"(7, -3)",62293758788250*x+139290399757230
"(7, -1)",-96586390121760*x-215988571018192
"(7, 1)",50179783102680*x+112233961829192
"(7, 3)",9067416098400*x+20256942469020
"(7, 5)",2075765788800*x+4754661120000
"(7, 7)",762581227400
"(7, 9)",153623018340*x-336395147412
"(7, 11)",129812501280*x-290043855928
"(7, 13)",337063793550*x-753697099510
"(7, 15)",-24558573600*x+54914640000
"(8, -16)",8677432041284160*x+19403327914446144
"(8, -14)",11549497375660860*x+25825461237930572
"(8, -12)",-5823011928690000*x-13020650505371280
"(8, -10)",-31782695781988800*x-71068268284200000
"(8, -8)",777164654745600*x+1737793012910080
"(8, -6)",7118132481888120*x+15916626202969368
"(8, -4)",-5552182962282000*x-12415043787928400
"(8, -2)",2598898421872500*x+5811306701201060
"(8, 0)",-473159487398400*x-1057876902720000
"(8, 2)",23297020068300*x+51325384438940
"(8, 4)",-50222552094000*x-110659597871600
"(8, 6)",6895216908360*x+13313774014632
"(8, 8)",-229760430080
"(8, 10)",-2075765788800*x+4754661120000
"(8, 12)",-388228460400*x+853406051280
"(8, 14)",763510754820*x-1707223586572
"(8, 16)",573638662080*x-1282695054144
"(9, -19)",-7329885617878560*x-16390122508874508
"(9, -17)",-159008874242023575*x-355554651830880165
"(9, -15)",277616746789272000*x+620769917512800000
"(9, -13)",-137100509561708550*x-306566059128622770
"(9, -11)",-97185813690873600*x-217314085722307632
"(9, -9)",(-262925595333884835*x-587919509329737753)/2
"(9, -7)",-30780640711299600*x-68827597293813570
"(9, -5)",30484949954184000*x+68166475905000000
"(9, -3)",14344509315470400*x+32075321268051360
"(9, -1)",1295355818049975*x+2896134751199973
"(9, 1)",1247933887077240*x+2790082069206402
"(9, 3)",-77981623354800*x-178613013321360
"(9, 5)",-185770191816000*x-424407330600000
"(9, 7)",-28173590124075*x-53898095548305
"(9, 9)",38865572111439
"(9, 11)",-6895216908360*x+13313774014632
"(9, 13)",-9067416098400*x+20256942469020
"(9, 15)",18353612772000*x-41034500100000
"(9, 17)",-10511593151400*x+23504638415790
"(9, 19)",-484556465250*x+1083501195258
"(10, -22)",-11486224968926400*x-25683979835374840
"(10, -20)",(-485363158144528125*x-1085305015385145625)/2
"(10, -18)",-752113927439701200*x-1681777868579508720
"(10, -16)",-759166165384362120*x-1697547152019169192
"(10, -14)",754164362563656000*x+1686362780791621600
"(10, -12)",395401257095582925*x+884144088653023305
"(10, -10)",146136034004812500*x+326770108853037500
"(10, -8)",110805953900914800*x+247769619627424880
"(10, -6)",240620292754776000*x+538043457171123600
"(10, -4)",(-87845419394051715*x-196428244967837479)/2
"(10, -2)",-4538262853528800*x-10148108568728480
"(10, 0)",-6555368209500000*x-14656311037500000
"(10, 2)",826141059004800*x+1848649272028480
"(10, 4)",(-290983199873685*x-624687660857521)/2
"(10, 6)",-409630577301000*x-987098644248600
"(10, 8)",93939804433200*x+177297193475120
"(10, 10)",-43203557725000
"(10, 12)",28173590124075*x-53898095548305
"(10, 14)",50222552094000*x-110659597871600
"(10, 16)",-50179783102680*x+112233961829192
"(10, 18)",-49719991780800*x+111177167658720
"(10, 20)",(-32085883396875*x+71746217020625)/2
"(10, 22)",-759319430100*x+1697889862340
"(11, -23)",-352653233187193950*x-788556601891650490
"(11, -21)",364123574142356160*x+814205063992490088
"(11, -19)",1461112503154966200*x+3267146879830361192
"(11, -17)",-349815124151301600*x-782210397109046440
"(11, -15)",2840630641554816000*x+6351843214081200000
"(11, -13)",-1310221467760101600*x-2929744265325565120
"(11, -11)",422249199170978520*x+944177921043516936
"(11, -9)",39192667959376800*x+87637356627522972
"(11, -7)",221800756959693450*x+495961860819956030
"(11, -5)",286400921651064000*x+640409255402400000
"(11, -3)",62550799339545000*x+139868031211942200
"(11, -1)",-20615029418084640*x-46082210220183352
"(11, 1)",-48698933912986500*x-108888032999691148
"(11, 3)",-644769745884000*x-1460241470017200
"(11, 5)",9064509204564000*x+20184187567500000
"(11, 7)",-968958859862400*x-2232230921959780
"(11, 9)",385318149974010*x+850010690131278
"(11, 11)",-124833466125936
"(11, 13)",-93939804433200*x+177297193475120
"(11, 15)",185770191816000*x-424407330600000
"(11, 17)",-23297020068300*x+51325384438940
"(11, 19)",96586390121760*x-215988571018192
"(11, 21)",24071113093500*x-53824600224588
"(11, 23)",-23312833658400*x+52129080801740
"(12, -26)",257412742931075490*x+575592391468563258
"(12, -24)",7642344003901992000*x+17088800700162772800
"(12, -22)",-942308621773759350*x-2107066134070087230
"(12, -20)",7157010406388198400*x+16003561784348160000
"(12, -18)",1193972525803530000*x+2669803731244161360
"(12, -16)",6437102035587003000*x+14393797734377448600
"(12, -14)",-5789514986697472470*x-12945749066243365278
"(12, -12)",-4998598079635353600*x-11177205195956244480
"(12, -10)",-1025753832534499200*x-2293655284306320000
"(12, -8)",37694213571960000*x+84287259848614080
"(12, -6)",-2587845364179966000*x-5786593327625929200
"(12, -4)",378364478130017280*x+846048854751985152
"(12, -2)",19670225637006450*x+43989143770088010
"(12, 0)",-441103221218880000*x-986206388904000000
"(12, 2)",-17527196824409250*x-39197819189078010
"(12, 4)",-520862204079360*x-1276542722449152
"(12, 6)",-16481280467322000*x-36088194959470800
"(12, 8)",-1472086417665600*x-3302829219094080
"(12, 10)",-113208557299200*x+50111133600000
"(12, 12)",1477782137364480
"(12, 14)",-385318149974010*x+850010690131278
"(12, 16)",409630577301000*x-987098644248600
"(12, 18)",77981623354800*x-178613013321360
"(12, 20)",473159487398400*x-1057876902720000
"(12, 22)",-62293758788250*x+139290399757230
"(12, 24)",505212137496000*x-1129688692372800
"(12, 26)",17016774248430*x-38050663977258
"(13, -29)",(23416728348467685*x+52361396397820127)/2
"(13, -27)",-1220944197633237000*x-2730114222641855790
"(13, -25)",5787391008174811200*x+12940999706649960000
"(13, -23)",-39313513130645239200*x-87907687794452873560
"(13, -21)",-18876200553999359505*x-42208467595636443027
"(13, -19)",2156928722547590640*x+4823039245379778823
"(13, -17)",14879241430098218250*x+33270995295665636030
"(13, -15)",686752013730499200*x+1535624166339120000
"(13, -13)",-1393884136944575925*x-3116819710208514415
"(13, -11)",6546796470802897320*x+14639082337048680578
"(13, -9)",-315924018571038240*x-706429786809307488
"(13, -7)",3077012284943256000*x+6880411085518690400
"(13, -5)",544962377545423200*x+1218570818238180000
"(13, -3)",-255901694974041600*x-572254017498436080
"(13, -1)",488636604260339370*x+1092724800758068958
"(13, 1)",-338682241091425440*x-757460980664968708
"(13, 3)",136744252296399000*x+305845100942731080
"(13, 5)",7149874164523200*x+15826492495440000
"(13, 7)",-8079598653522000*x-18976217797740400
"(13, 9)",7439420434849920*x+16728449512951488
"(13, 11)",-898149448175265*x-3943813694627203
"(13, 13)",412086958446290
"(13, 15)",113208557299200*x+50111133600000
"(13, 17)",968958859862400*x-2232230921959780
"(13, 19)",(290983199873685*x-624687660857521)/2
"(13, 21)",-1247933887077240*x+2790082069206402
"(13, 23)",-2598898421872500*x+5811306701201060
"(13, 25)",382586694811200*x-855490478040000
"(13, 27)",-80712910839825*x+180479555505165
"(13, 29)",774004377960*x-1730726404001
"(14, -30)",-13481645771004444000*x-30145876392538500000
"(14, -28)",39019052762420923500*x+87249254394424139900
"(14, -26)",83987821447887720000*x+187802478039590778400
"(14, -24)",-19593599525754894585*x-43812620463471197973
"(14, -22)",-12501574062419138400*x-27954369429406088480
"(14, -20)",-136832429815788564000*x-305966614588974900000
"(14, -18)",22305945453599491200*x+49877610337387534080
"(14, -16)",20133103173350130975*x+45018987421577019203
"(14, -14)",-53129418096501120000*x-118800991507135616000
"(14, -12)",-26052574115553816600*x-58255325957477188920
"(14, -10)",7828656425691552000*x+17505401688878400000
"(14, -8)",-14107180955295794025*x-31544636836360196485
"(14, -6)",3694981649967630000*x+8262137921858893200
"(14, -4)",-1896127320353145660*x-4239915521218955788
"(14, -2)",-2571256976729918400*x-5749812624139969280
"(14, 0)",-1940158176844140000*x-4337752021399500000
"(14, 2)",1039057656708271200*x+2324163737912709280
"(14, 4)",155263032100753500*x+347739266996127788
"(14, 6)",312188842463256000*x+696983097803656800
"(14, 8)",70943608626502425*x+162805370229666485
"(14, 10)",21663086865552000*x+46125676594800000
"(14, 12)",-4271824700332200*x-1849925204851080
"(14, 14)",15707145039616000
"(14, 16)",898149448175265*x-3943813694627203
"(14, 18)",1472086417665600*x-3302829219094080
"(14, 20)",-9064509204564000*x+20184187567500000
"(14, 22)",-826141059004800*x+1848649272028480
"(14, 24)",-1295355818049975*x+2896134751199973
"(14, 26)",5552182962282000*x-12415043787928400
"(14, 28)",2579431001680500*x-5767783113439900
"(14, 30)",-891230635944000*x+1992852285600000
"(15, -33)",-5711316384616603200*x-12770891677011058920
"(15, -31)",-34788836730649813020*x-77790203787874523412
"(15, -29)",-107675983158304682880*x-240770817886091644368
"(15, -27)",-216989470396744095600*x-485203206208799601360
"(15, -25)",99156499536897000000*x+221720673375300000000
"(15, -23)",9815982745326813000*x+21949204685738242200
"(15, -21)",246724484264999928000*x+551692718479540720800
"(15, -19)",-112852036936545778080*x-252344825995607851488
"(15, -17)",38567318126371372800*x+86239144531259476080
"(15, -15)",101554339951034437500*x+227082409525395112500
"(15, -13)",-38657293375717288800*x-86440328666937819480
"(15, -11)",-18862181889084352170*x-42177131809042241502
"(15, -9)",93051174757732488000*x+208068782522827546800
"(15, -7)",37062143925790559400*x+82873452339290541240
"(15, -5)",-1213777117297800000*x-2714164801319332500
"(15, -3)",-4390905454072394400*x-9818228896979862240
"(15, -1)",4643607569963503680*x+10382479633316459928
"(15, 1)",3188495726034377220*x+7128320418711322572
"(15, 3)",-454157842171017600*x-1014229692182237760
"(15, 5)",259213780731881250*x+579978479728863750
"(15, 7)",73045066640277600*x+152376708827183760
"(15, 9)",-96603354504063000*x-243521255446921800
"(15, 11)",35625995884242720*x+85238551887525252
"(15, 13)",-26731320539447700*x-48344434449193020
"(15, 15)",-30023456009175000
"(15, 17)",4271824700332200*x-1849925204851080
"(15, 19)",-7439420434849920*x+16728449512951488
"(15, 21)",16481280467322000*x-36088194959470800
"(15, 23)",644769745884000*x-1460241470017200
"(15, 25)",6555368209500000*x-14656311037500000
"(15, 27)",-14344509315470400*x+32075321268051360
"(15, 29)",-7118132481888120*x+15916626202969368
"(15, 31)",-2299784285335680*x+5142473995125912
"(15, 33)",-377557771506300*x+844244842521420
