numerator,72*x-161
"(8, -12)",4203653904570520800*x+9399655884495289320
"(8, -10)",-3664491328959595200*x-8194051714511520000
"(8, -8)",-17008891371866782080*x-38033037336479720920
"(8, -6)",2892821417179231104*x+6468545360690677008
"(8, -4)",-1435770177823778400*x-3210480265509613400
"(8, -2)",-100729051648120800*x-225237708515478440
"(8, 0)",62701021842782400*x+140201042629824000
"(8, 2)",16267732621760160*x+36380100754672040
"(8, 4)",12687012381031200*x+28430951476141400
"(8, 6)",-554264136091008*x-1364148917196048
"(8, 8)",733647833500120
"(8, 10)",-35359295083200*x+78995432736000
"(8, 12)",40701581197920*x-90305522502120
"(8, 14)",147914901962784*x-330746806190152
"(8, 16)",228003715791936*x-509831807728164
"(9, -19)",614973475764421488*x+1375122496168565892
"(9, -17)",20122446003406202160*x+44995157137185232410
"(9, -15)",22614237344392848000*x+50566971961376640000
"(9, -13)",-27412123348593506160*x-61295371215049987020
"(9, -11)",60360035575367122560*x+134969142672029971728
"(9, -9)",6541692037523136144*x+14627668086492274881
"(9, -7)",18901557025593374880*x+42265166333371321230
"(9, -5)",2387692427640696000*x+5339042402680800000
"(9, -3)",5435582767478455680*x+12154331943583457760
"(9, -1)",122364879891966000*x+273612820367872998
"(9, 1)",78111070641820368*x+174656385794630682
"(9, 3)",14468811736199040*x+32118792548689440
"(9, 5)",4077569654136000*x+9014734127520000
"(9, 7)",1490905435757760*x+2518481352205170
"(9, 9)",-282164080293441
"(9, 11)",554264136091008*x-1364148917196048
"(9, 13)",-264717053768880*x+590447143036620
"(9, 15)",218113611408000*x-487707454080000
"(9, 17)",194078497983120*x-433972678979610
"(9, 19)",5931342719280*x-13262885518212
"(10, -22)",-26016807150038184480*x-58175349344987950790
"(10, -20)",347937771438602100000*x+778012508876499090625
"(10, -18)",1697008582262239198560*x+3794626548338910675480
"(10, -16)",-529897502781182070864*x-1184886837326114257232
"(10, -14)",-1316850587867900656800*x-2944567430683783021400
"(10, -12)",-135678500364642697440*x-303386349892707757170
"(10, -10)",-350313689555329500000*x-783325223440210343750
"(10, -8)",150530917425790970160*x+336597363582042937280
"(10, -6)",6923666177657431200*x+15481792061814896100
"(10, -4)",-25966875824019820224*x-58063680055751829937
"(10, -2)",-12441409282959341760*x-27819697072892047280
"(10, 0)",1895688906457500000*x+4238807492700000000
"(10, 2)",-3241699966012040640*x-7248124850273776720
"(10, 4)",-451180461074972976*x-1007750146944602063
"(10, 6)",-88845177660343200*x-198962496604016100
"(10, 8)",12984346226165040*x+22541001349414720
"(10, 10)",15110148790343750
"(10, 12)",-1490905435757760*x+2518481352205170
"(10, 14)",-12687012381031200*x+28430951476141400
"(10, 16)",-5110626795993936*x+11428463554609232
"(10, 18)",16367437192220640*x-36598700430483480
"(10, 20)",3355816549050000*x-7503833925090625
"(10, 22)",-250928870512320*x+561094011982790
"(11, -23)",900229490619966333360*x+2012974336376254018660
"(11, -21)",-3585119311434158228448*x-8016570487814016841272
"(11, -19)",1813954768839303315120*x+4056126171234601631312
"(11, -17)",-1686771782740985029920*x-3771736368737390972840
"(11, -15)",-420382884452488056000*x-940004706212209440000
"(11, -13)",-1195712067995452707120*x-2673693465492059936320
"(11, -11)",157036386761701058304*x+351144035805441018096
"(11, -9)",225728728526793541680*x+504744779572084813932
"(11, -7)",202683619719363057840*x+453214343205873737780
"(11, -5)",-23454418802585364000*x-52445677117394880000
"(11, -3)",108928192776256422000*x+243570842838326890800
"(11, -1)",31320039769053027552*x+70033455949122596168
"(11, 1)",6538943019731764320*x+14620170162445882552
"(11, 3)",21350138536594800*x+43041940092277200
"(11, 5)",53144855042796000*x+119847172579200000
"(11, 7)",196986523544791920*x+431732865224559820
"(11, 9)",45958289668033392*x+93029458512496788
"(11, 11)",-6773481140515056
"(11, 13)",-12984346226165040*x+22541001349414720
"(11, 15)",-4077569654136000*x+9014734127520000
"(11, 17)",-16267732621760160*x+36380100754672040
"(11, 19)",17495318938798512*x-39120942880134992
"(11, 21)",-34578030272922720*x+77318825226689592
"(11, 23)",8682601519102320*x-19414887218261860
"(12, -26)",-1381619834401826611152*x-3089395868784486793092
"(12, -24)",-11319312008613949401600*x-25310751109790475925200
"(12, -22)",-3553204713473646051120*x-7945207277299735363380
"(12, -20)",-6500904645681522014400*x-14536464702988041792000
"(12, -18)",-1494719755665110409600*x-3342294980976801975840
"(12, -16)",9218569376357361093600*x+20613347780835782384100
"(12, -14)",-4539318660834244607664*x-10150225097064776787348
"(12, -12)",9068125228907567316480*x+20276944444090631351520
"(12, -10)",-640856535857148124800*x-1432998779756106816000
"(12, -8)",4498116422207518900800*x+10058093977970204588880
"(12, -6)",468021148752596860800*x+1046527287198849880800
"(12, -4)",-1405815312775574378304*x-3143498530997280720528
"(12, -2)",137582721826788561840*x+307642942166601446460
"(12, 0)",-30022673196589920000*x-67131443172499200000
"(12, 2)",31911032057899618800*x+71349302544502559940
"(12, 4)",-1686957595120936512*x-3711514552100107632
"(12, 6)",-4253934761775734400*x-9532274548566616800
"(12, 8)",2658398764147778880*x+5750342214888607920
"(12, 10)",34495164484387200*x+104775722821440000
"(12, 12)",-391137216567786720
"(12, 14)",-45958289668033392*x+93029458512496788
"(12, 16)",88845177660343200*x-198962496604016100
"(12, 18)",-14468811736199040*x+32118792548689440
"(12, 20)",-62701021842782400*x+140201042629824000
"(12, 22)",-34270220271510000*x+76630530727152180
"(12, 24)",-109173357078508800*x+244119047804821200
"(12, 26)",-13325551537685904*x+29796839075942532
"(13, -29)",25840354427429161536*x+57780789062419261441
"(13, -27)",-8842998393018346330800*x-19773545531710424085990
"(13, -25)",-169116074715968107200*x-378155039152838112000
"(13, -23)",10443805800713082545760*x+23353059714201080944040
"(13, -21)",-8098589661405327428976*x-18108997004779266244122
"(13, -19)",46753325689351328277408*x+104543614415565982925903
"(13, -17)",-20221273114451752791600*x-45216141275418684995020
"(13, -15)",-4217384179927381795200*x-9430357713816435264000
"(13, -13)",15432181153070399958240*x+34507406105776509844510
"(13, -11)",7083434689259484981744*x+15839041486497111360698
"(13, -9)",-6442364734867893794688*x-14405565345939361585728
"(13, -7)",-2082047254213676011200*x-4655599761452112754400
"(13, -5)",655483265644724668800*x+1465705550242954944000
"(13, -3)",-233373006948430581120*x-521834557710978100080
"(13, -1)",-713631782876423241456*x-1595727277072765128332
"(13, 1)",-44064441670525071408*x-98500305765131720308
"(13, 3)",-77667242273483587200*x-173659167257277183120
"(13, 5)",-9502544495866435200*x-21276608543644608000
"(13, 7)",13163814604001390400*x+29524989654082546400
"(13, 9)",-3240028323206902656*x-6967043804714507712
"(13, 11)",-97048068847831728*x-522537250966180538
"(13, 13)",-665639283690062110
"(13, 15)",-34495164484387200*x+104775722821440000
"(13, 17)",-196986523544791920*x+431732865224559820
"(13, 19)",451180461074972976*x-1007750146944602063
"(13, 21)",-78111070641820368*x+174656385794630682
"(13, 23)",100729051648120800*x-225237708515478440
"(13, 25)",-1631103856747200*x+3647257577568000
"(13, 27)",-85289620125410640*x+190713388375471590
"(13, 29)",249227005939632*x-557288527109761
"(14, -30)",7154552960821109844000*x+15998066769018391200000
"(14, -28)",-36212932932354412819200*x-80974579701385260477400
"(14, -26)",148863536264137373100000*x+332868986457616260397400
"(14, -24)",-12686957365888176991632*x-28368899097767602809318
"(14, -22)",336093494466777438294720*x+751527900423158609930320
"(14, -20)",-5533619279349760236000*x-12373548870239219520000
"(14, -18)",-271129984242162490935360*x-606265075502050850950320
"(14, -16)",17145572563540374204240*x+38338665768178419180218
"(14, -14)",40804686211117125024000*x+91242052185581559626000
"(14, -12)",-64297041592147628267520*x-143772555756509720971920
"(14, -10)",-1155993630822063792000*x-2584880534217516480000
"(14, -8)",4901894809622357033520*x+10960970078886341248090
"(14, -6)",1045452589411536900000*x+2337702130770833158200
"(14, -4)",-5280596560881479427552*x-11807769449973165773128
"(14, -2)",-2074944666129551707680*x-4639741838784203814880
"(14, 0)",-96049039914329040000*x-214768039559990400000
"(14, 2)",568353550891166339040*x+1270966674276012928480
"(14, 4)",-79384478899719523680*x-177281322208397099192
"(14, 6)",21487892488493191200*x+48003294595693753800
"(14, 8)",-1483268324521008240*x-3528123189316595290
"(14, 10)",4489852293031248000*x+10089476637071040000
"(14, 12)",-519603826003511040*x+1611467376134386320
"(14, 14)",-1760036499789386000
"(14, 16)",97048068847831728*x-522537250966180538
"(14, 18)",-2658398764147778880*x+5750342214888607920
"(14, 20)",-53144855042796000*x+119847172579200000
"(14, 22)",3241699966012040640*x-7248124850273776720
"(14, 24)",-122364879891966000*x+273612820367872998
"(14, 26)",1435770177823778400*x-3210480265509613400
"(14, 28)",-349269236052105600*x+780989754407229400
"(14, 30)",69004773842004000*x-154299365082720000
