numerator,72*x-161
"(9, -9)",-58460035466313936*x-130720613294046789
"(9, -7)",-13197486709723680*x-29510477180428230
"(9, -5)",-20150016946164000*x-45056809888276200
"(9, -3)",-303570496444320*x-678804049702440
"(9, -1)",1182186704275920*x+2643476780667702
"(9, 1)",624746632034448*x+1397026929692982
"(9, 3)",5017868624160*x+11207201382360
"(9, 5)",-51943707496800*x-117018795604200
"(9, 7)",5567737210560*x+11880589114170
"(9, 9)",-2521568127429
"(9, 11)",-559821622752*x+1304916916392
"(9, 13)",505084643280*x-1114955192820
"(9, 15)",609623431200*x-1363185728100
"(9, 17)",475134372720*x-1062432660210
"(9, 19)",3649604016240*x-8160762671268
"(10, -22)",-1310934051242464320*x-2931337652597342860
"(10, -20)",5555630515415551200*x+12422767490341365775
"(10, -18)",-1162050969908888640*x-2598424962035837520
"(10, -16)",1673913676783171824*x+3742984769753773502
"(10, -14)",574258091736772800*x+1284080129753352400
"(10, -12)",564076642755558240*x+1261313717715802170
"(10, -10)",-281848503222216000*x-630232412678696500
"(10, -8)",-110238549592857840*x-246500890272996370
"(10, -6)",2499206800507200*x+5588395792704600
"(10, -4)",-16228362737611584*x-36287726039786027
"(10, -2)",1405632159509760*x+3143105881578880
"(10, 0)",4666285682604000*x+10434333262489500
"(10, 2)",389977379285760*x+872076559338880
"(10, 4)",-87825877123824*x-197084612608427
"(10, 6)",-11687030308800*x-26025195455400
"(10, 8)",9354195441360*x+16161675995630
"(10, 10)",-12157026536500
"(10, 12)",-5567737210560*x+11880589114170
"(10, 14)",-5524316683200*x+12416838792400
"(10, 16)",-16144925657616*x+36100094279102
"(10, 18)",11207838922560*x-25061481725520
"(10, 20)",-53583365631600*x+119816048037775
"(10, 22)",12643795946880*x-28272387230860
"(11, -23)",-11319434878693490640*x-25311025855640730940
"(11, -21)",2285773276021337088*x+5111144426336099802
"(11, -19)",-2540737161757342800*x-5681261006649290818
"(11, -17)",-4503214572845546880*x-10069493902150746160
"(11, -15)",-5405777497629381600*x-12087685955946388200
"(11, -13)",859623142158229680*x+1922175780851906030
"(11, -11)",-335423468100720384*x-750029676061484016
"(11, -9)",-360498630793316400*x-806099441273018508
"(11, -7)",346384244696308560*x+774538727933613020
"(11, -5)",42430601588860800*x+94877705696375700
"(11, -3)",39654529422051600*x+88670066218293750
"(11, -1)",-2089137041141472*x-4671345731173768
"(11, 1)",2473918282412640*x+5531759340127352
"(11, 3)",-3644563654695600*x-8147781655178250
"(11, 5)",-88103358504000*x-195174931272300
"(11, 7)",239111552196720*x+549610344294620
"(11, 9)",72482654402928*x+146526684614772
"(11, 11)",-14467885960176
"(11, 13)",-9354195441360*x+16161675995630
"(11, 15)",51943707496800*x-117018795604200
"(11, 17)",43423096832640*x-97141037350960
"(11, 19)",24505249770288*x-54794707919938
"(11, 21)",-22045998169440*x+49296354594522
"(11, 23)",109174542155280*x-244121697671740
"(12, -26)",22905659439331854192*x+51218611575805746012
"(12, -24)",1801361608551993600*x+4027967008780624200
"(12, -22)",34730545863616963920*x+77659861446721671180
"(12, -20)",-17498330138217035520*x-39127455681786652320
"(12, -18)",519959084193712800*x+1162663857775551960
"(12, -16)",-1209235469676494400*x-2703932710999487400
"(12, -14)",7154647943011064496*x+15998279155501809012
"(12, -12)",130275460514142720*x+291304785563909280
"(12, -10)",-1418816344895832960*x-3172569796902287040
"(12, -8)",-115961950371254400*x-259298825167185720
"(12, -6)",40246133323888800*x+89993096414461800
"(12, -4)",-84040177531209984*x-187919489917758528
"(12, -2)",68949545755401360*x+154175780147387940
"(12, 0)",3206619248112000*x+7170356929806000
"(12, 2)",-2114568719902800*x-4725345387453660
"(12, 4)",1389142143067392*x+3102591341495232
"(12, 6)",149629163090400*x+336316924477800
"(12, 8)",-493479834382080*x-1108456264862520
"(12, 10)",-35637746256000*x-140886505717440
"(12, 12)",5619196882080
"(12, 14)",-72482654402928*x+146526684614772
"(12, 16)",11687030308800*x-26025195455400
"(12, 18)",-5017868624160*x+11207201382360
"(12, 20)",168767591005440*x-377383085442720
"(12, 22)",-334971801939600*x+749019698035980
"(12, 24)",-17373908764800*x+38849241040200
"(12, 26)",-220922237625264*x+493997141071452
"(13, -29)",25840354427429161536*x+57780789062419261441
"(13, -27)",23835732310895677200*x+53298317740650885390
"(13, -25)",-69839827676156976480*x-156166602220758167640
"(13, -23)",-105864243014884717440*x-236719643767839526960
"(13, -21)",64776162489299913456*x+144843902647647092022
"(13, -19)",-9122190954689931552*x-20397839078427142187
"(13, -17)",25137948199556631600*x+56210160989221177820
"(13, -15)",-5113809152210424960*x-11434824888893327040
"(13, -13)",979622953132955040*x+2190503515931915210
"(13, -11)",5549320195055438256*x+12408657192074641862
"(13, -9)",210772773390275712*x+471302216088543552
"(13, -7)",-1496048927022266400*x-3345267154710103000
"(13, -5)",1799385660613265760*x+4023548830377040860
"(13, -3)",165758591237258880*x+370646358010519920
"(13, -1)",89614783198510416*x+200385034258152452
"(13, 1)",6658447027971312*x+14892605553841412
"(13, 3)",-25964214843772800*x-58050599686196880
"(13, 5)",4051609005034080*x+9137286408324060
"(13, 7)",-1289037715509600*x-2946905328535000
"(13, 9)",-767528489476224*x-1707154574255808
"(13, 11)",109189522299312*x+483515106132422
"(13, 13)",42254268164810
"(13, 15)",35637746256000*x-140886505717440
"(13, 17)",-239111552196720*x+549610344294620
"(13, 19)",87825877123824*x-197084612608427
"(13, 21)",-624746632034448*x+1397026929692982
"(13, 23)",1021047043766400*x-2283132471488560
"(13, 25)",673596459133920*x-1506207455063640
"(13, 27)",-229892674843440*x+514055648478990
"(13, 29)",-249227005939632*x+557288527109761
"(14, -30)",-241955161758176328000*x-541028189198239801800
"(14, -28)",-270909920740320792000*x-605772998554437442750
"(14, -26)",154059989178503016000*x+344488608416014728400
"(14, -24)",122572106619367971888*x+274079562546258985782
"(14, -22)",40435040271265678080*x+90415498719492177280
"(14, -20)",-9092301814822867200*x-20331004929870984300
"(14, -18)",-51280938138774072960*x-114667663628308612920
"(14, -16)",16870308246092705040*x+37723156041947135942
"(14, -14)",13743814578172560000*x+30732103672664065000
"(14, -12)",-10033884063475534080*x-22436446825783336080
"(14, -10)",3543117375044419200*x+7922651213634746400
"(14, -8)",-2469773754042875280*x-5522582334412372810
"(14, -6)",-1761951678202296000*x-3939843611669254800
"(14, -4)",-724831327999814112*x-1620773098027435198
"(14, -2)",128897613791714880*x+288220163658873880
"(14, 0)",-482249073271140000*x-1078362511064632500
"(14, 2)",-84922308959060160*x-189886495908076520
"(14, 4)",-22629829694250240*x-50633101816236478
"(14, 6)",2656745223652800*x+5864664314233200
"(14, 8)",-7657679753836560*x-17229621716385610
"(14, 10)",-2102769775209600*x-4549110185541600
"(14, 12)",525674298562560*x+742649984830320
"(14, 14)",592814638465000
"(14, 16)",-109189522299312*x+483515106132422
"(14, 18)",493479834382080*x-1108456264862520
"(14, 20)",88103358504000*x-195174931272300
"(14, 22)",-389977379285760*x+872076559338880
"(14, 24)",-1182186704275920*x+2643476780667702
"(14, 26)",-1485889389230400*x+3322549920264400
"(14, 28)",2612892505356000*x-5842605260962750
"(14, 30)",2333627454916800*x-5218149623353800
