numerator,1
denominator,1693440
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",2389661403140549208067943874633720310220838874142932782388742349083877255398496*x+5343445340629797461642252283643771859765963016388757526132940619022589230094187
"(1, 1)",2389661403140549208067943874633720310220838874142932782388742349083877255398496*x-5343445340629797461642252283643771859765963016388757526132940619022589230094187
"(2, -4)",-276153042930937822029565265744684430671991044970626762453922146462527581139858001421116378179783968*x-617496976186994731907358954737599897534586912232061778505746540131855291991155147804063337584592747
"(2, -2)",115741878369609914112875209012141879524021668990355000513004982606812653517447645931286818880*x+258806707877960297186174575303581860185015571433206095664161191884197512696308305154099058610
"(2, 0)",-10347763234513996878457233844080479416385066711072620643668994726942330075485425637920*x
"(2, 2)",115741878369609914112875209012141879524021668990355000513004982606812653517447645931286818880*x-258806707877960297186174575303581860185015571433206095664161191884197512696308305154099058610
"(2, 4)",-276153042930937822029565265744684430671991044970626762453922146462527581139858001421116378179783968*x+617496976186994731907358954737599897534586912232061778505746540131855291991155147804063337584592747
"(3, -5)",597901924721310509845493039998753060228321557319369635255550287653756072586641158871287966758492683442720*x+1336949347554812301977974593034585779091524989890539607826550457489830947961777667577098461421117635225600
"(3, -3)",209188201074758882116857775294154348394918478634818120370492692506556250700023811278220867288331299840*x+467759037694055426813453969433217005103129174414385624084209236158389139927384248466439460244271312480
"(3, -1)",-3777512208657138404570052575066511627320048505614368825487702007885963424032194676235605101124384*x-8446779452988090654560868867472875867311017712048800515625546989233202585563833367277493315948956
"(3, 1)",-3777512208657138404570052575066511627320048505614368825487702007885963424032194676235605101124384*x+8446779452988090654560868867472875867311017712048800515625546989233202585563833367277493315948956
"(3, 3)",209188201074758882116857775294154348394918478634818120370492692506556250700023811278220867288331299840*x-467759037694055426813453969433217005103129174414385624084209236158389139927384248466439460244271312480
"(3, 5)",597901924721310509845493039998753060228321557319369635255550287653756072586641158871287966758492683442720*x-1336949347554812301977974593034585779091524989890539607826550457489830947961777667577098461421117635225600
"(4, -8)",-13375314119525234050694279265286773182867514826521298911913949549742073051097098934036622746720424024387156431040*x-29908111591671170487362323221447563451052432963356627321875014517257719675568045209174592738496412139225045055410
"(4, -6)",-138726406869921158775190983281922532735564742535868583178896919994887745380053717122965843096871438431298479072*x-310201676035437536425390500112943282486632732933450777177918007263479470865789406303331172422313952179752536476
