numerator,1
denominator,84672000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-5232340715963673522884981057894563887815712*x-11699869522334693037949212770085299130500089
"(1, 1)",5232340715963673522884981057894563887815712*x-11699869522334693037949212770085299130500089
"(2, -4)",-604657550423609589182891184033823092470790713623923207398937696*x-1352055385855697800679719028926942561836849221805106765599036409
"(2, -2)",4898755894333993977782548329664704894373902177295269331200*x+10953951184908587397631820419719325200787596670938906291400
"(2, 0)",386541939455255787293198634300406185434606945944650
"(2, 2)",-4898755894333993977782548329664704894373902177295269331200*x+10953951184908587397631820419719325200787596670938906291400
"(2, 4)",604657550423609589182891184033823092470790713623923207398937696*x-1352055385855697800679719028926942561836849221805106765599036409
"(3, -5)",9988380716589673784064212253782493429942793118610803068943424964982400*x+22334698267442571963385995532182383690433101062698484496843663065240650
"(3, -3)",2676217206437479882793507447549564030768516239165412931266496926400*x+5984203596148792803730237590068902257274622160869781477548421584550
"(3, -1)",18695155825184843506870075288560368628766641188503664531616768*x+41803700561462414564139720231423125815751061026825614953453972
"(3, 1)",-18695155825184843506870075288560368628766641188503664531616768*x+41803700561462414564139720231423125815751061026825614953453972
"(3, 3)",-2676217206437479882793507447549564030768516239165412931266496926400*x+5984203596148792803730237590068902257274622160869781477548421584550
"(3, 5)",-9988380716589673784064212253782493429942793118610803068943424964982400*x+22334698267442571963385995532182383690433101062698484496843663065240650
"(4, -8)",566107961997591052928093663077508361749072147299615580766755637050659305849600*x+1265855885630481231055814380448035795978995516797649058854317910012053753523400
"(4, -6)",1583662244082319091657700795723979360949573530307710602461773005066917378304*x+3541176431167929544936085543002776281011430341497410816098097903980636715412
"(4, -4)",-1727382238405925379340128127562577564743619257711004496802923091443203072*x-3862544108201397112376382435775614708228958244224476340864656921953820384
"(4, -2)",820005682058188769770406754036880682895816993501586946643316923321600*x+1833588446147014135346498991420685135919002500881560408098291054897100
"(4, 0)",-269976289861975895885157124159721264334667841690516812957671090000
"(4, 2)",-820005682058188769770406754036880682895816993501586946643316923321600*x+1833588446147014135346498991420685135919002500881560408098291054897100
"(4, 4)",1727382238405925379340128127562577564743619257711004496802923091443203072*x-3862544108201397112376382435775614708228958244224476340864656921953820384
"(4, 6)",-1583662244082319091657700795723979360949573530307710602461773005066917378304*x+3541176431167929544936085543002776281011430341497410816098097903980636715412
"(4, 8)",-566107961997591052928093663077508361749072147299615580766755637050659305849600*x+1265855885630481231055814380448035795978995516797649058854317910012053753523400
"(5, -11)",-69875180752051448026238490321479982699681758624765509143692877161869508700700544160*x-156245654101671915362555672619657308307244113662517013125163527792411633882967110649
"(5, -9)",2160443294110372377920945077037626289093336530977448539216165463084000771340263680*x+4830898067164363675887025234284565122940043083577530645443869404780397067819071892
"(5, -7)",-22511486640696270634361526111021103143743915632881133347135637712074300764480000*x-50337214403175244822694042283721982603473708352090252817162975405519692137166900
"(5, -5)",-31397360495175439319948115328701241361637088921415418479159452856214338220000*x-70206632381278740131390804919375096312672588866221470828965883852647271574375
"(5, -3)",291477774872677716442851025768658524175981066867011262549785057932722640000*x+651764118540301152330932507815556480631581846796297890544402292436548789650
"(5, -1)",-13754767600540361563164739863185403661422163975738242646061126006108160*x-30700450614105514145098450468354729747934986796702373772267003229210528
"(5, 1)",13754767600540361563164739863185403661422163975738242646061126006108160*x-30700450614105514145098450468354729747934986796702373772267003229210528
"(5, 3)",-291477774872677716442851025768658524175981066867011262549785057932722640000*x+651764118540301152330932507815556480631581846796297890544402292436548789650
"(5, 5)",31397360495175439319948115328701241361637088921415418479159452856214338220000*x-70206632381278740131390804919375096312672588866221470828965883852647271574375
"(5, 7)",22511486640696270634361526111021103143743915632881133347135637712074300764480000*x-50337214403175244822694042283721982603473708352090252817162975405519692137166900
"(5, 9)",-2160443294110372377920945077037626289093336530977448539216165463084000771340263680*x+4830898067164363675887025234284565122940043083577530645443869404780397067819071892
"(5, 11)",69875180752051448026238490321479982699681758624765509143692877161869508700700544160*x-156245654101671915362555672619657308307244113662517013125163527792411633882967110649
"(6, -12)",309267883780761936564596436050549290062397460848349651957770426388990541917635566811200*x+691544011391288356756494096132284881117800269075212267391039047566257035668279451088550
"(6, -10)",-6976283017035807499444057780344292138942100059735809360618394146174154257967194240000*x-15599443056369388982992103273015475317624006985997856200835227541100978233197440690000
"(6, -8)",-139184683034561630946763732209393342233294248830188103898631169563045713444589337600*x-311226412692041517671601195779746608488298845994884162876859839448207909306410314350
"(6, -6)",-1977072867797929629885466739841045131980981001040599228850083346449944639880640000*x-4420869328866625600738407010916450916751418906792854799224877264726798237728830000
"(6, -4)",-333512229762840999042732396481617125330481018604131567093031051358330245832256*x-745756017077145481214231479785747197081279966483790084670608568887421598951418
"(6, -2)",-11460784703957213643602628362497986183432298304861669268970226228355474316800*x-25627135446557919362777776150701554653986558888443718499021959317854309207200
"(6, 0)",-157250254904510063595418262393494523854886344951101303828059482254160417500
"(6, 2)",11460784703957213643602628362497986183432298304861669268970226228355474316800*x-25627135446557919362777776150701554653986558888443718499021959317854309207200
"(6, 4)",333512229762840999042732396481617125330481018604131567093031051358330245832256*x-745756017077145481214231479785747197081279966483790084670608568887421598951418
"(6, 6)",1977072867797929629885466739841045131980981001040599228850083346449944639880640000*x-4420869328866625600738407010916450916751418906792854799224877264726798237728830000
"(6, 8)",139184683034561630946763732209393342233294248830188103898631169563045713444589337600*x-311226412692041517671601195779746608488298845994884162876859839448207909306410314350
"(6, 10)",6976283017035807499444057780344292138942100059735809360618394146174154257967194240000*x-15599443056369388982992103273015475317624006985997856200835227541100978233197440690000
"(6, 12)",-309267883780761936564596436050549290062397460848349651957770426388990541917635566811200*x+691544011391288356756494096132284881117800269075212267391039047566257035668279451088550
"(7, -15)",1154273038520808175633799169070857097939952219619133613183031860652650467281605391127276800*x+2581032978727760381190139142472040312510226394034894842382399798011165945907008536915608650
"(7, -13)",94761150667467393518841847154456629252417593228108453190754680807857692597187100280371200*x+211892374518556661062617093918108237770727514819834894019170650402600244991187228642609100
"(7, -11)",1450800379149608757409556931081467590726313411117811767016094384827572952576995699607552*x+3244088269560993715567768740467697839009077389218168474345161856562967649201021377017952
"(7, -9)",2469235787674591432853361967108422173645267561966876451753284060246779092335356582848*x+5521379073715623804246499283889588511058051417251636382813167567520628328891316852742
"(7, -7)",410177543486274552894201696770378022278065899547894244087642856663395286747830808000*x+917184870079185976705456398608299690427024487117557530130177832034091392163636194750
"(7, -5)",-19258167727289951139573767749514288201252314038681932229254618084233881298492780800*x-43062572160313881123277306847364782347906750190604289711919239461811596330132520200
"(7, -3)",114937360605527739434882333333648179994367868236227593800306489535690577575929600*x+257007758498672785497061685699411489361960503671642127796773508548301794161203300
"(7, -1)",-392846948226473886364625590329252765230009556455962269710089036589729516942208*x-886567129300449380740421690584328870864003284897470373426958334887529462447278
"(7, 1)",392846948226473886364625590329252765230009556455962269710089036589729516942208*x-886567129300449380740421690584328870864003284897470373426958334887529462447278
"(7, 3)",-114937360605527739434882333333648179994367868236227593800306489535690577575929600*x+257007758498672785497061685699411489361960503671642127796773508548301794161203300
"(7, 5)",19258167727289951139573767749514288201252314038681932229254618084233881298492780800*x-43062572160313881123277306847364782347906750190604289711919239461811596330132520200
"(7, 7)",-410177543486274552894201696770378022278065899547894244087642856663395286747830808000*x+917184870079185976705456398608299690427024487117557530130177832034091392163636194750
"(7, 9)",-2469235787674591432853361967108422173645267561966876451753284060246779092335356582848*x+5521379073715623804246499283889588511058051417251636382813167567520628328891316852742
"(7, 11)",-1450800379149608757409556931081467590726313411117811767016094384827572952576995699607552*x+3244088269560993715567768740467697839009077389218168474345161856562967649201021377017952
"(7, 13)",-94761150667467393518841847154456629252417593228108453190754680807857692597187100280371200*x+211892374518556661062617093918108237770727514819834894019170650402600244991187228642609100
"(7, 15)",-1154273038520808175633799169070857097939952219619133613183031860652650467281605391127276800*x+2581032978727760381190139142472040312510226394034894842382399798011165945907008536915608650
"(8, -16)",-199619017495004788483719682054859797822042589182981074347636456534862459067189024198687896576*x-446361692720550493141429937379280036595528589733770814932396514108881955179152989233348206304
"(8, -14)",-1588071850279693096009104618185822551836045244194804621505857808750639141408121808227309568*x-3551036610379262173301187849783626908210363939555817619411829862668098217185751411900319648
"(8, -12)",-1079429636791005144794602853479135082833286449463759648296087520999335301573774080835750400*x-2413678044792595456384300744571892548202960551279077249009805822788912013613425638046551200
"(8, -10)",-23736545499957344066231684085984785889620921568074172862562269001117481555916846277894400*x-53076529288921352801697855001779749844320867638847817392739414145525259918535074817064200
"(8, -8)",-288343763279967491654184147189918590293588844712444739715269642807070038713354170265600*x-644756255582115035611268181926840557020467870621948928557317189111963629805212637283200
"(8, -6)",-10561298527067371375918433465789051213697033715838274622069352248001723603960246161152*x-23615781437190668141715319310897176035996317465868299890322601817719308922156654388488
"(8, -4)",-492235342843466069814084688215987173765162270937493561328565056883262854920804160000*x-1100671686936225351733724344053601281002613589298696025273073850889161700036390460000
"(8, -2)",5528000502948421211854853976425511262105417356641378838542699138948435316289804800*x+12360976880312517395664540282051994161983657575077037926770327463721357680027444400
"(8, 0)",100581126759203254797752840352340692794485318869655174949093149164855914639390400
"(8, 2)",-5528000502948421211854853976425511262105417356641378838542699138948435316289804800*x+12360976880312517395664540282051994161983657575077037926770327463721357680027444400
"(8, 4)",492235342843466069814084688215987173765162270937493561328565056883262854920804160000*x-1100671686936225351733724344053601281002613589298696025273073850889161700036390460000
"(8, 6)",10561298527067371375918433465789051213697033715838274622069352248001723603960246161152*x-23615781437190668141715319310897176035996317465868299890322601817719308922156654388488
"(8, 8)",288343763279967491654184147189918590293588844712444739715269642807070038713354170265600*x-644756255582115035611268181926840557020467870621948928557317189111963629805212637283200
"(8, 10)",23736545499957344066231684085984785889620921568074172862562269001117481555916846277894400*x-53076529288921352801697855001779749844320867638847817392739414145525259918535074817064200
"(8, 12)",1079429636791005144794602853479135082833286449463759648296087520999335301573774080835750400*x-2413678044792595456384300744571892548202960551279077249009805822788912013613425638046551200
"(8, 14)",1588071850279693096009104618185822551836045244194804621505857808750639141408121808227309568*x-3551036610379262173301187849783626908210363939555817619411829862668098217185751411900319648
"(8, 16)",199619017495004788483719682054859797822042589182981074347636456534862459067189024198687896576*x-446361692720550493141429937379280036595528589733770814932396514108881955179152989233348206304
"(9, -19)",183010508142876011426720600821254062184417725982232442069349112250161651422410659288271885968896*x+409223936804249556137192624972455005898613246584677421473417359468585733669449568792275330603412
"(9, -17)",33683631652463856182575071466560443690455977251829606006071434302401266564078765196754859142400*x+75318890103972753997332926176770726559021773003311847828512744745277599866745627219137340085650
"(9, -15)",-4063402320536120845025128905776451219545112615604191339803509369528074770817853499664701280000*x-9086043808649155905531950135683091025600127618700761664957699868096506390240946609886211617500
"(9, -13)",181665608323835781412397349739036822363201751412779964530947877476398070214329145208825715200*x+406216649385948435855191282737321476021035563174139612391798787217657896614253454563032627300
"(9, -11)",9739179762804837763232447321885133312896373088026224464758916647090030832934165302654942464*x+21777467994721895119970980942088901608409806100996146460256963995629141195082861898026556152
"(9, -9)",-836581398222230670463716656798796859850530965903168977415908528337985882004952768868360032*x-1870652875136729494802582240849865181199859212686466787522317803070705048373418353746549379
"(9, -7)",11935967637256872917615530154259837608549106030815954479199302043941815604359498625867200*x+26689635014143948936180192805612043099807947796266133342611245997793138696089801245528950
"(9, -5)",271930673314187838269593578178918712153138953136191514056031569640254804595109120480000*x+608055470658321615456439949976913502835791499729348457854428040524610495255528161565000
"(9, -3)",-6902709526557009405163874431733978311800468322084683690575510978802079282825483929600*x-15434952208280498777641449958896305453609112729329629765589649710676228802334663273400
"(9, -1)",-78932388979457895156306158098351981766197117088702247613712156163037226130865232256*x-174271875569884828439778834234342150342633745258540396250012188773264144160256889078
"(9, 1)",78932388979457895156306158098351981766197117088702247613712156163037226130865232256*x-174271875569884828439778834234342150342633745258540396250012188773264144160256889078
"(9, 3)",6902709526557009405163874431733978311800468322084683690575510978802079282825483929600*x-15434952208280498777641449958896305453609112729329629765589649710676228802334663273400
"(9, 5)",-271930673314187838269593578178918712153138953136191514056031569640254804595109120480000*x+608055470658321615456439949976913502835791499729348457854428040524610495255528161565000
"(9, 7)",-11935967637256872917615530154259837608549106030815954479199302043941815604359498625867200*x+26689635014143948936180192805612043099807947796266133342611245997793138696089801245528950
"(9, 9)",836581398222230670463716656798796859850530965903168977415908528337985882004952768868360032*x-1870652875136729494802582240849865181199859212686466787522317803070705048373418353746549379
"(9, 11)",-9739179762804837763232447321885133312896373088026224464758916647090030832934165302654942464*x+21777467994721895119970980942088901608409806100996146460256963995629141195082861898026556152
"(9, 13)",-181665608323835781412397349739036822363201751412779964530947877476398070214329145208825715200*x+406216649385948435855191282737321476021035563174139612391798787217657896614253454563032627300
"(9, 15)",4063402320536120845025128905776451219545112615604191339803509369528074770817853499664701280000*x-9086043808649155905531950135683091025600127618700761664957699868096506390240946609886211617500
"(9, 17)",-33683631652463856182575071466560443690455977251829606006071434302401266564078765196754859142400*x+75318890103972753997332926176770726559021773003311847828512744745277599866745627219137340085650
"(9, 19)",-183010508142876011426720600821254062184417725982232442069349112250161651422410659288271885968896*x+409223936804249556137192624972455005898613246584677421473417359468585733669449568792275330603412
"(10, -22)",65420329477477736042570681326879496450653444779655558115746882998994133320321251513114230781216000*x+146284303822073514903787722039500176136514592953155838759140945371825742566328565733574020116147400
"(10, -20)",-3628328527776935261299210378153624896144443645480321556639650994240304444925184530630171488260000*x-8113189232810961150363670267104632850074841087976939781913560580271969709436414208609834330774375
"(10, -18)",-1324427446367942677653632344516526098061763720402321857425277384932323755908452921901880952768000*x-2961509801345176772209131995513537158045812444002605419172941702826544320094375639279702432599200
"(10, -16)",-210202195543000869991182542498510612811137640962327400507385847359683879058997437146514105697280*x-470026398253853263365401718908688585052263458564724070675362942254839066259504003077477118250158
"(10, -14)",15237524777894035963221519342556458950058938853430784682641703623546801752606413207291048000000*x+34072141212208449199416910829183720178936698410049970228252371886191840890059453621605695940000
