numerator,1
denominator,423360
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",1063630127164069228920714648747122749978018069479839737232031983144521201338742344455809358739495661248543072*x+2378349267255604406188834833410378472129954552635565703932534893328122147517079101316665192281990083694722259
"(1, 1)",1063630127164069228920714648747122749978018069479839737232031983144521201338742344455809358739495661248543072*x-2378349267255604406188834833410378472129954552635565703932534893328122147517079101316665192281990083694722259
"(2, -4)",-122914776036202518964340878026948029017490224125144615735385425062264003889535958150138117165891834351321172743943076644283116576*x-274845794656110983942233074067759733173997925326715183893809725797820096104896113852549444045787619885425658189303391749111508179
"(2, -2)",16545390268299977844100977839559681603745485678627796735125197401160221812438677402644779323219875409665495630188230448000*x+36996617354182234266808930000175369291622289099000135636457313425225430817369356001471494836551456852831242935370238493500
"(2, 0)",162938605468937834657623689097821194651063512858336069970867133369975092299309890230430162533077917168326111897640*x
"(2, 2)",16545390268299977844100977839559681603745485678627796735125197401160221812438677402644779323219875409665495630188230448000*x-36996617354182234266808930000175369291622289099000135636457313425225430817369356001471494836551456852831242935370238493500
"(2, 4)",-122914776036202518964340878026948029017490224125144615735385425062264003889535958150138117165891834351321172743943076644283116576*x+274845794656110983942233074067759733173997925326715183893809725797820096104896113852549444045787619885425658189303391749111508179
"(3, -5)",-9414721192725450492066624727233450581452832034461987527876254328037414594696640278906376462729712701506841876901416420845811790899240*x-21051956576142005844898338426445676798896225814484406453686587744992680596925906489768468523786161466649601597467593747915895285875200
"(3, -3)",-18376349911891554857721724203872249173818581449880349439072994673677865892885144993118306974901927440963867240497445680890117913600*x-41090767581311787658374513466180135477673433151231546724536038083413021786647079969869062478543906176828649621840000886995098239200
"(3, -1)",-2742533318355195937642473426678458752928390846370323724866079974260946264334162144881464858959277488032430216988791790183950648*x-6132491270775781462489033777702205512172289341112213965262300157195124653836406207560692554899045065674450683329093159323264812
"(3, 1)",-2742533318355195937642473426678458752928390846370323724866079974260946264334162144881464858959277488032430216988791790183950648*x+6132491270775781462489033777702205512172289341112213965262300157195124653836406207560692554899045065674450683329093159323264812
"(3, 3)",-18376349911891554857721724203872249173818581449880349439072994673677865892885144993118306974901927440963867240497445680890117913600*x+41090767581311787658374513466180135477673433151231546724536038083413021786647079969869062478543906176828649621840000886995098239200
"(3, 5)",-9414721192725450492066624727233450581452832034461987527876254328037414594696640278906376462729712701506841876901416420845811790899240*x+21051956576142005844898338426445676798896225814484406453686587744992680596925906489768468523786161466649601597467593747915895285875200
"(4, -8)",-1912011410096090898646679284081740559892946249932004017773640825997373909110066070364053635017386131566610796746591323203316856379925341584000*x-4275387486730086953527793508872534818754634081577467795658166775933615610799826016051063146748672309934194602768794145364089865377226719773500
"(4, -6)",-8795423341876242590863140162159423235584898294032103525040754488963894318812753411377445914216072327738058571454265227325892082791499307464*x-19667164483323651116339067497217325052384791975373540369255543849450752074858560409412980415463486144113173122023996575792260937540684337452
"(4, -4)",-18330325908778502381242631701096649729625365465608573360687049442739633847843026771980934183277939233924364522957492590205474346689041152*x-40987854781754340382453880559406122606710792147382789696275065055432162815656431583483040547735854487945455974263269526236677407377725144
"(4, -2)",-6588843037778116895630828148226620878071433710603993347767868876130800260496348799654458260029125016235856539267423399097998407217400*x-14733100866447532848874205499539674395671884892192630894386207366932619812529616438622041965582952136340143712881188128756568084401900
"(4, 0)",-54893893230953595013144627408254235439869839778515814871348638772957825477257906131259034048441060794146277482851954035972088352000*x
"(4, 2)",-6588843037778116895630828148226620878071433710603993347767868876130800260496348799654458260029125016235856539267423399097998407217400*x+14733100866447532848874205499539674395671884892192630894386207366932619812529616438622041965582952136340143712881188128756568084401900
"(4, 4)",-18330325908778502381242631701096649729625365465608573360687049442739633847843026771980934183277939233924364522957492590205474346689041152*x+40987854781754340382453880559406122606710792147382789696275065055432162815656431583483040547735854487945455974263269526236677407377725144
"(4, 6)",-8795423341876242590863140162159423235584898294032103525040754488963894318812753411377445914216072327738058571454265227325892082791499307464*x+19667164483323651116339067497217325052384791975373540369255543849450752074858560409412980415463486144113173122023996575792260937540684337452
"(4, 8)",-1912011410096090898646679284081740559892946249932004017773640825997373909110066070364053635017386131566610796746591323203316856379925341584000*x+4275387486730086953527793508872534818754634081577467795658166775933615610799826016051063146748672309934194602768794145364089865377226719773500
"(5, -11)",14204225493604647299825531018815548400865018802472970526014023986788240063047676117791213609789927854244721338503674987369658321484595055498000948960*x+31761613771435495672695499273065191873628994738534471091242308320534192199686628261626150092664360016477076580676034840353451476444531488889926929619
"(5, -9)",316931487124499957347528938538143518267215925076152581230506570512990420295972326842172834848410408445842744184089779842990983519307492751006035000*x+708680349420481258495137086703869253781350595959902617962570047251650420759242546372947278431217221937498489766664281169964850300819464327123090732
"(5, -7)",1527179195920042769278011996307038952894235521499792060439955173097284928300101727662187062886313336549368660957831556264559831847102674878955000*x+3414876495900685115544246165532897222547301492781744291863433780137481601495660955115114520069778356012028922837333599418969475656685114132494100
"(5, -5)",5468562839709233126205601890406720416457575592396390193755419489979182426280038563777850708344603572006934898574456215611687627955472247004000*x+12228078248819131546400340963593666919355611900852481833364970321156512997822508843498657353768287206624420955993991544124000980453201554859875
"(5, -3)",15094390729449013400701954527801977184694233932750250109011026265599391895133317023354000102364089577849058951926504256619934507474493484000*x+33752083752783995138061689757235050364618188866876717680564161840491856899738519084927344942849561793734569068212366650769459317229705655550
"(5, -1)",20125083680157450776066355940754547530074228561504293964336999823622515739612367757401039991485047717763173954953043990186012718108329840*x+44955670444328424917175751897117348336884682507390879598261450691218353313255952484446482536896151993035854078073704942116201694330529128
"(5, 1)",20125083680157450776066355940754547530074228561504293964336999823622515739612367757401039991485047717763173954953043990186012718108329840*x-44955670444328424917175751897117348336884682507390879598261450691218353313255952484446482536896151993035854078073704942116201694330529128
"(5, 3)",15094390729449013400701954527801977184694233932750250109011026265599391895133317023354000102364089577849058951926504256619934507474493484000*x-33752083752783995138061689757235050364618188866876717680564161840491856899738519084927344942849561793734569068212366650769459317229705655550
"(5, 5)",5468562839709233126205601890406720416457575592396390193755419489979182426280038563777850708344603572006934898574456215611687627955472247004000*x-12228078248819131546400340963593666919355611900852481833364970321156512997822508843498657353768287206624420955993991544124000980453201554859875
"(5, 7)",1527179195920042769278011996307038952894235521499792060439955173097284928300101727662187062886313336549368660957831556264559831847102674878955000*x-3414876495900685115544246165532897222547301492781744291863433780137481601495660955115114520069778356012028922837333599418969475656685114132494100
"(5, 9)",316931487124499957347528938538143518267215925076152581230506570512990420295972326842172834848410408445842744184089779842990983519307492751006035000*x-708680349420481258495137086703869253781350595959902617962570047251650420759242546372947278431217221937498489766664281169964850300819464327123090732
"(5, 11)",14204225493604647299825531018815548400865018802472970526014023986788240063047676117791213609789927854244721338503674987369658321484595055498000948960*x-31761613771435495672695499273065191873628994738534471091242308320534192199686628261626150092664360016477076580676034840353451476444531488889926929619
"(6, -12)",2123599995992425423213576838800414101206992293764129917192177442737559506131457707203098094822245773131799114813963699931960907638534161765521816908800*x+4748513948057344220700128322719026198668697166131044931963959257887317217798559797295954306491460686879987788728074373854958178839171324469212011135200
"(6, -10)",3171812465592694215343194583624263166047796763023032196390418025785361483628987322083896393288083221445501726561311450989269160225326629422238835232000*x+7092388284946477049327464718103554787894074966922160061898939901438521088314332290823348798104063212033495805477345516561274143748587574971360143360000
"(6, -8)",72181527648887532950687905725703164825407884628297641916373075293452144011741764665224373738413864161514517282489660289050740779543337946966774480800*x+161402802542693095895553421429361588087373426265427006310083863843696945844991524814256086001598550768361756256233305773911404204269528253174585527550
"(6, -6)",291992258723591321766689044147637389630435912685166253563839979118918881246600326684235068282748743122524766095827129557804668019524141738076800000*x+652914539409656171390188890433439135450249730961566446601392812485750118939564203108221813836014793662290128751889292751987046086068427404322100000
"(6, -4)",-123174985338783596544291479268151020071520857896326865345786802793917852620115745536699029178434902742843580150892798416705063218773469284808176*x-275427640337429259011341837059865106041875296097808079203975141117799766968666776081788486759386128498255620389462088275052849228976926244839888
"(6, -2)",-2807739528135153122103466657992527360681887745942766400553562320354959304467906471965568072701055335881779502052824861348592627897155715552000*x-6278276273348745436722608605532655641147407438338231874808175148655699337283186521803575373210210077818870470243471527868034473892341496018000
"(6, 0)",-14469936962291180135488018510048719041546876012540456670604100363873219390498695966025333897259391552629235059584371747652088340977326328000*x
"(6, 2)",-2807739528135153122103466657992527360681887745942766400553562320354959304467906471965568072701055335881779502052824861348592627897155715552000*x+6278276273348745436722608605532655641147407438338231874808175148655699337283186521803575373210210077818870470243471527868034473892341496018000
"(6, 4)",-123174985338783596544291479268151020071520857896326865345786802793917852620115745536699029178434902742843580150892798416705063218773469284808176*x+275427640337429259011341837059865106041875296097808079203975141117799766968666776081788486759386128498255620389462088275052849228976926244839888
"(6, 6)",291992258723591321766689044147637389630435912685166253563839979118918881246600326684235068282748743122524766095827129557804668019524141738076800000*x-652914539409656171390188890433439135450249730961566446601392812485750118939564203108221813836014793662290128751889292751987046086068427404322100000
"(6, 8)",72181527648887532950687905725703164825407884628297641916373075293452144011741764665224373738413864161514517282489660289050740779543337946966774480800*x-161402802542693095895553421429361588087373426265427006310083863843696945844991524814256086001598550768361756256233305773911404204269528253174585527550
