numerator,1
denominator,846720
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-10334569500773098051510862974938351337147609138494366524211778061071606458623712051561923693974896886888923058909243508906770787126823084384*x-23108799921924712649775368477891747864777485966961696310995133353964162301533213838125602820968131636423958957319732741153236756605468859923
"(1, 1)",-10334569500773098051510862974938351337147609138494366524211778061071606458623712051561923693974896886888923058909243508906770787126823084384*x+23108799921924712649775368477891747864777485966961696310995133353964162301533213838125602820968131636423958957319732741153236756605468859923
"(2, -4)",1194279160750163821889536896819991913459106559888424991032957170422616442368752987282580136426644263597956513649587422644391439851554880980610023394964623959072*x+2670489387548765038810252180524960973669312005673056567115580495675270398101791358079182961304637677534223221980635339415897937640193102049264890653230419398163
"(2, -2)",-188957907480992931485799183469240538167074245723879473608745160671086783468300667309637561135156696133148360903921962834304906881796384024969558266379200*x-422522726013616245480101279872037683434571873678904176946617528753973582991940890106113234956414341331098561594788285198975311928340982148046615291391150
"(2, 0)",-1346250924671090047064699066663002243494242114446454506678007779671820770059411487010634419211088444339267721210187214387599779964681317596157680*x
"(2, 2)",-188957907480992931485799183469240538167074245723879473608745160671086783468300667309637561135156696133148360903921962834304906881796384024969558266379200*x+422522726013616245480101279872037683434571873678904176946617528753973582991940890106113234956414341331098561594788285198975311928340982148046615291391150
"(2, 4)",1194279160750163821889536896819991913459106559888424991032957170422616442368752987282580136426644263597956513649587422644391439851554880980610023394964623959072*x-2670489387548765038810252180524960973669312005673056567115580495675270398101791358079182961304637677534223221980635339415897937640193102049264890653230419398163
"(3, -5)",77787440703507136841678212701536312421894050808381079568246945305423213164987678421970058842888813222715595187143380477738643750000786038355091028092439884980016880*x+173938005208776021656286000910303383413071158041178581595414437994116152594495854244926499777806755229269191873581768115745978959443612048564853822940601088234982400
"(3, -3)",136132989109044264922570512615803593382297854449616531048064765029164011042235420256362724161595435245750013338380031408085074282728580102848018094936808020537600*x+304402617628061507172215118661759265484197438888375073385979882464734025906288601298854060224469207014334218915990418475382015759180451714548745280561232054192200
"(3, -1)",26153023348250591349731953441022032613893370425561712618494208357046693515085766003262980973708029410308058147387018047267846245514469685705549617292222389456*x+58479941987559077285196888426835366878049307441408680725460805574870827906965078889478274113859287688127406097257308097386556409015652082703149155270362258164
"(3, 1)",26153023348250591349731953441022032613893370425561712618494208357046693515085766003262980973708029410308058147387018047267846245514469685705549617292222389456*x-58479941987559077285196888426835366878049307441408680725460805574870827906965078889478274113859287688127406097257308097386556409015652082703149155270362258164
"(3, 3)",136132989109044264922570512615803593382297854449616531048064765029164011042235420256362724161595435245750013338380031408085074282728580102848018094936808020537600*x-304402617628061507172215118661759265484197438888375073385979882464734025906288601298854060224469207014334218915990418475382015759180451714548745280561232054192200
"(3, 5)",77787440703507136841678212701536312421894050808381079568246945305423213164987678421970058842888813222715595187143380477738643750000786038355091028092439884980016880*x-173938005208776021656286000910303383413071158041178581595414437994116152594495854244926499777806755229269191873581768115745978959443612048564853822940601088234982400
