numerator,1
denominator,423360
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-551940591279044045250083938080020586512322487371632088282143807709199379850655026967604630683491834601398157433335568462387685956221906597058482162732125931814370957111745690497842276281425779134437408*x-1234176681641370081328864518733617670684237937780306160510323171010680227609716547852711094781422766831323580212847241318976863869018686300028286014088125657333551996350434443286644868021267808424387801
"(1, 1)",-551940591279044045250083938080020586512322487371632088282143807709199379850655026967604630683491834601398157433335568462387685956221906597058482162732125931814370957111745690497842276281425779134437408*x+1234176681641370081328864518733617670684237937780306160510323171010680227609716547852711094781422766831323580212847241318976863869018686300028286014088125657333551996350434443286644868021267808424387801
"(2, -4)",63783125759362816335048594798298960411522908159980528558538818619871131351164737841104352708525827743930431403518983155576053547379040702587914579952951249936670943819249700766275535013485053796338641287050392291939207264*x+142623405015353150590634752267229703780630658542978157953329235902011299776899291892401692888083785443907018528812719715684136919751806539940361633105996446540705304266744241597153126016669757700318214464126639053555774681
"(2, -2)",-8670739222679170999938038279389058802767838826692962974322963742227391125110425384385058401129163981907530475023462652289961508560401451218949253827232458746745214848113733238981264180058554829791154079908612527360*x-19388362317084312541950004059681232350445561453580940038204259305419884006670711689693438373252383220576802515982494916755612465658424949774068436248883427472658432499641240681494777929038905484352900399390904290920
"(2, 0)",-83979137976174692738206297447015914038579621369377159231793564616824794859801404825143302964101626173075136094276529545498875079749231265249369927086535641118552330268246245137598339712551261982360830047080*x
"(2, 2)",-8670739222679170999938038279389058802767838826692962974322963742227391125110425384385058401129163981907530475023462652289961508560401451218949253827232458746745214848113733238981264180058554829791154079908612527360*x+19388362317084312541950004059681232350445561453580940038204259305419884006670711689693438373252383220576802515982494916755612465658424949774068436248883427472658432499641240681494777929038905484352900399390904290920
"(2, 4)",63783125759362816335048594798298960411522908159980528558538818619871131351164737841104352708525827743930431403518983155576053547379040702587914579952951249936670943819249700766275535013485053796338641287050392291939207264*x-142623405015353150590634752267229703780630658542978157953329235902011299776899291892401692888083785443907018528812719715684136919751806539940361633105996446540705304266744241597153126016669757700318214464126639053555774681
"(3, -5)",4852380857045152717170790086371208258443204145705556245541609382105828550921383411750323912451529354469861561600101496126038722171003693023843867204304140159788371794631317268791285669491570905651782853606654127226454858642280*x+10850253449071650789344424564070665663817482980647048361765705408078561263823539279595640926037709946397541839629503684264284554095068526451653350194824357435058662899697128171108831661642790724262113843447733375761999025574400
"(3, -3)",17065193874389549171859574187090067603776994271574961735220392147596810383466285731786501112630109563785828806180181131360735992227008705589209909952497729540072141348296550042091401054529743396337462772306975839302980517120*x+38158933552348039392967314993261981166402502089562994074067975194798201162756605892273474664571277999389385778387652206555473196122211187235723641594565989463545820419939580323014261655408821440649650271368802672735538889640
"(3, -1)",1418660734966684443079818759197115129610419530830504908547772474597114956337756559011050025330923014562893016256397032995479230265810645338230609431021192701051603691501612551299965829906839572150615848283687309230905912*x+3172222019350964423071648875269443391317291916583308683321916402523141606332862035512625715834889433574598385283796549579823554779755594067453449972383281519729028035601376062865219079218971386719662318405098756074729148
"(3, 1)",1418660734966684443079818759197115129610419530830504908547772474597114956337756559011050025330923014562893016256397032995479230265810645338230609431021192701051603691501612551299965829906839572150615848283687309230905912*x-3172222019350964423071648875269443391317291916583308683321916402523141606332862035512625715834889433574598385283796549579823554779755594067453449972383281519729028035601376062865219079218971386719662318405098756074729148
"(3, 3)",17065193874389549171859574187090067603776994271574961735220392147596810383466285731786501112630109563785828806180181131360735992227008705589209909952497729540072141348296550042091401054529743396337462772306975839302980517120*x-38158933552348039392967314993261981166402502089562994074067975194798201162756605892273474664571277999389385778387652206555473196122211187235723641594565989463545820419939580323014261655408821440649650271368802672735538889640
"(3, 5)",4852380857045152717170790086371208258443204145705556245541609382105828550921383411750323912451529354469861561600101496126038722171003693023843867204304140159788371794631317268791285669491570905651782853606654127226454858642280*x-10850253449071650789344424564070665663817482980647048361765705408078561263823539279595640926037709946397541839629503684264284554095068526451653350194824357435058662899697128171108831661642790724262113843447733375761999025574400
"(4, -8)",1002004308081740665347636927233839294506283187071472753910900501173671603807389662032282863707061355662652202570823572318929667768296732153958676229860726972720514021612959342154723657423562984480695305314170518167939909625611823578880*x+2240549746618414029139381794717550241564696499019162815606020294000357187839147326123147672565146875465408430011064963866556276748820113269730201795704687875905083885912199934535388985347321808941012675678029082693761715545297500540520
"(4, -6)",4624277297723652460006188105950066728637491817254801316685178382371964714388696970790590820356762691701888732052154899657648371449227984673021688294146289570289029681090321978335137102429615308160159315683049677664234161529539112136*x+10340198384519120408038248707689766206821610737339754571655143858726843941804821360968887538566779642944565345467332241688776349399196493032373466120497308404571244942713432213048595516404040044877451341207860799746875602702948178108
"(4, -4)",10178469637435408021679900761383435268403928180523278597184858211053505925158653574649142006490811992004767547965102986261904215089298806248000981051141185449208650346863448205953057334085801763373428036324003925524559386829941248*x+22759750016223210533605080616418590541550980850282538371470083598439867629611916913917760357433566817080852914636237176806145366969029269199839897999503650158455876350400845967725921188097769713951229935778877405668601029679272656
"(4, -2)",4579401680676296711423671951968531897903249522019349307950607128915242485509343031377768342363327382453565745361893553818511950198498195619116014249800928253403773468711717410822697821293261572556545704584192021805217111019320*x+10239853428525153382244622341101118623889684454712071767475560220825122206251504427484142163516155174166985946324628742927311768785664412684047601428918514644427882739515865668372725614380606593390332095359966226942659360519420
"(4, 0)",44149461391249516186376976534680016309142814731357223412393168540097057714113795196866391749435796081991051474900968671601328957204122136304898086619164131347534820595353044425169003832074634530579916952966639049741517222400*x
"(4, 2)",4579401680676296711423671951968531897903249522019349307950607128915242485509343031377768342363327382453565745361893553818511950198498195619116014249800928253403773468711717410822697821293261572556545704584192021805217111019320*x-10239853428525153382244622341101118623889684454712071767475560220825122206251504427484142163516155174166985946324628742927311768785664412684047601428918514644427882739515865668372725614380606593390332095359966226942659360519420
"(4, 4)",10178469637435408021679900761383435268403928180523278597184858211053505925158653574649142006490811992004767547965102986261904215089298806248000981051141185449208650346863448205953057334085801763373428036324003925524559386829941248*x-22759750016223210533605080616418590541550980850282538371470083598439867629611916913917760357433566817080852914636237176806145366969029269199839897999503650158455876350400845967725921188097769713951229935778877405668601029679272656
"(4, 6)",4624277297723652460006188105950066728637491817254801316685178382371964714388696970790590820356762691701888732052154899657648371449227984673021688294146289570289029681090321978335137102429615308160159315683049677664234161529539112136*x-10340198384519120408038248707689766206821610737339754571655143858726843941804821360968887538566779642944565345467332241688776349399196493032373466120497308404571244942713432213048595516404040044877451341207860799746875602702948178108
"(4, 8)",1002004308081740665347636927233839294506283187071472753910900501173671603807389662032282863707061355662652202570823572318929667768296732153958676229860726972720514021612959342154723657423562984480695305314170518167939909625611823578880*x-2240549746618414029139381794717550241564696499019162815606020294000357187839147326123147672565146875465408430011064963866556276748820113269730201795704687875905083885912199934535388985347321808941012675678029082693761715545297500540520
"(5, -11)",-7370878670487006534798090894356946961223955653535861992250474901159612859761386811460567331905773579790171599130207388771156596305689942548422338308367607537409629747195216960865491767972193281885715705469604991219263957644950316400670177440*x-16481785761112219520043301844959890593177967313892437757446955541934847662611659437251769279777015138484899180509591500357902187438883370480253791129355226033175395453048607666202950500373060127358947473729119481483301985913862751168830362841
"(5, -9)",-163942677980770640017940869128102124097963239918543369368531283723940312433878662535819484267418807994288701281347764817672765355873851963806406817108068038969239317946743229967471708410610259482828441115858559322702069805238755046340190520*x-366586972378361111182428561968211312633325518467768209616687386126665919406912724232020939005263893858782601462324681208278892881695099834460965288336493278588028765704030254944741601316342547085152906414086149545500077324304752541602186428
"(5, -7)",-665229721826114069634979495179532962527422859936205741327443200771532940516004990734973636113239724675710360450425353353313955567492180519814594261141510754259196628563637750726934524256309767040875137217173866935189303582404025037011000*x-1487498878656466594173758329775268975928414766197080995149515081078682601158274418808496032342548568524109278599339177489982773549242989283522111042952242686406293305243247676717811432389176930066118906303343392445593812401093318946693380
"(5, -5)",-2268687265563396456385810175241916087042737730574468143468518643497177987004588252292797322485286674968903442796841114096635281383255806579267206613371526159146805180361448516324587733708128283369466523986072902756405858758378913524000*x-5072938945487872199270671855941324605233260449866505537470232132599117731565610029228568057472973445837126945624074171307476619626232705612310216868236817578811960012634372789903162713254743702367366771664822839217166483660758865518625
"(5, -3)",-6716972904128388509757046990566096750876717668131007770620391515929240398898651124462655129914950556568858981697044388593497513075329284635517025699624886964481580621761631828720782022149607131215643765875184031702657399583619052000*x-15019608018869744476761149888902715445135926002536208820796725752502118228219860656611099816059469848589748367460725650047778602563130887517320449863721910221762059648791262062618178494095812036092768839638120082987683255134378379330
"(5, -1)",-9548129001315449010854680480056584943831216553261934337299507221818893425023677431683232379473891701741490870564210435920409553564612422863365007073330618757765838120882296990555373299501789864732075380184682424627349617016405040*x-21339394769203638891759250746710109585044146787648181830055433730180055618745402123379759787065320280794813442996520471327050259430944204855838849271316785796174646628427296404010798318389536861924617680184715948637538498376104552
"(5, 1)",-9548129001315449010854680480056584943831216553261934337299507221818893425023677431683232379473891701741490870564210435920409553564612422863365007073330618757765838120882296990555373299501789864732075380184682424627349617016405040*x+21339394769203638891759250746710109585044146787648181830055433730180055618745402123379759787065320280794813442996520471327050259430944204855838849271316785796174646628427296404010798318389536861924617680184715948637538498376104552
