numerator,305*x-682
"(13, -9)",114260893990572304472640*x+255495126144807276657792
"(13, -7)",36396591564394125449000*x+81385252911003074367600
"(13, -5)",13289873681384108562600*x+29717060730886160572500
"(13, -3)",-6987810108061537137600*x-15625218372722731867920
"(13, -1)",-1514636630616921755020*x-3386829981458234624112
"(13, 1)",202108506077362525740*x+451924717641771538112
"(13, 3)",17794025949023184000*x+39771854802521047920
"(13, 5)",-96970625084878637400*x-216800964234656707500
"(13, 7)",9849428193602151000*x+22111478580920632400
"(13, 9)",4926827571805740480*x+11291373770095886208
"(13, 11)",921164760209341340*x+1607603063146857882
"(13, 13)",-215174845299193390
"(13, 15)",-314869938878510400*x+778657995225600000
"(13, 17)",939821391569036900*x-2089738002164919120
"(13, 19)",66899416036935420*x-149483590513780583
"(13, 21)",1169845581228864540*x-2615858206125499398
"(13, 23)",1157468849448494000*x-2588179050173475360
"(13, 25)",-4192603108510181400*x+9374945553734670000
"(13, 27)",1378245598711743300*x-3081850848409341990
"(13, 29)",-1440033597185408060*x+3220013013190122249
"(14, -30)",42899487938366439407412000*x+95926171230119666903250000
"(14, -28)",-46174173421286521900674000*x-103248590574860697879975650
"(14, -26)",2298565382815931236700000*x+5139748446704249218646400
"(14, -24)",-3067627036151344801443540*x-6859422582450611822599398
"(14, -22)",10424316918104178845817600*x+23309481247882052198689280
"(14, -20)",-5405889402540668727378000*x-12087936182926659074512500
"(14, -18)",4464663519921624786043200*x+9983291127208197473554320
"(14, -16)",1525707623350335388263300*x+3411585959600752319206618
"(14, -14)",2482810682443896016520000*x+5551733461210402926474000
"(14, -12)",-553394870876173097049600*x-1237428549678301673332080
"(14, -10)",-419428014975358547256000*x-937869553195616386800000
"(14, -8)",-164269101890178423884900*x-367316878364580097795590
"(14, -6)",-20464941289563701700000*x-45760999854447087100800
"(14, -4)",-30252143625085807480440*x-67645849340113849924658
"(14, -2)",15866715706868512085600*x+35479060938327328998480
"(14, 0)",7390528386447612945000*x+16525741626587404312500
"(14, 2)",2511964208910830335200*x+5616960867484250461520
"(14, 4)",112618283477215608400*x+251749419361500064158
"(14, 6)",10228266767048484000*x+22821907577737900800
"(14, 8)",27003976355582988300*x+59987868128730688090
"(14, 10)",-17628016010189256000*x-40425634057107600000
"(14, 12)",522085217681428800*x-162794142621127920
"(14, 14)",5968007986260026000
"(14, 16)",-921164760209341340*x+1607603063146857882
"(14, 18)",-2417222643832550400*x+5326774127972305680
"(14, 20)",2905834795966872000*x-6496657587200812500
"(14, 22)",-5602911444262316800*x+12528758593314270720
"(14, 24)",1648819760250085500*x-3686875878559836102
"(14, 26)",-1235457067662972000*x+2762565936924953600
"(14, 28)",24818179552617913000*x-55495136557481036850
"(14, 30)",-23058067215540588000*x+51559405723708050000
"(15, -33)",9070526822959363850569800*x+20282314567872337725668670
"(15, -31)",-83031762789731365939024080*x-185664665889476911325718642
"(15, -29)",61834079017403437010321880*x+138265204009007486768365872
"(15, -27)",-7023148868871388865820600*x-15704238286897182215447040
"(15, -25)",32312679429527276443125000*x+72253347739582115367187500
"(15, -23)",10120194928195384391353500*x+22629443804993481567500550
"(15, -21)",2419727426767892344257000*x+5410675013273651418292800
"(15, -19)",9280613737680008856031680*x+20752083190371048821553792
"(15, -17)",417943632449689822492800*x+934550372919978420427920
"(15, -15)",32482236215145358125000*x+72632488238312471156250
"(15, -13)",-1428226090763874592066800*x-3193610626212874842133920
"(15, -11)",-462851983360178616799980*x-1034968498270629692080752
"(15, -9)",61459926355880978607000*x+137428573212664668528300
"(15, -7)",-66150766719669609539100*x-147917612014572999024090
"(15, -5)",-7428730440957978187500*x-16611146477983160850000
"(15, -3)",-7012949904775609502400*x-15681433557868280818560
"(15, -1)",-5791340291057057363880*x-12949838520134940748482
"(15, 1)",-3306731001494491475520*x-7394089223473727844018
"(15, 3)",-352776756222139233600*x-788849665037242381440
"(15, 5)",-93799836325873312500*x-209760666969732900000
"(15, 7)",-360096724449863685900*x-805359762966878788410
"(15, 9)",-4699169067039777000*x-10359928366638153300
"(15, 11)",18275433600130147980*x+39752540377210930752
"(15, 13)",-10076616429004765200*x-25965070062086266080
"(15, 15)",78078544817906250
"(15, 17)",-522085217681428800*x-162794142621127920
"(15, 19)",-4926827571805740480*x+11291373770095886208
"(15, 21)",-1300622314559337000*x+2908092926473207200
"(15, 23)",-5439932960623210500*x+12162162231403786950
"(15, 25)",-17367748883244375000*x+38835508866492187500
"(15, 27)",3774875770469748600*x-8440878943963452960
"(15, 29)",-33235230039348478680*x+74316233615041474128
"(15, 31)",44628783685741951080*x-99792994074452193858
"(15, 33)",-4875321996025786800*x+10901551395313618830
