numerator,1
denominator,9600
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",948403384264655*x+2120692157601622
"(1, 1)",-948403384264655*x+2120692157601622
"(2, -4)",-1764501651214237833535*x-3945545638525660129378
"(2, -2)",211045976099599873550*x+471912641639105291020
"(2, 0)",2855748700443279180
"(2, 2)",-211045976099599873550*x+471912641639105291020
"(2, 4)",1764501651214237833535*x-3945545638525660129378
"(3, -5)",-1188048574358413004463600*x-2656557372838660013915820
"(3, -3)",-547068110569085182806900*x-1223280168551200310407560
"(3, -1)",-150851488938103713720*x+149210575534759851324
"(3, 1)",150851488938103713720*x+149210575534759851324
"(3, 3)",547068110569085182806900*x-1223280168551200310407560
"(3, 5)",1188048574358413004463600*x-2656557372838660013915820
"(4, -8)",-392650405395377265940154350*x-877992997856913754837418980
"(4, -6)",-202404030367152834932126760*x-452589170820784351843271676
"(4, -4)",77215838289431664716061180*x+172659677748827525692963032
"(4, -2)",-16911053631005348019862600*x-37686475788195370875971620
"(4, 0)",4229811460677962789779800
"(4, 2)",16911053631005348019862600*x-37686475788195370875971620
"(4, 4)",-77215838289431664716061180*x+172659677748827525692963032
"(4, 6)",202404030367152834932126760*x-452589170820784351843271676
"(4, 8)",392650405395377265940154350*x-877992997856913754837418980
"(5, -11)",3282851793079838657431935775*x+7340679769383592927229908622
"(5, -9)",78254863099211248236505800*x+174983193459514717974672324
"(5, -7)",-53163071784055798307450435000*x-118876242361268854114470726620
"(5, -5)",-17113447607316204201319140125*x-38266791043244758246884110050
"(5, -3)",120968493980018861129501250*x+275166687429097701359743320
"(5, -1)",136466962925430231244404400*x+242304317535426749853666184
"(5, 1)",-136466962925430231244404400*x+242304317535426749853666184
"(5, 3)",-120968493980018861129501250*x+275166687429097701359743320
"(5, 5)",17113447607316204201319140125*x-38266791043244758246884110050
"(5, 7)",53163071784055798307450435000*x-118876242361268854114470726620
"(5, 9)",-78254863099211248236505800*x+174983193459514717974672324
"(5, 11)",-3282851793079838657431935775*x+7340679769383592927229908622
"(6, -12)",1017818578509451275356689029300*x+2275911530309339626312954972440
"(6, -10)",-1759686163871246079804192396000*x-3934777881484214207229869170200
"(6, -8)",-1944024747834660172823007675150*x-4346971486393474556724313561680
"(6, -6)",-893437120470421586865250089000*x-1997783987412549253252788723600
"(6, -4)",-25407202748398079365584820860*x-56830796516282442542790086736
"(6, -2)",-35111377161660738292516585200*x-78724551364730923942355465160
"(6, 0)",-759179602329045993539744400
"(6, 2)",35111377161660738292516585200*x-78724551364730923942355465160
"(6, 4)",25407202748398079365584820860*x-56830796516282442542790086736
"(6, 6)",893437120470421586865250089000*x-1997783987412549253252788723600
"(6, 8)",1944024747834660172823007675150*x-4346971486393474556724313561680
"(6, 10)",1759686163871246079804192396000*x-3934777881484214207229869170200
"(6, 12)",-1017818578509451275356689029300*x+2275911530309339626312954972440
"(7, -15)",2210361996496678677978518872800*x+4942519679048725529869911999180
"(7, -13)",31409818386594132181950877139800*x+70234489073347179978117917793380
"(7, -11)",26144813613330310710753742827920*x+58461580498174225386862478440184
"(7, -9)",7723017209256814895617863716580*x+17269191532381004634949525191264
"(7, -7)",-4759322235283707436719906345500*x-10642156604798322858501561074200
"(7, -5)",-5277866546177798092109717698800*x-11802829818983314326773282101440
"(7, -3)",-407101344398291468192441916600*x-898709304269640334304651037060
"(7, -1)",-2753941742907713611825818680*x+3473029892171661009425055524
"(7, 1)",2753941742907713611825818680*x+3473029892171661009425055524
"(7, 3)",407101344398291468192441916600*x-898709304269640334304651037060
"(7, 5)",5277866546177798092109717698800*x-11802829818983314326773282101440
"(7, 7)",4759322235283707436719906345500*x-10642156604798322858501561074200
"(7, 9)",-7723017209256814895617863716580*x+17269191532381004634949525191264
"(7, 11)",-26144813613330310710753742827920*x+58461580498174225386862478440184
"(7, 13)",-31409818386594132181950877139800*x+70234489073347179978117917793380
"(7, 15)",-2210361996496678677978518872800*x+4942519679048725529869911999180
"(8, -16)",-143659835489972743909237677206460*x-321233157792015862724232028072968
"(8, -14)",-227751697975506783658998154563280*x-509268278664200622636108706439816
"(8, -12)",88664365497618842623459750148400*x+198259548519075544188480235104840
"(8, -10)",483184578087928837248040250067600*x+1080433574971357769095116308578560
"(8, -8)",29984250816006323294396624092600*x+67046751004971516350093434856240
"(8, -6)",19298854961817346861260378256080*x+43154644420958262440964716828304
"(8, -4)",-9288886706115877892376933706000*x-20701065005695423374590218712200
"(8, -2)",-1189691649768500069113049510800*x-3056443696923579474145456899080
"(8, 0)",4811454420976498276030711852080
"(8, 2)",1189691649768500069113049510800*x-3056443696923579474145456899080
"(8, 4)",9288886706115877892376933706000*x-20701065005695423374590218712200
"(8, 6)",-19298854961817346861260378256080*x+43154644420958262440964716828304
"(8, 8)",-29984250816006323294396624092600*x+67046751004971516350093434856240
"(8, 10)",-483184578087928837248040250067600*x+1080433574971357769095116308578560
"(8, 12)",-88664365497618842623459750148400*x+198259548519075544188480235104840
"(8, 14)",227751697975506783658998154563280*x-509268278664200622636108706439816
"(8, 16)",143659835489972743909237677206460*x-321233157792015862724232028072968
"(9, -19)",376572293689876263596613869012760*x+842041247133578434460168506803324
"(9, -17)",-227005665860671791266537824297650*x-507600100142067940627675413811680
"(9, -15)",315833898160929714232404465288000*x+706226065886992706444353688355600
"(9, -13)",-4824573762910468117129976037532200*x-10788074895357431640531108145632060
"(9, -11)",-454642631431240349535882570866160*x-1016611875739471337274054340959696
"(9, -9)",1414994403404914315516050700227705*x+3164020272531644469449005172312442
"(9, -7)",-135353676042694753027176476655450*x-302629263468862596561422641661940
"(9, -5)",-112330344540138557639060758038000*x-251468364219548789715356067148800
"(9, -3)",69417141760393131832856665725600*x+157690548355147700306698897746480
"(9, -1)",-2958047788360757630725581877110*x+11662077536615894649973666777944
"(9, 1)",2958047788360757630725581877110*x+11662077536615894649973666777944
"(9, 3)",-69417141760393131832856665725600*x+157690548355147700306698897746480
"(9, 5)",112330344540138557639060758038000*x-251468364219548789715356067148800
"(9, 7)",135353676042694753027176476655450*x-302629263468862596561422641661940
"(9, 9)",-1414994403404914315516050700227705*x+3164020272531644469449005172312442
"(9, 11)",454642631431240349535882570866160*x-1016611875739471337274054340959696
"(9, 13)",4824573762910468117129976037532200*x-10788074895357431640531108145632060
"(9, 15)",-315833898160929714232404465288000*x+706226065886992706444353688355600
"(9, 17)",227005665860671791266537824297650*x-507600100142067940627675413811680
"(9, 19)",-376572293689876263596613869012760*x+842041247133578434460168506803324
"(10, -22)",730525293937077566551025687992750*x+1633504216526320414405869232161020
"(10, -20)",31839517933068975967941656245142125*x+71195326469165829473569639863914950
"(10, -18)",65413311352013099114373981481578000*x+146268610816460078988715977984144840
"(10, -16)",-4006701448139412092828367600345800*x-8959256803585130566315533912413476
"(10, -14)",-28920505808179261208727414423350000*x-64668216908475705144083435045262200
"(10, -12)",-12795596724533887294842848055428250*x-28611823763394183162938107623521940
"(10, -10)",-7454524054074665422960884171226250*x-16668804606160399404784665589430500
"(10, -8)",-363992312314730611447223462512000*x-813880570840593807239691059998660
"(10, -6)",1121222504504565452561953161262500*x+2507793844733108390582809050289200
"(10, -4)",-421939949640394065221534760198925*x-929853036730532766501870166572494
"(10, -2)",11342918192336635789506487804000*x+36942435217759520315097149207440
"(10, 0)",303900966364416586150343365083000
"(10, 2)",-11342918192336635789506487804000*x+36942435217759520315097149207440
"(10, 4)",421939949640394065221534760198925*x-929853036730532766501870166572494
"(10, 6)",-1121222504504565452561953161262500*x+2507793844733108390582809050289200
"(10, 8)",363992312314730611447223462512000*x-813880570840593807239691059998660
"(10, 10)",7454524054074665422960884171226250*x-16668804606160399404784665589430500
"(10, 12)",12795596724533887294842848055428250*x-28611823763394183162938107623521940
"(10, 14)",28920505808179261208727414423350000*x-64668216908475705144083435045262200
"(10, 16)",4006701448139412092828367600345800*x-8959256803585130566315533912413476
"(10, 18)",-65413311352013099114373981481578000*x+146268610816460078988715977984144840
"(10, 20)",-31839517933068975967941656245142125*x+71195326469165829473569639863914950
"(10, 22)",-730525293937077566551025687992750*x+1633504216526320414405869232161020
"(11, -23)",98909788711181191008409571396767400*x+221169011198342456330459928811028380
"(11, -21)",47277772916198386678407445904104860*x+105716314065418070781340921266963264
"(11, -19)",1117001656656903266546344402156840*x+2497691635259539601602236960122524
"(11, -17)",164832239288650112041647784783072400*x+368576091936005888482282847497190920
"(11, -15)",120678204497334392203799951152314000*x+269844668928828338909983314260251200
"(11, -13)",-12889457362000880311903997682954800*x-28821701979596280454155498517733660
"(11, -11)",38924115352887262593393112358995920*x+87036874330062665864570828291263008
"(11, -9)",-3041667131121708486256363879742760*x-6802404101272378951737253016048916
"(11, -7)",-1544161531668419906630153373849800*x-3445997689363595403990986938511540
"(11, -5)",-191922821947741320017410050018000*x-391037596049797874110815054118200
"(11, -3)",-577616793875313010810514491725000*x-1207684585369682839470841135016100
"(11, -1)",-626679676713048277513085767593440*x-970465150885104223039096643811656
"(11, 1)",626679676713048277513085767593440*x-970465150885104223039096643811656
"(11, 3)",577616793875313010810514491725000*x-1207684585369682839470841135016100
"(11, 5)",191922821947741320017410050018000*x-391037596049797874110815054118200
"(11, 7)",1544161531668419906630153373849800*x-3445997689363595403990986938511540
"(11, 9)",3041667131121708486256363879742760*x-6802404101272378951737253016048916
"(11, 11)",-38924115352887262593393112358995920*x+87036874330062665864570828291263008
"(11, 13)",12889457362000880311903997682954800*x-28821701979596280454155498517733660
"(11, 15)",-120678204497334392203799951152314000*x+269844668928828338909983314260251200
"(11, 17)",-164832239288650112041647784783072400*x+368576091936005888482282847497190920
"(11, 19)",-1117001656656903266546344402156840*x+2497691635259539601602236960122524
"(11, 21)",-47277772916198386678407445904104860*x+105716314065418070781340921266963264
"(11, 23)",-98909788711181191008409571396767400*x+221169011198342456330459928811028380
"(12, -26)",-145593016286205477432584464174680*x-325555881465189424337976669308676
"(12, -24)",1662237082323857951098037194834233000*x+3716875110797060473127560167469076400
"(12, -22)",752586663287422011871971824912934600*x+1682834938070414734333665753293687940
"(12, -20)",-2001661268214642812794296744702321600*x-4475850663658966544779293669685567920
"(12, -18)",-1027195221244595787209795005916935200*x-2296878341034039537081192553944713520
"(12, -16)",-276281693000244969955854790033621500*x-617784649182749357148765480351760800
"(12, -14)",428347152496893870235756969847287080*x+957813358263425212765374673572984084
"(12, -12)",-113739071853857083912759984306376400*x-254328022965018135175417407530979360
"(12, -10)",-15722260378648963101687797528685600*x-35155220929921403571262946762183040
"(12, -8)",70018882541600011783882485188867400*x+156547941532941232845663230382150240
"(12, -6)",18929532449408124159753957981468000*x+42155165964084177082288588123431600
"(12, -4)",-16976734152429308695031808567940320*x-37325389626393289217761322688573456
"(12, -2)",1049247851513071304811973643101800*x+314864250439521807808568074173420
"(12, 0)",-13084679006480533365305426270484000
"(12, 2)",-1049247851513071304811973643101800*x+314864250439521807808568074173420
"(12, 4)",16976734152429308695031808567940320*x-37325389626393289217761322688573456
"(12, 6)",-18929532449408124159753957981468000*x+42155165964084177082288588123431600
"(12, 8)",-70018882541600011783882485188867400*x+156547941532941232845663230382150240
"(12, 10)",15722260378648963101687797528685600*x-35155220929921403571262946762183040
"(12, 12)",113739071853857083912759984306376400*x-254328022965018135175417407530979360
"(12, 14)",-428347152496893870235756969847287080*x+957813358263425212765374673572984084
"(12, 16)",276281693000244969955854790033621500*x-617784649182749357148765480351760800
"(12, 18)",1027195221244595787209795005916935200*x-2296878341034039537081192553944713520
"(12, 20)",2001661268214642812794296744702321600*x-4475850663658966544779293669685567920
"(12, 22)",-752586663287422011871971824912934600*x+1682834938070414734333665753293687940
"(12, 24)",-1662237082323857951098037194834233000*x+3716875110797060473127560167469076400
"(12, 26)",145593016286205477432584464174680*x-325555881465189424337976669308676
"(13, -29)",-6107739195319689160823587407682415*x-13657320029574690328286864871284378
