numerator,1
denominator,993600
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(3014513559822757*x+6740657247454161)/2
"(1, 1)",(-3014513559822757*x+6740657247454161)/2
"(2, -4)",2363977928254788491382628*x+5286015344886827853569283
"(2, -2)",-25434111651155051139740*x-56872402671825051679020
"(2, 0)",13424467869158406810
"(2, 2)",25434111651155051139740*x-56872402671825051679020
"(2, 4)",-2363977928254788491382628*x+5286015344886827853569283
"(3, -5)",4708019499652803948450335865*x+10527451640618217172368251835
"(3, -3)",245669355227316798267617445*x+549333378977326359990539985
"(3, -1)",-2833044477027064028574714*x-6326919042339722276356734
"(3, 1)",2833044477027064028574714*x-6326919042339722276356734
"(3, 3)",-245669355227316798267617445*x+549333378977326359990539985
"(3, 5)",-4708019499652803948450335865*x+10527451640618217172368251835
"(4, -8)",-39890799875276512644685889741920*x-89198540197958414704201248426120
"(4, -6)",2791954506367869610554203675688*x+6243000066325417839917714475636
"(4, -4)",1109967158216272449240651232416*x+2481962021728814737015273601568
"(4, -2)",4616007530837583706494463880*x+10310406955836008464659345420
"(4, 0)",1371553862230123926135747600
"(4, 2)",-4616007530837583706494463880*x+10310406955836008464659345420
"(4, 4)",-1109967158216272449240651232416*x+2481962021728814737015273601568
"(4, 6)",-2791954506367869610554203675688*x+6243000066325417839917714475636
"(4, 8)",39890799875276512644685889741920*x-89198540197958414704201248426120
"(5, -11)",(7415314651351255909336794193319635*x+16581147634971560975977362484357401)/2
"(5, -9)",-4440548223787445827041806854633710*x-9929367685754677517122411998411174
"(5, -7)",-3962842826161668977060380244191150*x-8861185943444860682583740505455130
"(5, -5)",(650892248260685887770821076055675*x+1455439314994519971395620070861775)/2
"(5, -3)",32517176618615259594645566865225*x+72710838910412672759377497902955
"(5, -1)",881143298251877749356201125360*x+1969189795852872856904771780976
"(5, 1)",-881143298251877749356201125360*x+1969189795852872856904771780976
"(5, 3)",-32517176618615259594645566865225*x+72710838910412672759377497902955
"(5, 5)",(-650892248260685887770821076055675*x+1455439314994519971395620070861775)/2
"(5, 7)",3962842826161668977060380244191150*x-8861185943444860682583740505455130
"(5, 9)",4440548223787445827041806854633710*x-9929367685754677517122411998411174
"(5, 11)",(-7415314651351255909336794193319635*x+16581147634971560975977362484357401)/2
"(6, -12)",385307229097425962661149744597071560*x+861573156483929391289857095121275910
"(6, -10)",481009928374043888731930155061895400*x+1075570897696667024532375646497996600
"(6, -8)",77700243564252686343794122220994720*x+173743026478052274775662810447589530
"(6, -6)",2069462821365605802651287025952200*x+4627459551382874292947824520850600
