numerator,1
denominator,16560
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-49218567913*x-110056063749)/2
"(1, 1)",(-49218567913*x+110056063749)/2
"(2, -4)",38597142091967376052*x+86305833454857492447
"(2, -2)",-6797864794029857140*x-15200487800686829220
"(2, 0)",-5576616734567760*x
"(2, 2)",-6797864794029857140*x+15200487800686829220
"(2, 4)",38597142091967376052*x-86305833454857492447
"(3, -5)",4373176170826114481675160*x+9778719195549424610620200
"(3, -3)",48863230060438461334680*x+109261504154680389827640
"(3, -1)",2234014126070278953006*x+4997270211058238205546
"(3, 1)",2234014126070278953006*x-4997270211058238205546
"(3, 3)",48863230060438461334680*x-109261504154680389827640
"(3, 5)",4373176170826114481675160*x-9778719195549424610620200
"(4, -8)",10661754882463840618957721120*x+23840408676629428104378847320
"(4, -6)",653278932089812623568788288*x+1460776100421296145897760716
"(4, -4)",242358581552424359895180384*x+541930263972709724178692832
"(4, -2)",24936077453736688835761280*x+55757200598960194132478220
"(4, 0)",832469966822262538742400*x
"(4, 2)",24936077453736688835761280*x-55757200598960194132478220
"(4, 4)",242358581552424359895180384*x-541930263972709724178692832
"(4, 6)",653278932089812623568788288*x-1460776100421296145897760716
"(4, 8)",10661754882463840618957721120*x-23840408676629428104378847320
"(5, -11)",(-121071330588161212994833247215*x-270723725321478067249734684909)/2
"(5, -9)",-3504475688264911636340644644930*x-7836245864455704443068422767706
"(5, -7)",-548389331882547108012567480850*x-1226235824224996949270624335830
"(5, -5)",(-384107635338465106155681909625*x-858890784388754649601009015125)/2
"(5, -3)",-37803970630483883230607306775*x-84534154985490366371102251605
"(5, -1)",3769113392518293294705972500*x+8478528697553169785409165636
"(5, 1)",3769113392518293294705972500*x-8478528697553169785409165636
"(5, 3)",-37803970630483883230607306775*x+84534154985490366371102251605
"(5, 5)",(-384107635338465106155681909625*x+858890784388754649601009015125)/2
"(5, 7)",-548389331882547108012567480850*x+1226235824224996949270624335830
"(5, 9)",-3504475688264911636340644644930*x+7836245864455704443068422767706
"(5, 11)",(-121071330588161212994833247215*x+270723725321478067249734684909)/2
"(6, -12)",-76636973145945378188512599445440*x-171365481544159777100817328629840
"(6, -10)",-652821951931702980044662474718400*x-1459754261723388008731675493448000
"(6, -8)",-668735824613774554354504542689520*x-1495338762825884744478020809289430
"(6, -6)",-179285281232717417128941885739200*x-400894076712738290924142369201600
"(6, -4)",-4084222545060414758495427600288*x-9132612529680503277404916426336
"(6, -2)",-315157360912149245424238610640*x-714363488819164943265693648240
"(6, 0)",-45858586756019378808262348800*x
"(6, 2)",-315157360912149245424238610640*x+714363488819164943265693648240
"(6, 4)",-4084222545060414758495427600288*x+9132612529680503277404916426336
"(6, 6)",-179285281232717417128941885739200*x+400894076712738290924142369201600
"(6, 8)",-668735824613774554354504542689520*x+1495338762825884744478020809289430
"(6, 10)",-652821951931702980044662474718400*x+1459754261723388008731675493448000
"(6, 12)",-76636973145945378188512599445440*x+171365481544159777100817328629840
"(7, -15)",-6858879041313101160590749560774360*x-15336919785824682609523628465861400
"(7, -13)",-39109135817075393431003595007776110*x-87450686228252360162583551851955370
"(7, -11)",17722823058783056088365858863045844*x+39629437112639675444940002789910276
"(7, -9)",-4658647461260477609194916884940736*x-10417052406596891816898022095801216
"(7, -7)",-2539993462082157807160406088560800*x-5679598050863288105526145464698400
"(7, -5)",-2756217482576563843816672442793120*x-6163084451516840671283222872341600
"(7, -3)",96779206718989105471448274045270*x+216257053324086547629400892852190
"(7, -1)",18589157222077098694526332442264*x+42925965780151460296767386061096
"(7, 1)",18589157222077098694526332442264*x-42925965780151460296767386061096
"(7, 3)",96779206718989105471448274045270*x-216257053324086547629400892852190
"(7, 5)",-2756217482576563843816672442793120*x+6163084451516840671283222872341600
"(7, 7)",-2539993462082157807160406088560800*x+5679598050863288105526145464698400
"(7, 9)",-4658647461260477609194916884940736*x+10417052406596891816898022095801216
"(7, 11)",17722823058783056088365858863045844*x-39629437112639675444940002789910276
"(7, 13)",-39109135817075393431003595007776110*x+87450686228252360162583551851955370
"(7, 15)",-6858879041313101160590749560774360*x+15336919785824682609523628465861400
"(8, -16)",-380114619585095292660532044994121472*x-849962128633745980734782153918160192
"(8, -14)",-5929191248396125963229358896470853344*x-13258074683010578571255498896579122776
"(8, -12)",-3384369455529967611887763726692670720*x-7567680163538960028299213100651083040
"(8, -10)",1823767109891758577983466915702435520*x+4078067232838442215069824727237516800
"(8, -8)",128329862028332826665131687978382080*x+286954295404441586269505405624067840
"(8, -6)",51884227708002535762650588255588096*x+116016628602389335959526729303301136
"(8, -4)",-3418268939011566709066515166803200*x-7643472237868668152315480277376800
"(8, -2)",1033581552345840425603099293463840*x+2178432122490322354729703902436280
"(8, 0)",51544979408018105189700471567360*x
"(8, 2)",1033581552345840425603099293463840*x-2178432122490322354729703902436280
